,NR5A2 (2494)
ACH-000004,0.00926007247708
ACH-000007,-0.0128580451147
ACH-000009,-0.137915561698
ACH-000011,0.0472926534353
ACH-000012,0.244182280112
ACH-000013,0.052068924237400005
ACH-000014,-0.023654708434000003
ACH-000015,0.0550352133051
ACH-000017,0.13587719935599998
ACH-000018,0.0177940861343
ACH-000019,-0.149804840578
ACH-000021,0.0252949865695
ACH-000022,-0.011906834503799998
ACH-000025,-0.08548214341530001
ACH-000028,0.10846681819800001
ACH-000030,0.06281497675350001
ACH-000035,-0.10897947558599999
ACH-000036,0.07994727713560001
ACH-000037,0.0925463489352
ACH-000039,0.10884317839600001
ACH-000040,0.213301153684
ACH-000041,-0.165170847012
ACH-000042,0.163582311905
ACH-000045,-0.0140920814433
ACH-000047,-0.0343831587888
ACH-000052,-0.178466633495
ACH-000053,0.0857794376382
ACH-000054,0.0472100430102
ACH-000055,0.057764399079300005
ACH-000060,0.09070550156950001
ACH-000067,-0.0218607722756
ACH-000070,-0.10045549267500001
ACH-000075,0.20414955177299998
ACH-000078,0.216940425861
ACH-000082,0.142465398993
ACH-000085,0.072624723338
ACH-000086,-0.148906419884
ACH-000087,-0.183649587335
ACH-000092,-0.013910122715
ACH-000095,0.0213335853599
ACH-000097,-0.0476918552226
ACH-000098,-0.0447119746686
ACH-000099,0.0862424020815
ACH-000108,0.104960077724
ACH-000113,0.0527576384503
ACH-000115,0.063169295187
ACH-000116,0.0278397787726
ACH-000118,0.0217537292528
ACH-000120,0.136693222849
ACH-000123,-0.98860804593
ACH-000127,-0.027171401644200004
ACH-000128,-0.11764737095200001
ACH-000132,-0.175245170936
ACH-000133,-0.09167637359519999
ACH-000137,0.155132852464
ACH-000138,0.04696099763619999
ACH-000142,-0.118713397562
ACH-000143,-0.234490599359
ACH-000146,0.045302756179300005
ACH-000148,0.0171938405301
ACH-000150,-0.0130425928443
ACH-000152,-0.0671301508973
ACH-000153,-0.0763574150698
ACH-000159,-0.163463331025
ACH-000160,0.08717770380480001
ACH-000163,-0.0220420178065
ACH-000167,0.108857566211
ACH-000168,-0.0184954607506
ACH-000169,-0.004794074416090001
ACH-000178,0.0875094169374
ACH-000182,0.00692816293835
ACH-000183,-0.17230474345600003
ACH-000188,0.00863936268969
ACH-000189,-0.42158590843500005
ACH-000190,-0.0459049280558
ACH-000198,-0.030582682038699998
ACH-000204,-0.145418435305
ACH-000206,-0.111666895668
ACH-000207,0.049666248820500004
ACH-000211,0.234567495156
ACH-000215,-0.045568654202699996
ACH-000221,0.140217668367
ACH-000222,-0.00413512971811
ACH-000223,0.00392696675265
ACH-000226,0.122617990525
ACH-000227,0.177535103615
ACH-000228,0.09639597615160002
ACH-000231,-0.037749941595
ACH-000232,0.0646147411548
ACH-000233,-0.0208029504298
ACH-000234,0.148671513565
ACH-000235,0.00451703866583
ACH-000237,-0.0276676320034
ACH-000238,-0.191558705891
ACH-000243,0.049948457458899996
ACH-000244,-0.0416111611843
ACH-000246,-0.07983641548489999
ACH-000248,0.06860878209530001
ACH-000250,0.048655057386600004
ACH-000251,-0.11061596483899999
ACH-000253,0.103640083195
ACH-000255,-0.050685070838
ACH-000256,0.00503046785709
ACH-000257,-0.186925286631
ACH-000258,0.184568519148
ACH-000259,0.020982316833900002
ACH-000260,0.05635915254840001
ACH-000261,0.111561486182
ACH-000262,-0.298974018572
ACH-000263,-0.229153232428
ACH-000264,-0.125116611395
ACH-000265,0.189653182575
ACH-000266,0.0545969159282
ACH-000272,-0.049453312022099995
ACH-000273,-0.0277496512789
ACH-000274,0.054848799388
ACH-000277,-0.0545934197712
ACH-000278,0.034570557844599996
ACH-000279,0.0461275972664
ACH-000280,0.0216477830121
ACH-000281,-0.07626841559389999
ACH-000288,0.0861575830081
ACH-000291,-0.08261660978060001
ACH-000293,0.0993187583595
ACH-000294,0.0417319386903
ACH-000295,0.0356519595494
ACH-000296,-0.119791663135
ACH-000302,0.08008652096
ACH-000304,0.0017239295586
ACH-000307,-0.00889618314777
ACH-000308,0.018480469099599998
ACH-000310,0.14228884444700002
ACH-000311,0.0222812966184
ACH-000312,-0.0132628422137
ACH-000315,0.255277200039
ACH-000316,0.04144635332
ACH-000317,0.021487688909400005
ACH-000318,0.025825819230299998
ACH-000319,-0.04100188401530001
ACH-000320,-0.244640444731
ACH-000322,0.22826363383200002
ACH-000323,-0.086430748755
ACH-000324,-0.022237502503100002
