,SAR1A (56681)
ACH-000215,-0.0782208174017
ACH-000221,0.259231136475
ACH-000222,-0.0470979964294
ACH-000223,0.0131730719979
ACH-000226,0.176620966451
ACH-000227,0.06666147347630001
ACH-000228,0.117623736576
ACH-000231,0.105524599085
ACH-000232,0.195899026157
ACH-000233,0.106592883575
ACH-000234,-0.030197128959499997
ACH-000235,0.238729192731
ACH-000237,-0.165666045529
ACH-000238,-0.22165781166200002
ACH-000243,-0.243270864739
ACH-000244,-0.534526329697
ACH-000246,-0.390208180267
ACH-000248,-0.00571825704961
ACH-000250,-0.147538138622
ACH-000251,0.227412507488
ACH-000253,0.0219857361674
ACH-000255,-0.0313887550396
ACH-000256,-0.240475195093
ACH-000257,-0.215963088807
ACH-000258,0.14392212552300002
ACH-000259,0.0819719873612
ACH-000260,-0.100182361811
ACH-000261,0.07205181374360001
ACH-000262,-0.0155159037566
ACH-000263,-0.0675972315612
ACH-000264,-0.0186747544955
ACH-000265,0.061888477348100004
ACH-000266,0.334975284739
ACH-000272,-0.20753133622699999
ACH-000273,-0.0766677112538
ACH-000274,0.315835421084
ACH-000277,0.206843390608
ACH-000278,0.07797719462000001
ACH-000279,-0.20481445784000002
ACH-000280,0.176440807172
ACH-000281,0.220379826779
ACH-000288,-0.11420485716600001
ACH-000291,0.16799836185199998
ACH-000293,0.057523417599
ACH-000294,0.07950778278250001
ACH-000295,0.353310724468
ACH-000296,-0.213080422239
ACH-000302,0.164961137995
ACH-000304,0.08597999806010001
ACH-000307,0.19167497385600002
ACH-000308,0.05706605726340001
ACH-000310,0.226712659165
ACH-000311,0.00145605080258
ACH-000312,0.18022386480900002
ACH-000315,0.022158402432599998
ACH-000316,0.257724475954
ACH-000317,0.24069263501600002
ACH-000318,0.061055266578
ACH-000319,0.0338386147209
ACH-000320,0.09317720823249999
ACH-000322,0.18565370776700002
ACH-000323,-0.29729538801
ACH-000324,0.16558017144200002
ACH-000329,-0.149927824903
ACH-000330,0.197008220122
ACH-000331,-0.46936032003899997
ACH-000332,-0.0027520488429699994
ACH-000334,0.150431280824
ACH-000335,0.09272354806
ACH-000336,0.552807506446
ACH-000337,0.034042355358899996
ACH-000339,0.0229972952893
ACH-000341,0.234337958205
ACH-000348,0.151635370601
ACH-000350,0.34382534536799997
ACH-000352,0.159869753776
ACH-000356,0.11722495613
ACH-000361,0.152247475697
ACH-000362,0.0873443697735
ACH-000363,0.259852137037
ACH-000364,0.12331465093800001
ACH-000365,0.23522958593899998
ACH-000366,0.10402002044500001
ACH-000368,-0.009221406440030002
ACH-000374,0.125835174613
ACH-000375,0.021160976105900002
ACH-000376,0.082890155147
ACH-000381,0.11330701816199999
ACH-000383,0.11627157423800001
ACH-000387,-0.18011030562199998
ACH-000389,-0.125716176809
ACH-000390,0.135020826521
ACH-000393,0.18981313132
ACH-000395,-0.25725044349599996
ACH-000397,0.199627521867
ACH-000401,-0.149396317951
ACH-000402,-0.0484401579799
ACH-000403,0.0810261069845
ACH-000404,-0.0646857519972
ACH-000406,-0.100745798683
ACH-000407,-0.238719203412
ACH-000408,0.166728107974
ACH-000410,-0.47472055806999996
ACH-000411,-0.0279642871202
ACH-000414,0.11556549190500001
ACH-000415,0.09771161515339999
ACH-000416,0.0934406856038
ACH-000420,0.19586916014699998
ACH-000421,0.251410797745
ACH-000424,0.24238853499000002
ACH-000425,-0.00026744983831000004
ACH-000426,0.135746574417
ACH-000427,0.0392441971685
ACH-000433,-0.122999305362
ACH-000436,-0.0613212714562
ACH-000444,0.255634956352
ACH-000445,0.172391533155
ACH-000448,0.22676495210499997
ACH-000450,0.0929759045722
ACH-000452,0.160336919593
ACH-000454,0.15832168174900002
ACH-000458,0.026077188077099998
ACH-000459,-0.0388337758225
ACH-000460,-0.0342105621229
ACH-000461,-0.055609714474
ACH-000463,0.173321541774
ACH-000464,-0.329147609444
ACH-000466,0.34414580381800003
ACH-000467,0.008504682102929999
ACH-000468,0.18821973817899998
ACH-000469,-0.493971829316
ACH-000470,-0.103524297432
ACH-000471,0.00673282895867
ACH-000472,0.0756559399645
ACH-000473,0.110097185327
ACH-000475,0.121038035102
ACH-000476,0.111106346963
ACH-000477,-0.150569563277
ACH-000480,-0.300651348868
ACH-000481,0.0831141237715
ACH-000483,-0.123897347504
ACH-000484,0.134324892084
ACH-000485,0.270326142629
ACH-000486,0.0653332070157
ACH-000487,0.206447008585
ACH-000488,0.142340160712
ACH-000490,0.155653646889
ACH-000491,-0.46380185556000003
ACH-000495,-0.781377822878
ACH-000496,0.135782888528
ACH-000499,0.098140864602
ACH-000500,0.335846885568
ACH-000502,0.177447243434
ACH-000503,0.0178347450908
ACH-000505,0.114254169482
ACH-000507,0.130975582088
ACH-000510,0.0283824287985
ACH-000511,0.10830573487600001
ACH-000512,-0.00158389469826
ACH-000516,-0.08160855776819999
ACH-000517,0.093001908729
ACH-000518,0.134585172332
ACH-000520,0.14755588413100001
ACH-000521,0.264749096448
ACH-000522,0.280859510185
ACH-000524,-0.27870613538600003
ACH-000527,0.204798185805
ACH-000528,0.0161835310894
ACH-000537,0.172317987897
ACH-000541,-0.158460266427
ACH-000542,0.139867071127
ACH-000544,0.00390343709003
ACH-000545,0.29009262204
ACH-000547,-0.0706489122683
ACH-000548,0.0142741610986
ACH-000549,0.11954432214400001
ACH-000550,0.15468077536900002
ACH-000552,0.183407023301
ACH-000556,0.010318143570600001
ACH-000557,0.186933773388
ACH-000570,0.182418075398
ACH-000571,0.030832785623
ACH-000573,-0.255759616485
ACH-000576,-0.10056944617000001
ACH-000580,0.00374848858948
ACH-000584,-0.033697746976900006
ACH-000585,0.142462502486
ACH-000588,0.186067572525
ACH-000589,0.289507973324
ACH-000591,-0.0864823897022
ACH-000593,0.167004958821
ACH-000600,-0.138509188594
ACH-000601,0.116661066917
ACH-000604,0.38155302143299996
ACH-000605,0.0847574532515
ACH-000606,0.0847600130795
ACH-000608,0.10382142126499999
ACH-000614,0.262010932504
ACH-000616,0.0379456022011
ACH-000618,-0.10966204781899999
ACH-000619,0.181078243182
ACH-000620,0.0333106377594
ACH-000621,-0.0976853654163
ACH-000622,0.0645696171803
ACH-000623,-0.0867440720308
ACH-000624,0.203823347205
ACH-000627,0.0797288737893
ACH-000630,0.0611207520129
ACH-000632,0.13955529096799998
ACH-000633,0.112721366287
ACH-000637,-0.126348774507
ACH-000638,0.047905550907899996
ACH-000646,0.325994175149
ACH-000647,0.11979054097200001
ACH-000648,0.209770318039
ACH-000649,-0.448904628067
ACH-000651,0.07858531098439998
ACH-000652,0.07632854562989999
ACH-000653,0.216600379437
ACH-000657,0.0653177930045
ACH-000658,0.09154791851579999
ACH-000661,0.197920978724
ACH-000662,0.250775177808
ACH-000663,0.152887644532
ACH-000665,0.034816632747999995
ACH-000671,-0.43737099163599996
ACH-000673,0.144990059363
ACH-000676,0.102020888931
ACH-000677,0.0420466952545
ACH-000681,0.254278198976
ACH-000682,0.0413565613131
ACH-000683,-0.0790638695443
ACH-000684,-0.31801926931200003
ACH-000688,0.0474455904439
ACH-000693,0.163934440423
ACH-000694,0.128962869706
ACH-000695,0.304643937543
ACH-000696,0.159226363052
ACH-000697,0.0567545237737
ACH-000699,-0.0795999046887
ACH-000701,-0.00972003512217
ACH-000706,0.33760257229199997
ACH-000711,-0.189745489974
ACH-000713,0.296639275746
ACH-000714,0.059299866418900005
ACH-000718,-0.17834447075399998
ACH-000720,-0.00110272701679
ACH-000721,0.14549719138
ACH-000724,0.223454602197
ACH-000725,0.170824662998
ACH-000732,0.00227046663696
ACH-000734,0.0575722973175
ACH-000735,0.332619432375
ACH-000736,0.07294472486110001
ACH-000738,0.0637858062681
ACH-000746,0.211994667648
ACH-000747,0.138178852798
ACH-000748,0.0734970026107
ACH-000753,-0.132240870339
ACH-000756,0.216142485036
ACH-000757,0.145100428538
ACH-000758,0.305826656952
ACH-000760,0.197687553213
ACH-000763,0.102506281686
ACH-000764,0.024405340114099998
ACH-000765,0.049268837171
ACH-000766,-0.363249348775
ACH-000767,-0.059285499636300004
ACH-000768,0.141696900555
ACH-000769,0.188192286366
ACH-000770,-0.007662654527390001
ACH-000771,0.49606054754100004
ACH-000773,0.19031492377599998
ACH-000776,0.214464661666
ACH-000777,0.221665224047
ACH-000778,0.314534458727
ACH-000781,0.16760109989299998
ACH-000782,-0.0354718889225
ACH-000783,0.113211590109
ACH-000784,0.152899102997
ACH-000785,0.0559027344432
ACH-000787,-0.120216407215
ACH-000788,0.123877589238
ACH-000791,0.103401676997
ACH-000792,0.228562086567
ACH-000794,0.12552751417000002
ACH-000796,0.06486884495
ACH-000799,-0.14198334056700002
ACH-000800,-0.07537912428060001
ACH-000802,0.317875590825
ACH-000804,-0.117313839937
ACH-000805,-0.178900154185
ACH-000809,0.115228313279
ACH-000810,0.0636892149242
ACH-000811,0.179561689157
ACH-000817,0.058937514852599994
ACH-000819,0.134774603916
ACH-000820,0.09525120551300001
ACH-000821,0.09461131213980001
ACH-000822,0.18247595353
ACH-000823,0.147854726557
ACH-000824,0.05099713208290001
ACH-000827,0.0199001998524
ACH-000829,0.147767987244
ACH-000831,0.020565360803599997
ACH-000832,0.307215183606
ACH-000833,0.17535061394999998
ACH-000834,-0.0471878388013
ACH-000835,0.228703945636
ACH-000836,0.166315562201
ACH-000837,0.05044133710519999
ACH-000838,-0.235875738937
ACH-000839,0.129850460628
ACH-000840,0.255630585392
ACH-000841,0.194583711074
ACH-000843,0.178848660563
ACH-000846,0.25952681352699997
ACH-000847,-0.194955319008
ACH-000848,0.07334127296630001
ACH-000849,0.0021023591629900002
ACH-000851,-0.0733163632427
ACH-000855,0.237413505186
ACH-000856,-0.15395508108699998
ACH-000858,0.0413216792808
ACH-000859,0.11757746338700001
ACH-000861,0.0355351075475
ACH-000862,0.09255584127979999
ACH-000865,0.09018692347989998
ACH-000866,-0.0777714417941
ACH-000867,0.19382488554299998
ACH-000869,0.0359698214168
ACH-000872,0.26044488213100003
ACH-000873,0.11047763125900001
ACH-000876,0.212811639469
ACH-000878,0.19537702669399998
ACH-000880,0.12252809962099999
ACH-000881,0.114181142
ACH-000882,0.12451587812300001
ACH-000884,-0.207614623106
ACH-000885,0.24662457861499998
ACH-000887,0.203236200583
ACH-000888,0.20473600926399999
ACH-000889,0.09908536405169999
ACH-000890,0.30651431588399997
ACH-000896,0.329514858029
ACH-000898,0.179844012674
ACH-000900,-0.0146904013861
ACH-000901,0.173195807451
ACH-000905,0.201062045539
ACH-000906,0.19086079703699999
ACH-000907,0.0399824566506
ACH-000910,0.18213237136500002
ACH-000911,-0.07625108788099999
ACH-000912,0.213911361327
ACH-000913,0.0786098671768
ACH-000915,0.202760566759
ACH-000916,-0.10847599823899999
ACH-000917,0.151203185791
ACH-000921,0.0148564399899
ACH-000924,-0.189584329124
ACH-000926,0.0499408233505
ACH-000928,0.0928540826635
ACH-000929,0.468499215613
ACH-000932,0.128633894256
ACH-000935,0.229519847914
ACH-000936,0.12180986359099999
ACH-000937,-0.04986229809690001
ACH-000938,0.29274978448600003
ACH-000939,0.031375644591299996
ACH-000941,0.139571780995
ACH-000943,-0.0324015792576
ACH-000946,-0.0746387607389
ACH-000947,0.137618164791
ACH-000948,-0.0547731894869
ACH-000950,0.0239170060772
ACH-000953,0.146258795926
ACH-000957,0.17652039794799998
ACH-000958,-0.04282575305150001
ACH-000960,0.21189502801500001
ACH-000963,0.0516024216974
ACH-000968,-0.0873424906475
ACH-000969,-0.24713618716299998
ACH-000973,0.1261727998
ACH-000974,0.11938143327800001
ACH-000975,-0.08285522219119999
ACH-000976,0.009387340582729999
ACH-000978,0.117659673848
ACH-000980,0.21640998148899998
ACH-000984,0.0757595040923
ACH-000986,-0.0928628616151
ACH-000988,0.276983267315
ACH-000993,0.17841311528200002
ACH-000994,-0.0765153816972
ACH-000996,0.129358141716
ACH-001001,0.0635356220388
ACH-001020,0.167744206121
ACH-001028,0.100971634514
ACH-001031,0.143709421796
ACH-001038,-0.17823987361299998
ACH-001048,0.169936968574
ACH-001050,-0.0313481695844
ACH-001053,-0.509082884915
ACH-001054,-0.23288715921599998
ACH-001061,0.06838688345789999
ACH-001067,0.0773178872441
ACH-001075,0.251358439872
ACH-001096,0.286666210126
ACH-001128,-0.19608855440499998
ACH-001134,-0.174698264735
ACH-001151,0.15004176605900002
ACH-001163,0.0137027697468
ACH-001164,-0.0356718992784
ACH-001173,0.07456235157539999
ACH-001183,0.187583532672
ACH-001184,0.07752792044910001
ACH-001190,0.030070523583900003
ACH-001192,-0.21174038802200001
ACH-001193,0.151884886349
ACH-001196,-0.023038568718699998
ACH-001197,0.07963588023860001
ACH-001205,-0.23727685296599998
ACH-001211,-0.111841543063
ACH-001212,-0.24992353896699998
ACH-001228,0.122049657007
ACH-001232,-0.774950009386
ACH-001239,-0.0525268507321
ACH-001274,0.19414046158700002
ACH-001275,0.23055407160900002
ACH-001277,0.11616949532099999
ACH-001278,0.161830883354
ACH-001280,-0.17421951353100001
ACH-001283,0.115110016061
ACH-001289,0.134192862019
ACH-001295,0.0926079578388
ACH-001300,-0.0302433253791
ACH-001301,-0.24610813734700002
ACH-001302,-0.0068161403067
ACH-001303,0.35339479876100005
ACH-001306,0.0925429163456
ACH-001318,-0.0369035966946
ACH-001322,-0.022011588569499998
ACH-001328,0.10103644151900001
ACH-001332,0.102560326852
ACH-001333,0.228490445428
ACH-001336,0.0725016479545
ACH-001340,0.040253929605300005
ACH-001346,0.23219875595199999
ACH-001353,-0.0989524893258
ACH-001354,0.092623595398
ACH-001367,0.0474014594271
ACH-001368,0.14859083297800002
ACH-001374,0.256013482168
ACH-001375,0.383658794388
ACH-001377,-0.000967316490865
ACH-001380,0.049559726358199996
ACH-001391,0.053861705930599996
ACH-001407,0.018227841053099998
ACH-001408,0.179670225632
ACH-001413,-0.0275295189958
ACH-001430,-0.144688385836
ACH-001431,0.11791448774499999
ACH-001450,0.0282471741139
ACH-001496,0.199521705867
ACH-001500,0.19533189452
ACH-001521,0.153919211194
ACH-001523,0.06328534125350001
ACH-001532,0.102256715997
ACH-001536,0.0501838616175
ACH-001550,0.10616877258199998
ACH-001552,-0.597593089345
ACH-001554,-0.244238674633
ACH-001645,0.144685799377
ACH-001654,0.319312141627
ACH-001715,0.19176582682100002
ACH-001735,0.131613400494
ACH-001736,0.158971202842
ACH-001737,-0.264300801285
ACH-001740,0.08666019104560001
ACH-001745,0.160266021226
ACH-001750,-0.666797693887
ACH-001765,-0.120010684572
ACH-001956,0.174548285002
ACH-001957,0.00167245951001
