,BMP2K (55589)
ACH-000311,0.121122562222
ACH-000312,0.212800939054
ACH-000315,-0.0562473396213
ACH-000316,-0.113192004559
ACH-000317,-0.05038973570309999
ACH-000318,0.0808268048205
ACH-000319,-0.019466951781900003
ACH-000320,0.09719414511539999
ACH-000322,-0.0326619234227
ACH-000323,-0.00417837680219
ACH-000324,-0.0935885930411
ACH-000329,0.077966115992
ACH-000330,0.154976481202
ACH-000331,0.20992086690200001
ACH-000332,-0.0701712121484
ACH-000334,-0.0815642124076
ACH-000335,0.204029721794
ACH-000336,-0.18240659501899997
ACH-000337,0.0210956803458
ACH-000339,0.0715576794308
ACH-000341,0.0365830748175
ACH-000348,-0.0220532789203
ACH-000350,-0.045239440997199995
ACH-000352,0.0151962071834
ACH-000356,0.101793416855
ACH-000361,-0.049630557320600004
ACH-000362,0.027722620687799997
ACH-000363,0.0173298321774
ACH-000364,-0.0961527434088
ACH-000365,-0.160763306399
ACH-000366,0.055850930476599996
ACH-000368,-0.25892735971700004
ACH-000374,0.063966677969
ACH-000375,-0.161561217635
ACH-000376,0.0859373408194
ACH-000381,0.019547140435799998
ACH-000383,-0.00407538104385
ACH-000387,-0.141867682552
ACH-000389,0.185099165758
ACH-000390,0.0638611035003
ACH-000393,0.0222157673212
ACH-000395,0.0480229303134
ACH-000397,-0.00029480082486400003
ACH-000401,0.07551937887310001
ACH-000402,0.262085800988
ACH-000403,0.0355107449554
ACH-000404,0.123788856985
ACH-000406,0.0735991351359
ACH-000407,-0.00915868376544
ACH-000408,0.085284859967
ACH-000410,0.107617638654
ACH-000411,-0.027570926393400003
ACH-000414,0.10600482288799999
ACH-000415,0.0382122516971
ACH-000416,0.032859958365799996
ACH-000420,-0.138661983128
ACH-000421,-0.0898735454192
ACH-000424,0.356105046422
ACH-000425,-0.011003325467900001
ACH-000426,0.0255073739454
ACH-000427,-0.251801436687
ACH-000433,0.345614424154
ACH-000436,0.101943005189
ACH-000444,-0.0698369659905
ACH-000445,0.221040965909
ACH-000448,-0.126778873519
ACH-000450,0.025585858977099998
ACH-000452,0.0419296091166
ACH-000454,0.04696175444680001
ACH-000458,-0.07056546665510001
ACH-000459,0.11529067741599999
ACH-000460,0.098248510218
ACH-000461,0.08511596453569999
ACH-000463,-0.013381401743000001
ACH-000464,0.00408091253267
ACH-000466,0.0399506168318
ACH-000467,-0.0562728182993
ACH-000468,-0.12209336226600001
ACH-000469,7.48259695599e-05
ACH-000470,0.0392582283221
ACH-000471,0.0417935477759
ACH-000472,-0.0025589140611
ACH-000473,0.0337004513113
ACH-000475,0.0837823190696
ACH-000476,-0.0133429971336
ACH-000477,0.339717716074
ACH-000480,-0.0643430265407
ACH-000481,0.0252435918858
ACH-000483,0.16515453274800002
ACH-000484,-0.022815468875099998
ACH-000485,-0.21276524940000002
ACH-000486,0.033601008588400004
ACH-000487,0.140432302284
ACH-000488,0.03687548316480001
ACH-000490,-0.0186190569927
ACH-000491,0.147989681698
ACH-000495,0.25628733447200003
ACH-000496,0.0575419812114
ACH-000499,-0.021029732790099998
ACH-000500,-0.419883431857
ACH-000502,0.0168294785079
ACH-000503,0.18934863485
ACH-000505,0.018672647232400003
ACH-000507,0.0930301358667
ACH-000510,-0.07296737483230001
ACH-000511,-0.052790723666
ACH-000512,-0.226272927408
ACH-000516,-0.0170650821787
ACH-000517,-0.0817287166383
ACH-000518,-0.0226533851833
ACH-000520,0.113770623519
ACH-000521,0.300349876204
ACH-000522,0.08241926130419999
ACH-000524,-0.0764717062493
ACH-000527,-0.048034232048399995
ACH-000528,-0.0381405660464
ACH-000537,0.199174270765
ACH-000541,0.229590006557
ACH-000542,-0.102903448048
ACH-000544,0.0607417843121
ACH-000545,-0.0632488413753
ACH-000547,-0.0700741119301
ACH-000548,-0.10186311495400001
ACH-000549,0.10837276807099999
ACH-000550,-0.0266597581349
ACH-000552,-0.010075065039
ACH-000556,-0.09145305396810001
ACH-000557,0.100736793204
ACH-000570,-0.0416215964236
ACH-000571,-0.0422794861599
ACH-000573,0.056677170255000006
ACH-000576,0.040173815414900005
ACH-000580,0.13525674052699999
ACH-000584,0.21652090157900003
ACH-000585,0.0334116443145
ACH-000588,0.139155719501
ACH-000589,0.144052923626
ACH-000591,-0.0362747487096
ACH-000593,0.053956572912800004
ACH-000600,-0.061494922687099995
ACH-000601,0.09049319943569999
ACH-000604,0.313854129885
ACH-000605,0.311942450913
ACH-000606,0.0811821070862
ACH-000608,-0.0040584575748600004
ACH-000614,0.058727628616000005
ACH-000616,-0.174610801435
ACH-000618,-0.0120163329314
ACH-000619,-0.0651033367632
ACH-000620,-0.037970152104300006
ACH-000621,0.011187077623299999
ACH-000622,-0.0484879086139
ACH-000623,0.241405105785
ACH-000624,0.0650056615186
ACH-000627,0.09644885117100001
ACH-000630,-0.0959889958239
ACH-000632,-0.0068423194129700006
ACH-000633,0.18605283854200003
ACH-000637,-0.0281065545321
ACH-000638,0.116125243061
ACH-000646,-0.20562909214699998
ACH-000647,-0.055861158522800006
ACH-000648,-0.0549806272891
ACH-000649,-0.0436789686102
ACH-000651,0.11301438959599999
ACH-000652,0.428590373583
ACH-000653,0.120399159054
ACH-000657,0.03655957323819999
ACH-000658,-0.029577726766499998
ACH-000661,-0.00378716357554
ACH-000662,-0.12888082239600002
ACH-000663,-0.05074369645809999
ACH-000665,-0.07779061595310001
ACH-000671,0.0116146069117
ACH-000673,0.0474309868772
ACH-000676,0.11916941002800001
ACH-000677,0.0889656926155
ACH-000681,0.169430244408
ACH-000682,-0.00620852581144
ACH-000683,0.0015554356629099999
ACH-000684,0.37109645154299997
ACH-000688,-0.181225046921
ACH-000693,0.0245143533043
ACH-000694,0.00598304976484
ACH-000695,-0.0415730982509
ACH-000696,0.0238275250563
ACH-000697,0.080804786022
ACH-000699,0.08825559741769999
ACH-000701,0.340393073833
ACH-000706,0.0444813320313
ACH-000711,-0.0348160810495
ACH-000713,-0.00814372619682
ACH-000714,0.041713830401
ACH-000718,0.113690973268
ACH-000720,-0.07769978926260002
ACH-000721,-0.009224007697889999
ACH-000724,0.182274656782
ACH-000725,0.0292712374499
ACH-000732,-0.0709116946273
ACH-000734,-0.058303478722
ACH-000735,-0.096610032906
ACH-000736,0.0269394279061
ACH-000738,0.12633396029400001
ACH-000746,0.0375867237165
ACH-000747,0.05396013440280001
ACH-000748,0.186104557925
ACH-000753,-0.00414965952144
ACH-000756,0.025920709062200002
ACH-000757,0.397128232297
ACH-000758,0.0777211173523
ACH-000760,0.144055670313
ACH-000763,-0.0511358675313
ACH-000764,0.14324699522
ACH-000765,0.150087458956
ACH-000766,0.117257932658
ACH-000767,0.0420788886566
ACH-000768,-0.152724532489
ACH-000769,-0.043594433477
ACH-000770,0.009365184078629999
ACH-000771,-0.115529186645
ACH-000773,0.019356818185400002
ACH-000776,-0.0224496173505
ACH-000777,0.046078387835800004
ACH-000778,0.0243524483384
ACH-000781,0.0745906629943
ACH-000782,0.0772887094643
ACH-000783,0.0636111354069
ACH-000784,0.0248618729062
ACH-000785,-0.040688485213300006
ACH-000787,0.0813168574042
ACH-000788,-0.0340175801294
ACH-000791,0.107785744465
ACH-000792,0.12787682411499998
ACH-000794,-0.15613398933800002
ACH-000796,-0.04441394746690001
ACH-000799,0.014945025583899998
ACH-000800,0.133181282513
ACH-000802,-0.007562393840770001
ACH-000804,0.00620432927823
ACH-000805,0.258764553571
ACH-000809,0.0559019958122
ACH-000810,-0.0478644625772
ACH-000811,0.0313128966206
ACH-000817,0.0343724555775
ACH-000819,0.0773552214198
ACH-000820,-0.0337275261918
ACH-000821,-0.11127755490499999
ACH-000822,0.10247718351099999
ACH-000823,-0.0148851364983
ACH-000824,-0.10222192279799999
ACH-000827,0.026436122556
ACH-000829,0.309156009547
ACH-000831,0.0313095594093
ACH-000832,-0.0942926001984
ACH-000833,0.061057478751199996
ACH-000834,-0.026775333909299998
ACH-000835,0.0364252463356
ACH-000836,-0.12481015715299999
ACH-000837,0.211179415919
ACH-000838,0.155567739521
ACH-000839,-0.385300258626
ACH-000840,-0.218174931439
ACH-000841,0.00406864123532
ACH-000843,0.055454647843899994
ACH-000846,0.0567687435815
ACH-000847,-0.039040199259099996
ACH-000848,0.0045931831553299995
ACH-000849,0.064445279383
ACH-000851,-0.100078194779
ACH-000855,-0.039026480079
ACH-000856,0.0448170358976
ACH-000858,0.030123797867400003
ACH-000859,-0.152548048361
ACH-000861,-0.117768927651
ACH-000862,0.022736495136099998
ACH-000865,0.12122667868300001
ACH-000866,0.022567665509000003
ACH-000867,0.025129018346899998
ACH-000869,0.048994713939699994
ACH-000872,-0.021843725334
ACH-000873,-0.053784675689400006
ACH-000876,-0.111922288164
ACH-000878,0.129091737969
ACH-000880,0.115111585524
ACH-000881,-0.0184565050084
ACH-000882,0.077681366219
ACH-000884,0.176054499182
ACH-000885,-0.147484739825
ACH-000887,-0.0416122316181
ACH-000888,0.118713143134
ACH-000889,0.00751048672469
ACH-000890,0.0852634653599
ACH-000896,-0.014707696277900001
ACH-000898,0.0035638844509
ACH-000900,-0.0423118458146
ACH-000901,0.0334483724347
ACH-000905,-0.050650935658900005
ACH-000906,-0.167507569163
ACH-000907,0.172329386038
ACH-000910,0.0598419360003
ACH-000911,-0.045370505297099996
ACH-000912,0.034643014460999995
ACH-000913,0.047574433899
ACH-000915,0.189650837102
ACH-000916,0.381712048225
ACH-000917,-0.0696139303851
ACH-000921,0.07453009813860001
ACH-000924,0.034431743108800004
ACH-000926,-0.14217131264
ACH-000928,0.14588543907999998
ACH-000929,-0.19313821472800002
ACH-000932,-0.219049554287
ACH-000935,0.0401102586093
ACH-000936,0.14054995922
ACH-000937,0.219364170142
ACH-000938,-0.0259890647716
ACH-000939,0.0569761862704
ACH-000941,-0.046042420851699996
ACH-000943,-0.0143842263049
ACH-000946,0.0612075323777
ACH-000947,0.0496569178871
ACH-000948,-0.055719261830400005
ACH-000950,0.343857450273
ACH-000953,-0.103591535239
ACH-000957,-0.195051246662
ACH-000958,-0.130240150415
ACH-000960,0.08466306238099999
ACH-000963,-0.123454705701
ACH-000968,-0.112917577256
ACH-000969,-0.042069628233699995
ACH-000973,0.06584101866669999
ACH-000974,-0.00367126186071
ACH-000975,0.0874556547292
ACH-000976,0.0997622827008
ACH-000978,0.152663856489
ACH-000980,-0.0007968311410810001
ACH-000984,0.017015754937
ACH-000986,-0.0184421508421
ACH-000988,-0.042532244659799996
ACH-000993,-0.0640243008961
ACH-000994,0.15676526043
ACH-000996,-0.128205500907
ACH-001001,0.036791646074
ACH-001020,0.0948842073983
ACH-001028,0.011209534125299998
ACH-001031,0.0316980822002
ACH-001038,0.07584328611260001
ACH-001048,-0.159802677354
ACH-001050,0.0094313818529
ACH-001053,0.136133433712
ACH-001054,0.2214880118
ACH-001061,0.0415905776301
ACH-001067,-0.0569665710521
ACH-001075,-0.0734824141745
ACH-001096,0.09394842397889999
ACH-001128,-0.495886263085
ACH-001134,0.0962519183072
ACH-001151,0.00038070554101199996
ACH-001163,0.029005806694799997
ACH-001164,0.296870105026
ACH-001173,0.11521052760099999
ACH-001183,0.204726152095
ACH-001184,0.0358665503296
ACH-001190,-0.0638564341257
ACH-001192,0.0321010356674
ACH-001193,-0.0956151692419
ACH-001196,0.0412001662742
ACH-001197,-0.128299958224
ACH-001205,-0.0177316803257
ACH-001211,0.0122766846319
ACH-001212,0.247620585728
ACH-001228,0.10139768158
ACH-001232,0.034065971946
ACH-001239,0.050669810405
ACH-001274,0.11296434009800001
ACH-001275,0.205625736274
ACH-001277,0.114140946457
ACH-001278,0.08690059907749999
ACH-001280,-0.019550734664
ACH-001283,0.056235138492800006
ACH-001289,0.13497937917199998
ACH-001295,-0.0755224584485
ACH-001300,0.230900266554
ACH-001301,-0.012645049904200002
ACH-001302,-0.0053166389153
ACH-001303,0.294095846739
ACH-001306,-0.039137148771000003
ACH-001318,0.019992232805999998
ACH-001322,0.29476309189100003
ACH-001328,0.130062482393
ACH-001332,-0.0702289649724
ACH-001333,0.13033501930299998
ACH-001336,-0.035011745159
ACH-001340,0.00722680341407
ACH-001346,0.0015608646366900001
ACH-001353,0.048244256702699995
ACH-001354,-0.0418528387241
ACH-001367,0.0398256701529
ACH-001368,0.018723230557799998
ACH-001374,-0.325893578094
ACH-001375,-0.0315948932859
ACH-001377,-0.0849308763344
ACH-001380,0.00831749900717
ACH-001391,0.154819107657
ACH-001407,-0.0924169549127
ACH-001408,-0.1015617627
ACH-001413,0.0824749619309
ACH-001430,-0.0564413367667
ACH-001431,0.156961074143
ACH-001450,0.0256792208039
ACH-001496,-0.09652777216460001
ACH-001500,0.0388195704776
ACH-001521,0.0935240147416
ACH-001523,0.0758834651652
ACH-001532,-0.0231977505278
ACH-001536,0.21115589516600003
ACH-001550,-0.036681685593199995
ACH-001552,0.0539218699723
ACH-001554,0.0842685508808
ACH-001645,0.10633718979800001
ACH-001654,0.0376497374904
ACH-001715,-0.07657100346319999
ACH-001735,0.11900560325899999
ACH-001736,0.08958727093560001
ACH-001737,-0.064766718625
ACH-001740,0.274011387516
ACH-001745,0.0791528162403
ACH-001750,0.09076500579569999
ACH-001765,0.0638800835361
ACH-001956,0.0150416733736
ACH-001957,0.011156920501600002
