,EXOC2 (55770)
ACH-000004,-0.37937944741999996
ACH-000007,-0.71436215903
ACH-000009,-0.44101239565300004
ACH-000011,-0.512752849832
ACH-000012,-0.333749903333
ACH-000013,-0.77454464855
ACH-000014,-0.49727253935800003
ACH-000015,-0.480051328517
ACH-000017,-0.778775148678
ACH-000018,-0.437346467619
ACH-000019,-0.306501536902
ACH-000021,-0.401291737419
ACH-000022,-0.31027155198199996
ACH-000025,-0.42692085471999996
ACH-000028,-0.6441951610109999
ACH-000030,-0.616317336761
ACH-000035,-0.517890449646
ACH-000036,-0.38854985951300003
ACH-000037,-0.3030419037
ACH-000039,-0.21933607205400002
ACH-000040,-0.546732914204
ACH-000041,-0.662732578106
ACH-000042,-0.561597025565
ACH-000045,-0.30496579722399997
ACH-000047,-0.335623930053
ACH-000052,-0.8737245102879999
ACH-000053,-0.45112774154
ACH-000054,-0.39226265884800005
ACH-000055,-0.508720130342
ACH-000060,-0.708427908225
ACH-000067,-0.49153185245399994
ACH-000070,-0.833974551955
ACH-000075,-0.35271557488099997
ACH-000078,-0.556577808285
ACH-000082,-0.701194386119
ACH-000085,-0.358842492628
ACH-000086,-0.543252065472
ACH-000087,-0.700387948935
ACH-000092,-0.699867392894
ACH-000095,-0.60348512267
ACH-000097,-0.6980444606239999
ACH-000098,-0.469480721993
ACH-000099,-0.49637160356700005
ACH-000108,-0.571818902303
ACH-000113,-0.517729051848
ACH-000115,-1.05582408156
ACH-000116,-0.597383800818
ACH-000118,-0.634939771805
ACH-000120,-0.68930779009
ACH-000123,-0.372298313632
ACH-000127,-0.640021141822
ACH-000128,-0.47827609843900004
ACH-000132,-0.456025323759
ACH-000133,-0.6542603024970001
ACH-000137,-0.197611992449
ACH-000138,-0.333227709039
ACH-000142,-0.518381311629
ACH-000143,-0.30881618750900003
ACH-000146,-0.8639881878219999
ACH-000148,-0.462789639081
ACH-000150,-0.320398886879
ACH-000152,-0.6914784511229999
ACH-000153,-0.601971230669
ACH-000159,-0.36045770566299995
ACH-000160,-0.48318237293300004
ACH-000163,-0.5506462994560001
ACH-000167,-0.90715768231
ACH-000168,-0.458049103102
ACH-000169,-0.429584431607
ACH-000178,-0.428865326576
ACH-000182,-0.51768796574
ACH-000183,-0.424653105685
ACH-000188,-0.392304259687
ACH-000189,-0.704102938228
ACH-000190,-0.532654791091
ACH-000198,-0.482669202198
ACH-000204,-0.423498763085
ACH-000206,-0.264667617467
ACH-000207,-0.599952364753
ACH-000211,-0.438727566571
ACH-000215,-0.324678482591
ACH-000221,-0.290263495731
ACH-000222,-0.290650969262
ACH-000223,-0.589039926969
ACH-000226,-0.0190847761859
ACH-000227,-0.664362929481
ACH-000228,-0.428939396351
ACH-000231,-0.605863959604
ACH-000232,-0.5336558863440001
ACH-000233,-0.293275689753
ACH-000234,-0.42089328652400004
ACH-000235,-0.7668498362530001
ACH-000237,-0.38364984056999996
ACH-000238,-0.28790882455899997
ACH-000243,-0.428023711624
ACH-000244,-0.504943895645
ACH-000246,-0.714496487767
ACH-000248,-0.625096043968
ACH-000250,-0.38513371684000003
ACH-000251,-0.33338318350400004
ACH-000253,-0.599338470294
ACH-000255,-0.43778932205700005
ACH-000256,-0.434864828489
ACH-000257,-0.6579851867800001
ACH-000258,-0.295577932253
ACH-000259,-0.5312949381009999
ACH-000260,-0.47212585262900003
ACH-000261,-0.379571268947
ACH-000262,-0.6010744620690001
ACH-000263,-0.559685566429
ACH-000264,-0.366897773046
ACH-000265,-0.482651245874
ACH-000266,-0.592890740662
ACH-000272,-0.628538371779
ACH-000273,-0.481950635234
ACH-000274,-0.419509519612
ACH-000277,-0.53236164144
ACH-000278,-0.548095617838
ACH-000279,-0.49808651711199997
ACH-000280,-0.46704253794100004
ACH-000281,-0.63617600713
ACH-000288,-0.536023605717
ACH-000291,-0.72338401669
ACH-000293,-0.497848753751
ACH-000294,-0.410990138961
ACH-000295,-0.761642122748
ACH-000296,-0.522821297749
ACH-000302,-0.447969188172
ACH-000304,-0.33060554809099996
ACH-000307,-0.777792617953
ACH-000308,-0.307182275409
ACH-000310,-0.398986489358
ACH-000311,-0.665353898425
ACH-000312,-0.477417371736
ACH-000315,-0.931249943675
ACH-000316,-0.325103076253
ACH-000317,-0.954226765755
ACH-000318,-0.558564488648
ACH-000319,-0.746485955135
ACH-000320,-0.541464360424
ACH-000322,-0.191967949483
ACH-000323,-0.376241242711
ACH-000324,-0.577742338155
ACH-000329,-0.435254107173
ACH-000330,-0.288085982527
ACH-000331,-0.587353659614
ACH-000332,-0.792965360164
ACH-000334,-0.48358332329899995
ACH-000335,-0.195469279312
ACH-000336,-0.308502928258
ACH-000337,-0.325750648498
ACH-000339,-0.299368993664
ACH-000341,-0.574322095454
ACH-000348,-0.383902296403
ACH-000350,-0.20309778997699998
ACH-000352,-0.537292465319
ACH-000356,-0.6787125429719999
ACH-000361,-0.029279405853599998
ACH-000362,-0.18773189196600001
ACH-000363,-0.489063070369
ACH-000364,-0.648838643691
ACH-000365,-0.47801070009499996
ACH-000366,-0.437720909061
ACH-000368,-0.505306259656
ACH-000374,-1.11002921971
ACH-000375,-0.508480254842
ACH-000376,-0.450280419439
ACH-000381,-0.326867236369
ACH-000383,-0.5825433559969999
ACH-000387,-0.438231742961
ACH-000389,-0.458227272067
ACH-000390,-0.269699642829
ACH-000393,-0.512331316499
ACH-000395,-0.544802354183
ACH-000397,-0.845055011706
ACH-000401,-0.40001303656099996
ACH-000402,-0.5345657494870001
ACH-000403,-0.6592689728410001
ACH-000404,-0.480427892147
ACH-000406,-0.384218406449
ACH-000407,-0.32398771635400003
ACH-000408,-0.429616939481
ACH-000410,-0.567187590476
ACH-000411,-0.60998444223
ACH-000414,-0.312787978041
ACH-000415,-0.37964263805299997
ACH-000416,-0.600914975889
ACH-000420,-0.658488741941
ACH-000421,-0.395642941071
ACH-000424,-0.497721661105
ACH-000425,-0.42070710536399997
ACH-000426,-0.508407066687
ACH-000427,-0.56001630661
ACH-000433,-0.346649197024
ACH-000436,-0.70969909354
ACH-000444,-0.6298165259690001
ACH-000445,-0.388552757411
ACH-000448,-0.50054410309
ACH-000450,-0.452817310034
ACH-000452,-0.403846622602
ACH-000454,-0.373468638086
ACH-000458,-0.566888555821
ACH-000459,-0.270910855051
ACH-000460,-0.589806949953
ACH-000461,-0.55112943376
