,CTAGE15 (441294)
ACH-000004,-0.31273524323699997
ACH-000007,-0.40890541921499995
ACH-000009,-0.112147956926
ACH-000011,-0.27515656969
ACH-000012,-0.245813767508
ACH-000013,-0.053903635073800006
ACH-000014,-0.307783691728
ACH-000015,-0.0323886304928
ACH-000017,-0.0711620253321
ACH-000018,-0.313300684608
ACH-000019,-0.141424945524
ACH-000021,-0.397694600475
ACH-000022,-0.0331994297838
ACH-000025,-0.135886464344
ACH-000028,-0.14593711126599998
ACH-000030,-0.19897322449000002
ACH-000035,-0.0760624180869
ACH-000036,-0.290984232144
ACH-000037,-0.22022458225400002
ACH-000039,-0.295422140982
ACH-000040,-0.261363886197
ACH-000041,-0.22070252544100002
ACH-000042,-0.159262524126
ACH-000045,-0.222719122322
ACH-000047,-0.29828531203200004
ACH-000052,-0.37405447237499995
ACH-000053,-0.216360640564
ACH-000054,-0.397818767653
ACH-000055,-0.22334190795000003
ACH-000060,-0.595327582918
ACH-000067,-0.5171537579159999
ACH-000070,-0.06465696857599999
ACH-000075,-0.29225200443599997
ACH-000078,-0.245184212408
ACH-000082,-0.21952114163199998
ACH-000085,-0.201491908165
ACH-000086,-0.220043158814
ACH-000087,-0.28566166370900004
ACH-000092,-0.330905052076
ACH-000095,-0.20767187934599998
ACH-000097,-0.175715376381
ACH-000098,-0.149316888495
ACH-000099,-0.201936573811
ACH-000108,-0.14475363652999998
ACH-000113,-0.268593631791
ACH-000115,-0.102807047392
ACH-000116,-0.23729684646
ACH-000118,-0.154438785546
ACH-000120,-0.184835230081
ACH-000123,-0.26148929881099997
ACH-000127,-0.103170205714
ACH-000128,-0.254750569777
ACH-000132,-0.23318561495
ACH-000133,-0.228910879577
ACH-000137,-0.168909014509
ACH-000138,-0.102753620923
ACH-000142,-0.18260165425
ACH-000143,-0.257584460932
ACH-000146,-0.183531447882
ACH-000148,-0.291254181879
ACH-000150,-0.0608261968722
ACH-000152,-0.175556655841
ACH-000153,-0.33877420686899995
ACH-000159,-0.404748078112
ACH-000160,0.102985963536
ACH-000163,-0.154155965155
ACH-000167,-0.220295454352
ACH-000168,-0.169486795974
ACH-000169,-0.139569528354
ACH-000178,-0.30612198232099996
ACH-000182,-0.17071312109099998
ACH-000183,-0.271101812948
ACH-000188,-0.261889285061
ACH-000189,-0.35350457100599997
ACH-000190,-0.08644509720639999
ACH-000198,-0.0403810697776
ACH-000204,0.0325355754178
ACH-000206,-0.21702163484499998
ACH-000207,-0.301836710723
ACH-000211,-0.160163029116
ACH-000215,-0.08380071974110001
ACH-000221,-0.054484674180800004
ACH-000222,-0.284719736786
ACH-000223,-0.396663567562
ACH-000226,-0.291545571369
ACH-000227,-0.11653506302100002
ACH-000228,-0.066509016448
ACH-000231,-0.22434344425500002
ACH-000232,-0.31515883474899997
ACH-000233,-0.19668160934300002
ACH-000234,-0.23832013940400001
ACH-000235,-0.218849696809
ACH-000237,-0.494689342069
ACH-000238,-0.26687374501899996
ACH-000243,-0.07647777334980001
ACH-000244,-0.542561329966
ACH-000246,-0.202275697659
ACH-000248,-0.106785798274
ACH-000250,-0.22263186015500003
ACH-000251,-0.09011036675550001
ACH-000253,-0.35975353677
ACH-000255,-0.198368405294
ACH-000256,-0.254361964082
ACH-000257,-0.33989991235699996
ACH-000258,-0.322312460712
ACH-000259,-0.19296952456799998
ACH-000260,-0.20714450245299998
ACH-000261,-0.10338244937300001
ACH-000262,-0.160195443267
ACH-000263,-0.31522647235999995
ACH-000264,-0.17925543295200003
ACH-000265,-0.0758589507605
ACH-000266,-0.206571000282
ACH-000272,-0.411411067809
ACH-000273,-0.29252818086300003
ACH-000274,-0.39567423420000003
ACH-000277,-0.240287019927
ACH-000278,-0.243654442622
ACH-000279,-0.214164696653
ACH-000280,-0.0354773859543
ACH-000281,-0.115530951623
ACH-000288,-0.38277978224
ACH-000291,-0.21250191788800002
ACH-000293,-0.324362517743
ACH-000294,-0.243449833394
ACH-000295,-0.185489163783
ACH-000296,-0.25749677654500003
ACH-000302,-0.20629382112999997
ACH-000304,-0.39127493249300005
ACH-000307,-0.207648412192
ACH-000308,-0.18051534933200003
ACH-000310,-0.211677380951
ACH-000311,-0.187750279111
ACH-000312,-0.12300516313
ACH-000315,-0.423039260121
ACH-000316,-0.182268823877
ACH-000317,-0.293612510013
ACH-000318,-0.182675093887
ACH-000319,-0.09617959129699999
ACH-000320,-0.156538538886
ACH-000322,-0.275336577447
ACH-000323,-0.147643931783
ACH-000324,-0.260020791229
ACH-000329,-0.13666401084899998
ACH-000330,-0.0952820079185
ACH-000331,-0.535732969769
ACH-000332,-0.18016016276900002
ACH-000334,-0.05233688986980001
ACH-000335,-0.40616737280799997
ACH-000336,0.108476230184
ACH-000337,-0.274988963164
ACH-000339,-0.075846667232
ACH-000341,0.109311924038
ACH-000348,-0.172848996552
ACH-000350,-0.268062784718
ACH-000352,-0.0036908030876
ACH-000356,-0.157188961471
ACH-000361,0.044125498916
ACH-000362,-0.09678656491450001
ACH-000363,-0.232719498376
ACH-000364,-0.100639591466
ACH-000365,-0.256343777
ACH-000366,-0.10485174361300001
ACH-000368,-0.251658190453
ACH-000374,-0.147523533771
ACH-000375,-0.22669576986900003
ACH-000376,-0.158759536306
ACH-000381,-0.31110493064800004
ACH-000383,-0.211693938479
ACH-000387,-0.254572394825
ACH-000389,-0.176509450759
ACH-000390,-0.23176476061
ACH-000393,-0.270462333471
ACH-000395,-0.138396954849
ACH-000397,-0.205727685894
ACH-000401,-0.384525765018
ACH-000402,-0.0691872033886
ACH-000403,-0.5283204817670001
ACH-000404,-0.297363360171
ACH-000406,-0.106266480491
ACH-000407,-0.222001770676
ACH-000408,-0.394155179794
ACH-000410,-0.187886746678
ACH-000411,-0.352019569911
ACH-000414,-0.268207973817
ACH-000415,-0.20240412261
ACH-000416,-0.162337261549
ACH-000420,-0.354352080347
ACH-000421,-0.27389030298300004
ACH-000424,-0.25864564466999995
ACH-000425,-0.305505064899
ACH-000426,-0.308227285637
ACH-000427,-0.14474008364399998
ACH-000433,-0.231136404183
ACH-000436,-0.21039890993000002
ACH-000444,-0.260007569297
ACH-000445,0.009800452713010001
ACH-000448,-0.333681193476
ACH-000450,-0.146222258023
