,MAP3K13 (9175)
ACH-000004,0.0641262843379
ACH-000007,-0.0784628671632
ACH-000009,-0.18379161053100002
ACH-000011,-0.13971259696399999
ACH-000012,-0.0368583212288
ACH-000013,-0.09356470769570001
ACH-000014,-0.266574881171
ACH-000015,-0.119182875297
ACH-000017,-0.015372696519
ACH-000018,-0.189662439276
ACH-000019,-0.142913181071
ACH-000021,-0.07635720410789999
ACH-000022,-0.034805840179
ACH-000025,-0.201459519177
ACH-000028,0.0355460822076
ACH-000030,-0.0161726495835
ACH-000035,-0.0591139623102
ACH-000036,-0.15375355992200002
ACH-000037,0.016886755580899998
ACH-000039,-0.319188714663
ACH-000040,-0.263822469703
ACH-000041,-0.0472577577156
ACH-000042,-0.306481883496
ACH-000045,-0.000522909153025
ACH-000047,-0.160970660999
ACH-000052,-0.190903610695
ACH-000053,-0.125631812172
ACH-000054,-0.326552327779
ACH-000055,0.0102221504214
ACH-000060,-0.260913422549
ACH-000067,-0.19064024059300003
ACH-000070,0.00363108539161
ACH-000075,-0.067417379949
ACH-000078,0.012485646569399999
ACH-000082,-0.137341789866
ACH-000085,-0.207842818879
ACH-000086,0.07684259450589999
ACH-000087,0.0615412435552
ACH-000092,-0.22593777833
ACH-000095,-0.070878346702
ACH-000097,-0.0699194601224
ACH-000098,-0.129396946789
ACH-000099,-0.27765713045400003
ACH-000108,-0.317160840656
ACH-000113,-0.08840412894030002
ACH-000115,0.156912566825
ACH-000116,-0.184191593983
ACH-000118,-0.12108461062100001
ACH-000120,-0.019514931878099998
ACH-000123,-0.105771837094
ACH-000127,-0.060595800265499995
ACH-000128,0.0033211245786900004
ACH-000132,-0.0637112292326
ACH-000133,-0.156132589898
ACH-000137,-0.138102188289
ACH-000138,-0.176394448279
ACH-000142,-0.143195040525
ACH-000143,-0.08482679386330001
ACH-000146,-0.00498417091918
ACH-000148,-0.09185105314750001
ACH-000150,-0.0175651678933
ACH-000152,-0.00829240990346
ACH-000153,0.257379114227
ACH-000159,-0.0489624719348
ACH-000160,-0.139462694385
ACH-000163,-0.0901808452519
ACH-000167,-0.0434805961593
ACH-000168,-0.15189845962600002
ACH-000169,0.0891368015772
ACH-000178,-0.044794245040800006
ACH-000182,-0.15119450390699998
ACH-000183,0.019489497184400004
ACH-000188,0.0864313824371
ACH-000189,-0.09360168436069999
ACH-000190,-0.365116963154
ACH-000198,-0.0616256236345
ACH-000204,0.0174735747822
ACH-000206,-0.05765691154
ACH-000207,-0.133139446261
ACH-000211,-0.058287382678300005
ACH-000215,0.0271190286555
ACH-000221,-0.0738902787881
ACH-000222,-0.24643761408000003
ACH-000223,-0.187609846782
ACH-000226,0.039128433444800007
ACH-000227,-0.19039066351599998
ACH-000228,0.060113615457199995
ACH-000231,-0.11353472018500001
ACH-000232,-0.185611036186
ACH-000233,-0.0793505248042
ACH-000234,-0.18968336689800003
ACH-000235,-0.0520731454816
ACH-000237,-0.0455184006953
ACH-000238,-0.256769587383
ACH-000243,-0.009204019923350001
ACH-000244,-0.327395435046
ACH-000246,-0.0700709064805
ACH-000248,-0.16644626613500002
ACH-000250,-0.13913353981899998
ACH-000251,-0.109869711305
ACH-000253,0.028029825717799998
ACH-000255,-0.06110353333100001
ACH-000256,-0.16792762596299998
ACH-000257,0.280489806352
ACH-000258,-0.0936499707728
ACH-000259,-0.100977673823
ACH-000260,-0.114755938143
ACH-000261,-0.18149513974599998
ACH-000262,-0.06457999960869999
ACH-000263,-0.13104873537999998
ACH-000264,-0.037819052790599994
ACH-000265,0.0034964317243600003
ACH-000266,-0.0656423977896
ACH-000272,-0.21096749256900002
ACH-000273,-0.170014985678
ACH-000274,-0.302250354014
ACH-000277,-0.175959725905
ACH-000278,-0.053897194748200004
ACH-000279,-0.0949434194488
ACH-000280,-0.0169442278083
ACH-000281,-0.12227898355999998
ACH-000288,-0.127181418172
ACH-000291,-0.067336622995
ACH-000293,0.0360400369903
ACH-000294,-0.081953038829
ACH-000295,-0.206771997029
ACH-000296,-0.0714336647733
ACH-000302,-0.00898734284281
ACH-000304,0.106792288235
ACH-000307,-0.186734314885
ACH-000308,-0.148327136454
ACH-000310,-0.22370971036600001
ACH-000311,0.06859668649310001
ACH-000312,-0.125592679219
ACH-000315,-0.231050432079
ACH-000316,-0.0525447818071
ACH-000317,0.174059630549
ACH-000318,-0.0774542318649
ACH-000319,0.0313970366861
ACH-000320,-0.11033689733100001
ACH-000322,-0.10335809313699999
ACH-000323,-0.052590108828099995
ACH-000324,-0.08537803054
ACH-000329,0.08514505020980001
ACH-000330,-0.05607036370849999
ACH-000331,0.162015886015
ACH-000332,-0.16865689571400003
ACH-000334,-0.0547116538793
ACH-000335,0.272065630135
ACH-000336,0.160024433442
ACH-000337,-0.126657495107
ACH-000339,-0.11888121395199999
ACH-000341,-0.291860520441
ACH-000348,0.0019145998905499997
ACH-000350,-0.30552625095400004
ACH-000352,-0.199488886345
ACH-000356,0.10956729826199998
ACH-000361,-0.151074607794
ACH-000362,-0.0810173782772
ACH-000363,-0.0203599196604
ACH-000364,-0.121562550305
ACH-000365,-0.0196600087901
ACH-000366,-0.147236184002
ACH-000368,-0.177052188482
ACH-000374,0.0861285191765
ACH-000375,-0.17355539177
ACH-000376,-0.13902561776
ACH-000381,-0.007261324393979999
ACH-000383,-0.112090929892
ACH-000387,-0.0425546458633
ACH-000389,-0.0338000975306
ACH-000390,-0.167846055539
ACH-000393,-0.173051313022
ACH-000395,-0.0535076700021
ACH-000397,-0.0450573985509
ACH-000401,-0.0691766018736
ACH-000402,0.0967800175054
ACH-000403,-0.154052703226
ACH-000404,-0.04206135424790001
ACH-000406,-0.0306436802371
ACH-000407,1.85843561153e-05
ACH-000408,-0.06732564497600001
ACH-000410,-0.053984596190099994
ACH-000411,-0.15359583851
ACH-000414,-0.10452604576199999
ACH-000415,-0.09739370396460001
ACH-000416,-0.08141482926219999
ACH-000420,-0.0772729802799
ACH-000421,0.0285335101095
ACH-000424,-0.0967965939881
ACH-000425,-0.21437923878100001
ACH-000426,-0.015074403948899999
ACH-000427,0.06803573075040001
ACH-000433,-0.0685226688624
ACH-000436,0.12132093533399999
ACH-000444,-0.0872745251477
ACH-000445,-0.403443800758
ACH-000448,-0.17667568985100002
ACH-000450,0.10796207920800001
ACH-000452,-0.0577697057135
ACH-000454,-0.0794521019898
ACH-000458,-0.09242480524530002
ACH-000459,-0.167298059015
ACH-000460,-0.22627098822500002
ACH-000461,0.0339673543358
ACH-000463,-0.058876774603900006
ACH-000464,-0.0792674849762
ACH-000466,0.0283952557505
ACH-000467,-0.163837247929
ACH-000468,-0.05923829585300001
ACH-000469,-0.0404021191065
ACH-000470,-0.234283956391
ACH-000471,-0.104459384309
ACH-000472,-0.08816784469139999
ACH-000473,-0.150074374634
ACH-000475,-0.137054394779
ACH-000476,-0.0781251232429
ACH-000477,-0.0761967135035
ACH-000480,0.0775466837663
ACH-000481,-0.146979728417
ACH-000483,-0.0668210207357
ACH-000484,0.0741224736725
ACH-000485,0.065760858378
ACH-000486,-0.0974398294155
ACH-000487,0.05117476078480001
ACH-000488,-0.141916234045
ACH-000490,-0.182629112905
ACH-000491,0.112317676755
ACH-000495,-0.20942849804000002
ACH-000496,-0.0460862686794
ACH-000499,-0.199664813326
ACH-000500,0.226246109765
ACH-000502,-0.0839558823895
ACH-000503,-0.0126703501718
ACH-000505,-0.0931761634955
ACH-000507,0.132217004166
ACH-000510,0.0447848334381
ACH-000511,-0.044354372095200004
ACH-000512,0.13968618788599999
ACH-000516,0.018834971167099996
ACH-000517,-0.0904931861738
ACH-000518,0.038488898242900006
ACH-000520,-0.00328672015244
ACH-000521,0.09005698715980001
ACH-000522,-0.126433601034
ACH-000524,-0.0686277204204
ACH-000527,-0.106195015478
ACH-000528,-0.160461166081
ACH-000537,-0.05217085374969999
ACH-000541,-0.141360232077
ACH-000542,-0.146053842544
ACH-000544,0.136422924198
ACH-000545,0.0416739892427
ACH-000547,-0.302409535098
ACH-000548,-0.115322819582
ACH-000549,-0.24871498127500002
ACH-000550,-0.338142268724
ACH-000552,-0.0287789693885
ACH-000556,-0.137743938332
ACH-000557,0.0292626022968
ACH-000570,-0.0603804057077
ACH-000571,-0.06510282307519999
ACH-000573,-0.119154170134
ACH-000576,-0.246952510495
ACH-000580,-0.0489830415818
ACH-000584,-0.175453769795
ACH-000585,-0.220187493919
ACH-000588,-0.023136618688
ACH-000589,-0.030622995504
ACH-000591,0.0415744429819
ACH-000593,-0.206306682993
ACH-000600,-0.293589454119
ACH-000601,-0.149467151335
ACH-000604,-0.20582789408100002
ACH-000605,-0.0865585132639
ACH-000606,0.0258804653432
ACH-000608,-0.0265709038466
ACH-000614,-0.07873718500560001
ACH-000616,-0.04786800588140001
ACH-000618,-0.11045995284099999
ACH-000619,-0.154440778271
ACH-000620,-0.195879298234
ACH-000621,-0.0466132724281
ACH-000622,-0.071939999371
ACH-000623,0.0949988329325
ACH-000624,0.0195534849307
ACH-000627,-0.239622822672
ACH-000630,-0.093453513038
ACH-000632,-0.152955067527
ACH-000633,-0.17456496778499997
ACH-000637,-0.106546699011
ACH-000638,-0.22556917096
ACH-000646,-0.0408222177535
ACH-000647,0.00575849255484
ACH-000648,-0.0249732434399
ACH-000649,-0.155326490865
ACH-000651,-0.06000803951719999
ACH-000652,-0.00198200001739
ACH-000653,0.050277912298300004
ACH-000657,-0.129659389499
ACH-000658,-0.07550276243439999
ACH-000661,0.0234666755592
ACH-000662,-0.7299152869159999
ACH-000663,-0.0067299034012299995
ACH-000665,-0.0455940123713
ACH-000671,0.0397914662934
ACH-000673,-0.043862392499
ACH-000676,-0.0757161341142
ACH-000677,-0.038260760627699994
ACH-000681,-0.0285842639232
ACH-000682,-0.129054541653
ACH-000683,-0.140235720943
ACH-000684,-0.013895518005
ACH-000688,-0.0898846274241
ACH-000693,-0.180456055781
ACH-000694,-0.0691832323898
ACH-000695,-0.03934309111980001
ACH-000696,-0.058613248957
ACH-000697,0.030321665988699998
ACH-000699,-0.169163475458
ACH-000701,0.044011408711900006
ACH-000706,0.020724457092
ACH-000711,-0.0764544066145
ACH-000713,-0.107854975876
ACH-000714,-0.07348481299
ACH-000718,-0.0995596882917
ACH-000720,-0.0632558761049
ACH-000721,-0.005262373957100001
ACH-000724,0.028777353826200003
ACH-000725,-0.10415316009400001
ACH-000732,0.07110780288389999
ACH-000734,-0.12228984323599999
ACH-000735,-0.186485548755
ACH-000736,0.0305787028157
ACH-000738,-0.07115590592889999
ACH-000746,0.0406146117639
ACH-000747,-0.0390940741729
ACH-000748,-0.0516723765879
ACH-000753,-0.105385602215
ACH-000756,-0.18128171689300002
ACH-000757,0.0553380149522
ACH-000758,0.11998431537999998
ACH-000760,-0.045086428419699995
ACH-000763,-0.037918666249000005
ACH-000764,-0.0851307652327
ACH-000765,0.000308051843316
ACH-000766,0.109933655899
ACH-000767,-0.0258981027679
ACH-000768,-0.0190044583156
ACH-000769,0.0326412720499
ACH-000770,-0.0136469262867
ACH-000771,-0.170866235343
ACH-000773,-0.0421319738705
ACH-000776,-0.106421691119
ACH-000777,-0.38163984912500004
ACH-000778,-0.196754920878
ACH-000781,-0.061606921246
ACH-000782,-0.158737517572
ACH-000783,-0.10825644608400001
ACH-000784,-0.33523145180799996
ACH-000785,-0.14997253891100001
ACH-000787,-0.154083367021
ACH-000788,-0.0238806062524
ACH-000791,-0.20676879069899998
ACH-000792,-0.013404404106700001
ACH-000794,-0.226697016729
ACH-000796,-0.118755245955
ACH-000799,-0.20554537607700002
ACH-000800,-0.21356643371
ACH-000802,-0.16549415090199998
ACH-000804,-0.105804790166
ACH-000805,-0.248965984602
ACH-000809,-0.11607143487299999
ACH-000810,-0.0119388539768
ACH-000811,-0.010048097638799998
ACH-000817,-0.015512168526600001
ACH-000819,-0.100379366513
ACH-000820,-0.0392607053473
ACH-000821,-0.021624686915700003
ACH-000822,-0.0514105615291
ACH-000823,-0.0163347214529
ACH-000824,-0.047332610532
ACH-000827,-0.0451055709133
ACH-000829,-0.011857335453
ACH-000831,-0.15504422537999998
ACH-000832,0.036768076548300006
ACH-000833,0.0497400273011
ACH-000834,-0.00797235962315
ACH-000835,-0.0384852578561
ACH-000836,-0.216710730546
ACH-000837,-0.18843432545400002
ACH-000838,-0.11110141520500001
ACH-000839,-0.229347451415
ACH-000840,0.21729549614
ACH-000841,-0.135322914104
ACH-000843,0.0302533487122
ACH-000846,-0.17710609362799998
ACH-000847,-0.173801979798
ACH-000848,-0.10341764548
ACH-000849,0.0146342292469
ACH-000851,-0.20944055557100003
ACH-000855,0.0077205920052800005
ACH-000856,-0.08992024424680001
ACH-000858,-0.0536934140307
ACH-000859,-0.292075413807
ACH-000861,-0.0294064658677
ACH-000862,0.0330514493902
ACH-000865,-0.10460577780500001
ACH-000866,-0.027401990233400002
ACH-000867,0.026803979701400003
ACH-000869,-0.0672910534096
ACH-000872,-0.0825141533275
ACH-000873,0.0985648554845
ACH-000876,0.04598005682519999
ACH-000878,0.058656758800099996
ACH-000880,-0.181728998231
ACH-000881,-0.104785051817
ACH-000882,-0.20048037911699998
ACH-000884,-0.20379220424400002
ACH-000885,-0.13072181134299998
ACH-000887,-0.00224166136318
ACH-000888,-0.0585378943156
ACH-000889,-0.0683231104647
ACH-000890,0.0682443692126
ACH-000896,-0.0916685917429
ACH-000898,-0.145313272562
ACH-000900,-0.161150456466
ACH-000901,-0.0595149052394
ACH-000905,-0.102840647456
ACH-000906,-0.0305730398343
ACH-000907,0.0426698267422
ACH-000910,-0.12320597669700001
ACH-000911,-0.10411112627699999
ACH-000912,-0.146209639127
ACH-000913,-0.09871486543619999
ACH-000915,-0.141522321014
ACH-000916,-0.31044078798
ACH-000917,-0.147306674426
ACH-000921,-0.0576232406574
ACH-000924,-0.159059992155
ACH-000926,-0.0934358880818
ACH-000928,-0.13848169275900002
ACH-000929,-0.124322318467
ACH-000932,-0.017288798250900003
ACH-000935,-0.0569152307492
ACH-000936,-0.09876456458489999
ACH-000937,0.00841272078103
