,ARHGDIG (398)
ACH-000004,-0.00113358181996
ACH-000007,0.0219049136235
ACH-000009,0.00432432114398
ACH-000011,0.04411416244
ACH-000012,-0.0561833875728
ACH-000013,-0.0420940046909
ACH-000014,0.321309536865
ACH-000015,-0.131996055004
ACH-000017,-0.016032562964899997
ACH-000018,0.20941382106800002
ACH-000019,0.413543726025
ACH-000021,0.0554609976
ACH-000022,0.044989843514599996
ACH-000025,-0.12730719781
ACH-000028,-0.0301947857844
ACH-000030,-0.00408370138731
ACH-000035,0.251289294813
ACH-000036,-0.0268541128877
ACH-000037,-0.0247491272652
ACH-000039,-0.012197685121899999
ACH-000040,0.031138781551900002
ACH-000041,0.0535692670569
ACH-000042,-0.071702163076
ACH-000045,-0.0751553935976
ACH-000047,-0.058282755840499995
ACH-000052,0.0254248282846
ACH-000053,-0.100179739988
ACH-000054,0.00988150845393
ACH-000055,0.07935751124969999
ACH-000060,0.129160013519
ACH-000067,-0.174056707582
ACH-000070,-0.0861481711805
ACH-000075,-0.0384851673745
ACH-000078,0.05980928168380001
ACH-000082,-7.37688639841e-05
ACH-000085,-0.07108386968889999
ACH-000086,0.08263671133230001
ACH-000087,0.016594103808500002
ACH-000092,-0.04902829824580001
ACH-000095,-0.044770384595
ACH-000097,0.00111375002351
ACH-000098,0.08621364044739999
ACH-000099,-0.111918544621
ACH-000108,-0.17926736370700003
ACH-000113,-0.0760988860909
ACH-000115,-0.17640391920200002
ACH-000116,-0.0648734557688
ACH-000118,-0.118191624351
ACH-000120,-0.0483055489311
ACH-000123,0.054944326756499996
ACH-000127,0.00204845616705
ACH-000128,0.163115057321
ACH-000132,-0.0678125725605
ACH-000133,-0.07115033528010001
ACH-000137,-0.006718739399989999
ACH-000138,-0.0538611382058
ACH-000142,-0.11495010136299999
ACH-000143,0.09447207796669999
ACH-000146,-0.12516853541200001
ACH-000148,-0.037134856381599995
ACH-000150,0.252021142545
ACH-000152,0.0518126588705
ACH-000153,0.040006728664099996
ACH-000159,-0.005884773735720001
ACH-000160,0.119143191762
ACH-000163,-0.0482440331015
ACH-000167,-0.233681515124
ACH-000168,-0.18082583603
ACH-000169,0.000481711190573
ACH-000178,0.016066840614
ACH-000182,-0.048488131484599996
ACH-000183,-0.0167373008137
ACH-000188,0.0505597367445
ACH-000189,-0.238426805842
ACH-000190,-0.021547512723099998
ACH-000198,-2.55761115602e-05
ACH-000204,-0.04218175040180001
ACH-000206,0.212518392899
ACH-000207,0.0328848779848
ACH-000211,-0.0092109021279
ACH-000215,-0.0507680776265
ACH-000221,0.0213938999434
ACH-000222,-0.119597823952
ACH-000223,0.217989966838
ACH-000226,0.210546609342
ACH-000227,0.29563597384199997
ACH-000228,0.0070936109160299994
ACH-000231,-0.106780675057
ACH-000232,-0.0339268724475
ACH-000233,-0.00993236691092
ACH-000234,0.07794145614680001
ACH-000235,-0.036476780438
ACH-000237,-0.028743049670500002
ACH-000238,0.0535066728922
ACH-000243,0.055566690296400004
ACH-000244,-0.0491492838753
ACH-000246,-0.139648889108
ACH-000248,-0.0942830074985
ACH-000250,-0.0486506916697
ACH-000251,0.136292332488
ACH-000253,-0.105313302126
ACH-000255,-0.09174577722650001
ACH-000256,0.00310118988885
ACH-000257,-0.24749337091600002
ACH-000258,0.014981635434299999
ACH-000259,-0.07038109499510001
ACH-000260,-0.0422773111972
ACH-000261,0.0233527322162
ACH-000262,0.137022292828
ACH-000263,0.240956635089
ACH-000264,-0.141956182334
ACH-000265,0.012356359476900001
ACH-000266,-0.103263653766
ACH-000272,-0.0006428677956290001
ACH-000273,0.22969031211
ACH-000274,-0.120112336816
ACH-000277,-0.213544039164
ACH-000278,0.143315361609
ACH-000279,0.14443925906400001
ACH-000280,-0.294127763986
ACH-000281,0.021704481463200004
ACH-000288,-0.109320244462
ACH-000291,0.00932718315989
ACH-000293,-0.0701668402218
ACH-000294,0.061137467767400006
ACH-000295,0.0961238418237
ACH-000296,0.104314295138
ACH-000302,0.0897078842416
ACH-000304,-0.397070696351
ACH-000307,-0.061853529729999995
ACH-000308,0.0017167322773900002
ACH-000310,-0.152335877744
ACH-000311,-0.162005885031
ACH-000312,-0.159605452687
ACH-000315,-0.158823228078
ACH-000316,-0.058303612452400004
ACH-000317,-0.0683212024152
ACH-000318,-0.07643616334219999
ACH-000319,0.0410863445369
ACH-000320,-0.0131313080029
ACH-000322,-0.10021163807700001
ACH-000323,-0.05343181652509999
ACH-000324,-0.06425027388230001
ACH-000329,0.024455614135599997
ACH-000330,-0.0350289471058
ACH-000331,0.0436721532984
ACH-000332,0.0400556809326
ACH-000334,0.298033443938
ACH-000335,-0.0425696182147
ACH-000336,-0.0575762797168
ACH-000337,0.0418828203618
ACH-000339,0.021961038248400004
ACH-000341,0.120824087312
ACH-000348,0.0186371571072
ACH-000350,-0.0869632908492
ACH-000352,-0.011403447127200001
ACH-000356,0.45274205614699997
ACH-000361,0.08441428990710001
ACH-000362,-0.06459499227780001
ACH-000363,-0.0478015463555
ACH-000364,-0.172760680794
ACH-000365,-0.0358454587437
ACH-000366,-0.133065181871
ACH-000368,0.37683359549999995
ACH-000374,0.049105911803
ACH-000375,0.10769082639000001
ACH-000376,0.123072610153
ACH-000381,-0.0573285350569
ACH-000383,0.0153697488165
ACH-000387,0.125927628322
ACH-000389,-0.149293655786
ACH-000390,-0.077788920507
ACH-000393,-0.110952482024
ACH-000395,0.10643489032400001
ACH-000397,0.007244918650569999
ACH-000401,-0.18734028657000001
ACH-000402,-0.0114326052879
ACH-000403,0.0596019290309
ACH-000404,-0.136456799926
ACH-000406,-0.09353299904920001
ACH-000407,0.10103046954299999
ACH-000408,-0.0597517322666
ACH-000410,0.20133123684700002
ACH-000411,0.0573628369527
ACH-000414,0.0231555796931
ACH-000415,0.113742270844
ACH-000416,0.0366898062805
ACH-000420,0.0347294084205
ACH-000421,0.0354837027341
ACH-000424,0.0130919886872
ACH-000425,0.11237100837200001
ACH-000426,0.154387695785
ACH-000427,0.0460738201772
ACH-000433,-0.0478634713957
ACH-000436,-0.0418987171101
ACH-000444,-0.08684231110360001
ACH-000445,-0.0807699041107
ACH-000448,0.017645601000400003
ACH-000450,-0.48010878416
ACH-000452,-0.009614355991049999
ACH-000454,0.087769665537
ACH-000458,-0.036563236504699996
ACH-000459,-0.241281198063
ACH-000460,-0.10677194331499999
ACH-000461,0.08636880906
ACH-000463,-0.0355481237278
ACH-000464,-0.0485744374091
ACH-000466,-0.0301430100962
ACH-000467,0.17989020511
ACH-000468,0.0230378357363
ACH-000469,-0.028049085507400002
ACH-000470,-0.0324839119589
