,RABEP1 (9135)
ACH-000272,-0.198553863682
ACH-000273,-0.101125830791
ACH-000274,-0.261223449086
ACH-000277,-0.5809578407399999
ACH-000278,-0.568874900581
ACH-000279,-0.306303457286
ACH-000280,-0.188653953117
ACH-000281,-0.301236121462
ACH-000288,-0.437054395273
ACH-000291,-0.200104666439
ACH-000293,-0.439674239279
ACH-000294,-0.43116120814900005
ACH-000295,-0.269816760827
ACH-000296,-0.542936311769
ACH-000302,-0.269549193796
ACH-000304,-0.30631713131099997
ACH-000307,-0.20292337058200002
ACH-000308,-0.16601600838199998
ACH-000310,-0.276205735839
ACH-000311,-0.31221767816999996
ACH-000312,-0.332122966019
ACH-000315,-0.25982450632599996
ACH-000316,-0.23579865171599998
ACH-000317,-0.0918425751451
ACH-000318,-0.355389393719
ACH-000319,-0.33783780280299996
ACH-000320,-0.47248335390199997
ACH-000322,-0.224696913975
ACH-000323,-0.34557489746200004
ACH-000324,-0.36286931023
ACH-000329,-0.2422979263
ACH-000330,-0.0355256119811
ACH-000331,-0.222044825422
ACH-000332,-0.328168999602
ACH-000334,-0.219783036111
ACH-000335,0.00326308273413
ACH-000336,-0.314091482991
ACH-000337,-0.538317928343
ACH-000339,-0.364418380188
ACH-000341,-0.351639965107
ACH-000348,-0.288450212524
ACH-000350,-0.416030424864
ACH-000352,-0.406712620616
ACH-000356,-0.199023750987
ACH-000361,-0.125858514211
ACH-000362,-0.454352114425
ACH-000363,-0.208519803118
ACH-000364,-0.516673584587
ACH-000365,-0.275794977516
ACH-000366,-0.25524121994300003
ACH-000368,-0.36128669319300005
ACH-000374,-0.0140157567851
ACH-000375,-0.0316776868298
ACH-000376,-0.19273064013900001
ACH-000381,-0.20114515365200003
ACH-000383,-0.26155153589499996
ACH-000387,-0.324018250682
ACH-000389,-0.40988428652599995
ACH-000390,-0.171670828159
ACH-000393,-0.296100708976
ACH-000395,-0.34813703167599996
ACH-000397,-0.19508348648600002
ACH-000401,-0.20154413657499998
ACH-000402,-0.258951757868
ACH-000403,-0.177514861061
ACH-000404,0.00414622007648
ACH-000406,-0.232719970722
ACH-000407,-0.309795052792
ACH-000408,-0.029982546666700003
ACH-000410,-0.136311867575
ACH-000411,-0.136128370779
ACH-000414,-0.33667151242700005
ACH-000415,-0.192654642053
ACH-000416,-0.20244636737500002
ACH-000420,-0.326672849161
ACH-000421,-0.20261676816100002
ACH-000424,-0.277677681264
ACH-000425,-0.249689128917
ACH-000426,-0.265045236605
ACH-000427,-0.397766879998
ACH-000433,-0.169579156663
ACH-000436,0.09844470332149999
ACH-000444,-0.0657265981784
ACH-000445,-0.393345667486
ACH-000448,-0.335631443288
ACH-000450,-0.132943367416
ACH-000452,-0.22478824204599998
ACH-000454,-0.156662315899
ACH-000458,-0.23299734405499997
ACH-000459,-0.203222325022
ACH-000460,-0.308133069037
ACH-000461,-0.28018223336599996
ACH-000463,-0.290950596483
ACH-000464,-0.43209593588699996
ACH-000466,-0.164919784441
ACH-000467,-0.25021237037
ACH-000468,-0.497507838625
ACH-000469,-0.33285746419100004
ACH-000470,-0.46791163466799995
ACH-000471,-0.12085456463
ACH-000472,-0.257336107347
ACH-000473,-0.187585487711
ACH-000475,-0.170994374463
ACH-000476,-0.331639408246
ACH-000477,-0.32663907171
ACH-000480,0.007306320732529999
ACH-000481,-0.19067318186299997
ACH-000483,-0.23001154651900002
ACH-000484,-0.10893543656099999
ACH-000485,-0.214625659295
ACH-000486,-0.200171832984
ACH-000487,-0.25447491127300004
ACH-000488,-0.293874830883
ACH-000490,-0.09915386443119999
ACH-000491,-0.38944173885399996
ACH-000495,-0.127677461325
ACH-000496,-0.280587992837
ACH-000499,-0.0387428007111
ACH-000500,0.165245998449
ACH-000502,-0.261179673651
ACH-000503,-0.41516113560999995
ACH-000505,-0.239697993178
ACH-000507,0.013396730696299998
ACH-000510,-0.26134709312
ACH-000511,-0.322246366311
ACH-000512,-0.141871376893
ACH-000516,-0.135818574759
ACH-000517,-0.25150211189
ACH-000518,-0.153241583414
ACH-000520,-0.24553979110100002
ACH-000521,-0.170978392003
ACH-000522,-0.321101553904
ACH-000524,-0.34531891948700005
ACH-000527,-0.22924077174899998
ACH-000528,-0.11244438441299999
ACH-000537,-0.242506529054
ACH-000541,0.0026401047867600004
ACH-000542,-0.252752284713
ACH-000544,-0.201053396083
ACH-000545,-0.276189710263
ACH-000547,-0.11852503926300001
ACH-000548,-0.440428096843
ACH-000549,-0.170753047043
ACH-000550,-0.417059107974
ACH-000552,-0.13352271704000002
ACH-000556,-0.29487162529100003
ACH-000557,-0.236107438838
ACH-000570,-0.320397672753
ACH-000571,-0.19950638582400002
ACH-000573,-0.23011810947900002
ACH-000576,-0.27948563753100003
ACH-000580,-0.274096549377
ACH-000584,-0.243108630484
ACH-000585,-0.303741222472
ACH-000588,-0.162151940487
ACH-000589,-0.331836458677
ACH-000591,-0.328449136767
ACH-000593,-0.31062862618799997
ACH-000600,-0.0167973661097
ACH-000601,-0.18501242600200002
ACH-000604,-0.412440454033
ACH-000605,-0.19044633287
ACH-000606,-0.0889863294606
ACH-000608,-0.270078428591
ACH-000614,-0.27682202083
ACH-000616,-0.31974432934
ACH-000618,-0.221807486974
ACH-000619,-0.349492767558
ACH-000620,-0.20782540985300002
ACH-000621,-0.49945055057800003
ACH-000622,-0.20280047015900002
ACH-000623,-0.325527498531
ACH-000624,-0.360276311906
ACH-000627,-0.303866070926
ACH-000630,-0.23675195990400003
ACH-000632,-0.07085336016419999
ACH-000633,-0.272895345142
ACH-000637,-0.0792364178532
ACH-000638,-0.188463016347
ACH-000646,-0.212841773546
ACH-000647,-0.170727441401
ACH-000648,-0.239301294305
ACH-000649,-0.246539394883
ACH-000651,-0.19325139235
ACH-000652,-0.282716678321
ACH-000653,-0.5105207190709999
ACH-000657,-0.311922183769
ACH-000658,-0.205694801508
ACH-000661,-0.213469457541
ACH-000662,-0.86779101825
ACH-000663,-0.343147346672
ACH-000665,-0.279503339239
ACH-000671,-0.24155326951900002
ACH-000673,-0.310445997792
ACH-000676,-0.148991299684
ACH-000677,-0.351762802446
ACH-000681,-0.255239349221
ACH-000682,-0.18993561113
ACH-000683,-0.10256983542199999
ACH-000684,-0.5023171810399999
ACH-000688,-0.36013551284699996
ACH-000693,-0.245230043336
ACH-000694,-0.147816931819
ACH-000695,0.0324346315873
ACH-000696,-0.224543053583
ACH-000697,-0.11019898868200001
ACH-000699,-0.274767943153
ACH-000701,-0.0556219865926
ACH-000706,-0.189766562711
ACH-000711,-0.311138660728
ACH-000713,-0.414679746333
ACH-000714,-0.150145859105
ACH-000718,-0.38569019873099997
ACH-000720,-0.205856101276
ACH-000721,-0.242283691593
ACH-000724,-0.307540728532
ACH-000725,-0.323840602465
ACH-000732,-0.30603975404
ACH-000734,-0.200106198096
ACH-000735,-0.31867762458
ACH-000736,-0.19721051425500002
ACH-000738,-0.22467889555
ACH-000746,-0.212562612964
ACH-000747,-0.00967300052641
ACH-000748,-0.12401641581900001
ACH-000753,-0.278128973223
ACH-000756,-0.230840893241
ACH-000757,-0.17045257373300002
ACH-000758,-0.212644556339
ACH-000760,-0.301584396603
ACH-000763,-0.19218826702199998
ACH-000764,-0.165275555549
ACH-000765,-0.0833975196984
ACH-000766,-0.228261534867
ACH-000767,-0.410539998851
ACH-000768,-0.22531608783000004
ACH-000769,-0.39220076880099997
ACH-000770,-0.271514223456
ACH-000771,-0.146510683968
ACH-000773,-0.33713331183
ACH-000776,-0.141349255368
ACH-000777,-0.140701038644
ACH-000778,-0.38009683233499997
ACH-000781,-0.219561106779
ACH-000782,-0.274873464061
ACH-000783,-0.293341402165
ACH-000784,-0.083533939874
ACH-000785,-0.41442556487899995
ACH-000787,-0.221667433493
ACH-000788,-0.198615085921
ACH-000791,-0.26503821597
ACH-000792,-0.216988611043
ACH-000794,-0.131389221996
ACH-000796,-0.34950982948299997
ACH-000799,-0.31201911245999997
ACH-000800,-0.131784773606
ACH-000802,-0.334819447832
ACH-000804,-0.132981785641
ACH-000805,-0.384460113501
ACH-000809,-0.278665843036
ACH-000810,-0.20152020514199998
ACH-000811,-0.349861304367
ACH-000817,-0.140756128572
ACH-000819,-0.108411619922
ACH-000820,-0.554187919735
ACH-000821,0.185257539733
ACH-000822,-0.26904851965599996
ACH-000823,-0.135285515544
ACH-000824,-0.227356318807
ACH-000827,-0.148001852081
ACH-000829,-0.47886817243
ACH-000831,-0.09216486646849999
ACH-000832,-0.198085091696
ACH-000833,-0.14414945547900002
ACH-000834,-0.20124415965
ACH-000835,-0.129517570795
ACH-000836,-0.238104762975
ACH-000837,-0.321760158021
ACH-000838,-0.0380054003796
ACH-000839,-0.5291539019479999
ACH-000840,-0.333143896672
ACH-000841,-0.31780175135
ACH-000843,-0.2908923293
ACH-000846,-0.30363114194699997
ACH-000847,-0.23590933745
ACH-000848,-0.18944656714299998
ACH-000849,-0.13898779021500002
ACH-000851,-0.43047206098800006
ACH-000855,-0.0652391916787
ACH-000856,-0.4533850702100001
ACH-000858,-0.31405314488499997
ACH-000859,-0.126866986539
ACH-000861,-0.40927812275700004
ACH-000862,-0.27165231193100003
ACH-000865,-0.143619322994
ACH-000866,-0.22446666829599998
ACH-000867,-0.17683659847199998
ACH-000869,-0.446978133754
ACH-000872,-0.199079389561
ACH-000873,-0.251948977705
ACH-000876,-0.18039802968600002
ACH-000878,-0.128678731541
ACH-000880,-0.203053839201
ACH-000881,-0.319895354872
ACH-000882,-0.0008783936223069999
ACH-000884,-0.26754695679699997
ACH-000885,-0.336514433869
ACH-000887,-0.340347319126
ACH-000888,-0.201692398608
ACH-000889,-0.241372205454
ACH-000890,-0.359691832039
ACH-000896,-0.157320523697
ACH-000898,-0.13183035980900001
ACH-000900,-0.21844533503000002
ACH-000901,-0.31336652105
ACH-000905,-0.372622604586
ACH-000906,-0.22911554533700002
ACH-000907,-0.22921211636999997
ACH-000910,-0.24832847830200003
ACH-000911,-0.194804809876
ACH-000912,-0.208782318393
ACH-000913,-0.211405665812
ACH-000915,-0.506046859811
ACH-000916,0.269731648085
ACH-000917,-0.219976801268
ACH-000921,-0.291932194817
ACH-000924,-0.134296714839
ACH-000926,-0.269753095382
ACH-000928,-0.383395022697
ACH-000929,-0.240709963986
ACH-000932,-0.43626823542099996
ACH-000935,-0.342833426781
ACH-000936,0.0541184858248
ACH-000937,-0.25649077361699996
ACH-000938,0.00315574369099
ACH-000939,-0.168522693461
ACH-000941,-0.119679604669
ACH-000943,-0.231943891787
ACH-000946,-0.38065907575400004
ACH-000947,-0.15137487639900002
ACH-000948,-0.21260714487
ACH-000950,-0.35651521257700003
ACH-000953,0.000628545104457
ACH-000957,-0.270132565554
ACH-000958,-0.266921682618
ACH-000960,-0.134193480438
ACH-000963,-0.12082696652899999
ACH-000968,-0.157824529031
ACH-000969,-0.41146835015100003
ACH-000973,-0.40181196730999996
ACH-000974,-0.22572125487599998
ACH-000975,-0.19166226836199998
ACH-000976,-0.322339758713
ACH-000978,0.08780063676069999
ACH-000980,-0.348163246113
ACH-000984,-0.6937868639620001
ACH-000986,-0.22874123046199998
ACH-000988,-0.226850994342
ACH-000993,-0.387328653649
ACH-000994,-0.25597198636199997
ACH-000996,-0.31420211829100003
ACH-001001,-0.223294803594
ACH-001020,-0.258329842128
ACH-001028,-0.21862360154599997
ACH-001031,-0.318986139092
ACH-001038,-0.20532869910999998
ACH-001048,-0.208151610102
ACH-001050,-0.301160239464
ACH-001053,-0.26853004100600003
ACH-001054,-0.23878241172200002
ACH-001061,-0.11698233127299999
ACH-001067,-0.331372131199
ACH-001075,-0.271426420369
ACH-001096,-0.193723588513
ACH-001128,-0.480207644456
ACH-001134,-0.186095617927
ACH-001151,-0.185517631679
ACH-001163,-0.241629787993
ACH-001164,-0.281121954389
ACH-001173,-0.221697532367
ACH-001183,-0.19169746180799999
ACH-001184,-0.5175082683510001
ACH-001190,-0.448183177424
ACH-001192,-0.0671045858172
ACH-001193,-0.0488880994964
ACH-001196,-0.310106576967
ACH-001197,-0.414659705661
ACH-001205,-0.175820963337
ACH-001211,-0.225068931475
ACH-001212,-0.38507700600999994
ACH-001228,-0.08430729446249999
ACH-001232,-0.277894682931
ACH-001239,-0.161361982051
ACH-001274,-0.171322470411
ACH-001275,0.028421114958700002
ACH-001277,-0.420811149476
ACH-001278,-0.493092198882
ACH-001280,0.059331164304999996
ACH-001283,-0.317618585365
ACH-001289,-0.315197259161
ACH-001295,-0.380660742456
ACH-001300,-0.15494951859699999
ACH-001301,-0.183226933132
ACH-001302,0.0333051814838
ACH-001303,-0.19017114607000002
ACH-001306,-0.40433905061399994
ACH-001318,-0.198561829781
ACH-001322,-0.38134938028899995
ACH-001328,-0.262930537684
ACH-001332,0.0038300860224499997
ACH-001333,-0.279295516231
ACH-001336,-0.143321315354
ACH-001340,-0.215717104188
ACH-001346,-0.393768450067
ACH-001353,-0.336091533111
ACH-001354,-0.38451759914399997
ACH-001367,-0.23629014542800003
ACH-001368,-0.20953059785599998
ACH-001374,-0.298580352477
ACH-001375,-0.174073531068
ACH-001377,-0.415392932672
ACH-001380,-0.275314038297
ACH-001391,-0.46865089838299995
ACH-001407,-0.323036424158
ACH-001408,-0.32826540144
ACH-001413,-0.34575740375299996
ACH-001430,-0.39849749285400005
ACH-001431,-0.347173670012
ACH-001450,-0.08364924092670001
ACH-001496,-0.251613491088
ACH-001500,-0.0877307941147
ACH-001521,-0.161956825271
ACH-001523,-0.262030379697
ACH-001532,-0.23128240373599998
ACH-001536,-0.316683773375
ACH-001550,-0.38464941647699996
ACH-001552,-0.0942485443803
ACH-001554,-0.300373882269
ACH-001645,-0.275428955977
ACH-001654,-0.327552029734
ACH-001715,-0.490074381998
ACH-001735,-0.36310036241300003
ACH-001736,-0.17658867753199997
ACH-001737,-0.246780975616
ACH-001740,-0.37491565594099996
ACH-001745,-0.299619527432
ACH-001750,-0.306678617124
ACH-001765,-0.133330457503
ACH-001956,-0.31619013941
ACH-001957,-0.29320497269900003
