,MOB3A (126308)
ACH-000004,-0.09830939927969999
ACH-000007,-0.0807655761059
ACH-000009,0.07904388362039999
ACH-000011,-0.036875453811
ACH-000012,-0.0188534043405
ACH-000013,-0.0678930751253
ACH-000014,0.022606568448999997
ACH-000015,-0.0804354343313
ACH-000017,-0.33732904085500004
ACH-000018,-0.22951130359900002
ACH-000019,0.0930311679684
ACH-000021,-0.08372019883580001
ACH-000022,-0.106763585649
ACH-000025,-0.145906777913
ACH-000028,-0.0406124516951
ACH-000030,-0.00218255471732
ACH-000035,-0.0913800776415
ACH-000036,-0.26993227642400003
ACH-000037,0.118788881656
ACH-000039,0.0758991795058
ACH-000040,-0.239540761539
ACH-000041,-0.180297920247
ACH-000042,0.046111433220800004
ACH-000045,-0.129479114746
ACH-000047,-0.0814355521881
ACH-000052,-0.170844255375
ACH-000053,0.0384280217948
ACH-000054,-0.0330354208351
ACH-000055,0.000135604627
ACH-000060,0.130764349486
ACH-000067,-0.0831637425192
ACH-000070,-0.027490376168800002
ACH-000075,-0.12023186733300001
ACH-000078,-0.09295232983860001
ACH-000082,0.00010767623115799999
ACH-000085,0.019374140285099997
ACH-000086,-0.0915577369617
ACH-000087,0.0465956820571
ACH-000092,-0.043808680416
ACH-000095,-0.177520333194
ACH-000097,-0.109555052158
ACH-000098,-0.30303015477
ACH-000099,-0.0981407994592
ACH-000108,-0.0268375019156
ACH-000113,-0.0967808835083
ACH-000115,-0.258811817222
ACH-000116,-0.107271904944
ACH-000118,-0.000504956790691
ACH-000120,-0.08652195268919999
ACH-000123,0.025120101241599996
ACH-000127,-0.285741259635
ACH-000128,-0.08377816943300001
ACH-000132,-0.036237150139300005
ACH-000133,-0.08724468573930001
ACH-000137,-0.117250490346
ACH-000138,-0.039209632398599994
ACH-000142,-0.184100398942
ACH-000143,-0.24554956022100002
ACH-000146,-0.0833240114374
ACH-000148,-0.0445742195978
ACH-000150,-0.287601545401
ACH-000152,0.0296771736691
ACH-000153,-0.041295462927300006
ACH-000159,-0.224642296956
ACH-000160,-0.1038900154
ACH-000163,-0.21595415084699998
ACH-000167,-0.020664332894400003
ACH-000168,-0.10651795343
ACH-000169,-0.13310726355900002
ACH-000178,-0.0520885744695
ACH-000182,-0.182785368965
ACH-000183,-0.08143559499389999
ACH-000188,-0.04522246755940001
ACH-000189,-0.21878609511500002
ACH-000190,-0.08134849378669999
ACH-000198,-0.08657922028930001
ACH-000204,-0.239355205901
ACH-000206,-0.16418715855799998
ACH-000207,0.124054126359
ACH-000211,-0.112230440563
ACH-000215,0.0516618779533
ACH-000221,-0.17391568840500002
ACH-000222,-0.047041227923
ACH-000223,-0.0792050243225
ACH-000226,0.0184536585517
ACH-000227,0.0684850721489
ACH-000228,0.15601305301100002
ACH-000231,-0.0452784821777
ACH-000232,0.007450957217090001
ACH-000233,-0.0488929051009
ACH-000234,-0.261395223966
ACH-000235,-0.242535223208
ACH-000237,-0.09552473130769999
ACH-000238,-0.136765250013
ACH-000243,0.15205047428500001
ACH-000244,0.00765849051617
ACH-000246,-0.121826618932
ACH-000248,-0.213749487379
ACH-000250,-0.0380487811975
ACH-000251,-0.207867544036
ACH-000253,-0.0997183653091
ACH-000255,-0.09917109216350001
ACH-000256,0.05374027651549999
ACH-000257,-0.15782334292000003
ACH-000258,-0.026407761250499998
ACH-000259,-0.15180739577299998
ACH-000260,-0.130038288763
ACH-000261,-0.156719884616
ACH-000262,0.0193489087482
ACH-000263,-0.38538686412699996
ACH-000264,-0.0401142381799
ACH-000265,-0.040557831873900003
ACH-000266,-0.07356845605380001
ACH-000272,-0.106523590072
ACH-000273,0.0857112414945
ACH-000274,-0.153394727709
ACH-000277,-0.10152514740900001
ACH-000278,0.10499739887800001
ACH-000279,-0.025109457939
ACH-000280,-0.122457176609
ACH-000281,0.021105438519200003
ACH-000288,-0.123528432301
ACH-000291,-0.10417067512599999
ACH-000293,-0.104275353328
ACH-000294,-0.11574563537699999
ACH-000295,0.0619470097677
ACH-000296,-0.10033032184599999
ACH-000302,-0.12572916960799999
ACH-000304,-0.0857758798865
ACH-000307,-0.043728378548
ACH-000308,-0.139215027722
ACH-000310,-0.19366958468400003
ACH-000311,-0.107332647065
ACH-000312,-0.17521684807799998
ACH-000315,-0.190066556667
ACH-000316,0.0116707608727
ACH-000317,0.135569776539
ACH-000318,0.06994364754710002
ACH-000319,-0.10047099636
ACH-000320,-0.0129400112818
ACH-000322,0.129565614265
ACH-000323,0.007438236249799999
ACH-000324,-0.0826670212348
ACH-000329,0.0241927541736
ACH-000330,-0.10180955595499999
ACH-000331,0.0958159212226
ACH-000332,0.0370129197925
ACH-000334,-0.39862190499600003
ACH-000335,-0.166235818312
ACH-000336,-0.201910452187
ACH-000337,-0.192239311686
ACH-000339,-0.14626797775999997
ACH-000341,-0.404669323742
ACH-000348,-0.08168294675639999
ACH-000350,-0.266778235996
ACH-000352,0.0249799389225
ACH-000356,-0.0296701363643
ACH-000361,0.0786343994853
ACH-000362,-0.218009514512
ACH-000363,-0.158868248935
ACH-000364,-0.153864149036
ACH-000365,-0.149613672347
ACH-000366,-0.221377828378
ACH-000368,-0.161338931891
ACH-000374,0.11895888464099999
ACH-000375,-0.394785691699
ACH-000376,0.017659454177900002
ACH-000381,-0.018630150703700003
ACH-000383,-0.148550381037
ACH-000387,0.0934341110248
ACH-000389,-0.207888951105
ACH-000390,-0.07381317925360001
ACH-000393,-0.350213632325
ACH-000395,-0.016885931846200002
ACH-000397,-0.160322988289
ACH-000401,-0.268608886246
ACH-000402,0.18741719185800002
ACH-000403,-0.0580458185099
ACH-000404,-0.0584636092064
ACH-000406,-0.0216391924715
ACH-000407,-0.031486062061400005
ACH-000408,0.0449654776216
ACH-000410,-0.0749925068948
ACH-000411,-0.11406977308499999
ACH-000414,0.052807220438699995
ACH-000415,0.0176894819387
ACH-000416,-0.0623263767436
ACH-000420,-0.27085715265
ACH-000421,-0.205872915022
ACH-000424,0.0830835084109
ACH-000425,-0.14664244418400002
ACH-000426,0.129799546271
ACH-000427,0.0322128323137
ACH-000433,-0.28018646013
ACH-000436,-0.0923750417731
ACH-000444,-0.0819767839535
ACH-000445,-0.114134484016
ACH-000448,-0.148885101958
ACH-000450,-0.0294837455896
ACH-000452,-0.08971886890280001
ACH-000454,-0.061893356087100004
ACH-000458,0.134780243026
ACH-000459,-0.10194530083100001
ACH-000460,-0.134012115336
ACH-000461,-0.00795169650014
ACH-000463,-0.00587207457705
ACH-000464,-0.23545497959399997
ACH-000466,-0.175372005862
ACH-000467,-0.0783352971568
ACH-000468,-0.04223492010319999
ACH-000469,-0.0209884565491
ACH-000470,0.12638922967900001
ACH-000471,-0.07694893352139999
ACH-000472,-0.10249965843900001
ACH-000473,-0.130329849804
ACH-000475,-0.095731157653
ACH-000476,-0.0962792660307
ACH-000477,-0.030789449535300002
ACH-000480,-0.21799726670000003
ACH-000481,-0.0659648012887
ACH-000483,-0.35188136301600004
ACH-000484,-0.122194533661
ACH-000485,-0.13668111896500001
ACH-000486,-0.0627501850705
ACH-000487,-0.025930619328799996
ACH-000488,-0.00613442075693
ACH-000490,-0.0197767057749
ACH-000491,-0.079048358134
ACH-000495,0.13471715699
ACH-000496,0.014793771119200001
ACH-000499,-0.0740538915163
ACH-000500,0.651872675267
ACH-000502,-0.000951371861177
ACH-000503,0.148541327778
ACH-000505,-0.027213462706400002
ACH-000507,0.0810068707569
