,ATP6V1H (51606)
ACH-000591,-0.24658101772799998
ACH-000593,-0.6260511638530001
ACH-000600,-0.668403555476
ACH-000601,-0.598725056508
ACH-000604,-0.7840725508349999
ACH-000605,-0.598947585674
ACH-000606,-0.769998812096
ACH-000608,-1.15543924548
ACH-000614,-0.7618291742800001
ACH-000616,-0.6868821849429999
ACH-000618,-0.97015213192
ACH-000619,-0.790143768837
ACH-000620,-0.757424902885
ACH-000621,-0.826537011491
ACH-000622,-0.810788887567
ACH-000623,-0.304983190303
ACH-000624,-0.808549213395
ACH-000627,-0.530032245557
ACH-000630,-0.628027110175
ACH-000632,-0.525357374442
ACH-000633,-1.0029266940100001
ACH-000637,-0.0746397410333
ACH-000638,-0.816493469732
ACH-000646,-1.23416240278
ACH-000647,-0.755572981428
ACH-000648,-0.936083561923
ACH-000649,-0.62136421909
ACH-000651,-0.52841036606
ACH-000652,-0.6153384556729999
ACH-000653,-0.798325832531
ACH-000657,-0.616777287323
ACH-000658,-0.6814279229719999
ACH-000661,-1.00244763458
ACH-000662,-0.907669454693
ACH-000663,-0.716326133915
ACH-000665,-0.785561726717
ACH-000671,-0.41399798893
ACH-000673,-0.6155782230619999
ACH-000676,-0.658156359413
ACH-000677,-0.289702009659
ACH-000681,-0.389119625862
ACH-000682,-0.6251120689140001
ACH-000683,-0.8491106365919999
ACH-000684,-0.8249543962989999
ACH-000688,-0.984452969641
ACH-000693,-0.651753588737
ACH-000694,-0.597469537418
ACH-000695,-0.556388950797
ACH-000696,-0.8999478331849999
ACH-000697,-0.522129396767
ACH-000699,-0.9017632389700001
ACH-000701,-0.448731537281
ACH-000706,-1.0564111629700002
ACH-000711,-0.926178236694
ACH-000713,-0.7432494910940001
ACH-000714,-0.646289648883
ACH-000718,-0.71400313281
ACH-000720,-0.5167615571949999
ACH-000721,-0.646707572325
ACH-000724,-0.902280173863
ACH-000725,-0.972700174662
ACH-000732,-0.512564073985
ACH-000734,-0.7888359974770001
ACH-000735,-0.752732876987
ACH-000736,-0.851301470451
ACH-000738,-0.68613153445
ACH-000746,-0.421831760594
ACH-000747,-0.822289808013
ACH-000748,-0.235782343916
ACH-000753,-0.948914755854
ACH-000756,-0.23298416068000002
ACH-000757,-0.763534354339
ACH-000758,-0.838033579639
ACH-000760,-0.973068926736
ACH-000763,-0.779205391987
ACH-000764,-0.7708600168649999
ACH-000765,-0.787794958635
ACH-000766,-0.706264115563
ACH-000767,-0.459271750619
ACH-000768,-0.8097199481
ACH-000769,-0.791310902508
ACH-000770,-0.966352623565
ACH-000771,-0.770190872819
ACH-000773,-0.613601962943
ACH-000776,-0.66403345463
ACH-000777,-0.604856995234
ACH-000778,-1.0246875203299999
ACH-000781,-0.65310490649
ACH-000782,-0.78194825963
ACH-000783,-0.9000099981190001
ACH-000784,-0.859448382356
ACH-000785,-1.11013583006
ACH-000787,-0.7987018295280001
ACH-000788,-0.5020476864710001
ACH-000791,-0.744041676937
ACH-000792,-0.444944783719
ACH-000794,-0.9743949741050001
ACH-000796,-0.9935920763249999
ACH-000799,-1.08333405354
ACH-000800,-0.640817052315
ACH-000802,-0.660979731571
ACH-000804,-0.928805523355
ACH-000805,-0.762080130561
ACH-000809,-0.65151359379
ACH-000810,-1.09997776413
ACH-000811,-0.609086212681
ACH-000817,-0.672562063072
ACH-000819,-0.696482734173
ACH-000820,-0.810013901384
ACH-000821,-1.23493916518
ACH-000822,-1.09504666804
ACH-000823,-0.6085180769399999
ACH-000824,-0.692793038471
ACH-000827,-0.681401690675
ACH-000829,-0.648544542181
ACH-000831,-0.34286263289499996
ACH-000832,-0.941282139514
ACH-000833,-0.650552811242
ACH-000834,-0.53408255039
ACH-000835,-0.6814953490889999
ACH-000836,-0.671154263055
ACH-000837,-0.908088165042
ACH-000838,-0.744319861277
ACH-000839,-0.5987180911259999
ACH-000840,-0.657805849367
ACH-000841,-0.6919361630249999
ACH-000843,-0.656536585291
ACH-000846,-1.01595286787
ACH-000847,-0.596461500758
ACH-000848,-0.82483207031
ACH-000849,-0.940722776152
ACH-000851,-1.0212297768
ACH-000855,-0.300972180934
ACH-000856,-0.7652376783079999
ACH-000858,-0.827641473874
ACH-000859,-0.96401058341
ACH-000861,-0.640538316546
ACH-000862,-0.480259375294
ACH-000865,-0.7835466940029999
ACH-000866,-0.477859768318
ACH-000867,-1.0519090336
ACH-000869,-0.8062208700200001
ACH-000872,-1.00568546302
ACH-000873,-0.8610360454629999
ACH-000876,-0.327357016389
ACH-000878,-0.5501582078399999
ACH-000880,-0.6876952335259999
ACH-000881,-0.746123270684
ACH-000882,-0.8388580765029999
ACH-000884,-0.324427075321
ACH-000885,-0.62615096313
ACH-000887,-0.975286337727
ACH-000888,-0.739520064782
ACH-000889,-0.566600650692
ACH-000890,-0.668982114991
ACH-000896,-0.795011184783
ACH-000898,-0.850389454332
ACH-000900,-0.724184385756
ACH-000901,-0.629103968023
ACH-000905,-0.7562854039139999
ACH-000906,-0.8004248365350001
ACH-000907,-0.6793277030439999
ACH-000910,-0.693988707208
ACH-000911,-1.0433165705299998
ACH-000912,-1.0764477069399998
ACH-000913,-0.589376992756
ACH-000915,-0.669002744404
ACH-000916,-1.50266503441
ACH-000917,-0.924425455014
ACH-000921,-0.873549136668
ACH-000924,-0.952514600134
ACH-000926,-0.531840313007
ACH-000928,-0.908492867597
ACH-000929,-0.848341172375
ACH-000932,-0.8964342400249999
ACH-000935,-0.418984437989
ACH-000936,-0.854548590494
ACH-000937,-0.6219745136079999
ACH-000938,-0.487974508425
ACH-000939,-0.59202456212
ACH-000941,-0.790193496029
ACH-000943,-0.788847769472
ACH-000946,-0.478266749335
ACH-000947,-0.8038335431910001
ACH-000948,-0.8132636183670001
ACH-000950,-0.599601426561
ACH-000953,-0.7672302193080001
ACH-000957,-0.8024229417219999
ACH-000958,-0.933628090036
ACH-000960,-0.975011645827
ACH-000963,-0.39635589155999995
ACH-000968,-0.600366484437
ACH-000969,-0.603484557949
ACH-000973,-0.8478954305940001
ACH-000974,-0.8188848634739999
ACH-000975,-0.734116425298
ACH-000976,-0.6516639657100001
ACH-000978,-0.841065491114
ACH-000980,-0.40615829773400003
ACH-000984,-0.678442400604
ACH-000986,-0.710236088732
ACH-000988,-0.557824087126
ACH-000993,-0.8897523572660001
ACH-000994,-0.67052867054
ACH-000996,-1.05821836365
ACH-001001,-0.5785267890300001
ACH-001020,-1.34596486821
ACH-001028,-0.793392526289
ACH-001031,-0.851365468298
ACH-001038,-0.440701088655
ACH-001048,-1.01860716717
ACH-001050,-0.8658786038390001
ACH-001053,-1.07544785239
ACH-001054,-0.554515464047
ACH-001061,-0.6651570470970001
ACH-001067,-0.8372869827159999
ACH-001075,-1.22058902674
ACH-001096,-0.574747381183
ACH-001128,-0.8914846469580001
ACH-001134,-0.561994497013
ACH-001151,-0.722036771828
ACH-001163,-0.7772433901970001
ACH-001164,-0.9111076339249999
ACH-001173,-0.596026214896
ACH-001183,-0.748412086358
ACH-001184,-0.693061564946
ACH-001190,-0.934902071318
ACH-001192,-0.255180184616
ACH-001193,-0.8977218110330001
ACH-001196,-0.710783616194
ACH-001197,-0.6237330872219999
ACH-001205,-0.774675914614
ACH-001211,-0.7557312043150001
ACH-001212,-0.684748873536
ACH-001228,-0.424924985917
ACH-001232,-0.646231069839
ACH-001239,-0.611651973424
ACH-001274,-0.900397661716
ACH-001275,-0.43078735120300005
ACH-001277,-0.7346706275370001
ACH-001278,-0.7872201662980001
ACH-001280,-0.49408743185099996
ACH-001283,-0.720246220565
ACH-001289,-0.721969671531
ACH-001295,-0.724971789588
ACH-001300,-0.651865003415
ACH-001301,-0.39343981121
ACH-001302,-0.563488256696
ACH-001303,-0.580866330405
ACH-001306,-0.593106623413
ACH-001318,-0.71577111509
ACH-001322,-0.631000515851
ACH-001328,-0.812365744725
ACH-001332,-1.0024471294600001
ACH-001333,-0.649138374221
ACH-001336,-0.649164357198
ACH-001340,-0.828756345261
ACH-001346,-0.676798199378
ACH-001353,-0.8411878088429999
ACH-001354,-0.6747869919920001
ACH-001367,-0.198239203931
ACH-001368,-0.627440765795
ACH-001374,-0.881838268844
ACH-001375,-0.753610197647
ACH-001377,-0.811796476389
ACH-001380,-0.7300049059299999
ACH-001391,-0.6834255953
ACH-001407,-0.628233902124
ACH-001408,-0.861835116076
ACH-001413,-0.646210752918
ACH-001430,-0.46937488414399997
ACH-001431,-0.703799903812
ACH-001450,-0.590833058696
ACH-001496,-0.8647767832250001
ACH-001500,-0.826104087509
ACH-001521,-0.587612424412
ACH-001523,-0.49911647195299996
ACH-001532,-0.8128650639370001
ACH-001536,-1.036645352
ACH-001550,-0.590288680919
ACH-001552,-0.6129837582909999
ACH-001554,-0.746162090376
ACH-001645,-0.6340573004869999
ACH-001654,-0.561998516535
ACH-001715,-0.405173724974
ACH-001735,-0.643694353845
ACH-001736,-0.582196220709
ACH-001737,-0.555991423317
ACH-001740,-0.642920082205
ACH-001745,-1.0005445825900001
ACH-001750,-0.6265785110450001
ACH-001765,-0.7400226101540001
ACH-001956,-0.76729320575
ACH-001957,-0.971165338139
