,MARVELD3 (91862)
ACH-000004,0.038074560231599996
ACH-000007,-0.0696869310733
ACH-000009,0.130111174075
ACH-000011,-0.10416912677000001
ACH-000012,-0.0599600160567
ACH-000013,-0.13214076578
ACH-000014,-0.05650047777099999
ACH-000015,-0.0106535084634
ACH-000017,-0.0586399050894
ACH-000018,-0.121627551921
ACH-000019,-0.09090113223960002
ACH-000021,-0.0242991680383
ACH-000022,-0.194089399868
ACH-000025,-0.19050701240499998
ACH-000028,-0.07173625304100001
ACH-000030,0.0390208417386
ACH-000035,-0.0116273973878
ACH-000036,-0.331645872174
ACH-000037,-0.605503350115
ACH-000039,-0.07737560561260001
ACH-000040,-0.049539536306099995
ACH-000041,-0.041811180219199995
ACH-000042,-0.020199763722700003
ACH-000045,-0.0368327195554
ACH-000047,-0.0582467866869
ACH-000052,-0.300966986594
ACH-000053,0.0987538021376
ACH-000054,-0.189424807709
ACH-000055,-0.192093268462
ACH-000060,-0.0879013294757
ACH-000067,-0.35377181292099996
ACH-000070,-0.155753985786
ACH-000075,-0.261009991585
ACH-000078,0.00898628888924
ACH-000082,-0.12417664006200001
ACH-000085,-0.14348601431
ACH-000086,-0.0561500173089
ACH-000087,-0.127608398003
ACH-000092,-0.121374059635
ACH-000095,-0.06790365054280001
ACH-000097,-0.06029555058469999
ACH-000098,-0.11695761539100001
ACH-000099,0.0702727706611
ACH-000108,-0.152180351557
ACH-000113,-0.1072496516
ACH-000115,-0.0240182573288
ACH-000116,-0.130382847287
ACH-000118,0.00914510932807
ACH-000120,-0.105211222986
ACH-000123,0.00159957529997
ACH-000127,-0.10798063884299999
ACH-000128,-0.108362240813
ACH-000132,-0.156062302237
ACH-000133,-0.115657376624
ACH-000137,-0.0536849541319
ACH-000138,-0.014397962683099999
ACH-000142,-0.11242454595999998
ACH-000143,-0.0100220886817
ACH-000146,-0.019479640089900004
ACH-000148,-0.11158650886499999
ACH-000150,-0.0782188681472
ACH-000152,-0.187239425639
ACH-000153,-0.351608225593
ACH-000159,-0.13839336920499998
ACH-000160,0.042874978474099996
ACH-000163,0.255330218632
ACH-000167,-0.39667710165799996
ACH-000168,-0.0418097619777
ACH-000169,-0.239312623954
ACH-000178,-0.0681991697794
ACH-000182,-0.135930481146
ACH-000183,-0.0742714388346
ACH-000188,-0.08284354498970001
ACH-000189,0.176353183917
ACH-000190,-0.00133190628455
ACH-000198,-0.0936138649598
ACH-000204,0.00325439324304
ACH-000206,0.21103641341200002
ACH-000207,-0.26383313267499997
ACH-000211,-0.11285218024900001
ACH-000215,-0.127147927037
ACH-000221,-0.278526073543
ACH-000222,0.224878533444
ACH-000223,-0.111031066853
ACH-000226,-0.03843905281380001
ACH-000227,-0.008272571169479999
ACH-000228,-0.0783359701138
ACH-000231,-0.10185446146299999
ACH-000232,-0.0981906055858
ACH-000233,-0.0222852248344
ACH-000234,-0.039074875602
ACH-000235,-0.10469712034600001
ACH-000237,-0.0687619474657
ACH-000238,-0.197723893475
ACH-000243,0.11508776575799999
ACH-000244,-0.269211998906
ACH-000246,0.0525211125454
ACH-000248,-0.243981499615
ACH-000250,-0.120499023842
ACH-000251,0.279320608347
ACH-000253,-0.364756076284
ACH-000255,-0.191861664162
ACH-000256,-0.0441505350139
ACH-000257,-0.125356952003
ACH-000258,0.01664706465
ACH-000259,-0.00010300349683000001
ACH-000260,-0.09542949275260001
ACH-000261,-0.09369017440680001
ACH-000262,-0.09238468649289999
ACH-000263,-0.38731813917400004
ACH-000264,-0.11330020680099999
ACH-000265,0.244121004788
ACH-000266,-0.0724253039926
ACH-000272,0.008617758558280002
ACH-000273,0.043619805589699995
ACH-000274,-0.20263769478100002
ACH-000277,-0.287700924546
ACH-000278,0.0585148198659
ACH-000279,0.0160763191524
ACH-000280,-0.16346507465399998
ACH-000281,0.0828695099607
ACH-000288,-0.135468459274
ACH-000291,-0.15441539056700002
ACH-000293,-0.107925724823
ACH-000294,0.11400306593000001
ACH-000295,-0.049596842324199995
ACH-000296,-0.12279047136700001
ACH-000302,-0.034854306916
ACH-000304,-0.20808222107500002
ACH-000307,-0.16358886365800002
ACH-000308,-0.0702654107584
ACH-000310,0.235877882054
ACH-000311,0.0263633409777
ACH-000312,-0.00184145276977
ACH-000315,-0.0791427582435
ACH-000316,-0.07183816245289999
ACH-000317,-0.0489640035697
ACH-000318,-0.0427325579441
ACH-000319,-0.192500622624
ACH-000320,0.322762400876
ACH-000322,-0.286758461855
ACH-000323,-0.0049112978454300005
ACH-000324,-0.027193678678799998
ACH-000329,-0.09917900540510001
ACH-000330,-0.161781133105
ACH-000331,-0.152180089189
ACH-000332,0.023745962667400002
ACH-000334,0.0373893820131
ACH-000335,-0.267185793924
ACH-000336,-0.252793678606
ACH-000337,-0.312789309884
ACH-000339,-0.12029014760199999
ACH-000341,0.176514460742
ACH-000348,-0.0831517534524
ACH-000350,-0.0403113496954
ACH-000352,-0.021710635038299998
ACH-000356,-0.00013592806182899999
ACH-000361,-0.13636143615399998
ACH-000362,-0.0681493619464
ACH-000363,-0.108562142508
ACH-000364,-0.0232050306912
ACH-000365,0.0192716464566
ACH-000366,-0.1533374202
ACH-000368,-0.185864585799
ACH-000374,-0.0291647078227
ACH-000375,0.0333821349668
ACH-000376,-0.021022846908200003
ACH-000381,0.158429629466
ACH-000383,-0.257087761391
ACH-000387,0.04502172453509999
ACH-000389,-0.23993376475000003
ACH-000390,-0.0626144907256
ACH-000393,-0.0296140820114
ACH-000395,-0.24698814853
ACH-000397,-0.274453320482
ACH-000401,-0.245953924883
ACH-000402,0.122210610603
ACH-000403,-0.07280545219589998
ACH-000404,0.023309211074900003
ACH-000406,0.0396328774747
ACH-000407,-0.155513483089
ACH-000408,-0.24807207234099998
ACH-000410,0.153016317123
ACH-000411,-0.0142574640852
ACH-000414,0.115041219515
ACH-000415,0.0157097196715
ACH-000416,-0.176959645854
ACH-000420,-0.29231775579999997
ACH-000421,-0.168065851574
ACH-000424,-0.0970507070411
ACH-000425,-0.0598679204837
ACH-000426,0.0280096630376
ACH-000427,-0.35116335353699996
ACH-000433,0.0288723673642
ACH-000436,-0.187118991955
ACH-000444,-0.268486311804
ACH-000445,-0.0172987556727
ACH-000448,0.013147529279100002
ACH-000450,-0.464480647196
ACH-000452,-0.108289391862
ACH-000454,-0.160064309166
ACH-000458,0.0037612352058000002
ACH-000459,-0.244521643132
ACH-000460,-0.0397715945972
ACH-000461,-0.0479197301365
ACH-000463,-0.158029477739
ACH-000464,0.0116730492016
ACH-000466,-0.123228286567
ACH-000467,-0.12227209201
ACH-000468,0.028178886441099997
ACH-000469,-0.14404840722200002
ACH-000470,-0.22393142842099997
ACH-000471,-0.0848608225597
ACH-000472,-0.162152332156
ACH-000473,-0.037889300205599996
ACH-000475,-0.154000563988
ACH-000476,-0.222681706261
ACH-000477,-0.207848868633
ACH-000480,-0.10936360081700001
ACH-000481,0.0366627210204
ACH-000483,-0.15396505457999998
ACH-000484,0.11889047502800001
ACH-000485,-0.122520708249
ACH-000486,-0.169630731521
ACH-000487,-0.039095212959199994
ACH-000488,-0.144891556723
ACH-000490,-0.15748116815899998
ACH-000491,-0.0372694815578
ACH-000495,-0.0726088039673
ACH-000496,0.0644075115611
ACH-000499,0.08495686920399999
ACH-000500,-0.601363704018
ACH-000502,-0.0197148562015
ACH-000503,-0.155055540296
ACH-000505,-0.181524624793
ACH-000507,-0.350826305026
ACH-000510,-0.0671476974334
ACH-000511,-0.195746797079
ACH-000512,-0.0476544105351
ACH-000516,-0.164007023923
ACH-000517,-0.165051733226
ACH-000518,-0.0642902455732
ACH-000520,-0.141674028239
ACH-000521,0.0711867663992
ACH-000522,-0.31677276579
ACH-000524,-0.18241320723
ACH-000527,-0.07591937773389999
ACH-000528,-0.021312938566400003
ACH-000537,-0.258125779151
ACH-000541,-0.16819723588899999
ACH-000542,-0.048154517594999995
ACH-000544,-0.0882324965148
ACH-000545,-0.166371533914
ACH-000547,0.0640790571038
ACH-000548,-0.568676510388
ACH-000549,-0.143924215561
ACH-000550,-0.285952403501
ACH-000552,-0.0323291611758
ACH-000556,-0.144547337394
ACH-000557,-0.0805212437265
