,MEF2A (4205)
ACH-000004,-0.0736003827609
ACH-000007,0.047028625284500004
ACH-000009,-0.24787621187699999
ACH-000011,0.141747389577
ACH-000012,-0.00156860628246
ACH-000013,0.0300527852422
ACH-000014,0.00989569820601
ACH-000015,-0.0886145227424
ACH-000017,0.0050277722437299995
ACH-000018,0.0403807638537
ACH-000019,0.131288806516
ACH-000021,-0.0879424198913
ACH-000022,0.06358966130890001
ACH-000025,-0.056124587028700004
ACH-000028,-0.08546053115160002
ACH-000030,0.0709142522028
ACH-000035,-0.043399939623400004
ACH-000036,0.118172345077
ACH-000037,0.0490512234008
ACH-000039,0.273066879094
ACH-000040,0.013057861172400001
ACH-000041,-0.207754589254
ACH-000042,-0.021087420439599998
ACH-000045,-0.20938474517
ACH-000047,0.106271673423
ACH-000052,0.102530771007
ACH-000053,0.04908197109969999
ACH-000054,0.0317510888364
ACH-000055,0.0586085743487
ACH-000060,0.190415356584
ACH-000067,0.0904833448335
ACH-000070,-0.0372102230276
ACH-000075,-0.014116597112100001
ACH-000078,-0.11592815352600001
ACH-000082,0.0798606339958
ACH-000085,0.0903597758237
ACH-000086,-0.133510531904
ACH-000087,0.08490333462039999
ACH-000092,0.10187657856599999
ACH-000095,-0.194536622997
ACH-000097,0.0549595178412
ACH-000098,0.103966133799
ACH-000099,-0.11108538608799999
ACH-000108,-0.124961450742
ACH-000113,-0.096392976504
ACH-000115,-0.0927025375277
ACH-000116,-0.00562194140735
ACH-000118,0.0752571467194
ACH-000120,-0.114132178218
ACH-000123,-0.00639596307038
ACH-000127,0.11989209889
ACH-000128,-0.0194777163848
ACH-000132,-0.08458624255370001
ACH-000133,0.0360451388351
ACH-000137,0.0296707781008
ACH-000138,0.060209876623599994
ACH-000142,-0.0731105152305
ACH-000143,-0.179801912965
ACH-000146,-0.121797050765
ACH-000148,0.043740968190699996
ACH-000150,0.12697243746099998
ACH-000152,0.08688357753239999
ACH-000153,0.165958800189
ACH-000159,-0.00276052602914
ACH-000160,-0.0218939040467
ACH-000163,-0.0130912843622
ACH-000167,-0.07011662413030001
ACH-000168,-0.306196870249
ACH-000169,0.056363415774999995
ACH-000178,0.222752244998
ACH-000182,0.000567892114157
ACH-000183,-0.102841252039
ACH-000188,0.09195327426439999
ACH-000189,-0.0490550759092
ACH-000190,-0.0589735801117
ACH-000198,0.00834234144853
ACH-000204,-0.39727827185099995
ACH-000206,0.035108613132800004
ACH-000207,-0.043684163267000004
ACH-000211,-0.023135060270700003
ACH-000215,0.0544946318834
ACH-000221,0.11007325795999998
ACH-000222,0.0604835714785
ACH-000223,-0.0128418670768
ACH-000226,0.080893456858
ACH-000227,0.0265929171197
ACH-000228,0.037236419517699994
ACH-000231,-0.0078281646404
ACH-000232,-0.0577108744318
ACH-000233,0.148882367303
ACH-000234,-0.011702870441199999
ACH-000235,-0.0335716925776
ACH-000237,-0.0450419727369
ACH-000238,-0.041401733058000004
ACH-000243,0.0157756734904
ACH-000244,-0.0112554449187
ACH-000246,-0.04284945789340001
ACH-000248,0.0642021336161
ACH-000250,-0.04740400000080001
ACH-000251,0.117352971987
ACH-000253,0.0225997756456
ACH-000255,-0.257129427563
ACH-000256,0.127018846135
ACH-000257,-0.136692909518
ACH-000258,-0.0888088636751
ACH-000259,-0.041726101985699995
ACH-000260,-0.0925513106752
ACH-000261,-0.018526520273400002
ACH-000262,-0.0146617654386
ACH-000263,-0.256685231252
ACH-000264,-0.0849120553577
ACH-000265,0.007373840060060001
ACH-000266,-0.10720123198999999
ACH-000272,-0.100219750199
ACH-000273,0.00667641626134
ACH-000274,0.00523211742233
ACH-000277,0.036404527247599995
ACH-000278,0.0821700843979
ACH-000279,-0.0313324272071
ACH-000280,-0.0922340117781
ACH-000281,-0.112156543579
ACH-000288,-0.0198419449387
ACH-000291,-0.0476689622045
ACH-000293,0.00026825963838299997
ACH-000294,-0.293999610194
ACH-000295,0.00696605116242
ACH-000296,0.0959287775879
ACH-000302,-0.08423001384860002
ACH-000304,-0.14748574113500001
ACH-000307,0.0654860574529
ACH-000308,-0.08409130830700001
ACH-000310,-0.311176349689
ACH-000311,-0.14943754150900002
ACH-000312,-0.0602386432606
ACH-000315,0.09981199633089999
ACH-000316,-0.13665296825200002
ACH-000317,0.08343244851430001
ACH-000318,-0.1762643827
ACH-000319,0.0005766224193740001
ACH-000320,-0.0343344596468
ACH-000322,0.17267371444200003
ACH-000323,0.146119223166
ACH-000324,-0.11174436868899999
ACH-000329,0.040652649913199994
ACH-000330,0.215971870945
ACH-000331,0.061575238099699996
ACH-000332,-0.0785391533832
ACH-000334,-0.208720577155
ACH-000335,-0.102681472569
ACH-000336,-0.16499246191199998
ACH-000337,-0.0342308907858
ACH-000339,0.114011538839
ACH-000341,0.0643595521164
ACH-000348,-0.06559005872309999
ACH-000350,0.09123877732280002
ACH-000352,0.097043798213
ACH-000356,-0.0633407254086
ACH-000361,-0.0749192311844
ACH-000362,-0.0063113957853
ACH-000363,-0.106939865289
ACH-000364,0.0100893115447
ACH-000365,-0.00993000120461
ACH-000366,-0.062653351801
ACH-000368,0.0197788119186
ACH-000374,0.155545563308
ACH-000375,0.037955767563900004
ACH-000376,0.038072188534599996
ACH-000381,-0.182377214635
ACH-000383,-0.024359250392299997
ACH-000387,-0.054869893753000006
ACH-000389,0.0512029171844
ACH-000390,-0.14681787734
ACH-000393,-0.04658127337949999
ACH-000395,-0.032028095040700005
ACH-000397,0.046802799623099994
ACH-000401,0.09974096066169999
ACH-000402,0.411619197785
ACH-000403,-0.227708555176
ACH-000404,-0.0778225475241
ACH-000406,-0.0362111842808
ACH-000407,-0.16156273500499999
ACH-000408,0.131766747978
ACH-000410,0.0261451512611
ACH-000411,-0.0341228308639
ACH-000414,-0.0393725930967
ACH-000415,0.08083477941810001
ACH-000416,-0.115625774549
ACH-000420,-0.0289860224249
ACH-000421,0.0339290006933
ACH-000424,0.0285961534504
ACH-000425,0.0633651364835
ACH-000426,0.182034959296
ACH-000427,0.0642215587732
ACH-000433,0.0495457441424
ACH-000436,-0.1701483443
ACH-000444,-0.049113874618
ACH-000445,0.0695670638866
ACH-000448,-0.0658157833486
ACH-000450,0.111826682829
ACH-000452,-0.109080043191
ACH-000454,0.17512855689399998
ACH-000458,0.11873806459000001
ACH-000459,-0.0253318433337
ACH-000460,-0.08816452692410001
ACH-000461,-0.14715379579500001
ACH-000463,-0.155872151366
ACH-000464,0.09503374496559999
ACH-000466,0.05049205098730001
ACH-000467,-0.0156438975322
ACH-000468,-0.139143389959
ACH-000469,0.0457659683787
ACH-000470,-0.0333615734433
ACH-000471,0.099125491613
ACH-000472,-0.0847330408725
ACH-000473,0.036170253187099995
ACH-000475,0.0743499115935
ACH-000476,0.178003332121
ACH-000477,-0.224496946342
ACH-000480,0.028803732574200002
ACH-000481,0.102926926999
ACH-000483,-0.0275621432803
ACH-000484,-0.128878590327
ACH-000485,-0.08087705938369999
ACH-000486,-0.032435748971700006
ACH-000487,-0.0432068183725
ACH-000488,0.08002144622219999
ACH-000490,-0.0608856202557
ACH-000491,-0.039807131041000005
ACH-000495,-0.177239362858
ACH-000496,-0.150155847746
ACH-000499,-0.162849638713
ACH-000500,-0.143022416385
ACH-000502,-0.0115828663399
ACH-000503,-0.0163126944075
ACH-000505,-0.06931231574560001
ACH-000507,0.08106634552980001
ACH-000510,-0.0650496899099
ACH-000511,0.134387124335
ACH-000512,-0.238618133838
ACH-000516,-0.195726632465
ACH-000517,-0.0716070108385
ACH-000518,0.107039111055
ACH-000520,-0.322583648211
ACH-000521,-0.0539574703467
ACH-000522,0.11055966733799999
ACH-000524,-0.009976944469610002
ACH-000527,-0.055098820541
ACH-000528,-0.05767031658340001
ACH-000537,-0.090022416938
ACH-000541,-0.220473082106
ACH-000542,-0.0315940981718
ACH-000544,-0.0229223025355
ACH-000545,0.058574186925800006
ACH-000547,0.10647370754699999
ACH-000548,0.0687956470703
ACH-000549,0.139392327964
ACH-000550,-0.0642681931284
ACH-000552,0.0242501464212
ACH-000556,0.111097823982
ACH-000557,-0.0277531466108
ACH-000570,-0.174712243873
ACH-000571,-0.0915285419163
ACH-000573,0.04538568829
ACH-000576,-0.036636104063
ACH-000580,-0.050557444494
ACH-000584,0.0347944259976
ACH-000585,-0.0144941987485
ACH-000588,-0.22452888456999998
ACH-000589,-0.0907252763032
ACH-000591,0.169389445019
ACH-000593,0.138920556624
ACH-000600,0.033324064926299996
ACH-000601,0.024525926335200003
ACH-000604,0.04225830023709999
ACH-000605,0.0430001935827
ACH-000606,0.037397316863000005
ACH-000608,-0.0923480808525
ACH-000614,-0.0437457336739
ACH-000616,0.114410066399
ACH-000618,0.044568544190199996
ACH-000619,0.0519449237151
ACH-000620,-0.026550702798900004
ACH-000621,-0.018115173318900002
ACH-000622,-0.0801578310326
ACH-000623,-0.049636329124999996
ACH-000624,0.00075859429666
ACH-000627,-0.044062890522800005
ACH-000630,-0.056958407272100005
ACH-000632,0.120595268119
ACH-000633,0.0627930839805
ACH-000637,0.168545721672
ACH-000638,0.132018762936
ACH-000646,0.176953785784
ACH-000647,-0.057905813446300004
ACH-000648,0.0704072370839
ACH-000649,-0.116054958306
ACH-000651,0.128858523159
ACH-000652,-0.21425845045000003
ACH-000653,-0.11805492945
ACH-000657,0.034132306402799996
ACH-000658,-0.257848073763
ACH-000661,-0.21409353850200002
ACH-000662,0.30902182599800004
ACH-000663,0.0620230028785
ACH-000665,0.0712619690449
ACH-000671,-0.0361419946693
ACH-000673,0.00429077969854
ACH-000676,-0.0754942222453
ACH-000677,0.0579618694103
ACH-000681,-0.11872779034099999
ACH-000682,-0.00702937561549
ACH-000683,-0.038284973957699996
ACH-000684,-0.21004018044300002
ACH-000688,0.0703670443477
ACH-000693,0.100773514518
ACH-000694,0.0191129186006
ACH-000695,-0.0748621035119
ACH-000696,-0.07869831667419999
ACH-000697,-0.0015612610215999998
ACH-000699,-0.072161524768
ACH-000701,-0.00542550199247
ACH-000706,0.05715781597519999
ACH-000711,-0.0825124276642
ACH-000713,0.148631580677
ACH-000714,-0.288151161951
ACH-000718,-0.100291880263
ACH-000720,0.131698508752
ACH-000721,0.044830438458099996
ACH-000724,-0.034552514194
ACH-000725,0.263155337415
ACH-000732,0.0671681487142
ACH-000734,0.00428621218787
ACH-000735,-0.0196747200586
ACH-000736,0.146018585927
ACH-000738,0.0646482402703
ACH-000746,-0.19780721042
ACH-000747,0.087022436223
ACH-000748,-0.111522114841
ACH-000753,0.0137366914489
ACH-000756,0.0761468610749
ACH-000757,-0.024892492837799998
ACH-000758,0.121903793323
ACH-000760,0.0697712104826
ACH-000763,0.12304992780400001
ACH-000764,0.21878743725900002
ACH-000765,-0.21077847425000001
ACH-000766,-0.0649031032905
ACH-000767,-0.17286964150400003
ACH-000768,0.05259050119469999
ACH-000769,0.105539953999
ACH-000770,-0.05185399279709999
ACH-000771,0.0157401966262
ACH-000773,-0.0196635623319
ACH-000776,0.005594027371640001
ACH-000777,-0.105263700876
ACH-000778,0.0630079931692
ACH-000781,-0.00867152407234
ACH-000782,-0.0914125125846
ACH-000783,0.0425168881785
ACH-000784,0.00360411402153
ACH-000785,0.117052267599
ACH-000787,-0.0633190431904
ACH-000788,0.0300189646303
ACH-000791,-0.0644876885727
ACH-000792,0.0175545756527
ACH-000794,-0.0988285628513
ACH-000796,-0.17680008593199997
ACH-000799,0.0243341075166
ACH-000800,0.0534488204805
ACH-000802,0.0566315022729
ACH-000804,-0.12287310310499999
ACH-000805,-0.014362811027299999
ACH-000809,0.019925036527700002
ACH-000810,-0.158906084187
ACH-000811,-0.065871797657
ACH-000817,-0.209414281754
ACH-000819,-0.0848585150072
ACH-000820,-0.0364174704495
ACH-000821,0.027168674873599998
ACH-000822,-0.0931011100085
ACH-000823,0.025945553608499997
ACH-000824,-0.181361191226
ACH-000827,0.0233508764382
ACH-000829,-0.09298516713999999
ACH-000831,0.200834995138
ACH-000832,0.131530098134
ACH-000833,-0.025806448675500002
ACH-000834,-0.101903422259
ACH-000835,0.018004191629
ACH-000836,0.0116119095999
ACH-000837,0.0618580069692
ACH-000838,0.0382459836112
ACH-000839,0.067674782363
ACH-000840,0.240752700279
ACH-000841,-0.10138308633300001
ACH-000843,-0.0592518374682
ACH-000846,0.15376106593900002
ACH-000847,0.0271178666315
ACH-000848,-0.131439482893
ACH-000849,0.118874969826
ACH-000851,0.000912122904783
ACH-000855,-0.110194294792
ACH-000856,-0.0229855369202
ACH-000858,0.152801882152
ACH-000859,0.10877962013699999
ACH-000861,0.0252726442208
ACH-000862,-0.15219516034299999
ACH-000865,0.0064869171966
ACH-000866,0.117460319488
ACH-000867,-0.0890051818124
ACH-000869,0.118663331439
ACH-000872,-0.0419925056205
ACH-000873,0.0364081857818
ACH-000876,0.0790496287169
ACH-000878,0.113704168128
ACH-000880,0.005776385765459999
ACH-000881,-0.0901811662917
ACH-000882,-0.195492635162
ACH-000884,-0.0638557836333
ACH-000885,-0.0954520465192
ACH-000887,0.000874152970482
ACH-000888,0.0480903843716
ACH-000889,0.00111983394596
ACH-000890,0.057027810772000004
ACH-000896,0.0336435960807
ACH-000898,-0.0814798098208
ACH-000900,0.167820425493
ACH-000901,-0.0147385830899
ACH-000905,-0.013384290007
ACH-000906,0.0328011918928
ACH-000907,-0.163933657449
ACH-000910,-0.0270512156121
ACH-000911,0.09247225395330001
ACH-000912,0.11165758494999999
ACH-000913,0.019650215405700003
ACH-000915,0.078763791223
ACH-000916,0.21506343598299998
ACH-000917,0.108310734714
ACH-000921,0.0126971952501
ACH-000924,-0.16555562233100002
ACH-000926,-0.298683864757
ACH-000928,-0.054945296045199994
ACH-000929,0.00697411503427
ACH-000932,0.141889873437
ACH-000935,-0.0280227210004
ACH-000936,0.029902441359599997
ACH-000937,0.09483694142539999
ACH-000938,-0.267432048538
ACH-000939,0.127110424518
ACH-000941,0.0160138479083
ACH-000943,-0.0365112790539
ACH-000946,-0.128947822217
ACH-000947,-0.023483650188899998
ACH-000948,-0.0196261883932
ACH-000950,-0.0512909423726
