,WDR43 (23160)
ACH-000004,-1.7929090301099997
ACH-000007,-1.58232820007
ACH-000009,-1.4475934199200002
ACH-000011,-1.85670975711
ACH-000012,-1.58931604091
ACH-000013,-1.83418022574
ACH-000014,-1.67884566299
ACH-000015,-1.81369328868
ACH-000017,-1.82529470228
ACH-000018,-1.6408679747900001
ACH-000019,-1.8490171203099999
ACH-000021,-1.56980000628
ACH-000022,-1.8748925330200001
ACH-000025,-1.75201709525
ACH-000028,-1.81641143979
ACH-000030,-1.8234406388799997
ACH-000035,-1.4437511132799998
ACH-000036,-1.78243655882
ACH-000037,-2.2865218018599998
ACH-000039,-1.90472278129
ACH-000040,-1.5608193589700001
ACH-000041,-1.64297636124
ACH-000042,-1.7313632426700003
ACH-000045,-1.9743189051199999
ACH-000047,-1.66290115632
ACH-000052,-1.43440245479
ACH-000053,-1.5658039792200003
ACH-000054,-1.93251687055
ACH-000055,-1.60070596127
ACH-000060,-1.6789697742299998
ACH-000067,-1.7945193757599998
ACH-000070,-1.6155582020200001
ACH-000075,-1.86174419388
ACH-000078,-2.16360639438
ACH-000082,-1.84155298613
ACH-000085,-1.7040536570700002
ACH-000086,-1.6393486527
ACH-000087,-1.64648340817
ACH-000092,-1.59530023679
ACH-000095,-2.06782218015
ACH-000097,-2.0021811023
ACH-000098,-1.66030322146
ACH-000099,-1.93614026817
ACH-000108,-1.64124551815
ACH-000113,-1.9737779382799998
ACH-000115,-2.0835718199
ACH-000116,-1.72874804401
ACH-000118,-1.6965374315700001
ACH-000120,-1.7944361107599998
ACH-000123,-1.7962906518200001
ACH-000127,-1.7618734742200002
ACH-000128,-1.59704649704
ACH-000132,-1.74710824258
ACH-000133,-1.51528111755
ACH-000137,-1.86532295092
ACH-000138,-1.8851688573199998
ACH-000142,-1.8064268270800001
ACH-000143,-1.54316568285
ACH-000146,-1.82490337607
ACH-000148,-1.8356909543000002
ACH-000150,-1.7614765284799998
ACH-000152,-1.65887130363
ACH-000153,-1.63192326398
ACH-000159,-1.68948213634
ACH-000160,-2.08613990504
ACH-000163,-1.6257695929799998
ACH-000167,-2.01891760348
ACH-000168,-1.61466396861
ACH-000169,-1.7338382849400003
ACH-000178,-1.5869883834
ACH-000182,-1.70511867873
ACH-000183,-1.56699210412
ACH-000188,-1.7554737042200002
ACH-000189,-1.6806865014899999
ACH-000190,-1.56225509595
ACH-000198,-2.02059988427
ACH-000204,-1.7105502794799998
ACH-000206,-1.7667217535
ACH-000207,-1.8176703467700002
ACH-000211,-1.70425839221
ACH-000215,-1.8734007804099997
ACH-000221,-1.4511700703900001
ACH-000222,-1.8135091138900004
ACH-000223,-1.48639675611
ACH-000226,-1.65012323863
ACH-000227,-1.8099405458700002
ACH-000228,-1.67714169984
ACH-000231,-1.65106077336
ACH-000232,-2.00833442203
ACH-000233,-1.5701011817299997
ACH-000234,-2.2130080197599997
ACH-000235,-1.7362335971400003
ACH-000237,-1.85274249333
ACH-000238,-1.82262002525
ACH-000243,-1.5426240463499998
ACH-000244,-1.7579304007099998
ACH-000246,-1.8043768395099997
ACH-000248,-1.4579661699200002
ACH-000250,-1.7886646201900003
ACH-000251,-1.58696663945
ACH-000253,-1.88919825221
ACH-000255,-1.6306354188699999
ACH-000256,-1.74771787715
ACH-000257,-1.75265976805
ACH-000258,-2.10193902895
ACH-000259,-1.8013564676700002
ACH-000260,-1.5619986409600002
ACH-000261,-1.74132923882
ACH-000262,-1.74133001879
ACH-000263,-1.93854978412
ACH-000264,-1.64305812502
ACH-000265,-1.8170853124200002
ACH-000266,-1.8038555008400001
ACH-000272,-1.8958564400799998
ACH-000273,-1.76166796995
ACH-000274,-2.0337302371200003
ACH-000277,-1.5915090223800001
ACH-000278,-1.5544226129299998
ACH-000279,-1.6466850508000002
ACH-000280,-1.8538217511400001
ACH-000281,-1.8178586280400002
ACH-000288,-1.69789189381
ACH-000291,-1.80684959711
ACH-000293,-1.60142981106
ACH-000294,-1.9188097988599997
ACH-000295,-1.66956592003
ACH-000296,-1.60433967713
ACH-000302,-1.75382309936
ACH-000304,-1.8558129785799997
ACH-000307,-1.61082688722
ACH-000308,-1.80486613034
ACH-000310,-1.8508853470900002
ACH-000311,-2.06447060565
ACH-000312,-1.7393611982900004
ACH-000315,-1.53032280032
ACH-000316,-1.77390393152
ACH-000317,-1.7566238412200001
ACH-000318,-1.55889373221
ACH-000319,-1.64936239706
ACH-000320,-2.1166809088
ACH-000322,-1.56746780148
ACH-000323,-1.8371777252300001
ACH-000324,-1.7439932792
ACH-000329,-1.9201627873400002
ACH-000330,-1.6209221234
ACH-000331,-1.45629947741
ACH-000332,-1.9419603987799998
ACH-000334,-1.7198606081999999
ACH-000335,-1.8360763780400002
ACH-000336,-1.89862562192
ACH-000337,-1.50270226627
ACH-000339,-1.58305165148
ACH-000341,-1.9647870202400002
ACH-000348,-1.8225119084299999
