,ALG12 (79087)
ACH-000004,-0.450825574938
ACH-000007,-0.159484309194
ACH-000009,-0.39830178285400003
ACH-000011,-0.334439549575
ACH-000012,-0.500901278566
ACH-000013,-0.454570511866
ACH-000014,-0.7538980463130001
ACH-000015,-0.35962581355499995
ACH-000017,-0.6005770652619999
ACH-000018,-0.47372028071
ACH-000019,-0.37954522515
ACH-000021,-0.282828200914
ACH-000022,-0.388078161616
ACH-000025,-0.335399713221
ACH-000028,-0.718491593562
ACH-000030,-0.375467284705
ACH-000035,-0.757445517564
ACH-000036,-0.804697079376
ACH-000037,-0.0304341265114
ACH-000039,-0.513414308227
ACH-000040,-0.249533477649
ACH-000041,-0.402259012671
ACH-000042,-0.258942099222
ACH-000045,-0.34415102727200003
ACH-000047,-0.233268048703
ACH-000052,-0.511580425636
ACH-000053,-0.413349174243
ACH-000054,-0.366981397904
ACH-000055,-0.383440388974
ACH-000060,-0.498410501439
ACH-000067,-0.566031072179
ACH-000070,-0.650530691518
ACH-000075,-0.331384647178
ACH-000078,-0.366105791016
ACH-000082,-0.338398496092
ACH-000085,-0.243035301103
ACH-000086,-0.407838894971
ACH-000087,0.0325214916482
ACH-000092,-0.9186137603460001
ACH-000095,-0.28839721336
ACH-000097,-0.5181768158169999
ACH-000098,-0.486755255053
ACH-000099,-0.122965839595
ACH-000108,-0.193128956502
ACH-000113,-0.332471733785
ACH-000115,-0.575533037954
ACH-000116,-0.5025956932060001
ACH-000118,-0.712035255521
ACH-000120,-0.599239745553
ACH-000123,-0.287929552454
ACH-000127,-0.455646540772
ACH-000128,-0.0702989650418
ACH-000132,-0.673937681474
ACH-000133,-0.926207444651
ACH-000137,-0.420637033421
ACH-000138,-0.246483536137
ACH-000142,-0.544993165434
ACH-000143,-0.24497470261999998
ACH-000146,-0.35428722100000004
ACH-000148,-0.335523636075
ACH-000150,-0.20262116897500002
ACH-000152,-0.405049674428
ACH-000153,-1.16794991886
ACH-000159,-0.319995129774
ACH-000160,-0.322221389692
ACH-000163,-0.47117943468999995
ACH-000167,-0.170217785735
ACH-000168,-0.349483996285
ACH-000169,-0.251022175729
ACH-000178,-0.28615857947900003
ACH-000182,-0.24058862542399997
ACH-000183,-0.6278834344950001
ACH-000188,-0.519755992998
ACH-000189,-0.29822052152
ACH-000190,-0.652497040782
ACH-000198,-0.280005787161
ACH-000204,-0.486031937135
ACH-000206,-0.14776396920499998
ACH-000207,-0.527953808146
ACH-000211,-0.30663349653
ACH-000215,-0.611512957169
ACH-000221,-0.42689432191
ACH-000222,-0.195516384245
ACH-000223,-0.310413698899
ACH-000226,-0.219214330486
ACH-000227,-0.438102177916
ACH-000228,-0.259207670885
ACH-000231,-0.34904975728
ACH-000232,-0.336413105009
ACH-000233,-0.590313050863
ACH-000234,-0.545963807117
ACH-000235,-0.24499577145100002
ACH-000237,-0.493642594253
ACH-000238,-0.168263330588
ACH-000243,-0.392333513213
ACH-000244,-0.841371151392
ACH-000246,-0.772178421207
ACH-000248,-0.369168491784
ACH-000250,-0.52023639214
ACH-000251,-0.741976795804
ACH-000253,-0.619774069265
ACH-000255,-0.41691667605099997
ACH-000256,-0.334370583622
ACH-000257,-0.40100557170199996
ACH-000258,-0.31693347625
ACH-000259,-0.360305554045
ACH-000260,-0.482735858811
ACH-000261,-0.265455370605
ACH-000262,-0.8027823903319999
ACH-000263,-0.5672113589100001
ACH-000264,-0.5207507613050001
ACH-000265,-0.264987424381
ACH-000266,-0.244363736623
ACH-000272,-0.682058029911
ACH-000273,-0.613631495462
ACH-000274,-0.6490859471670001
ACH-000277,-0.287947789888
ACH-000278,-0.8370636713070001
ACH-000279,-0.327061494733
ACH-000280,-0.601012593452
ACH-000281,-0.282164463558
ACH-000288,-0.342827595258
ACH-000291,-0.244575188145
ACH-000293,-0.347947216839
ACH-000294,0.006256980028170001
ACH-000295,-0.36914347908600004
ACH-000296,-0.25512297491700003
ACH-000302,-0.255069398647
ACH-000304,-0.32704297869000004
ACH-000307,-0.319473768243
ACH-000308,-0.536046767958
ACH-000310,-0.482650667568
ACH-000311,-0.269812983971
ACH-000312,-0.249868265388
ACH-000315,-0.11754669594900001
ACH-000316,-0.339568448322
ACH-000317,-0.40116264975
ACH-000318,-0.13533931996600002
ACH-000319,-0.606706444326
ACH-000320,0.026902445986099997
ACH-000322,-0.624006949149
ACH-000323,-0.39310280888599997
ACH-000324,-0.476296490213
ACH-000329,-0.31212616954100003
ACH-000330,-0.22712187493500002
ACH-000331,-0.987401305294
ACH-000332,-0.482954248487
ACH-000334,-0.37755842755099994
ACH-000335,-0.42333850674999995
ACH-000336,-0.667187681278
ACH-000337,-0.228285153953
ACH-000339,-0.251861533976
ACH-000341,-0.160467564278
ACH-000348,-0.296149612476
ACH-000350,-0.393723725589
ACH-000352,-0.304411327409
ACH-000356,-0.270252704954
ACH-000361,-0.45842152973800004
ACH-000362,-0.32461740180599996
ACH-000363,-1.2579294545100002
ACH-000364,-0.36472797541100005
ACH-000365,-0.38340353956
ACH-000366,-0.241806530135
ACH-000368,-0.569595547668
ACH-000374,-0.250573074038
ACH-000375,-0.289551830898
ACH-000376,-0.535502248625
ACH-000381,-0.577988160663
ACH-000383,-0.348008428647
ACH-000387,-0.508571474791
ACH-000389,-0.7369153252330001
ACH-000390,-0.35403472553099996
ACH-000393,-0.348010188713
ACH-000395,-0.21850058720499999
ACH-000397,-0.659009128891
ACH-000401,-0.779726368654
ACH-000402,-0.381996532139
ACH-000403,-0.40602916739699996
ACH-000404,-0.243121172713
ACH-000406,-0.556973694754
ACH-000407,-0.17828496772500002
ACH-000408,-0.735976807623
ACH-000410,-0.466663402124
ACH-000411,-0.319923643477
ACH-000414,-0.366619981717
ACH-000415,-0.505842109745
ACH-000416,-0.363940893572
ACH-000420,-0.00591077209144
ACH-000421,-0.33992792055699994
ACH-000424,-0.11231011684100001
ACH-000425,-0.390583391841
ACH-000426,-1.29822213161
ACH-000427,-0.377021328894
ACH-000433,-0.512263904634
ACH-000436,-1.1797940943799998
ACH-000444,-0.40354820714
ACH-000445,-0.49267374425300003
ACH-000448,-0.424024704027
ACH-000450,-0.42177265601499997
ACH-000452,-0.21814942460499998
ACH-000454,-0.184150733024
ACH-000458,-0.5289898777100001
ACH-000459,-0.271807383314
ACH-000460,-0.46358523554799996
ACH-000461,-0.23849745284499999
ACH-000463,-0.287670747645
ACH-000464,-0.16937593888500002
ACH-000466,-0.28603466665
ACH-000467,-0.277931246727
ACH-000468,-0.452882836548
ACH-000469,-0.564792182713
ACH-000470,-0.514465017108
ACH-000471,-0.360050491325
ACH-000472,-0.382954582918
ACH-000473,-0.365982505776
ACH-000475,-0.461372275955
ACH-000476,-0.340594479815
ACH-000477,-0.37394696759
ACH-000480,-0.979369424802
ACH-000481,-0.41583863983400005
ACH-000483,-0.36826415913000005
ACH-000484,-0.09452243066400001
ACH-000485,-0.587334776323
ACH-000486,-0.44979987182899994
