,CNBD1 (168975)
ACH-000004,0.44305527185500004
ACH-000007,0.577926484383
ACH-000009,0.191414012926
ACH-000011,0.21990681837099998
ACH-000012,0.268667567119
ACH-000013,0.28348792929600003
ACH-000014,0.322353088031
ACH-000015,0.25572945635
ACH-000017,0.0787254195221
ACH-000018,0.372643411287
ACH-000019,0.0849505111728
ACH-000021,0.302759346912
ACH-000022,0.272901064694
ACH-000025,0.286471437073
ACH-000028,0.074430125444
ACH-000030,0.23244618667800002
ACH-000035,0.130714806373
ACH-000036,0.375531589064
ACH-000037,0.34960933425499996
ACH-000039,0.321244454137
ACH-000040,0.24223639223
ACH-000041,0.308484895599
ACH-000042,0.33448172265500004
ACH-000045,0.590918657784
ACH-000047,0.226482587504
ACH-000052,0.146601121482
ACH-000053,0.40825560495499996
ACH-000054,0.20661412138500002
ACH-000055,0.1281116898
ACH-000060,0.10234677516799999
ACH-000067,0.34948337749799996
ACH-000070,0.217841470772
ACH-000075,0.340290232876
ACH-000078,0.352505988727
ACH-000082,0.228633704797
ACH-000085,0.25260402195
ACH-000086,0.2991672397
ACH-000087,0.509519283388
ACH-000092,0.31159478074
ACH-000095,0.229973838041
ACH-000097,0.392443853816
ACH-000098,0.322656879941
ACH-000099,0.354636219241
ACH-000108,0.39860406599799997
ACH-000113,0.331691327485
ACH-000115,0.425391204466
ACH-000116,0.36011742321900003
ACH-000118,0.259500865754
ACH-000120,0.22547182266
ACH-000123,0.18342983857099998
ACH-000127,0.400306584715
ACH-000128,0.298411500978
ACH-000132,0.422634731791
ACH-000133,0.28423497675000003
ACH-000137,0.264567907207
ACH-000138,0.297257800748
ACH-000142,0.17931485311700002
ACH-000143,0.5308274870040001
ACH-000146,0.4065665664
ACH-000148,0.329822261803
ACH-000150,0.184047032368
ACH-000152,0.435317530894
ACH-000153,0.41576966723000003
ACH-000159,0.243120349203
ACH-000160,0.228258885436
ACH-000163,0.381169872116
ACH-000167,0.444043636275
ACH-000168,0.34823599298299995
ACH-000169,0.30991399617300003
ACH-000178,0.241920333558
ACH-000182,0.176319128491
ACH-000183,0.24204291705800002
ACH-000188,0.27234279450800003
ACH-000189,0.24544897287700002
ACH-000190,0.0929382699406
ACH-000198,0.332599094432
ACH-000204,0.460736129496
ACH-000206,0.149583464556
ACH-000207,0.384707270828
ACH-000211,0.38516293431500004
ACH-000215,0.353299936634
ACH-000221,0.398207863689
ACH-000222,0.202154306327
ACH-000223,0.29312270318100003
ACH-000226,0.340461950377
ACH-000227,0.0961390277405
ACH-000228,0.33914170492299994
ACH-000231,0.304901781307
ACH-000232,0.31406206332
ACH-000233,0.377972441242
ACH-000234,0.210234474135
ACH-000235,0.292209962146
ACH-000237,0.24546854131700002
ACH-000238,0.33322596356199996
ACH-000243,0.262036467015
ACH-000244,0.452467864858
ACH-000246,0.28276391151999997
ACH-000248,0.164687963013
ACH-000250,0.272940515163
ACH-000251,0.581341431346
ACH-000253,0.165460661265
ACH-000255,0.320693497303
ACH-000256,0.297087797766
ACH-000257,0.430846248116
ACH-000258,0.08190420708599999
ACH-000259,0.243323413378
ACH-000260,0.304353364294
ACH-000261,0.230458485789
ACH-000262,0.226945223937
ACH-000263,0.46092851805
ACH-000264,0.187509221202
ACH-000265,0.17104342254299998
ACH-000266,0.298307504588
ACH-000272,0.28053253396899996
ACH-000273,0.400835880113
ACH-000274,0.22376440715399998
ACH-000277,0.226239007815
ACH-000278,0.102745169129
ACH-000279,0.39178745793799996
ACH-000280,0.240281205772
ACH-000281,0.369264687207
ACH-000288,0.423570609204
ACH-000291,0.199731655665
ACH-000293,0.305420644522
ACH-000294,0.138603251758
ACH-000295,0.421161522967
ACH-000296,0.0498664968015
ACH-000302,0.35475465822999996
ACH-000304,0.692119184981
ACH-000307,0.30967065438700003
ACH-000308,0.297170032348
ACH-000310,0.469136536637
ACH-000311,0.42758813120800004
ACH-000312,0.338091341914
ACH-000315,0.41848199173
ACH-000316,0.32348335578299997
ACH-000317,0.36233933335100005
ACH-000318,0.290555578985
ACH-000319,0.34327900970700004
ACH-000320,0.304323107824
ACH-000322,0.166470330304
ACH-000323,0.254102181618
ACH-000324,0.30307588988899997
ACH-000329,0.340627930308
ACH-000330,0.303336223858
ACH-000331,0.30489485303
ACH-000332,0.328322750635
ACH-000334,0.337152561861
ACH-000335,0.507939921965
ACH-000336,0.22265165507100002
ACH-000337,0.18434423462400001
ACH-000339,0.247799382773
ACH-000341,0.31010099755
ACH-000348,0.304461047419
ACH-000350,0.32944660825800004
ACH-000352,0.08451510848470001
ACH-000356,0.271239303743
ACH-000361,0.128962832103
ACH-000362,0.302383183635
ACH-000363,0.145662573236
ACH-000364,0.312648731221
ACH-000365,0.29293212940499996
ACH-000366,0.32344359465399997
ACH-000368,0.21696131946699998
ACH-000374,0.376939491647
ACH-000375,0.343714652477
ACH-000376,0.44022825226
ACH-000381,0.247052885816
ACH-000383,0.300598073227
ACH-000387,0.337317511882
ACH-000389,0.375448512101
ACH-000390,0.310016969957
ACH-000393,0.181469814921
ACH-000395,0.189934996455
ACH-000397,0.285090050413
ACH-000401,0.23510655746599998
ACH-000402,0.334395182057
ACH-000403,0.201677462709
ACH-000404,0.41801951381999997
ACH-000406,0.353284322905
ACH-000407,0.370982790811
ACH-000408,0.29908838696
ACH-000410,0.223931370825
ACH-000411,0.285755040346
ACH-000414,0.376335336491
ACH-000415,0.245047818731
ACH-000416,0.291407380496
ACH-000420,0.318947936932
ACH-000421,0.137827058166
ACH-000424,0.08307336254480001
ACH-000425,0.180844232066
ACH-000426,0.31059487577399997
ACH-000427,0.15603363651
ACH-000433,0.338444298591
ACH-000436,0.26543494547200003
ACH-000444,0.13998613756300002
ACH-000445,0.369671654536
ACH-000448,0.237812627394
ACH-000450,-0.0185923433559
ACH-000452,0.30425779690099997
ACH-000454,0.422606765409
ACH-000458,0.21551924372900003
ACH-000459,0.490611723408
ACH-000460,0.277793222469
ACH-000461,0.412720898415
ACH-000463,0.353679845839
ACH-000464,0.527924586278
ACH-000466,0.462670504508
ACH-000467,0.441220365849
ACH-000468,0.328460686009
ACH-000469,0.208664638924
ACH-000470,0.161599650297
ACH-000471,0.429208101788
ACH-000472,0.25660125485199997
ACH-000473,0.30975906850900004
ACH-000475,0.343774090741
ACH-000476,0.387852030811
ACH-000477,0.381453599534
ACH-000480,0.375458231259
ACH-000481,0.09952632329469999
ACH-000483,0.39833762873499995
ACH-000484,0.153325919173
ACH-000485,0.344526202641
ACH-000486,0.231010070995
ACH-000487,0.365929710021
ACH-000488,0.378101178531
ACH-000490,0.0944753920158
ACH-000491,0.158491737286
ACH-000495,0.236788630609
ACH-000496,0.44133741250200004
ACH-000499,0.32470679254
ACH-000500,-0.0836767958584
ACH-000502,0.3743633629
ACH-000503,0.20684070661600001
ACH-000505,0.23771231647399998
ACH-000507,0.311512784767
ACH-000510,0.40125292576899996
ACH-000511,0.37036623919399997
ACH-000512,0.10034829893100002
ACH-000516,0.11623457997199999
ACH-000517,0.21093652114
ACH-000518,0.260413274417
ACH-000520,0.19192628308899998
ACH-000521,0.27104795221
ACH-000522,0.17304311397100003
ACH-000524,0.36109580227
ACH-000527,0.343116037865
ACH-000528,0.224190135378
ACH-000537,0.344940435875
ACH-000541,0.013127095592200001
ACH-000542,0.0488294693102
ACH-000544,0.206217606002
ACH-000545,0.197134981048
ACH-000547,0.328619236219
ACH-000548,0.149327730306
ACH-000549,0.25634117269900003
ACH-000550,0.165323361496
ACH-000552,0.244387393678
ACH-000556,0.190075355069
ACH-000557,0.355931803424
ACH-000570,0.313797617169
ACH-000571,0.307330284956
ACH-000573,0.330140145497
ACH-000576,0.25906858873599997
ACH-000580,0.494386154317
ACH-000584,0.414574879591
ACH-000585,0.210774930767
ACH-000588,0.337301622795
ACH-000589,0.19063368904199998
ACH-000591,0.246908707024
ACH-000593,0.377710926664
ACH-000600,0.34172690490900004
ACH-000601,0.274500904372
ACH-000604,0.453341993734
ACH-000605,0.384587141744
ACH-000606,0.349956930505
ACH-000608,0.238932506319
ACH-000614,0.482519221548
ACH-000616,0.25302301386799997
ACH-000618,0.292733161742
ACH-000619,0.170379748276
ACH-000620,0.306382004785
ACH-000621,0.377613548489
ACH-000622,0.316180395256
ACH-000623,0.280489578983
ACH-000624,0.280469781102
ACH-000627,0.387584221222
ACH-000630,0.228497361927
ACH-000632,0.301538189968
ACH-000633,0.304960587794
ACH-000637,0.392360718801
ACH-000638,0.145053768036
ACH-000646,0.128792335185
ACH-000647,0.309198784728
ACH-000648,0.207471146808
ACH-000649,0.34133574286799995
ACH-000651,0.265122707572
ACH-000652,0.277834626368
ACH-000653,0.36415186507299996
ACH-000657,0.32603116906999996
ACH-000658,0.250512861217
ACH-000661,0.320577114936
ACH-000662,0.11906391467
ACH-000663,0.250417756127
ACH-000665,0.21297281580299998
ACH-000671,0.333274731774
ACH-000673,0.295506081398
ACH-000676,0.33322603366500003
ACH-000677,0.292823981758
ACH-000681,0.408669034291
ACH-000682,0.318068601276
ACH-000683,0.290249998496
ACH-000684,0.027809305026700003
ACH-000688,0.185555329978
ACH-000693,0.254867656544
ACH-000694,0.225699957238
ACH-000695,0.222602982836
ACH-000696,0.32441439966499996
ACH-000697,0.270513883949
ACH-000699,0.29810599757899997
ACH-000701,0.354247137483
ACH-000706,0.173931206711
ACH-000711,0.221957662406
ACH-000713,0.34695900241300004
ACH-000714,0.204883418453
ACH-000718,0.28864352741
ACH-000720,0.434197157214
ACH-000721,0.232430871628
ACH-000724,0.0629573155975
ACH-000725,0.27843988986699997
ACH-000732,0.223423814307
ACH-000734,0.39457400123899994
ACH-000735,0.183226729111
ACH-000736,0.22708313073800002
ACH-000738,0.31567365024599997
ACH-000746,0.166143308045
ACH-000747,0.354002214427
ACH-000748,0.23709421483000004
ACH-000753,0.37121282
ACH-000756,0.279234856144
ACH-000757,0.145622872238
ACH-000758,0.2654760178
ACH-000760,0.303454615647
ACH-000763,0.12463258582699999
ACH-000764,0.22892808795800001
ACH-000765,0.2818453201
ACH-000766,0.26127924221500004
ACH-000767,0.142704318134
ACH-000768,0.226964745135
ACH-000769,0.127770633174
ACH-000770,0.279810205192
