,RAD50 (10111)
ACH-000004,-0.112124841581
ACH-000007,-0.09741343401969998
ACH-000009,-0.15376210438100002
ACH-000011,-0.027229075654000002
ACH-000012,-0.31898409215100004
ACH-000013,-0.16908178382599998
ACH-000014,-0.14476489954900001
ACH-000015,-0.297686876834
ACH-000017,-0.317722926605
ACH-000018,-0.136977448053
ACH-000019,-0.143299021131
ACH-000021,-0.125420292565
ACH-000022,-0.138232109869
ACH-000025,-0.168204959184
ACH-000028,-0.11318802388299999
ACH-000030,-0.260121165213
ACH-000035,-0.468959010635
ACH-000036,-0.264446879116
ACH-000037,-0.47638765953
ACH-000039,-0.135783435045
ACH-000040,-0.34480043139100003
ACH-000041,-0.259610888241
ACH-000042,-0.143477962643
ACH-000045,-0.085602295437
ACH-000047,-0.183759036872
ACH-000052,-0.269553884011
ACH-000053,-0.249875732131
ACH-000054,-0.254633654285
ACH-000055,-0.35510575566299996
ACH-000060,-0.08332230618099999
ACH-000067,-0.18526460068700001
ACH-000070,-0.529587640846
ACH-000075,-0.00735244121053
ACH-000078,0.0106081242936
ACH-000082,-0.0669532168796
ACH-000085,-0.0444371785625
ACH-000086,-0.0918544779558
ACH-000087,-0.4294242336
ACH-000092,-0.141181139888
ACH-000095,-0.17630657362
ACH-000097,-0.0160142159475
ACH-000098,-0.19722762933200003
ACH-000099,-0.0862199432725
ACH-000108,-0.163512581136
ACH-000113,-0.12090150511
ACH-000115,-0.210398991831
ACH-000116,-0.161861510462
ACH-000118,-0.283144664131
ACH-000120,-0.183809261378
ACH-000123,-0.252591614062
ACH-000127,-0.265722903738
ACH-000128,-0.134467231483
ACH-000132,-0.119103995983
ACH-000133,-0.150684002397
ACH-000137,-0.380590267624
ACH-000138,-0.184912312433
ACH-000142,-0.304085091585
ACH-000143,-0.40322698288099995
ACH-000146,-0.16793084358
ACH-000148,-0.249783118306
ACH-000150,-0.44106482635300004
ACH-000152,-0.139770643895
ACH-000153,0.0119239213754
ACH-000159,-0.037103507322999996
ACH-000160,-0.202451654556
ACH-000163,-0.319376346573
ACH-000167,-0.427098526831
ACH-000168,0.005587004692619999
ACH-000169,-0.22961728322900002
ACH-000178,-0.147407977918
ACH-000182,-0.0428239219064
ACH-000183,-0.101328555022
ACH-000188,-0.30153366721999997
ACH-000189,-0.253179819465
ACH-000190,-0.35124255045900005
ACH-000198,-0.073039569614
ACH-000204,-0.0583670422694
ACH-000206,-0.419798689384
ACH-000207,-0.339460909922
ACH-000211,-0.175265512373
ACH-000215,-0.195282609628
ACH-000221,-0.0383136793399
ACH-000222,-0.22098445831500002
ACH-000223,-0.300853404762
ACH-000226,-0.09275255483619999
ACH-000227,-0.283351973562
ACH-000228,-0.222653621752
ACH-000231,-0.223391516496
ACH-000232,-0.469774358876
ACH-000233,-0.13410893957699999
ACH-000234,-0.34018530016000004
ACH-000235,-0.152496202601
ACH-000237,-0.200356105262
ACH-000238,-0.314838999886
ACH-000243,-0.506017357676
ACH-000244,0.139361898342
ACH-000246,-0.117466165489
ACH-000248,-0.0966915886744
ACH-000250,-0.200827124934
ACH-000251,-0.505864345565
ACH-000253,-0.032068543808
ACH-000255,-0.503633506848
ACH-000256,-0.0411378826709
ACH-000257,-0.244143816553
ACH-000258,-0.496076308524
ACH-000259,-0.302008924262
ACH-000260,-0.35474489808799997
ACH-000261,-0.398979165851
ACH-000262,-0.06491757166619999
ACH-000263,0.042570441168300006
ACH-000264,-0.291176952523
ACH-000265,-0.400007536518
ACH-000266,-0.215912622381
ACH-000272,0.027941198788400002
ACH-000273,-0.15361510312
ACH-000274,-0.126750780329
