,PHYH (5264)
ACH-000004,0.20098514918299998
ACH-000007,-0.04490212114159999
ACH-000009,0.0674934328816
ACH-000011,0.021040880198300003
ACH-000012,-0.044205970978800004
ACH-000013,-0.07754635858060001
ACH-000014,0.19170048771099998
ACH-000015,0.0009776948002130001
ACH-000017,0.0939744639973
ACH-000018,-0.137238581239
ACH-000019,0.158111015828
ACH-000021,-0.310569930709
ACH-000022,-0.04545235010030001
ACH-000025,0.186774746921
ACH-000028,-0.100705981872
ACH-000030,-0.09164677821270001
ACH-000035,-0.12149501166200001
ACH-000036,-0.0275563012452
ACH-000037,0.15382911146
ACH-000039,-0.28386863208700003
ACH-000040,-0.032453783684799994
ACH-000041,-0.0842923393403
ACH-000042,-0.0379670593565
ACH-000045,-0.0897124561613
ACH-000047,0.13471515010500001
ACH-000052,0.0791001690384
ACH-000053,-0.148122832608
ACH-000054,-0.135128680846
ACH-000055,-0.105255670162
ACH-000060,0.184263615007
ACH-000067,-0.062044307001400005
ACH-000070,0.11412877350199999
ACH-000075,-0.163690702844
ACH-000078,-0.186208206642
ACH-000082,0.0767921175982
ACH-000085,0.0956954124206
ACH-000086,-0.0027296280411799995
ACH-000087,0.19803855171
ACH-000092,0.0350335079984
ACH-000095,0.012120951198200001
ACH-000097,-0.10003417531099999
ACH-000098,-0.155541978746
ACH-000099,-0.016199959612100003
ACH-000108,-0.179492977698
ACH-000113,-0.0493636751662
ACH-000115,-0.027840862259900002
ACH-000116,-0.0201995744381
ACH-000118,-0.10471759494999999
ACH-000120,0.0709106802344
ACH-000123,-0.123852625865
ACH-000127,-0.0175216695751
ACH-000128,0.0100989247479
ACH-000132,-0.05083800266
ACH-000133,0.150116230154
ACH-000137,0.07032978019710001
ACH-000138,-0.11931616100199999
ACH-000142,0.163327599963
ACH-000143,0.028244877483599995
ACH-000146,-0.08558902043089998
ACH-000148,0.00251921730465
ACH-000150,-0.141848468016
ACH-000152,0.12689922096
ACH-000153,-0.150742107987
ACH-000159,0.0945729161056
ACH-000160,0.310859261204
ACH-000163,0.133903544386
ACH-000167,0.706973153569
ACH-000168,-0.128615970204
ACH-000169,0.169068995028
ACH-000178,-0.0290638880253
ACH-000182,0.0207309880777
ACH-000183,0.108315347567
ACH-000188,-0.0156995975524
ACH-000189,0.10890647617999999
ACH-000190,0.36713863748899994
ACH-000198,0.014016566155799999
ACH-000204,-0.217674158251
ACH-000206,0.109233529594
ACH-000207,-0.0890058689972
ACH-000211,0.136794864229
ACH-000215,0.022551901482599997
ACH-000221,0.08445220175820001
ACH-000222,-0.147430725064
ACH-000223,0.00040273185633099996
ACH-000226,-0.0189081371833
ACH-000227,-0.15905153267
ACH-000228,0.0113799284792
ACH-000231,0.11987627624500001
ACH-000232,0.132995996145
ACH-000233,0.012749402847100001
ACH-000234,-0.0418544255091
ACH-000235,-0.0745279265934
ACH-000237,-0.08495512367460001
ACH-000238,-0.0552500538776
ACH-000243,-0.0323345113587
ACH-000244,-0.00706556761763
ACH-000246,0.08851031457900001
ACH-000248,0.106560990001
ACH-000250,0.0986796035252
ACH-000251,-0.25207653099599997
ACH-000253,0.172759849388
ACH-000255,0.0285614848002
ACH-000256,0.050372336328
ACH-000257,0.134575960415
ACH-000258,-0.010526138353200001
ACH-000259,-0.123391454817
ACH-000260,-0.139017552963
ACH-000261,0.09852334020260001
ACH-000262,0.225471739169
ACH-000263,-0.22155004925900001
ACH-000264,0.0157832611064
ACH-000265,-0.056500473827800005
ACH-000266,-0.0952828298539
ACH-000272,0.07513746179269999
ACH-000273,-0.10804355300599999
ACH-000274,-0.0705010818663
ACH-000277,0.11438151554199999
ACH-000278,0.149182710327
ACH-000279,0.0806440825571
ACH-000280,0.0299638863378
ACH-000281,-0.44393601452299997
ACH-000288,-0.0765466455556
ACH-000291,0.047283764920699994
ACH-000293,0.00358288026368
ACH-000294,-0.059870623158499996
ACH-000295,0.150814335239
ACH-000296,-0.218205651332
ACH-000302,-0.124700352127
ACH-000304,0.23750645103300003
ACH-000307,-0.133085231694
ACH-000308,-0.048333634271800006
ACH-000310,-0.312390121902
ACH-000311,-0.17492771757800002
ACH-000312,-0.108140996685
ACH-000315,0.0609718510509
ACH-000316,0.130414278406
ACH-000317,-0.0793336817183
ACH-000318,-0.0197665953992
ACH-000319,0.011754722601600001
ACH-000320,-0.18284334581199999
ACH-000322,-0.0473578445014
