,ERICH6 (131831)
ACH-000004,-0.15080230475
ACH-000007,-0.345792183996
ACH-000009,-0.077554669929
ACH-000011,0.0112060410951
ACH-000012,0.058775584509899996
ACH-000013,-0.00545404110612
ACH-000014,-0.327501608
ACH-000015,-0.0832444444972
ACH-000017,0.030243237826299996
ACH-000018,-0.061634999286400004
ACH-000019,-0.267892259296
ACH-000021,-0.149384775413
ACH-000022,-0.031356456139000004
ACH-000025,-0.134457181655
ACH-000028,-0.225477135417
ACH-000030,-0.136430277779
ACH-000035,-0.0537594789659
ACH-000036,-0.110393850229
ACH-000037,-0.192666175896
ACH-000039,-0.31531850830200003
ACH-000040,0.053998084657
ACH-000041,-0.18139496063700003
ACH-000042,-0.237047406589
ACH-000045,-0.154170727383
ACH-000047,0.108747267086
ACH-000052,-0.0619798077018
ACH-000053,-0.0324154588492
ACH-000054,-0.218569053589
ACH-000055,-0.44760141673
ACH-000060,-0.332296252943
ACH-000067,-0.0868061365239
ACH-000070,-0.17123849418200002
ACH-000075,-0.131799228712
ACH-000078,0.023086604578100002
ACH-000082,-0.14651675134
ACH-000085,-0.43003104444799994
ACH-000086,-0.12594943658299998
ACH-000087,0.128993613529
ACH-000092,-0.11710655580900001
ACH-000095,-0.0977407702181
ACH-000097,-0.0957493148827
ACH-000098,-0.21561129098700002
ACH-000099,-0.0858503377919
ACH-000108,-0.128135251167
ACH-000113,-0.14925448613
ACH-000115,-0.145656747331
ACH-000116,-0.42116040770900004
ACH-000118,-0.0881932347394
ACH-000120,-0.195654669065
ACH-000123,-0.0993830899134
ACH-000127,-0.0772308985624
ACH-000128,0.008357887015510001
ACH-000132,-0.196243654472
ACH-000133,-0.250466546409
ACH-000137,0.282044984841
ACH-000138,-0.339225243002
ACH-000142,-0.09420503433420001
ACH-000143,-0.061219410707900004
ACH-000146,-0.0371151389076
ACH-000148,-0.14395607350700002
ACH-000150,-0.156010512442
ACH-000152,-0.134624768414
ACH-000153,-0.0826773756821
ACH-000159,-0.24816755756099998
ACH-000160,-0.42245844542499994
ACH-000163,-0.128195803111
ACH-000167,-0.291468401021
ACH-000168,-0.334601331128
ACH-000169,0.025940904328400002
ACH-000178,-0.103573213037
ACH-000182,-0.233876592721
ACH-000183,-0.166014986963
ACH-000188,-0.149753700481
ACH-000189,0.149734787325
ACH-000190,-0.149313725463
ACH-000198,-0.11313756601500001
ACH-000204,-0.279668639665
ACH-000206,-0.153782101264
ACH-000207,0.041535162923199996
ACH-000211,-0.150344494377
ACH-000215,-0.0642104323246
ACH-000221,-0.11262957415100001
ACH-000222,-0.144952858532
ACH-000223,-0.193708645224
ACH-000226,-0.0772534696593
ACH-000227,0.07689246809160001
ACH-000228,-0.24545814279599998
ACH-000231,-0.160273482183
ACH-000232,-0.155488426919
ACH-000233,-0.179481603726
ACH-000234,-0.232478656036
ACH-000235,-0.20347610736900001
ACH-000237,-0.121085349154
ACH-000238,-0.07635376324260001
ACH-000243,-0.11665206785
ACH-000244,-0.0985247401375
ACH-000246,-0.145442994001
ACH-000248,-0.215198030385
ACH-000250,-0.148109696609
ACH-000251,-0.288387092527
ACH-000253,-0.100362585169
ACH-000255,-0.150206052089
ACH-000256,-0.0327298329336
ACH-000257,0.169823475975
ACH-000258,-0.057582050473100006
ACH-000259,-0.0678400494068
ACH-000260,-0.0554453288297
ACH-000261,-0.28686596102899997
ACH-000262,-0.251549063724
ACH-000263,-0.203373305721
ACH-000264,-0.0275712364622
ACH-000265,-0.049169466574999994
ACH-000266,-0.176119144217
ACH-000272,-0.18231347283100002
ACH-000273,-0.173585660064
ACH-000274,-0.32121493156500003
ACH-000277,-0.297455045664
ACH-000278,-0.20203095245900002
ACH-000279,-0.150690418887
ACH-000280,-0.17739402285599998
ACH-000281,-0.086040839826
ACH-000288,-0.038888331224000004
ACH-000291,-0.082063197496
ACH-000293,-0.07055184974550001
ACH-000294,0.00286578170407
ACH-000295,-0.304265086843
ACH-000296,-0.0712968369966
ACH-000302,-0.09438628271430001
