,SCN11A (11280)
ACH-000004,0.010053490295799999
ACH-000007,0.0979472593825
ACH-000009,0.151523129301
ACH-000011,0.24654653577100002
ACH-000012,0.11763263781500001
ACH-000013,0.155575346732
ACH-000014,0.00759139991036
ACH-000015,-0.0411000864283
ACH-000017,-0.0031074815338999998
ACH-000018,0.09404745395089999
ACH-000019,0.131503876102
ACH-000021,0.15202101446900002
ACH-000022,0.0745133221268
ACH-000025,0.134358505186
ACH-000028,0.178261283699
ACH-000030,0.154079580385
ACH-000035,0.19786095492199998
ACH-000036,0.18102088011599998
ACH-000037,0.19001746940699998
ACH-000039,0.22147413651
ACH-000040,0.11626196398800001
ACH-000041,0.0212726978308
ACH-000042,0.0359823780265
ACH-000045,0.133155083234
ACH-000047,0.104558330969
ACH-000052,0.156302954628
ACH-000053,0.100829355429
ACH-000054,0.20605044705699999
ACH-000055,0.208726976214
ACH-000060,0.150407014693
ACH-000067,0.149644213734
ACH-000070,0.09490654502599999
ACH-000075,0.09731536235030001
ACH-000078,0.0495757270028
ACH-000082,0.294740510722
ACH-000085,0.204660588943
ACH-000086,0.249692370792
ACH-000087,0.20518222304900002
ACH-000092,0.153450410636
ACH-000095,0.212741674045
ACH-000097,0.120674300827
ACH-000098,0.0525000557432
ACH-000099,0.141294060778
ACH-000108,0.056514708110800005
ACH-000113,0.08405662744850001
ACH-000115,0.151744021488
ACH-000116,0.14042977023
ACH-000118,0.140259968772
ACH-000120,0.111209476766
ACH-000123,0.0749967830415
ACH-000127,0.09980418183139998
ACH-000128,0.106016781445
ACH-000132,0.144001316545
ACH-000133,0.179453560026
ACH-000137,0.06933456211939999
ACH-000138,0.162250225946
ACH-000142,0.07584098165610001
ACH-000143,0.0609694643624
ACH-000146,0.136088027347
ACH-000148,0.203549382696
ACH-000150,-0.139328916666
ACH-000152,0.154262174986
ACH-000153,-0.038087502210400005
ACH-000159,0.0665040249092
ACH-000160,0.268385266392
ACH-000163,0.18661738853
ACH-000167,0.0782434469023
ACH-000168,-0.0628533298695
ACH-000169,0.240348769207
ACH-000178,0.043076765714
ACH-000182,0.110123323858
ACH-000183,0.057968180520199995
ACH-000188,0.130143013548
ACH-000189,0.0713356811388
ACH-000190,0.125455981203
ACH-000198,0.060874882882699995
ACH-000204,0.342960763405
ACH-000206,0.13992260931199998
ACH-000207,0.161408344435
ACH-000211,0.0689341894682
ACH-000215,0.170639275617
ACH-000221,0.09910774591739999
ACH-000222,0.12859078012
ACH-000223,0.16808002926100002
ACH-000226,0.166172421225
ACH-000227,0.0204242692442
ACH-000228,0.112551239025
ACH-000231,0.0633254998494
ACH-000232,0.134172247425
ACH-000233,0.158550630311
ACH-000234,0.062285768322
ACH-000235,0.155923906604
ACH-000237,0.111972348798
ACH-000238,0.0200299641212
ACH-000243,0.08255796166410001
ACH-000244,0.174971991778
ACH-000246,0.035985235881099996
ACH-000248,0.177846315389
ACH-000250,0.112216689836
ACH-000251,0.01156128431
ACH-000253,0.13944819517999998
ACH-000255,0.071021593065
ACH-000256,0.22927988756099998
ACH-000257,0.184088899423
ACH-000258,0.175322000262
ACH-000259,0.13173353346799999
ACH-000260,0.11201477085200001
ACH-000261,0.060458259391599996
ACH-000262,0.125630915161
ACH-000263,0.132367838989
ACH-000264,0.0773709339161
ACH-000265,0.146467317541
ACH-000266,0.177866283956
ACH-000272,0.060867664078900006
ACH-000273,0.13002421978700002
ACH-000274,0.06298973560769999
ACH-000277,0.24216595878400002
ACH-000278,0.0686006456463
ACH-000279,0.145954927431
ACH-000280,0.0862465604565
ACH-000281,0.071001568064
ACH-000288,0.100662892871
ACH-000291,0.0792094694458
ACH-000293,0.151411638529
ACH-000294,0.246773553903
ACH-000295,0.0804591725763
ACH-000296,0.28097917687699997
ACH-000302,0.18524008402699998
ACH-000304,0.216172527084
ACH-000307,0.0963137741598
ACH-000308,0.141708749774
ACH-000310,-0.0461376672265
ACH-000311,0.07270967170699999
ACH-000312,0.18856228097600003
ACH-000315,0.040406459662300005
ACH-000316,0.138328341316
ACH-000317,0.186047714189
ACH-000318,0.061728540397500004
ACH-000319,0.257214963124
ACH-000320,0.210964897894
ACH-000322,-0.0136430358788
ACH-000323,0.141762166234
ACH-000324,0.20867482602600002
ACH-000329,0.0403412997144
ACH-000330,0.0116112087681
ACH-000331,0.196874613288
ACH-000332,0.0802630147894
ACH-000334,0.176353073642
ACH-000335,0.46362873229400003
ACH-000336,-0.0756734511963
ACH-000337,0.166282272807
ACH-000339,0.166637540928
ACH-000341,0.38286753288500003
ACH-000348,0.154280970249
ACH-000350,0.153322680473
ACH-000352,0.089516248224
ACH-000356,0.202471648847
ACH-000361,0.029656217877599998
ACH-000362,0.244876470703
ACH-000363,0.0452497135518
ACH-000364,0.141374708684
ACH-000365,0.144080427381
ACH-000366,0.13379231714700002
ACH-000368,0.202013260031
ACH-000374,0.0887279205472
ACH-000375,0.177724839989
ACH-000376,0.163061983655
ACH-000381,0.08945475700919998
ACH-000383,-0.013345332962899999
ACH-000387,0.10533190885
ACH-000389,0.154280035165
ACH-000390,0.035830271506199995
ACH-000393,0.0952938262651
ACH-000395,-0.0216134798802
ACH-000397,0.20211439574099999
ACH-000401,0.193809861365
ACH-000402,-0.0576242611249
ACH-000403,0.144758032652
ACH-000404,-0.12142684656099999
ACH-000406,0.0850348581336
ACH-000407,0.07235082759330001
ACH-000408,0.00895694980666
ACH-000410,0.048052177155
ACH-000411,0.0627634779351
ACH-000414,0.17566755395599998
ACH-000415,-0.00386608048863
ACH-000416,0.132112629039
ACH-000420,0.0522640502751
ACH-000421,0.0934496356085
ACH-000424,0.214860053356
ACH-000425,0.146830648096
ACH-000426,0.163601845815
ACH-000427,0.312729470825
ACH-000433,0.099857632564
ACH-000436,0.0821143384828
ACH-000444,0.07422436253819999
ACH-000445,0.0401127870597
ACH-000448,0.128391951189
ACH-000450,0.174604964284
ACH-000452,0.08949781173239998
ACH-000454,0.0244631518936
ACH-000458,0.155172221793
ACH-000459,0.044494106919099996
ACH-000460,0.15849006293
ACH-000461,0.170597838095
ACH-000463,0.230786908768
ACH-000464,0.149425777356
ACH-000466,0.046493902229199996
ACH-000467,0.0382685143182
ACH-000468,0.134189943643
ACH-000469,0.185794401388
ACH-000470,0.162297139225
ACH-000471,0.15538473214
ACH-000472,0.115392804441
ACH-000473,0.266973205638
ACH-000475,0.11535956881
ACH-000476,0.0667577231484
ACH-000477,0.0712628781948
ACH-000480,0.08347181904
ACH-000481,0.163442405624
ACH-000483,0.241037835561
ACH-000484,0.174763576186
ACH-000485,0.09916409992280001
ACH-000486,0.136344825904
ACH-000487,0.124666292098
ACH-000488,0.087876029549
ACH-000490,0.04838536241809999
ACH-000491,0.268004217752
ACH-000495,0.0442603962319
ACH-000496,0.13393012385199998
ACH-000499,0.22537396372699997
ACH-000500,-0.08774539208280001
ACH-000502,0.123741804942
ACH-000503,0.26970113488499997
ACH-000505,0.136416074114
ACH-000507,0.0321666789437
ACH-000510,0.0196627543034
ACH-000511,0.17774095721799998
ACH-000512,0.021211502875
ACH-000516,0.130867616994
ACH-000517,0.104338491468
ACH-000518,0.188977465937
ACH-000520,0.08068524751310001
ACH-000521,0.25885582671
ACH-000522,0.169867388353
ACH-000524,0.1680742628
ACH-000527,0.0979845869369
ACH-000528,0.0911294312115
ACH-000537,0.0631499413654
ACH-000541,0.192165551673
ACH-000542,0.131024673516
ACH-000544,0.0637629870034
ACH-000545,0.14744053067600002
ACH-000547,0.137452792255
ACH-000548,0.140560543578
ACH-000549,0.0977482732162
ACH-000550,-0.0628521562179
ACH-000552,0.046224934020999996
ACH-000556,0.059503219040400006
ACH-000557,-0.0192593632395
ACH-000570,0.07789297821169999
ACH-000571,0.134306435968
ACH-000573,0.16753550660299998
ACH-000576,0.053255285971599994
ACH-000580,0.0592182049379
ACH-000584,0.142391920045
ACH-000585,0.169442187751
ACH-000588,0.140827803548
ACH-000589,0.28529964176
ACH-000591,0.154484283717
ACH-000593,0.118393328605
ACH-000600,0.17576684347
ACH-000601,0.120972529408
ACH-000604,0.0047740007783999994
ACH-000605,0.15341756540100002
ACH-000606,0.17611373967900001
ACH-000608,0.12237228327199999
ACH-000614,0.0985902153848
ACH-000616,0.141050677539
ACH-000618,0.06552947900190001
ACH-000619,0.135242938172
ACH-000620,0.0620144148706
ACH-000621,-0.000597352122331
ACH-000622,0.12842937651
ACH-000623,0.109795259267
ACH-000624,0.0960836054735
ACH-000627,0.10509933274700001
ACH-000630,0.0898143702351
ACH-000632,0.08267009789730001
ACH-000633,-0.029781236000000003
ACH-000637,0.191908814879
ACH-000638,0.215446948513
ACH-000646,0.142354650126
ACH-000647,0.17428671441799998
ACH-000648,0.000814294582577
ACH-000649,0.0934621814149
ACH-000651,0.013266259925
ACH-000652,0.0334458585608
ACH-000653,0.19959437128
ACH-000657,0.14150115536900001
ACH-000658,0.052371479578300004
ACH-000661,0.09932314439989999
ACH-000662,0.0580206067189
ACH-000663,0.18542533566
ACH-000665,0.143218417191
ACH-000671,0.0493880239054
ACH-000673,0.141623055307
ACH-000676,0.18016126423300002
ACH-000677,0.0236028192772
ACH-000681,0.20368449851599998
ACH-000682,-0.0469490487648
ACH-000683,0.13388517668299998
ACH-000684,0.14931814516300002
ACH-000688,0.183282444278
ACH-000693,0.137847808464
ACH-000694,0.130666723693
ACH-000695,0.00403969776552
ACH-000696,0.107107985169
ACH-000697,0.0976883883549
ACH-000699,0.07140987607860001
ACH-000701,0.0779124165846
ACH-000706,0.0756789828054
ACH-000711,0.159005309346
ACH-000713,0.13874540722200002
ACH-000714,0.0428174677272
ACH-000718,0.140855041977
ACH-000720,0.0954318749526
ACH-000721,0.06904639981760001
