,MPPE1 (65258)
ACH-000486,-0.0439638270829
ACH-000487,-0.129161778448
ACH-000488,-0.17774439856
ACH-000490,-0.145720939998
ACH-000491,-0.0839333888057
ACH-000495,0.0468297984377
ACH-000496,-0.20207392849300002
ACH-000499,-0.289476742098
ACH-000500,0.155088132764
ACH-000502,-0.103258745181
ACH-000503,-0.370311531927
ACH-000505,-0.24854213058400002
ACH-000507,-0.108210592897
ACH-000510,-0.14571764956
ACH-000511,-0.35991000182099997
ACH-000512,-0.0231688236681
ACH-000516,-0.451607643243
ACH-000517,-0.292067246072
ACH-000518,-0.184465246504
ACH-000520,-0.24983810211899998
ACH-000521,-0.195851343984
ACH-000522,0.0047737505453199994
ACH-000524,-0.302009176177
ACH-000527,-0.294574923733
ACH-000528,-0.39094441547799996
ACH-000537,-0.018508528375099996
ACH-000541,-0.318085543233
ACH-000542,-0.17983721744800002
ACH-000544,-0.26159179805
ACH-000545,-0.159075629329
ACH-000547,-0.237560342168
ACH-000548,-0.0904577214029
ACH-000549,-0.028644665890599996
ACH-000550,-0.303269170984
ACH-000552,-0.216058346194
ACH-000556,-0.134881319232
ACH-000557,-0.215388051706
ACH-000570,-0.240826359431
ACH-000571,-0.35554000278000003
ACH-000573,-0.332885262566
ACH-000576,-0.255921357653
ACH-000580,-0.136168128411
ACH-000584,-0.408906446718
ACH-000585,0.139920038605
ACH-000588,-0.138109271684
ACH-000589,-0.18582617358800002
ACH-000591,-0.44850375810099996
ACH-000593,-0.0944729558011
ACH-000600,-0.021151826565900003
ACH-000601,-0.218534825558
ACH-000604,-0.419949437385
ACH-000605,-0.22231100593800002
ACH-000606,-0.168740827436
ACH-000608,-0.396877591805
ACH-000614,0.0862528240465
ACH-000616,-0.218738309288
ACH-000618,-0.382147149168
ACH-000619,-0.0606391081379
ACH-000620,-0.219350957556
ACH-000621,-0.24675683704999998
ACH-000622,-0.47286593700400004
ACH-000623,-0.49552322866400006
ACH-000624,-0.242185662733
ACH-000627,-0.24482762950800002
ACH-000630,-0.126081095345
ACH-000632,-0.139366220226
ACH-000633,-0.302712217117
ACH-000637,-0.41963222478100004
ACH-000638,-0.181486401956
ACH-000646,-0.28296503155499997
ACH-000647,-0.270852879489
ACH-000648,0.08077449469800001
ACH-000649,-0.0462662541113
ACH-000651,-0.273159928765
ACH-000652,-0.167496422842
ACH-000653,-0.417613399665
ACH-000657,-0.301085754488
ACH-000658,-0.11479598496099999
ACH-000661,0.181374465299
ACH-000662,-0.516819740256
ACH-000663,-0.223506131568
ACH-000665,-0.518301893251
ACH-000671,-0.363495327878
ACH-000673,-0.126177176871
ACH-000676,-0.22686262613699998
ACH-000677,-0.24935047268000002
ACH-000681,-0.31012162471500004
ACH-000682,-0.20116417146499999
ACH-000683,-0.113913691798
ACH-000684,-0.215138939325
ACH-000688,-0.05511531371730001
ACH-000693,-0.20623892893399998
ACH-000694,-0.267332542154
ACH-000695,0.038594905840099995
ACH-000696,-0.241360271366
ACH-000697,-0.21494490954300002
ACH-000699,-0.34412011934799996
ACH-000701,-0.302542816991
ACH-000706,-0.355222922452
ACH-000711,-0.25943355200999996
ACH-000713,-0.20573768524099997
ACH-000714,-0.182183805601
ACH-000718,-0.237000751466
ACH-000720,-0.165564821809
ACH-000721,-0.187322012737
ACH-000724,-0.100677825483
ACH-000725,-0.203033782351
ACH-000732,-0.21523517993900002
ACH-000734,-0.242532133748
ACH-000735,-0.22561251506700003
ACH-000736,-0.167842387423
ACH-000738,-0.10240279296299999
ACH-000746,-0.140670434167
ACH-000747,-0.197792554413
ACH-000748,-0.255006000995
ACH-000753,-0.0821543880904
ACH-000756,-0.406599658705
ACH-000757,-0.340221587324
ACH-000758,-0.144720448343
ACH-000760,-0.03772131431819999
ACH-000763,-0.126154921865
ACH-000764,-0.115400365658
ACH-000765,-0.0592791734464
ACH-000766,-0.24181912983000003
ACH-000767,-0.275133965898
ACH-000768,-0.266302298635
ACH-000769,-0.402965768631
ACH-000770,-0.112349483431
ACH-000771,-0.18898065691399998
ACH-000773,-0.049355987499000005
ACH-000776,-0.106092395261
ACH-000777,-0.41181780534900003
ACH-000778,-0.626465050024
ACH-000781,-0.361702219542
ACH-000782,-0.264456020738
ACH-000783,0.116101033802
ACH-000784,-0.227999712405
ACH-000785,-0.120020927255
ACH-000787,-0.29207185808
ACH-000788,-0.179146019829
ACH-000791,-0.395561641339
ACH-000792,-0.274180869916
ACH-000794,-0.0415997339087
ACH-000796,-0.15533643801799998
ACH-000799,-0.336715186523
ACH-000800,-0.136016240684
ACH-000802,-0.324873865279
ACH-000804,-0.0760820542997
ACH-000805,-0.24694082962799999
ACH-000809,-0.246823865669
ACH-000810,0.00671051979066
ACH-000811,-0.160632926602
ACH-000817,-0.133589321403
ACH-000819,-0.320853910432
ACH-000820,-0.489103010418
ACH-000821,-0.25159542445
ACH-000822,-0.15999357454399998
ACH-000823,-0.301094936617
ACH-000824,-0.10748405554000001
ACH-000827,-0.166009678069
ACH-000829,-0.321757199192
ACH-000831,-0.234016009236
ACH-000832,-0.11579151465
ACH-000833,-0.308421154426
ACH-000834,-0.207031833072
ACH-000835,-0.39466018289099997
ACH-000836,-0.198641491937
ACH-000837,-0.185675669187
ACH-000838,-0.351139009138
ACH-000839,-0.17987175749099998
ACH-000840,0.08475774232010001
ACH-000841,-0.34947406103399997
ACH-000843,-0.17133809115499998
ACH-000846,-0.480731330811
ACH-000847,-0.041356442247900006
ACH-000848,-0.131790316284
ACH-000849,-0.132976213398
ACH-000851,-0.227771277029
ACH-000855,-0.248805677288
ACH-000856,-0.23798179574499997
ACH-000858,-0.220101824972
ACH-000859,-0.29654462883099997
ACH-000861,-0.33324891698000003
ACH-000862,-0.141387017627
ACH-000865,-0.37751984221699997
ACH-000866,-0.168346165924
ACH-000867,-0.267364566204
ACH-000869,-0.516956062822
ACH-000872,-0.49424928471199997
ACH-000873,-0.30085544666700004
ACH-000876,-0.102305824496
ACH-000878,0.06742399980410001
ACH-000880,-0.222580693595
ACH-000881,-0.196800803433
ACH-000882,-0.354087997698
ACH-000884,-0.115451824068
ACH-000885,-0.315977058784
ACH-000887,-0.7872940576909999
ACH-000888,-0.12579589509400002
ACH-000889,-0.020979851310200002
ACH-000890,-0.532839319335
ACH-000896,-0.293328191763
ACH-000898,-0.157524232225
ACH-000900,-0.256834643331
ACH-000901,-0.45277099808
ACH-000905,-0.25365685384
ACH-000906,-0.173676006764
ACH-000907,-0.304279871504
ACH-000910,-0.080185804269
ACH-000911,-0.296160258147
ACH-000912,-0.417052978235
ACH-000913,-0.22348018105099998
ACH-000915,-0.193068460692
ACH-000916,-0.543172794006
ACH-000917,-0.133836961304
ACH-000921,-0.13371635778
ACH-000924,-0.27305529385
ACH-000926,-0.177498853697
ACH-000928,-0.236766438865
ACH-000929,-0.204880886978
ACH-000932,-0.36389855354
ACH-000935,0.017210456076
ACH-000936,-0.186943458928
ACH-000937,-0.0289880054053
ACH-000938,-0.336915306295
ACH-000939,-0.31488676997
ACH-000941,-0.265744904245
ACH-000943,-0.255166485773
ACH-000946,-0.349150472567
ACH-000947,-0.34442030864100004
ACH-000948,-0.296674393927
ACH-000950,-0.234764366552
ACH-000953,-0.249737941515
ACH-000957,-0.476183124681
ACH-000958,-0.319447344308
ACH-000960,-0.34769510020000005
ACH-000963,-0.325447168062
ACH-000968,-0.23618506124000002
ACH-000969,-0.342090977465
ACH-000973,-0.14323167081
ACH-000974,-0.370198426558
ACH-000975,-0.327444461891
ACH-000976,-0.310527444153
ACH-000978,-0.0504330845785
ACH-000980,-0.265099648894
ACH-000984,-0.20896603686700002
ACH-000986,-0.143316786829
ACH-000988,-0.172035137176
ACH-000993,-0.499071575128
ACH-000994,-0.209676276467
ACH-000996,-0.390168130902
ACH-001001,-0.295457921516
ACH-001020,-0.309013841142
ACH-001028,-0.14879549225
ACH-001031,-0.271468269961
ACH-001038,-0.162267492502
ACH-001048,-0.27341126131099996
ACH-001050,0.00977939706922
ACH-001053,-0.34618281539000006
ACH-001054,-0.112261932786
ACH-001061,-0.16958762154100002
ACH-001067,-0.343060888461
ACH-001075,-0.235542706574
ACH-001096,-0.350343051128
ACH-001128,0.004798898147100001
ACH-001134,-0.163525407141
ACH-001151,-0.116792831165
ACH-001163,-0.184121616558
ACH-001164,-0.131673571445
ACH-001173,-0.26255008285
ACH-001183,-0.23432171898
ACH-001184,-0.07874618671789999
ACH-001190,-0.199836537221
ACH-001192,-0.337524080983
ACH-001193,-0.029793086065700004
ACH-001196,-0.34020390973700004
ACH-001197,-0.261304534817
ACH-001205,-0.253429294401
ACH-001211,-0.244606399074
ACH-001212,-0.316556946101
ACH-001228,0.0887266758282
ACH-001232,-0.251603877566
ACH-001239,-0.316546512682
ACH-001274,-0.24130349491300002
ACH-001275,-0.286156175799
ACH-001277,-0.414597276996
ACH-001278,-0.125864568132
ACH-001280,-0.421140720691
ACH-001283,-0.27993444876999996
ACH-001289,-0.262939338405
ACH-001295,-0.112908747643
ACH-001300,-0.264602601683
ACH-001301,-0.16632899064
ACH-001302,-0.635716920342
ACH-001303,-0.182754215258
ACH-001306,-0.423949820572
ACH-001318,-0.42124692287199994
ACH-001322,-0.3133149865
ACH-001328,-0.04401441760009999
ACH-001332,-0.349165335956
ACH-001333,-0.321401982302
ACH-001336,-0.263182698851
ACH-001340,-0.208094380628
ACH-001346,-0.35715037461599997
ACH-001353,-0.15116109031199998
ACH-001354,-0.344527873093
ACH-001367,-0.543740406541
ACH-001368,-0.0273336965807
ACH-001374,-0.449771826328
ACH-001375,-0.316238961475
ACH-001377,-0.07991236828110002
ACH-001380,-0.250910718279
ACH-001391,-0.327401925592
ACH-001407,-0.32967193677400003
ACH-001408,-0.216799942249
ACH-001413,-0.30518848714200003
ACH-001430,-0.207597502997
ACH-001431,-0.299329562663
ACH-001450,-0.0643065694284
ACH-001496,-0.000262948585241
ACH-001500,-0.27063368460000004
ACH-001521,-0.44204303634900005
ACH-001523,-0.20686973233800002
ACH-001532,-0.277647785355
ACH-001536,-0.146708581645
ACH-001550,-0.38382162373400003
ACH-001552,-0.365451329636
ACH-001554,-0.258906867497
ACH-001645,-0.0661214234117
ACH-001654,-0.264541108695
ACH-001715,-0.275204301022
ACH-001735,-0.276554804789
ACH-001736,-0.317771097788
ACH-001737,-0.142371050164
ACH-001740,-0.192195710802
ACH-001745,-0.127778407071
ACH-001750,-0.373664266525
ACH-001765,-0.14518499888699998
ACH-001956,-0.14386335391400001
ACH-001957,-0.225988737487
