,LSM7 (51690)
ACH-000004,-1.51348126601
ACH-000007,-1.3140938483
ACH-000009,-1.41337566959
ACH-000011,-1.32526476948
ACH-000012,-1.17074380359
ACH-000013,-1.46764572285
ACH-000014,-1.33815058594
ACH-000015,-1.25319375403
ACH-000017,-1.484074018
ACH-000018,-1.5149055188
ACH-000019,-1.9167093026900002
ACH-000021,-1.6848627694
ACH-000022,-1.33720172065
ACH-000025,-1.25196367199
ACH-000028,-1.4617554538
ACH-000030,-1.40497587533
ACH-000035,-1.4980204545
ACH-000036,-1.25373131653
ACH-000037,-2.2093254938599998
ACH-000039,-1.42753486585
ACH-000040,-1.0955681732
ACH-000041,-1.8982788946
ACH-000042,-1.2117846726500001
ACH-000045,-1.37173875634
ACH-000047,-1.1901034252
ACH-000052,-1.6824340599899998
ACH-000053,-1.3595294875200001
ACH-000054,-1.50432423947
ACH-000055,-1.5776762768
ACH-000060,-1.28022474554
ACH-000067,-1.24413953847
ACH-000070,-1.49636108461
ACH-000075,-1.30955557138
ACH-000078,-1.5061838967899999
ACH-000082,-1.21860494823
ACH-000085,-1.1099027897700002
ACH-000086,-1.28093493054
ACH-000087,-1.3571473780899999
ACH-000092,-1.3658387918900001
ACH-000095,-1.44373678162
ACH-000097,-1.39193004634
ACH-000098,-1.2957240206
ACH-000099,-1.28615875191
ACH-000108,-1.44138743668
ACH-000113,-1.30212478102
ACH-000115,-1.3554144370200003
ACH-000116,-1.59391222405
ACH-000118,-1.11979556996
ACH-000120,-1.55079760905
ACH-000123,-1.24476594828
ACH-000127,-1.4248754908
ACH-000128,-1.50371529088
ACH-000132,-1.54848541264
ACH-000133,-1.5676135413799999
ACH-000137,-1.34659628337
ACH-000138,-1.3477398218799999
ACH-000142,-1.28108807362
ACH-000143,-1.25638373337
ACH-000146,-1.53173449743
ACH-000148,-1.3166025987299999
ACH-000150,-1.51007094224
ACH-000152,-1.2689335574299998
ACH-000153,-1.3007052802099999
ACH-000159,-1.6429757744
ACH-000160,-1.62407030463
ACH-000163,-1.38228690808
ACH-000167,-0.468108056962
ACH-000168,-1.78492095871
ACH-000169,-1.27187931159
ACH-000178,-1.28426779645
ACH-000182,-1.50359520533
ACH-000183,-1.2799947803899998
ACH-000188,-1.29870784285
ACH-000189,-1.1598022461
ACH-000190,-1.29911563171
ACH-000198,-1.2660690342299998
ACH-000204,-1.61417767507
ACH-000206,-1.44190632125
ACH-000207,-1.86118018472
ACH-000211,-1.39972125668
ACH-000215,-1.52128767847
ACH-000221,-1.4907371326299999
ACH-000222,-1.18433466566
ACH-000223,-1.35972569609
ACH-000226,-1.4137184333500001
ACH-000227,-1.3552100618399998
ACH-000228,-1.60580824539
ACH-000231,-1.28931482705
ACH-000232,-1.5834571179499999
ACH-000233,-1.3465634822499999
ACH-000234,-1.67751453438
ACH-000235,-1.26094212591
ACH-000237,-1.47120686306
ACH-000238,-1.53065305794
ACH-000243,-1.41037142009
ACH-000244,-0.937647445229
ACH-000246,-1.34441762792
ACH-000248,-1.27488644787
ACH-000250,-1.39218828224
ACH-000251,-1.6757121362799998
ACH-000253,-1.46538227558
ACH-000255,-1.23851821795
ACH-000256,-1.4182560632199999
ACH-000257,-1.32361773078
ACH-000258,-0.7332633437630001
ACH-000259,-1.2884092414100001
ACH-000260,-1.25957647279
ACH-000261,-1.41400787316
ACH-000262,-1.04858962905
ACH-000263,-0.970752143053
ACH-000264,-1.38661287449
ACH-000265,-1.1622927323799999
ACH-000266,-1.3823687284600001
ACH-000272,-1.18456125969
ACH-000273,-1.47707752583
ACH-000274,-1.6688653232799997
ACH-000277,-1.5892482223
ACH-000278,-1.3065500380500001
ACH-000279,-1.35535081333
ACH-000280,-1.6389450188999999
ACH-000281,-1.40506650788
ACH-000288,-1.30138478546
ACH-000291,-1.2973670289299999
ACH-000293,-1.4673604469600001
ACH-000294,-1.8091171366
ACH-000295,-1.60480945188
ACH-000296,-1.18133540669
ACH-000302,-1.5393259616600001
ACH-000304,-1.05917057909
ACH-000307,-1.18439310831
ACH-000308,-1.55062087295
ACH-000310,-1.8735367910799998
ACH-000311,-1.40150063348
ACH-000312,-1.2618922784200002
ACH-000315,-1.29646428365
ACH-000316,-1.18628784256
ACH-000317,-0.8657182897769999
ACH-000318,-1.67095275251
ACH-000319,-1.49624901088
ACH-000320,-1.31114543714
ACH-000322,-1.0193874927200002
ACH-000323,-1.29627266868
ACH-000324,-1.5322937889500001
ACH-000329,-1.6391844880700002
ACH-000330,-1.3328854743
ACH-000331,-1.27116225058
ACH-000332,-1.35586699609
ACH-000334,-1.09616805418
ACH-000335,-1.41797671558
ACH-000336,-1.25216411025
ACH-000337,-1.22011510125
ACH-000339,-1.42069775692
ACH-000341,-1.8447415285599997
ACH-000348,-1.21430712724
ACH-000350,-1.4436416327700001
ACH-000352,-1.33533906903
ACH-000356,-1.19191541626
ACH-000361,-1.3377396829100001
ACH-000362,-1.28828295074
ACH-000363,-1.40979470288
ACH-000364,-1.12470870987
ACH-000365,-1.26832462876
ACH-000366,-1.4887761034600002
ACH-000368,-1.29678509692
ACH-000374,-1.47993728379
ACH-000375,-1.25579320517
ACH-000376,-1.33369400033
ACH-000381,-1.4148442480599999
ACH-000383,-1.66535703036
ACH-000387,-1.36726734526
ACH-000389,-1.20911437369
ACH-000390,-1.71039665989
ACH-000393,-1.5544365832299998
ACH-000395,-1.2774760061
ACH-000397,-1.12773166183
ACH-000401,-1.16058578214
ACH-000402,-1.20594667698
ACH-000403,-1.51959493372
ACH-000404,-1.11906326264
ACH-000406,-1.20200784628
ACH-000407,-1.33941703207
ACH-000408,-1.16381079968
ACH-000410,-1.42282289771
ACH-000411,-1.40108746134
ACH-000414,-1.4702302583200002
ACH-000415,-1.12931607131
ACH-000416,-1.3498825671599999
ACH-000420,-1.2568860525799999
ACH-000421,-1.33983856285
ACH-000424,-1.6992755093599998
ACH-000425,-1.14042829204
ACH-000426,-1.34968749252
ACH-000427,-1.3497611185
ACH-000433,-1.4897056076100001
ACH-000436,-1.4150043504899998
ACH-000444,-1.25591978574
ACH-000445,-1.02009683421
ACH-000448,-1.57368342872
ACH-000450,-1.30147689136
ACH-000452,-1.28944711287
ACH-000454,-1.3581520309600001
ACH-000458,-1.19852326857
ACH-000459,-1.0599974840200002
ACH-000460,-1.36568885558
ACH-000461,-1.43079360129
ACH-000463,-1.5174358467700002
ACH-000464,-1.49974752838
ACH-000466,-1.65843981666
ACH-000467,-1.28498824369
ACH-000468,-1.5040666641799998
ACH-000469,-1.68064837442
ACH-000470,-1.52408297398
ACH-000471,-1.32393479808
ACH-000472,-1.65127063586
ACH-000473,-1.53140710785
ACH-000475,-1.3590425553100003
ACH-000476,-1.29486440056
ACH-000477,-0.663664662851
ACH-000480,-1.1222639060700002
ACH-000481,-1.43269125819
ACH-000483,-1.7308986164700002
ACH-000484,-1.4622605787799998
ACH-000485,-1.39142079558
ACH-000486,-1.16062136331
ACH-000487,-1.60389359535
ACH-000488,-1.42935309954
ACH-000490,-1.22984231911
ACH-000491,-1.30233837448
ACH-000495,-0.97360757139
ACH-000496,-1.09485441773
ACH-000499,-1.3296441555399998
ACH-000500,-1.37755257044
ACH-000502,-1.41388961516
ACH-000503,-1.76627912479
ACH-000505,-1.52192716074
ACH-000507,-1.5538711532799998
ACH-000510,-1.36324190806
ACH-000511,-1.17615963688
ACH-000512,-1.3584984486899998
ACH-000516,-1.25462794805
ACH-000517,-1.50596750263
ACH-000518,-1.22037271486
ACH-000520,-1.40231656387
ACH-000521,-1.1807795460400001
ACH-000522,-1.3636775584
ACH-000524,-1.54649388536
ACH-000527,-1.15200864703
ACH-000528,-1.3224838404600001
ACH-000537,-1.38425347678
ACH-000541,-1.20169565541
ACH-000542,-1.4608629174799999
ACH-000544,-1.06113111257
ACH-000545,-1.42140761123
ACH-000547,-1.3183724232
ACH-000548,-1.463511873
ACH-000549,-1.5634489830399998
ACH-000550,-1.3000884324
ACH-000552,-1.40002236145
ACH-000556,-1.54908554665
ACH-000557,-1.61758799961
ACH-000570,-1.28041718942
ACH-000571,-1.89768515752
ACH-000573,-1.4094676745200003
ACH-000576,-1.2173175283
ACH-000580,-1.4998032541
ACH-000584,-1.65863542319
ACH-000585,-1.2718306265200001
ACH-000588,-1.03488257965
ACH-000589,-1.25378659433
ACH-000591,-1.40389394956
ACH-000593,-1.3099491183499998
ACH-000600,-1.1919186344600001
ACH-000601,-1.38560896125
ACH-000604,-1.17135880955
ACH-000605,-1.29548603669
ACH-000606,-1.2753656337100001
ACH-000608,-1.5544287981799998
ACH-000614,-0.9864417303849999
ACH-000616,-1.36050577966
ACH-000618,-1.24398603344
ACH-000619,-1.35934105956
ACH-000620,-1.7220947418299999
ACH-000621,-1.61804852531
ACH-000622,-1.0882869581999999
ACH-000623,-1.27071978823
ACH-000624,-1.3699857149
ACH-000627,-1.4633709365099998
ACH-000630,-1.29197893132
ACH-000632,-1.32468479535
ACH-000633,-1.78066052472
ACH-000637,-1.18688735227
ACH-000638,-1.3148688606299999
ACH-000646,-1.4391367260899999
ACH-000647,-1.3909957986100001
ACH-000648,-1.21358777421
ACH-000649,-1.19987323689
ACH-000651,-1.26968031886
ACH-000652,-1.13001202063
ACH-000653,-1.31316935716
ACH-000657,-1.4557830060299999
ACH-000658,-1.33532796864
ACH-000661,-1.54137658497
ACH-000662,-1.23266861787
ACH-000663,-1.3421638572
ACH-000665,-1.34477187597
ACH-000671,-1.28923544189
ACH-000673,-1.41374697986
ACH-000676,-1.12104769013
ACH-000677,-1.0483415972
ACH-000681,-1.63170055106
ACH-000682,-1.31494018047
ACH-000683,-1.56801705442
ACH-000684,-1.0580350057799999
ACH-000688,-1.0893281294700001
ACH-000693,-1.2621329246100002
ACH-000694,-1.3995553307600002
ACH-000695,-1.3985351557199999
ACH-000696,-1.28498641168
ACH-000697,-1.4542774750100003
ACH-000699,-1.43332236535
ACH-000701,-1.63261871805
ACH-000706,-1.1338969454999999
ACH-000711,-1.48294007458
ACH-000713,-1.36003313651
ACH-000714,-1.301852601
ACH-000718,-1.34028140206
ACH-000720,-1.46430065916
ACH-000721,-1.53545557541
ACH-000724,-1.7354353216099998
ACH-000725,-1.3144705036700002
ACH-000732,-1.13105299049
ACH-000734,-1.4439448942700002
ACH-000735,-1.5645822137
ACH-000736,-1.3462495471200002
ACH-000738,-1.2968886766299998
ACH-000746,-1.6393230236399998
ACH-000747,-1.28322356638
ACH-000748,-1.48997090212
ACH-000753,-1.28263927713
ACH-000756,-1.45725335556
ACH-000757,-1.28888287718
ACH-000758,-1.64128707402
ACH-000760,-1.27965478882
ACH-000763,-1.07302385062
ACH-000764,-1.41241255405
ACH-000765,-1.40096988336
ACH-000766,-1.33539645338
ACH-000767,-1.7504059113
ACH-000768,-1.15854760422
ACH-000769,-1.4405227357400001
ACH-000770,-1.31038836778
ACH-000771,-1.20317690658
ACH-000773,-1.39243836984
ACH-000776,-1.26086360251
ACH-000777,-1.24438831789
ACH-000778,-1.54480512866
ACH-000781,-1.31105241801
ACH-000782,-1.37878520355
ACH-000783,-1.42125288852
ACH-000784,-1.29270269186
ACH-000785,-1.4881352059600002
ACH-000787,-1.10321453891
ACH-000788,-1.5276929984999998
ACH-000791,-1.45687450072
ACH-000792,-1.4721414581
ACH-000794,-1.3343990218100001
ACH-000796,-1.6222821685799997
ACH-000799,-1.1571652882999999
ACH-000800,-1.65621769307
ACH-000802,-1.17630684161
ACH-000804,-1.89985853164
ACH-000805,-1.3968900983
ACH-000809,-1.5037290864300001
ACH-000810,-0.820758348634
ACH-000811,-1.63782433435
ACH-000817,-1.61120655493
ACH-000819,-1.5831654481200002
ACH-000820,-1.13562040868
ACH-000821,-1.2682797100399998
ACH-000822,-1.4278584636700002
ACH-000823,-1.22907915835
ACH-000824,-1.7917464573599997
ACH-000827,-1.25651498995
ACH-000829,-1.4937705186
ACH-000831,-1.4901256762700001
ACH-000832,-0.963156923049
ACH-000833,-1.5079535405200002
ACH-000834,-1.50235365907
ACH-000835,-1.02754187634
ACH-000836,-1.64022313694
ACH-000837,-1.26783826861
ACH-000838,-1.0512405006799999
ACH-000839,-1.20879845334
ACH-000840,-1.4739927724200002
ACH-000841,-1.3383213045
ACH-000843,-1.15128535246
ACH-000846,-1.2485545224899999
ACH-000847,-1.15644860756
ACH-000848,-1.43762816562
ACH-000849,-1.21810777266
ACH-000851,-1.2466312494
ACH-000855,-1.2117412395
ACH-000856,-1.27288290167
ACH-000858,-1.2869965545
ACH-000859,-1.34853911636
ACH-000861,-1.29556407586
ACH-000862,-1.13372444269
ACH-000865,-1.17434298633
ACH-000866,-1.44237705637
ACH-000867,-1.57713094719
ACH-000869,-1.5744819469100002
ACH-000872,-1.25952293954
ACH-000873,-1.30835201831
ACH-000876,-1.45887064528
ACH-000878,-1.59151502146
ACH-000880,-1.1807818770799998
ACH-000881,-1.28454693484
ACH-000882,-1.2962636527
ACH-000884,-1.1131479386399998
ACH-000885,-1.3960437232299998
ACH-000887,-1.4324322319999998
ACH-000888,-1.30771444381
ACH-000889,-1.27948240521
ACH-000890,-1.3297956578499999
ACH-000896,-1.4622580809799999
ACH-000898,-1.4735997766100002
ACH-000900,-1.08864461715
ACH-000901,-1.52067016864
ACH-000905,-1.26245371456
ACH-000906,-1.2181494719
ACH-000907,-1.1405670897600002
ACH-000910,-1.5479762280200002
ACH-000911,-1.4295760403400002
ACH-000912,-1.28513654335
ACH-000913,-0.9083025292550001
ACH-000915,-1.28617840482
ACH-000916,-1.41783238527
ACH-000917,-1.16401927146
ACH-000921,-1.23772574838
ACH-000924,-1.14882750385
ACH-000926,-1.4067404023899999
ACH-000928,-0.9767501403219999
ACH-000929,-1.46214826821
ACH-000932,-1.2932932825499999
ACH-000935,-1.32734397266
ACH-000936,-1.52885877724
ACH-000937,-1.4903567326299998
ACH-000938,-1.4734165895200002
ACH-000939,-1.47740504047
ACH-000941,-1.4599870718099999
ACH-000943,-1.19578686669
ACH-000946,-1.3185387452700001
ACH-000947,-1.3201038786
ACH-000948,-1.1454938651100002
ACH-000950,-0.8771092092589999
ACH-000953,-1.4854765743
ACH-000957,-1.2427539622600001
ACH-000958,-1.22459638274
ACH-000960,-1.61922071922
ACH-000963,-1.0473555051799999
ACH-000968,-1.27107273733
ACH-000969,-1.3838968428799998
ACH-000973,-1.3333920587
ACH-000974,-1.3665979125
ACH-000975,-1.06698349759
ACH-000976,-1.60281698995
ACH-000978,-1.05018635058
ACH-000980,-1.43240440537
ACH-000984,-1.46675287784
ACH-000986,-1.1251329836200001
ACH-000988,-1.45928724188
ACH-000993,-1.2903859739499999
ACH-000994,-1.5014176132400001
ACH-000996,-1.42818493387
ACH-001001,-1.64316401925
ACH-001020,-1.26451465517
ACH-001028,-1.46651107249
ACH-001031,-1.2372562543799999
ACH-001038,-1.43730370367
ACH-001048,-1.30718759221
ACH-001050,-1.1256685843
ACH-001053,-1.1654975757500001
ACH-001054,-1.2588491557500001
ACH-001061,-1.2128852714700002
ACH-001067,-1.3342593943
ACH-001075,-1.3062918024799999
ACH-001096,-1.26884962767
ACH-001128,-1.49205566517
ACH-001134,-1.37083712387
ACH-001151,-1.31497943268
ACH-001163,-1.4911877443900001
ACH-001164,-1.60283680924
ACH-001173,-1.45048950112
ACH-001183,-1.35662951185
ACH-001184,-1.36265074786
ACH-001190,-0.964582839896
ACH-001192,-1.5879825334
ACH-001193,-1.27336952329
ACH-001196,-1.35698776143
ACH-001197,-1.4020471896200002
ACH-001205,-1.30299148911
ACH-001211,-1.60492337314
ACH-001212,-1.65904574222
ACH-001228,-1.6233649982499998
ACH-001232,-1.27521900889
ACH-001239,-1.0105910132200002
ACH-001274,-1.37502137463
ACH-001275,-1.3893336167500001
ACH-001277,-1.1919040781499999
ACH-001278,-1.5381947247
ACH-001280,-1.34641431905
ACH-001283,-1.54939497813
ACH-001289,-1.4840134300799999
ACH-001295,-1.51088506121
ACH-001300,-1.30847249354
ACH-001301,-1.60362046722
ACH-001302,-1.55692801332
ACH-001303,-1.5232462286000001
ACH-001306,-1.5146136243700001
ACH-001318,-1.33317216573
ACH-001322,-1.1642537744299999
ACH-001328,-1.36133237101
ACH-001332,-1.3859263849
ACH-001333,-1.2008719415200002
ACH-001336,-1.1161294070799999
ACH-001340,-1.44862694912
ACH-001346,-1.41638303143
ACH-001353,-1.4353486550299999
ACH-001354,-1.5437943545299997
ACH-001367,-1.47227444266
ACH-001368,-1.44444592462
ACH-001374,-1.59015422908
ACH-001375,-1.40657408295
ACH-001377,-1.2055310484000001
ACH-001380,-1.3916925816699999
ACH-001391,-1.4007436214500002
ACH-001407,-1.25184695505
ACH-001408,-1.64113280118
ACH-001413,-1.3003923981
ACH-001430,-1.9426840009
ACH-001431,-1.57868408605
ACH-001450,-0.8066804511939999
ACH-001496,-1.45161044585
ACH-001500,-1.3789011390700001
ACH-001521,-1.5162722472999999
ACH-001523,-1.2132213194700001
ACH-001532,-1.4911173184399997
ACH-001536,-1.34675471501
ACH-001550,-1.52735289375
ACH-001552,-1.34855580086
ACH-001554,-1.38700027444
ACH-001645,-1.56681201179
ACH-001654,-1.31251774466
ACH-001715,-1.59971562459
ACH-001735,-1.47495169722
ACH-001736,-1.5057022715700001
ACH-001737,-2.08782373558
ACH-001740,-1.64118660919
ACH-001745,-1.70120538919
ACH-001750,-1.4957077197100002
ACH-001765,-1.5549264009700001
ACH-001956,-1.3628027228400001
ACH-001957,-1.3113579296
