,APOBEC3D (140564)
ACH-000198,-0.260285255957
ACH-000204,-0.235577676061
ACH-000206,-0.365562226063
ACH-000207,-0.433466373302
ACH-000211,-0.220035497075
ACH-000215,-0.12224643282299999
ACH-000221,-0.06704620828430001
ACH-000222,-0.343240879603
ACH-000223,-0.215983667894
ACH-000226,-0.0976080849503
ACH-000227,0.0003460098473530001
ACH-000228,-0.211880090579
ACH-000231,-0.156834164451
ACH-000232,-0.24579904459000002
ACH-000233,-0.41185267383
ACH-000234,-0.0340994144422
ACH-000235,-0.07167674774539999
ACH-000237,-0.24874604709800002
ACH-000238,-0.152114503382
ACH-000243,-0.297488394351
ACH-000244,-0.21926985728
ACH-000246,-0.186528472877
ACH-000248,-0.12613407524700002
ACH-000250,-0.129502351566
ACH-000251,0.04934672138730001
ACH-000253,-0.282135103981
ACH-000255,-0.235035186783
ACH-000256,-0.34139691512599996
ACH-000257,0.17728973184900002
ACH-000258,-0.08393852163519999
ACH-000259,-0.233912559131
ACH-000260,-0.148777842416
ACH-000261,-0.144986886728
ACH-000262,-0.475112771755
ACH-000263,-0.158252909888
ACH-000264,-0.340562859763
ACH-000265,-0.234693855124
ACH-000266,-0.188870146156
ACH-000272,-0.25183797645
ACH-000273,-0.0621034581335
ACH-000274,-0.304981212613
ACH-000277,0.124829390137
ACH-000278,-0.364703057108
ACH-000279,-0.16351899227299999
ACH-000280,-0.40566698797300005
ACH-000281,-0.430545228526
ACH-000288,-0.045962420787000004
ACH-000291,-0.112529197348
ACH-000293,0.0647545175687
ACH-000294,-0.18337926447099998
ACH-000295,-0.480345855621
ACH-000296,-0.0297866504269
ACH-000302,-0.332891918585
ACH-000304,0.213750942483
ACH-000307,-0.164011439141
ACH-000308,-0.260498925925
ACH-000310,-0.471573333346
ACH-000311,-0.278299035348
ACH-000312,-0.26566191431499997
ACH-000315,-0.315526774094
ACH-000316,-0.16812179981199998
ACH-000317,-0.226801462456
ACH-000318,-0.328113575973
ACH-000319,-0.0946519206876
ACH-000320,-0.352395796089
ACH-000322,-0.0747279165096
ACH-000323,-0.245632780238
ACH-000324,-0.289542250673
ACH-000329,-0.035473218980400005
ACH-000330,-0.133145408736
ACH-000331,-0.04197212374940001
ACH-000332,-0.23139553068799998
ACH-000334,-0.12916917366800001
ACH-000335,-0.212960536286
ACH-000336,-0.0476756100925
ACH-000337,-0.292379633065
ACH-000339,-0.188682057878
ACH-000341,-0.236846644999
ACH-000348,-0.18355163645999997
ACH-000350,-0.227292882058
ACH-000352,-0.018780734200500002
ACH-000356,-0.335475642655
ACH-000361,-0.18637334208200002
ACH-000362,-0.278256187559
ACH-000363,-0.14556654607
ACH-000364,-0.11723191794700001
ACH-000365,-0.293244862509
ACH-000366,-0.0959196025527
ACH-000368,-0.298020884456
ACH-000374,0.0448588842017
ACH-000375,-0.16676018726
ACH-000376,-0.078783041318
ACH-000381,-0.15309841656099998
ACH-000383,-0.16707947867999998
ACH-000387,-0.27405929040800003
ACH-000389,-0.0881970382227
ACH-000390,-0.246167695832
ACH-000393,-0.33108521859900003
ACH-000395,-0.14077471094
ACH-000397,-0.160126647248
ACH-000401,-0.231538962031
ACH-000402,0.277787298807
ACH-000403,-0.0624049958005
ACH-000404,-0.297825074487
ACH-000406,-0.264602539731
ACH-000407,-0.264942603952
ACH-000408,-0.37025273478299997
ACH-000410,-0.205812904025
ACH-000411,0.038207084043900004
ACH-000414,-0.150125286447
ACH-000415,-0.0351971864522
ACH-000416,-0.208577858798
ACH-000420,-0.310182047884
ACH-000421,-0.0454736857349
ACH-000424,0.00507194041593
ACH-000425,-0.492879322286
ACH-000426,-0.287660826015
ACH-000427,0.0551808215925
ACH-000433,-0.40586865100999997
ACH-000436,-0.28776674917100004
ACH-000444,-0.218197063827
ACH-000445,-0.09944733474810001
ACH-000448,0.020418477153799998
ACH-000450,-0.116472274837
ACH-000452,-0.13379733799000001
ACH-000454,-0.29833897333799997
ACH-000458,-0.195182788564
ACH-000459,0.10068876581700001
ACH-000460,-0.312387346816
ACH-000461,-0.259175752484
ACH-000463,-0.261563423257
ACH-000464,-0.118526187039
ACH-000466,0.000131926881559
ACH-000467,-0.0454574347471
ACH-000468,-0.196667595557
ACH-000469,-0.313315445093
ACH-000470,-0.17936071895300001
ACH-000471,-0.192265400073
ACH-000472,-0.22527051350400001
ACH-000473,-0.33377079966699996
ACH-000475,-0.0579184844729
ACH-000476,-0.22222120865800002
ACH-000477,-0.11410004138
ACH-000480,-0.144238628585
ACH-000481,-0.09135100281360001
ACH-000483,-0.209719642944
ACH-000484,-0.00469692614254
ACH-000485,-0.0812426769222
ACH-000486,-0.056628924972099995
ACH-000487,-0.08855495252489999
ACH-000488,-0.17830019761500002
ACH-000490,-0.167807559591
ACH-000491,-0.028967439265799998
ACH-000495,-0.309784301478
ACH-000496,-0.10633760206399999
ACH-000499,-0.142861604081
ACH-000500,0.00894825993127
ACH-000502,-0.21837007844300002
ACH-000503,-0.293116023619
ACH-000505,-0.067670175976
ACH-000507,-0.331306970543
ACH-000510,-0.255045901422
ACH-000511,-0.147637575958
ACH-000512,0.100343470614
ACH-000516,-0.614795224434
ACH-000517,-0.169648609719
ACH-000518,-0.320813627358
ACH-000520,0.0242578476918
ACH-000521,0.0424641933739
ACH-000522,-0.0662793500552
ACH-000524,-0.33161720740899997
ACH-000527,-0.202657357156
ACH-000528,-0.266144479249
ACH-000537,-0.173281239128
ACH-000541,-0.449872784065
ACH-000542,-0.216989196393
ACH-000544,0.040255473544999996
ACH-000545,-0.0979213197525
ACH-000547,-0.0783425856063
ACH-000548,-0.183688267747
ACH-000549,-0.015861900552100003
ACH-000550,-0.021088537622
ACH-000552,-0.12858731915
ACH-000556,-0.08736071522939999
ACH-000557,-0.131419836249
ACH-000570,-0.262743573912
ACH-000571,-0.283832093912
ACH-000573,-0.256848478434
ACH-000576,0.0491756959804
ACH-000580,-0.243151258209
ACH-000584,-0.184193405861
ACH-000585,-0.0743867395234
ACH-000588,-0.284758308526
ACH-000589,-0.184322217758
ACH-000591,-0.564464683999
ACH-000593,-0.216960492924
ACH-000600,-0.198680136974
ACH-000601,-0.23470674906300001
ACH-000604,0.313890643128
ACH-000605,-0.262037407289
ACH-000606,-0.126251240687
ACH-000608,-0.286629723818
ACH-000614,-0.204592371921
ACH-000616,-0.23906513650199998
ACH-000618,-0.128244901545
ACH-000619,-0.16799927224300001
ACH-000620,-0.12246347436300001
ACH-000621,-0.268241785381
ACH-000622,-0.1932903979
ACH-000623,-0.25500217160599997
ACH-000624,-0.260174030242
ACH-000627,-0.356003779645
ACH-000630,-0.12010973416899999
ACH-000632,-0.15816673187000002
ACH-000633,-0.223496036054
ACH-000637,-0.244641380436
ACH-000638,-0.22138990576499998
ACH-000646,-0.186106892775
ACH-000647,-0.33057969870000004
ACH-000648,0.08134809045710001
ACH-000649,-0.13373481320800001
ACH-000651,-0.25275332455
ACH-000652,-0.189664616091
ACH-000653,-0.0851037791352
ACH-000657,-0.09095751169410002
ACH-000658,-0.0211363043467
ACH-000661,-0.122945736424
ACH-000662,0.105876469057
ACH-000663,-0.22171264291200002
ACH-000665,-0.41862063404399996
ACH-000671,-0.194961093981
ACH-000673,-0.152002517903
ACH-000676,-0.20105332168200002
ACH-000677,-0.24137458559
ACH-000681,-0.232904371165
ACH-000682,-0.155517807448
ACH-000683,-0.156800463065
ACH-000684,-0.262609724319
ACH-000688,-0.147728495945
ACH-000693,-0.23962109277600002
ACH-000694,-0.286582051684
ACH-000695,0.404804422376
ACH-000696,-0.0850328943847
ACH-000697,-0.31749862272199997
ACH-000699,-0.10964989861600001
ACH-000701,-0.22791555440000003
ACH-000706,-0.255059410468
ACH-000711,-0.244110014991
ACH-000713,-0.101828589058
ACH-000714,-0.192203165797
ACH-000718,-0.18977768313
ACH-000720,0.0392655442925
ACH-000721,-0.258077726035
ACH-000724,-0.13476138711400001
ACH-000725,-0.400169301993
ACH-000732,-0.323366612373
ACH-000734,-0.29788966982500004
ACH-000735,-0.102657377268
ACH-000736,-0.13971223857999998
ACH-000738,-0.140015322532
ACH-000746,-0.251220542046
ACH-000747,-0.122188269386
ACH-000748,-0.172385421034
ACH-000753,-0.08482609125889999
ACH-000756,-0.196267062419
ACH-000757,-0.257734117129
ACH-000758,-0.115940136656
ACH-000760,-0.29082677786
ACH-000763,-0.349843594209
ACH-000764,0.00338796364948
ACH-000765,-0.09543101585580001
ACH-000766,-0.164402290903
ACH-000767,-0.18536602882800002
ACH-000768,-0.190120029934
ACH-000769,-0.323599795355
ACH-000770,-0.206933591499
ACH-000771,-0.16262949694700002
ACH-000773,-0.124547942215
ACH-000776,-0.214277491118
ACH-000777,-0.37635346235600003
ACH-000778,-0.272436513886
ACH-000781,-0.187679519426
ACH-000782,-0.333608169532
ACH-000783,-0.21981684964099998
ACH-000784,-0.16967246845199999
ACH-000785,-0.226980801366
ACH-000787,-0.322555732993
ACH-000788,-0.290103713517
ACH-000791,-0.23594341844900002
ACH-000792,-0.136611376682
ACH-000794,-0.10794096450200001
ACH-000796,-0.175088264514
ACH-000799,-0.12884689787
ACH-000800,-0.20455368970499999
ACH-000802,-0.0191440934627
ACH-000804,-0.30779952633200003
ACH-000805,-0.43528306298999997
ACH-000809,-0.208421715271
ACH-000810,0.0282757054421
ACH-000811,-0.10708831498400001
ACH-000817,-0.34437844869400003
ACH-000819,-0.23004109275100001
ACH-000820,-0.220778367661
ACH-000821,-0.26619861763700003
ACH-000822,-0.18863211110599998
ACH-000823,-0.212470730242
ACH-000824,-0.159033995422
ACH-000827,-0.13641966989499998
ACH-000829,-0.323980778298
ACH-000831,-0.141233329837
ACH-000832,-0.12292228257400001
ACH-000833,-0.267761581848
ACH-000834,-0.16813077110599997
ACH-000835,-0.135979704435
ACH-000836,-0.165444077787
ACH-000837,-0.18973083662
ACH-000838,-0.12544786204299999
ACH-000839,-0.23955501627700002
ACH-000840,-0.261793678422
ACH-000841,-0.124697337636
ACH-000843,-0.32316347616
ACH-000846,-0.250188001266
ACH-000847,-0.0030845418402300003
ACH-000848,-0.30467682099800003
ACH-000849,-0.133302329995
ACH-000851,-0.0678810894376
ACH-000855,-0.422415196035
ACH-000856,-0.154428984814
ACH-000858,-0.225825444653
ACH-000859,-0.380135529326
ACH-000861,-0.0869087206745
ACH-000862,-0.0797880617468
ACH-000865,-0.202315890393
ACH-000866,-0.10010450323799999
ACH-000867,-0.18002131839000002
ACH-000869,-0.154049668921
ACH-000872,-0.409406070886
ACH-000873,-0.0497147857725
ACH-000876,-0.26468608058299997
ACH-000878,-0.30343095698
ACH-000880,-0.162756231364
ACH-000881,-0.209312668215
ACH-000882,-0.174240049153
ACH-000884,-0.310724478821
ACH-000885,-0.104688764366
ACH-000887,-0.13208279292000003
ACH-000888,-0.0644708767663
ACH-000889,-0.226678712261
ACH-000890,-0.6008184453809999
ACH-000896,-0.21887269895599998
ACH-000898,-0.149665273682
ACH-000900,-0.254089457634
ACH-000901,-0.329041001731
ACH-000905,-0.029133910413
ACH-000906,-0.252855599707
ACH-000907,-0.273112658668
ACH-000910,-0.222228300805
ACH-000911,-0.033057142948599995
ACH-000912,-0.0303391995848
ACH-000913,-0.158132595425
ACH-000915,-0.135644952387
ACH-000916,0.849560112965
ACH-000917,-0.1354379759
ACH-000921,-0.180245075288
ACH-000924,-0.188395913962
ACH-000926,-0.23555560695500002
ACH-000928,-0.0176664293879
ACH-000929,-0.057042954772699994
ACH-000932,0.102859241761
ACH-000935,-0.013787323888399998
ACH-000936,-0.0114945578583
ACH-000937,-0.0389520401029
ACH-000938,0.0355535098944
ACH-000939,-0.148991738051
ACH-000941,-0.0435417869488
ACH-000943,-0.115665474432
ACH-000946,0.0537387058496
ACH-000947,-0.015208509197899999
ACH-000948,0.0583870088611
ACH-000950,-0.32949294714899996
ACH-000953,-0.007423423309729999
ACH-000957,-0.164558933055
ACH-000958,-0.014034516292900001
ACH-000960,-0.130704200823
ACH-000963,-0.0168288538863
ACH-000968,-0.368218657578
ACH-000969,-0.0056519445130700004
ACH-000973,-0.17471135508900001
ACH-000974,-0.0907938928402
ACH-000975,-0.21041414469099998
ACH-000976,-0.18137892063799999
ACH-000978,-0.28345152911800003
ACH-000980,-0.129361798684
ACH-000984,0.0333650952798
ACH-000986,-0.322702692003
ACH-000988,-0.0906544258938
ACH-000993,-0.0240296896952
ACH-000994,-0.120350460218
ACH-000996,-0.075959636746
ACH-001001,-0.037455411481
ACH-001020,-0.281666821685
ACH-001028,-0.0699594521121
ACH-001031,-0.177865919285
ACH-001038,-0.0809969051942
ACH-001048,-0.17643488767499999
ACH-001050,-0.20763755341499998
ACH-001053,-0.30884285610999995
ACH-001054,-0.264593661128
ACH-001061,0.0542617190094
ACH-001067,-0.0588302164993
ACH-001075,-0.19907808503
ACH-001096,-0.31375216715599996
ACH-001128,-0.17225116617699998
ACH-001134,-0.161781985355
ACH-001151,-0.033417492830000006
ACH-001163,-0.10045695225
ACH-001164,-0.348750853224
ACH-001173,-0.144534491201
ACH-001183,-0.398337935449
ACH-001184,-0.128908536218
ACH-001190,-0.600455784908
ACH-001192,-0.28892381898200004
ACH-001193,-0.220876585598
ACH-001196,-0.158755821962
ACH-001197,-0.108324853365
ACH-001205,-0.08418973712410001
ACH-001211,-0.13715933713099998
ACH-001212,-0.220415488555
ACH-001228,-0.05687684884980001
ACH-001232,-0.242595991382
ACH-001239,-0.15037745022500001
ACH-001274,-0.228796983312
ACH-001275,-0.0884202942035
ACH-001277,-0.112392512098
ACH-001278,-0.024654410375099998
ACH-001280,-0.27618033660999997
ACH-001283,-0.11252842520199999
ACH-001289,-0.118758352457
ACH-001295,-0.23355578596
ACH-001300,-0.170276297473
ACH-001301,-0.264130411181
ACH-001302,-0.32548723907
ACH-001303,-0.35953272962
ACH-001306,-0.102414621012
ACH-001318,-0.201918610907
ACH-001322,-0.0239561692158
ACH-001328,-0.000718669769842
ACH-001332,-0.332072377219
ACH-001333,-0.38352670740199996
ACH-001336,-0.17536226840100003
ACH-001340,-0.0829844769468
ACH-001346,-0.39862264628399996
ACH-001353,-0.0643563957274
ACH-001354,-0.134704805772
ACH-001367,-0.147760170524
ACH-001368,-0.248791566919
ACH-001374,0.0561145726791
ACH-001375,-0.155688354647
ACH-001377,0.115607967103
ACH-001380,-0.0756404808159
ACH-001391,-0.292576662381
ACH-001407,-0.47495083777400005
ACH-001408,-0.11469019674900001
ACH-001413,-0.264325099593
ACH-001430,-0.45889908778399996
ACH-001431,-0.319049649469
ACH-001450,-0.09834394905860001
ACH-001496,-0.143481339507
ACH-001500,-0.130520886458
ACH-001521,-0.436993611442
ACH-001523,0.0029387480997600003
ACH-001532,-0.182363462366
ACH-001536,-0.05054954676580001
ACH-001550,-0.328197612568
ACH-001552,-0.0448307023835
ACH-001554,-0.124422426494
ACH-001645,-0.350275767478
ACH-001654,-0.220732907329
ACH-001715,-0.620655836734
ACH-001735,-0.144812800381
ACH-001736,-0.11753622437899999
ACH-001737,-0.541465574583
ACH-001740,-0.18429043075800003
ACH-001745,-0.166374107552
ACH-001750,-0.141159322402
ACH-001765,-0.1671322431
ACH-001956,-0.136661159314
ACH-001957,-0.10838845201899999
