,SMURF1 (57154)
ACH-000374,-0.46377120258999993
ACH-000375,-0.132299789273
ACH-000376,-0.244334540515
ACH-000381,-0.357644975973
ACH-000383,-0.32499556486299996
ACH-000387,-0.0586331007847
ACH-000389,-0.184477158116
ACH-000390,-0.30707500326299997
ACH-000393,-0.464108104739
ACH-000395,-0.21352108664299999
ACH-000397,-0.326026360574
ACH-000401,-0.380506315719
ACH-000402,-0.23178835703899997
ACH-000403,-0.255072491586
ACH-000404,-0.128169912152
ACH-000406,-0.198231335936
ACH-000407,-0.0746289662284
ACH-000408,-0.28427225277699997
ACH-000410,-0.0874772475258
ACH-000411,-0.235062968807
ACH-000414,-0.147430776518
ACH-000415,-0.368195108373
ACH-000416,-0.224897496018
ACH-000420,-0.530871689284
ACH-000421,-0.291042518235
ACH-000424,-0.510710743929
ACH-000425,-0.29646338666600003
ACH-000426,0.0582363285399
ACH-000427,-0.467797853998
ACH-000433,-0.283811984748
ACH-000436,-0.349394636312
ACH-000444,-0.299089833282
ACH-000445,-0.287174944655
ACH-000448,-0.215000293983
ACH-000450,-0.301250236449
ACH-000452,-0.263962964161
ACH-000454,0.08860973306339999
ACH-000458,-0.46539880984
ACH-000459,-0.153381761349
ACH-000460,-0.49680535579199997
ACH-000461,-0.290970363863
ACH-000463,-0.22064484521400002
ACH-000464,-0.5460873573380001
ACH-000466,-0.42165612753799997
ACH-000467,-0.22128815090300002
ACH-000468,0.021350024177099997
ACH-000469,-0.180935153482
ACH-000470,-0.516587549359
ACH-000471,-0.35588418334
ACH-000472,-0.305652416311
ACH-000473,-0.469856113056
ACH-000475,-0.479943111994
ACH-000476,-0.46746677543799997
ACH-000477,0.194836064478
ACH-000480,-0.281701258073
ACH-000481,-0.035993762245800004
ACH-000483,-0.21605706983399997
ACH-000484,-0.24199550965100003
ACH-000485,-0.502334005731
ACH-000486,-0.19280929372900002
ACH-000487,-0.291713672268
ACH-000488,-0.401684405974
ACH-000490,-0.450852719578
ACH-000491,-0.148219850909
ACH-000495,-0.191170330401
ACH-000496,-0.0186781529655
ACH-000499,-0.10133129551799999
ACH-000500,-0.39164436664200003
ACH-000502,-0.0496192009875
ACH-000503,-0.42517325751999996
ACH-000505,-0.31960070910300004
ACH-000507,-0.22201915677700002
ACH-000510,-0.24748599317699999
ACH-000511,-0.255624502861
ACH-000512,-0.253090735418
ACH-000516,-0.147771196515
ACH-000517,-0.253027809697
ACH-000518,-0.34724336431100006
ACH-000520,-0.252640696116
ACH-000521,-0.08768233221480001
ACH-000522,-0.0420857796555
ACH-000524,-0.29323155576
ACH-000527,-0.138888137663
ACH-000528,-0.180122592949
ACH-000537,-0.268464504681
ACH-000541,-0.09777239684830001
ACH-000542,-0.172658563147
ACH-000544,-0.702234794375
ACH-000545,-0.40400669424900004
ACH-000547,-0.442361465499
ACH-000548,-0.106533830234
ACH-000549,-0.271136034038
ACH-000550,-0.235114056633
ACH-000552,-0.0634787432694
ACH-000556,-0.375758069461
ACH-000557,-0.213574373556
ACH-000570,-0.187771132555
ACH-000571,-0.252888287237
ACH-000573,-0.279069622864
ACH-000576,-0.37183429635
ACH-000580,-0.0270996600286
ACH-000584,-0.0898587447786
ACH-000585,-0.575431555219
ACH-000588,-0.101663967736
ACH-000589,-0.34625948191399997
ACH-000591,-0.138156258089
ACH-000593,-0.141889195525
ACH-000600,-0.15880970754100002
ACH-000601,-0.0337912693875
ACH-000604,-0.273771834986
ACH-000605,-0.171417485354
ACH-000606,-0.215544016023
ACH-000608,-0.5590779226100001
ACH-000614,-0.448095481322
ACH-000616,-0.322438379659
ACH-000618,-0.19444731670899998
ACH-000619,-0.39412123334399995
ACH-000620,-0.11097888319299999
ACH-000621,-0.31365644095899997
ACH-000622,-0.2828530848
ACH-000623,-0.4045483869
ACH-000624,-0.165616446922
ACH-000627,-0.22813206222600002
ACH-000630,-0.269727943409
ACH-000632,-0.311041152342
ACH-000633,-0.31792370091899996
ACH-000637,-0.09535598710729999
ACH-000638,-0.31663235918
ACH-000646,-0.184819416545
ACH-000647,-0.0290912236186
ACH-000648,-0.36799210910999997
ACH-000649,-0.10659864835
ACH-000651,-0.09313336567819999
ACH-000652,-0.24541598781500001
ACH-000653,-0.198168377061
ACH-000657,-0.378056973706
ACH-000658,-0.134240070274
ACH-000661,-0.195552668944
ACH-000662,-0.754972810534
ACH-000663,-0.34619128276199995
ACH-000665,-0.237111717383
ACH-000671,-0.27712785447599997
ACH-000673,-0.252035350562
ACH-000676,-0.266541145649
ACH-000677,-0.073839273658
ACH-000681,-0.125107577704
ACH-000682,-0.331752328666
ACH-000683,-0.524062897097
ACH-000684,-0.280327089657
ACH-000688,-0.17218594705899998
ACH-000693,-0.399356441557
ACH-000694,-0.40906064263999997
ACH-000695,0.0658413222817
ACH-000696,-0.138699119893
ACH-000697,-0.38566401735100003
ACH-000699,-0.0190847253825
ACH-000701,-0.17857453463599998
ACH-000706,-0.235709607145
ACH-000711,-0.204808869552
ACH-000713,-0.0295278698307
ACH-000714,-0.169669020059
ACH-000718,0.00824971806876
ACH-000720,-0.341184403069
ACH-000721,-0.23864367457199998
ACH-000724,-0.205833735447
ACH-000725,-0.225588174745
ACH-000732,-0.45821820999799995
ACH-000734,-0.33746151375
ACH-000735,-0.289340418637
ACH-000736,-0.261405133473
ACH-000738,-0.143709370461
ACH-000746,-0.09373030958730001
ACH-000747,-0.23231775076699998
ACH-000748,-0.07328690992310001
ACH-000753,-0.0652879126314
ACH-000756,0.0750177754907
ACH-000757,-0.12299997776499999
ACH-000758,0.0419862893414
ACH-000760,-0.140358193237
ACH-000763,-0.314345165594
ACH-000764,-0.42169071127499996
ACH-000765,-0.220992158786
ACH-000766,-0.22554198164
ACH-000767,-0.388599086484
ACH-000768,-0.159244809374
ACH-000769,-0.174039697709
ACH-000770,-0.118906921714
ACH-000771,-0.307516455342
ACH-000773,0.0124350874086
ACH-000776,-0.4505396094100001
ACH-000777,-0.33339607751
ACH-000778,-0.21347388595400002
ACH-000781,-0.189209992421
ACH-000782,-0.5803558305659999
ACH-000783,-0.302799145641
ACH-000784,-0.167078232953
ACH-000785,-0.32837150689100003
ACH-000787,-0.036351775675599995
ACH-000788,-0.33821642453100004
ACH-000791,-0.118287466182
ACH-000792,0.051790935947599995
ACH-000794,-0.179427520049
ACH-000796,-0.131852420658
ACH-000799,-0.20548252883999998
ACH-000800,-0.189964461615
ACH-000802,-0.210374401036
ACH-000804,-0.024089181204
ACH-000805,-0.321597649972
ACH-000809,-0.18399507956900002
ACH-000810,-0.150892808534
ACH-000811,-0.178882020113
ACH-000817,-0.138879351801
ACH-000819,-0.233385041948
ACH-000820,-0.436828979718
ACH-000821,-0.260798514025
ACH-000822,-0.23591688954
ACH-000823,-0.318974507427
ACH-000824,-0.268931875933
ACH-000827,-0.23693911880600002
ACH-000829,-0.320017311526
ACH-000831,-0.152236376629
ACH-000832,-0.305640108837
ACH-000833,0.045253552700699994
ACH-000834,-0.321892910666
ACH-000835,-0.228386623979
ACH-000836,-0.32511451637899996
ACH-000837,-0.22038203807700002
ACH-000838,-0.0640675009047
ACH-000839,-0.501553491148
ACH-000840,-0.12062443242799999
ACH-000841,-0.140210695233
ACH-000843,-0.326398148376
ACH-000846,-0.0651411698697
ACH-000847,-0.191900555632
ACH-000848,-0.47277777312299996
ACH-000849,-0.163638005615
ACH-000851,-0.161339295371
ACH-000855,-0.194975279105
ACH-000856,-0.145966177389
ACH-000858,-0.37565706422300005
ACH-000859,-0.00167750894134
ACH-000861,-0.00770029659837
ACH-000862,-0.16705028464500002
ACH-000865,-0.14105235768
ACH-000866,-0.23670605825399998
ACH-000867,-0.254095193599
ACH-000869,-0.652415378191
ACH-000872,-0.18452898854400002
ACH-000873,-0.22497887653
ACH-000876,-0.21295965338
ACH-000878,0.0019661275422599997
ACH-000880,-0.443417944041
ACH-000881,-0.162968863753
ACH-000882,-0.25487489367
ACH-000884,-0.0970644687555
ACH-000885,-0.29745057873
ACH-000887,-0.168626048202
ACH-000888,-0.29129940146600003
ACH-000889,-0.289919774357
ACH-000890,-0.49579938471600005
ACH-000896,-0.26242792988499997
ACH-000898,-0.114405134869
ACH-000900,0.0018705630877899999
ACH-000901,-0.227229525088
ACH-000905,-0.20344387511599998
ACH-000906,-0.230602918829
ACH-000907,-0.033433923498499996
ACH-000910,-0.136553306954
ACH-000911,-0.24496735020500002
ACH-000912,-0.282448568329
ACH-000913,-0.14280979111199998
ACH-000915,-0.15356652824
ACH-000916,0.18606100934999997
ACH-000917,-0.17935933437600002
ACH-000921,-0.32746044376
ACH-000924,-0.157920896772
ACH-000926,-0.388495200252
ACH-000928,-0.015247499876200001
ACH-000929,-0.018089755772400004
ACH-000932,-0.40640928306
ACH-000935,-0.5045811113440001
ACH-000936,-0.309018481565
ACH-000937,-0.16350061471799998
ACH-000938,-0.279096911861
ACH-000939,-0.26159035704399997
ACH-000941,-0.22755554678399997
ACH-000943,-0.161229462504
ACH-000946,-0.304573450365
ACH-000947,-0.31726608886700003
ACH-000948,-0.35577610329099996
ACH-000950,-0.181528218667
ACH-000953,-0.17683583297299998
ACH-000957,-0.440450610967
ACH-000958,-0.0627730015499
ACH-000960,-0.28903405107700003
ACH-000963,-0.123075247993
ACH-000968,0.17758820009
ACH-000969,-0.36518330910700003
ACH-000973,-0.111335490476
ACH-000974,-0.190738100691
ACH-000975,-0.074327426136
ACH-000976,-0.221342928757
ACH-000978,-0.46915375525499997
ACH-000980,-0.20567469035900002
ACH-000984,-0.159311085414
ACH-000986,-0.326056476503
ACH-000988,-0.288776659608
ACH-000993,0.0172872266343
ACH-000994,-0.277127769012
ACH-000996,-0.151444833856
ACH-001001,-0.24965068622499997
ACH-001020,-0.590924400683
ACH-001028,-0.201663700801
ACH-001031,-0.479519967108
ACH-001038,-0.263733996729
ACH-001048,-0.262466200754
ACH-001050,-0.13917639370100002
ACH-001053,-0.33794294547799997
ACH-001054,-0.179972758585
ACH-001061,-0.09577438805600001
ACH-001067,-0.0155030107357
ACH-001075,-0.243202218055
ACH-001096,-0.40661106176899997
ACH-001128,-0.23751861603500002
ACH-001134,-0.14640053295299998
ACH-001151,-0.24869394627900002
ACH-001163,-0.25183044043
ACH-001164,0.0146981630117
ACH-001173,-0.113254984986
ACH-001183,-0.384693821114
ACH-001184,-0.256199521029
ACH-001190,-0.164282413664
ACH-001192,-0.21487242145
ACH-001193,-0.0822110666524
ACH-001196,-0.0532365643335
ACH-001197,0.025735003816400003
ACH-001205,-0.148405784107
ACH-001211,-0.165239521265
ACH-001212,-0.08898887662010001
ACH-001228,-0.491994837311
ACH-001232,-0.133632134529
ACH-001239,-0.303914173083
ACH-001274,-0.00732029315218
ACH-001275,-0.318228756809
ACH-001277,-0.46711719493799997
ACH-001278,-0.325174218412
ACH-001280,0.033315560594900005
ACH-001283,-0.17482137882399998
ACH-001289,-0.48684106380500003
ACH-001295,-0.217146294673
ACH-001300,-0.360293226678
ACH-001301,-0.172549910737
ACH-001302,0.27966025773000003
ACH-001303,-0.0406489082476
ACH-001306,-0.369284854419
ACH-001318,-0.289050547463
ACH-001322,-0.229725438444
ACH-001328,-0.124824134769
ACH-001332,-0.602277702664
ACH-001333,-0.437122500723
ACH-001336,-0.004785913435449999
ACH-001340,-0.226932001719
ACH-001346,-0.277730442251
ACH-001353,-0.169644906771
ACH-001354,-0.122746247932
ACH-001367,-0.21871368499699997
ACH-001368,-0.290709668864
ACH-001374,-0.0535008484976
ACH-001375,-0.12939561033299998
ACH-001377,-0.300383529703
ACH-001380,-0.17900002389000003
ACH-001391,-0.457900107443
ACH-001407,-0.269900904719
ACH-001408,-0.275094768377
ACH-001413,-0.225023879127
ACH-001430,-0.118388336051
ACH-001431,-0.315086077696
ACH-001450,0.33028881478100003
ACH-001496,-0.174751877544
ACH-001500,-0.254832723358
ACH-001521,-0.738622119425
ACH-001523,-0.31967932848499997
ACH-001532,-0.42743850054099997
ACH-001536,-0.19978125586800002
ACH-001550,-0.606967064802
ACH-001552,-0.0167479527866
ACH-001554,-0.409966325635
ACH-001645,-0.313084883547
ACH-001654,-0.28676275595899997
ACH-001715,-0.10031616549799999
ACH-001735,-0.534570150389
ACH-001736,-0.29571699346700003
ACH-001737,-0.386808532333
ACH-001740,-0.14808198486500002
ACH-001745,-0.277986426108
ACH-001750,-0.238030498876
ACH-001765,-0.305683249277
ACH-001956,-0.0847092659537
ACH-001957,-0.361591967964
