,DGKE (8526)
ACH-000319,-0.26957485274
ACH-000320,-0.4181972301
ACH-000322,-0.161760169027
ACH-000323,-0.5434010185939999
ACH-000324,-0.343123104309
ACH-000329,-0.200118587718
ACH-000330,-0.328849362665
ACH-000331,-0.322913969409
ACH-000332,-0.264194927423
ACH-000334,-0.131161281832
ACH-000335,-0.406728658843
ACH-000336,-0.249837286961
ACH-000337,-0.48157515525600003
ACH-000339,-0.255665790468
ACH-000341,0.054484000383400004
ACH-000348,-0.36266814797200003
ACH-000350,-0.10755327783299999
ACH-000352,-0.250717549447
ACH-000356,-0.076823938642
ACH-000361,-0.336575790155
ACH-000362,-0.34684357700199997
ACH-000363,-0.278231409895
ACH-000364,-0.309305642351
ACH-000365,-0.0561595887515
ACH-000366,-0.231065225401
ACH-000368,0.128176400354
ACH-000374,-0.284204123057
ACH-000375,-0.297658635228
ACH-000376,-0.154429033801
ACH-000381,-0.146923950732
ACH-000383,-0.241561861648
ACH-000387,-0.209381566862
ACH-000389,-0.5709250464710001
ACH-000390,-0.304675000459
ACH-000393,-0.24457388250599998
ACH-000395,-0.461991571923
ACH-000397,-0.335123679176
ACH-000401,-0.013512767210500001
ACH-000402,-0.528635111152
ACH-000403,-0.30395152101100004
ACH-000404,0.013562637904299998
ACH-000406,-0.26677254293200003
ACH-000407,-0.537390759406
ACH-000408,-0.341947074325
ACH-000410,-0.471590201837
ACH-000411,-0.32173915815000004
ACH-000414,-0.36889579219
ACH-000415,-0.312273389593
ACH-000416,-0.39004472308
ACH-000420,-0.371142373288
ACH-000421,-0.203770922566
ACH-000424,-0.04024619713369999
ACH-000425,-0.368409872639
ACH-000426,-0.0942503677932
ACH-000427,-0.252554991672
ACH-000433,-0.44250754720700003
ACH-000436,-0.427298752667
ACH-000444,-0.43946655202600005
ACH-000445,-0.450053017262
ACH-000448,-0.242348656382
ACH-000450,-0.325999549324
ACH-000452,-0.19877495486299998
ACH-000454,0.120983128256
ACH-000458,-0.427667890597
ACH-000459,-0.35543793381800004
ACH-000460,-0.300950314474
ACH-000461,-0.29674245241700004
ACH-000463,-0.234818148911
ACH-000464,-0.514982314688
ACH-000466,-0.524049723141
ACH-000467,-0.549056153874
ACH-000468,-0.211995272128
ACH-000469,-0.112813943902
ACH-000470,-0.39942758305
ACH-000471,-0.235012439115
ACH-000472,-0.462558375979
ACH-000473,-0.368209837935
ACH-000475,-0.286822250034
ACH-000476,-0.259595576705
ACH-000477,-0.27188737298099996
ACH-000480,-0.291569477415
ACH-000481,-0.273709969096
ACH-000483,0.0027107191306500003
ACH-000484,-0.05196279481530001
ACH-000485,-0.247454083375
ACH-000486,-0.130102986426
ACH-000487,-0.409849726064
ACH-000488,-0.19177380342
ACH-000490,-0.326922584432
ACH-000491,-0.249163112949
ACH-000495,-0.104368729203
ACH-000496,-0.30367607358300003
ACH-000499,-0.233678069474
ACH-000500,-0.69540129986
ACH-000502,-0.25747534572700004
ACH-000503,-0.028272195069300003
ACH-000505,-0.249765449642
ACH-000507,-0.190412851685
ACH-000510,-0.291913982548
ACH-000511,-0.292847531685
ACH-000512,0.05783974391630001
ACH-000516,-0.13148313485
ACH-000517,-0.34382160054399996
ACH-000518,-0.0474454964633
ACH-000520,-0.184749363587
ACH-000521,-0.520425194025
ACH-000522,-0.3041011159
ACH-000524,-0.361114589941
ACH-000527,-0.40896370311499997
ACH-000528,-0.243513549634
ACH-000537,-0.09011275196639999
ACH-000541,-0.0188041509474
ACH-000542,-0.37224082699100003
ACH-000544,-0.193451734676
ACH-000545,-0.111377029629
ACH-000547,-0.652040987104
ACH-000548,-0.36929148816600005
ACH-000549,-0.37783554618799997
ACH-000550,-0.30978407612500003
ACH-000552,-0.206260877434
ACH-000556,-0.360201599282
ACH-000557,-0.193159409806
ACH-000570,-0.299816242432
ACH-000571,-0.437807362855
ACH-000573,-0.29819065286999996
ACH-000576,-0.490685237296
ACH-000580,-0.431244268337
ACH-000584,-0.236352874159
ACH-000585,-0.19034365357799998
ACH-000588,-0.329196623444
ACH-000589,-0.26777002952
ACH-000591,-0.109210278052
ACH-000593,-0.277666244461
ACH-000600,-0.413913190162
ACH-000601,-0.292190485458
ACH-000604,-0.0320171482552
ACH-000605,-0.303895420153
ACH-000606,-0.233725120432
ACH-000608,-0.146477533809
ACH-000614,-0.338633080586
ACH-000616,-0.358141806257
ACH-000618,-0.292493244665
ACH-000619,-0.29330554485599997
ACH-000620,-0.201002941366
ACH-000621,-0.24225000563299998
ACH-000622,-0.51075374763
ACH-000623,-0.646233072282
ACH-000624,-0.272664308899
ACH-000627,-0.414569004749
ACH-000630,-0.17414972856
ACH-000632,-0.310941534851
ACH-000633,-0.43505901721199997
ACH-000637,-0.282558346695
ACH-000638,-0.32939687555
ACH-000646,-0.22950580664200002
ACH-000647,-0.378504380321
ACH-000648,-0.208596179136
ACH-000649,-0.147254398479
ACH-000651,-0.214015371689
ACH-000652,-0.423384695475
ACH-000653,-0.48562142229599997
ACH-000657,-0.241131682533
ACH-000658,-0.23920504949000002
ACH-000661,-0.0650732937913
ACH-000662,-1.05504878197
ACH-000663,-0.5681860655359999
ACH-000665,-0.378757512774
ACH-000671,-0.142723765012
ACH-000673,-0.28544074242600004
ACH-000676,-0.457313062078
ACH-000677,-0.196658202813
ACH-000681,-0.47638905516900004
ACH-000682,-0.10726078001700001
ACH-000683,-0.19744077612100003
ACH-000684,-0.335353147807
ACH-000688,-0.28044615913300003
ACH-000693,-0.244218045708
ACH-000694,-0.12447443493100001
ACH-000695,-0.0725192221737
ACH-000696,-0.27132537174800003
ACH-000697,-0.262472248295
ACH-000699,-0.296732229224
ACH-000701,-0.18086252608800002
ACH-000706,-0.114990231838
ACH-000711,-0.30066270765299996
ACH-000713,-0.160935788074
ACH-000714,-0.419022492161
ACH-000718,-0.0771688189762
ACH-000720,-0.281542062505
ACH-000721,-0.146845075361
ACH-000724,-0.37628203883
ACH-000725,-0.0636220789877
ACH-000732,-0.35104783899400005
ACH-000734,-0.165248233218
ACH-000735,-0.270088081259
ACH-000736,-0.282329795955
ACH-000738,-0.480026022354
ACH-000746,-0.321034492778
ACH-000747,-0.286252867671
ACH-000748,-0.242670458941
ACH-000753,-0.304958433117
ACH-000756,-0.263154405066
ACH-000757,-0.184594258244
ACH-000758,-0.340374922131
ACH-000760,-0.194223689913
ACH-000763,-0.310912664859
ACH-000764,-0.115772247675
ACH-000765,-0.44324902212800005
ACH-000766,-0.419910373941
ACH-000767,-0.174451734351
ACH-000768,-0.389235260519
ACH-000769,-0.202763452218
ACH-000770,-0.393191893023
ACH-000771,-0.374046492306
ACH-000773,-0.366430288758
ACH-000776,-0.319780188087
ACH-000777,-0.17613088663899998
ACH-000778,-0.398825413547
ACH-000781,-0.299293667827
ACH-000782,-0.33660265953699997
ACH-000783,-0.464475271895
ACH-000784,-0.27181618283799996
ACH-000785,-0.340134332478
ACH-000787,-0.156367166135
ACH-000788,-0.430780534433
ACH-000791,-0.36952606402099997
ACH-000792,-0.40700091028700003
ACH-000794,-0.120159668172
ACH-000796,-0.048044935828400005
ACH-000799,-0.0430064233945
ACH-000800,-0.139182862147
ACH-000802,-0.187206750752
ACH-000804,-0.573171982466
ACH-000805,-0.24637473171500002
ACH-000809,-0.37986109418200004
ACH-000810,0.14488267056
ACH-000811,-0.363105836257
ACH-000817,-0.303753446114
ACH-000819,-0.298313155318
ACH-000820,-0.877363136875
ACH-000821,-0.551436191876
ACH-000822,-0.499128096525
ACH-000823,-0.439765694124
ACH-000824,-0.260016349239
ACH-000827,-0.284880974888
ACH-000829,-0.22107723719099998
ACH-000831,-0.23380524191100002
ACH-000832,-0.161708394269
ACH-000833,-0.479195330333
ACH-000834,-0.156454876517
ACH-000835,-0.39034815175099996
ACH-000836,-0.27801169485
ACH-000837,-0.28598880026900003
ACH-000838,-0.16449900129699999
ACH-000839,-0.12102643802799999
ACH-000840,-0.609898658249
ACH-000841,-0.0026589789493
ACH-000843,-0.055974655760699994
ACH-000846,-0.21843589100900002
ACH-000847,-0.15409332944499998
ACH-000848,-0.239652460937
ACH-000849,-0.36460914925099996
ACH-000851,-0.38740847910400006
ACH-000855,0.00244496260239
ACH-000856,-0.273145478904
ACH-000858,-0.153614435454
ACH-000859,-0.271015838334
ACH-000861,-0.354621977914
ACH-000862,-0.164609669879
ACH-000865,-0.127105160803
ACH-000866,-0.25927339426999996
ACH-000867,-0.31622496701200004
ACH-000869,-0.16696773782500002
ACH-000872,-0.160565132478
ACH-000873,-0.139609504057
ACH-000876,-0.10230595648700001
ACH-000878,-0.298559595256
ACH-000880,-0.404325590692
ACH-000881,-0.23591341940000002
ACH-000882,-0.170583544295
ACH-000884,-0.255554416283
ACH-000885,-0.321094858641
ACH-000887,-0.331554522485
ACH-000888,-0.154571497129
ACH-000889,-0.386792497008
ACH-000890,-0.174664764348
ACH-000896,-0.30513858673099997
ACH-000898,-0.19027254786400002
ACH-000900,-0.20762633882399997
ACH-000901,-0.33090297750500003
ACH-000905,-0.35487731157700003
ACH-000906,-0.208425976632
ACH-000907,-0.0179349825995
ACH-000910,-0.24566992268500001
ACH-000911,-0.235586936523
ACH-000912,-0.168619544586
ACH-000913,-0.218923626864
ACH-000915,-0.464148389435
ACH-000916,0.00550030660121
ACH-000917,-0.287502420149
ACH-000921,-0.332111017
ACH-000924,-0.42509777615500005
ACH-000926,-0.06651376366909999
ACH-000928,-0.107495835006
ACH-000929,-0.0994425573608
ACH-000932,-0.489043823438
ACH-000935,-0.278937923239
ACH-000936,-0.34054576537799996
ACH-000937,-0.16630992511
ACH-000938,-0.407002321056
ACH-000939,-0.36595211849799997
ACH-000941,-0.315275109269
ACH-000943,-0.17018252486699997
ACH-000946,-0.47096440228799996
ACH-000947,-0.124272697212
ACH-000948,-0.317540141536
ACH-000950,-0.48322226849600003
ACH-000953,-0.289343244086
ACH-000957,-0.106356288627
ACH-000958,-0.051839352564400004
ACH-000960,-0.303768376977
ACH-000963,0.08651838186720001
ACH-000968,-0.110776856383
ACH-000969,-0.0406289656258
ACH-000973,-0.259759375637
ACH-000974,-0.240219146637
ACH-000975,-0.365102786903
ACH-000976,-0.41233074948700005
ACH-000978,-0.0832324548787
ACH-000980,-0.220659950282
ACH-000984,-0.479263130251
ACH-000986,-0.295455409394
ACH-000988,-0.32301423275400004
ACH-000993,-0.436554571773
ACH-000994,-0.18275860528
ACH-000996,-0.455795679354
ACH-001001,-0.191569266355
ACH-001020,-0.12997882160399998
ACH-001028,-0.22315731106999998
ACH-001031,-0.320108429149
ACH-001038,-0.330659368734
ACH-001048,-0.343253148907
ACH-001050,-0.370926509503
ACH-001053,-0.224282171245
ACH-001054,-0.5552109734699999
ACH-001061,-0.24022297805599999
ACH-001067,-0.456881905458
ACH-001075,-0.519182639887
ACH-001096,-0.202803158557
ACH-001128,-0.137835892326
ACH-001134,-0.203388503195
ACH-001151,-0.271955270559
ACH-001163,-0.344712264211
ACH-001164,-0.34617877969300004
ACH-001173,-0.36357279997599995
ACH-001183,-0.225843042625
ACH-001184,-0.483924107627
ACH-001190,-0.301936872493
ACH-001192,-0.296030543777
ACH-001193,-0.228861368649
ACH-001196,-0.36498385534199995
ACH-001197,-0.177589954582
ACH-001205,-0.24857045441
ACH-001211,-0.47034400523000003
ACH-001212,-0.11544827647900001
ACH-001228,-0.361999137248
ACH-001232,-0.19943528386599998
ACH-001239,-0.398750650076
ACH-001274,-0.159243434086
ACH-001275,-0.163763273378
ACH-001277,-0.307697536358
ACH-001278,-0.239848285128
ACH-001280,-0.40463343270700003
ACH-001283,-0.18519730512200003
ACH-001289,-0.267097438968
ACH-001295,-0.392246082658
ACH-001300,-0.244916228625
ACH-001301,-0.506502599482
ACH-001302,-0.213524984555
ACH-001303,-0.0117784656357
ACH-001306,-0.268191891789
ACH-001318,-0.204498574051
ACH-001322,-0.283704799531
ACH-001328,-0.293331717574
ACH-001332,-0.125026417892
ACH-001333,-0.44054483500200003
ACH-001336,-0.39035496034100003
ACH-001340,-0.412525511163
ACH-001346,-0.412294370723
ACH-001353,-0.336732704524
ACH-001354,0.11956781487
ACH-001367,-0.183587849622
ACH-001368,-0.243325286349
ACH-001374,-0.248533058142
ACH-001375,-0.239524115849
ACH-001377,-0.25023895887200004
ACH-001380,-0.304537604741
ACH-001391,-0.8177715119560001
ACH-001407,-0.33911056062100003
ACH-001408,-0.30970493982299996
ACH-001413,-0.308199947688
ACH-001430,-0.333995496778
ACH-001431,-0.180149220171
ACH-001450,-0.216962592504
ACH-001496,-0.148547474759
ACH-001500,-0.230756530488
ACH-001521,-0.271337435168
ACH-001523,-0.209822318648
ACH-001532,-0.276782184454
ACH-001536,-0.025587809772399998
ACH-001550,-0.286973496434
ACH-001552,-0.105019291414
ACH-001554,-0.30817515057100003
ACH-001645,-0.440541791563
ACH-001654,-0.265417215935
ACH-001715,-0.326110533533
ACH-001735,-0.175908381155
ACH-001736,-0.15322850172
ACH-001737,-0.3417423231
ACH-001740,-0.391464110287
ACH-001745,-0.149924153446
ACH-001750,-0.253642073192
ACH-001765,-0.121719972662
ACH-001956,-0.234092707132
ACH-001957,-0.353382331193
