,GAK (2580)
ACH-000232,-0.0599767549306
ACH-000233,-0.6744027729080001
ACH-000234,-0.640217591321
ACH-000235,-0.538357536775
ACH-000237,-0.713353289332
ACH-000238,-0.430649431056
ACH-000243,-0.7403322452399999
ACH-000244,-0.5504917012439999
ACH-000246,-0.563864893095
ACH-000248,-0.2225203741
ACH-000250,-0.802506787572
ACH-000251,-0.7746470685510001
ACH-000253,-0.425946684213
ACH-000255,-0.732243276409
ACH-000256,-0.345833453246
ACH-000257,0.16294109142000002
ACH-000258,-0.8869665989129999
ACH-000259,-0.282179756184
ACH-000260,-0.7664714867970001
ACH-000261,-0.6852598359759999
ACH-000262,-0.515063393798
ACH-000263,-0.5364766763350001
ACH-000264,-0.610920689536
ACH-000265,-0.538470467832
ACH-000266,-0.441512318967
ACH-000272,-0.351629113175
ACH-000273,-0.506191022084
ACH-000274,-0.11908613947999999
ACH-000277,-0.570971364319
ACH-000278,-0.565367200779
ACH-000279,-0.282820956118
ACH-000280,-0.651982582748
ACH-000281,-0.805393755223
ACH-000288,-0.393663993183
ACH-000291,-0.6221509519380001
ACH-000293,-0.78943896148
ACH-000294,-0.36080664368
ACH-000295,-0.9818135710789999
ACH-000296,-0.270669498954
ACH-000302,-0.7137109469859999
ACH-000304,-0.11379638729599999
ACH-000307,-0.881458811416
ACH-000308,-0.8473070277120001
ACH-000310,-0.49073435079899996
ACH-000311,-0.786661671734
ACH-000312,-0.44874416044699994
ACH-000315,-0.9770940143119999
ACH-000316,-0.479147717654
ACH-000317,-0.35713454813400003
ACH-000318,-0.922665576615
ACH-000319,-0.8912850524789999
ACH-000320,-0.600162304773
ACH-000322,-0.46472498086999997
ACH-000323,-0.0219931584838
ACH-000324,-0.82113433693
ACH-000329,-0.884962483759
ACH-000330,-0.499981562483
ACH-000331,-0.798137509889
ACH-000332,-0.771322569017
ACH-000334,-0.899511935906
ACH-000335,-0.502929239642
ACH-000336,-0.383094177742
ACH-000337,-0.694345139484
ACH-000339,-0.35560861240099995
ACH-000341,-0.283834802926
ACH-000348,-0.694140550248
ACH-000350,-0.9674290060490001
ACH-000352,-0.598818324669
ACH-000356,-0.904439915029
ACH-000361,-0.434207166031
ACH-000362,-0.680783740517
ACH-000363,-0.621193789798
ACH-000364,-0.892975762788
ACH-000365,-0.645514081736
ACH-000366,-0.6629136678459999
ACH-000368,-0.832193897878
ACH-000374,-0.304744169779
ACH-000375,-0.39451715526000003
ACH-000376,-0.485730359084
ACH-000381,-0.644276670725
ACH-000383,-0.816271808381
ACH-000387,-0.126322491189
ACH-000389,-0.275625629664
ACH-000390,-0.966366216038
ACH-000393,-0.565725466928
ACH-000395,-0.6568120957720001
ACH-000397,-0.895468178858
ACH-000401,-0.0902032758409
ACH-000402,-0.535855034556
ACH-000403,-0.7749457236409999
ACH-000404,-0.694203236382
ACH-000406,-0.405269138898
ACH-000407,-0.49820312493600005
ACH-000408,-0.659307618137
ACH-000410,-0.508388289794
ACH-000411,-0.426291051212
ACH-000414,-0.5404438502660001
ACH-000415,-0.5308561564750001
ACH-000416,-0.217779401644
ACH-000420,-0.49330625231299996
ACH-000421,-0.797928164344
ACH-000424,-0.543057055408
ACH-000425,-0.557044374388
ACH-000426,-0.390477365191
ACH-000427,-0.87357078327
ACH-000433,-0.217000492927
ACH-000436,-0.614342101422
ACH-000444,-0.5884740971119999
ACH-000445,-0.571753291261
ACH-000448,-0.036769445027400004
ACH-000450,-0.689890743828
ACH-000452,-0.769043096576
ACH-000454,-0.595481858191
ACH-000458,-0.531945489006
ACH-000459,-0.40321957248
ACH-000460,-0.6830394718199999
ACH-000461,-0.6960421857019999
ACH-000463,-0.0906580221464
ACH-000464,-0.799646139678
ACH-000466,-0.48436667109399995
ACH-000467,-0.475580016476
ACH-000468,-0.42562036950000004
ACH-000469,-0.920323107314
ACH-000470,-0.279901709291
ACH-000471,-0.489308309996
ACH-000472,-0.882526427375
ACH-000473,-0.585866887358
ACH-000475,-0.542333288975
ACH-000476,-0.7276988577619999
ACH-000477,-0.372897273482
ACH-000480,-0.6893556603200001
ACH-000481,-0.975593685786
ACH-000483,-0.567278189684
ACH-000484,-0.44986727225
ACH-000485,-0.439067742651
ACH-000486,-0.34506112435
ACH-000487,-0.207632508807
ACH-000488,-0.856316297464
ACH-000490,-0.773250689589
ACH-000491,-0.863654630948
ACH-000495,-0.265371081816
ACH-000496,-0.37458911154299995
ACH-000499,-0.404276306205
ACH-000500,-1.00573546044
ACH-000502,-0.9012398638150001
ACH-000503,-0.542806388451
ACH-000505,-0.50140510181
ACH-000507,-0.557739098677
ACH-000510,-0.39620730341
ACH-000511,-0.39033494395499996
ACH-000512,-0.811507661757
ACH-000516,-0.769168116277
ACH-000517,-1.14467978626
ACH-000518,-0.5888111767890001
ACH-000520,-0.477482321239
ACH-000521,-0.379205697668
ACH-000522,-0.181048092184
ACH-000524,-0.31180969991
ACH-000527,-0.8138024962039999
ACH-000528,-0.454762609652
ACH-000537,0.06040961128740001
ACH-000541,-0.494658169438
ACH-000542,-0.8263252383490001
ACH-000544,-0.623798159518
ACH-000545,-0.366068421536
ACH-000547,-0.457880967011
ACH-000548,-0.6708836851759999
ACH-000549,-0.7554123186630001
ACH-000550,-1.11077786016
ACH-000552,-0.484301052105
ACH-000556,-0.570469905834
ACH-000557,-1.0937341088299999
ACH-000570,-0.490211845955
ACH-000571,-0.736469596506
ACH-000573,-0.304733635097
ACH-000576,-0.7517128076549999
ACH-000580,-0.574835105041
ACH-000584,-0.769889159499
ACH-000585,-0.72586508091
ACH-000588,-0.519015041746
ACH-000589,-0.7775886596699999
ACH-000591,-0.590660151366
ACH-000593,-0.6816320561560001
ACH-000600,-0.436639561507
ACH-000601,-0.788356199867
ACH-000604,-0.184942205946
ACH-000605,-0.254548638248
ACH-000606,-0.838355304607
ACH-000608,-0.423253691616
ACH-000614,-0.449725416483
ACH-000616,-0.330955151354
ACH-000618,-0.826684113566
ACH-000619,-0.7062253319349999
ACH-000620,-0.997916788864
ACH-000621,-0.265162574361
ACH-000622,-0.530914551177
ACH-000623,-0.803996065364
ACH-000624,-0.651392578235
ACH-000627,-0.66927223849
ACH-000630,-0.5780373235890001
ACH-000632,-0.5482962793230001
ACH-000633,-0.711862552698
ACH-000637,-0.22051812531999998
ACH-000638,-0.812299444404
ACH-000646,-0.865242452609
ACH-000647,-0.7244616130079999
ACH-000648,-0.636083153375
ACH-000649,-0.277869370851
ACH-000651,-0.287330550045
ACH-000652,-0.6210581027009999
ACH-000653,-0.663170828377
ACH-000657,-0.531553663905
ACH-000658,-0.5664892495430001
ACH-000661,-0.466459320715
ACH-000662,-0.45889112376
ACH-000663,-0.403875922866
ACH-000665,-0.374053448181
ACH-000671,-0.20293884235100002
ACH-000673,-0.9262510944299999
ACH-000676,-0.253037558763
ACH-000677,-0.0497668678897
ACH-000681,-0.560925020818
ACH-000682,-0.670896480344
ACH-000683,-0.850458435829
ACH-000684,-0.293716009564
ACH-000688,-0.8228249801299999
ACH-000693,-0.8227345711640001
ACH-000694,-0.8954105686570001
ACH-000695,-0.328459377416
ACH-000696,-0.23263250949499997
ACH-000697,-0.482254236166
ACH-000699,-1.26507923729
ACH-000701,-0.508628593902
ACH-000706,-0.472463649181
ACH-000711,-0.784549854993
ACH-000713,-0.25526990337
ACH-000714,-0.947721253812
ACH-000718,-0.5216146621019999
ACH-000720,-0.8724832495299999
ACH-000721,-0.250745224104
ACH-000724,-0.41802020331399997
ACH-000725,-0.935675795309
ACH-000732,-0.21106856347199998
ACH-000734,-0.674699941288
ACH-000735,-0.661374060051
ACH-000736,-0.9303109189569999
ACH-000738,-0.145630026286
ACH-000746,-0.44638281305
ACH-000747,-0.70379468009
ACH-000748,-0.147445481293
ACH-000753,-0.647732566193
ACH-000756,-0.482660604906
ACH-000757,-0.340649102584
ACH-000758,-0.641597435927
ACH-000760,-0.410336378208
ACH-000763,-0.348938818462
ACH-000764,-0.328572388847
ACH-000765,-0.299546119301
ACH-000766,-0.650590998963
ACH-000767,-0.200019464225
ACH-000768,-0.581074536003
ACH-000769,-0.41501817131700003
ACH-000770,-0.45290449985799996
ACH-000771,-0.329654135449
ACH-000773,-0.869091025508
ACH-000776,-0.625396067568
ACH-000777,-0.25678987485599997
ACH-000778,-0.34903295041999993
ACH-000781,-0.746857881584
ACH-000782,-0.817082697847
ACH-000783,-0.941147622269
ACH-000784,-0.516091599852
ACH-000785,-1.14753195668
ACH-000787,-0.649632100694
ACH-000788,-0.543602723926
ACH-000791,-0.269300010556
ACH-000792,-0.643005077311
ACH-000794,-0.9225337830660001
ACH-000796,-0.634193359398
ACH-000799,-0.600854279278
ACH-000800,-0.897115353931
ACH-000802,-0.769296664947
ACH-000804,-0.379003029518
ACH-000805,-0.7855514655589999
ACH-000809,-0.8615950870710001
ACH-000810,-0.435338518113
ACH-000811,-0.5824318828180001
ACH-000817,-0.7591588294030001
ACH-000819,-0.874919349272
ACH-000820,-0.352153394633
ACH-000821,-0.546601922081
ACH-000822,-0.607442491369
ACH-000823,-0.877414611651
ACH-000824,-0.666058424849
ACH-000827,-0.135730816575
ACH-000829,-0.32792888203299997
ACH-000831,-1.00010288164
ACH-000832,-0.7754950486929999
ACH-000833,-0.383708210174
ACH-000834,-0.48952989999200003
ACH-000835,-0.312057242303
ACH-000836,-0.177686487891
ACH-000837,-0.488522757148
ACH-000838,-0.731528253767
ACH-000839,-0.563756136453
ACH-000840,-0.41009121044
ACH-000841,-0.40647328921099996
ACH-000843,-0.522283143247
ACH-000846,-1.00444743266
ACH-000847,-0.543979437571
ACH-000848,-0.6013621141
ACH-000849,-0.24201054570900002
ACH-000851,-0.612698025524
ACH-000855,-0.103122903264
ACH-000856,-0.557432275807
ACH-000858,-0.767867770471
ACH-000859,-0.80364123107
ACH-000861,-0.473883115783
ACH-000862,-0.690683701682
ACH-000865,-0.517791717152
ACH-000866,-0.508334640176
ACH-000867,-1.1378155977600002
ACH-000869,-0.0551861782637
ACH-000872,-0.508763513311
ACH-000873,-0.515949022545
ACH-000876,-0.148266097529
ACH-000878,-0.428496319591
ACH-000880,-0.812714485984
ACH-000881,-0.323843252631
ACH-000882,-0.274132476119
ACH-000884,-0.286052689732
ACH-000885,-0.33945104797700004
ACH-000887,-0.20961964007599998
ACH-000888,-0.825585842666
ACH-000889,-0.303251984955
ACH-000890,-0.416502835167
ACH-000896,-0.45918751170100003
ACH-000898,-0.6936702381029999
ACH-000900,-0.523976715581
ACH-000901,-0.47104276346100005
ACH-000905,-0.816060024164
ACH-000906,-0.329170575128
ACH-000907,-0.40268082361199997
ACH-000910,-0.822765824923
ACH-000911,-0.431191913133
ACH-000912,-0.7739614009829999
ACH-000913,-0.4868787653600001
ACH-000915,-0.38992467177699996
ACH-000916,-0.874898767044
ACH-000917,-0.476573437243
ACH-000921,-0.322985588471
ACH-000924,-0.445009078339
ACH-000926,-0.492443183803
ACH-000928,-0.802473330903
ACH-000929,-0.40651481332500006
ACH-000932,-0.273368995224
ACH-000935,-0.559860523171
ACH-000936,-0.546008260466
ACH-000937,-0.5483383733039999
ACH-000938,-0.435670398028
ACH-000939,-0.565172789135
ACH-000941,-0.749181690818
ACH-000943,-0.44674013946099994
ACH-000946,-0.611596935925
ACH-000947,-0.09343947881039999
ACH-000948,-0.38975737590899995
ACH-000950,-0.551824691084
ACH-000953,-0.9727771355310001
ACH-000957,-0.599239085224
ACH-000958,-0.747372490793
ACH-000960,-0.745711970754
ACH-000963,-0.727867866022
ACH-000968,-0.312825060059
ACH-000969,-0.401164881905
ACH-000973,-0.697333099841
ACH-000974,-0.7082911304389999
ACH-000975,-0.349544626549
ACH-000976,-0.646276306731
ACH-000978,-1.1440793815299999
ACH-000980,-0.593881094154
ACH-000984,-0.774972209195
ACH-000986,-0.633706412584
ACH-000988,-0.391316093341
ACH-000993,-0.786654198021
ACH-000994,-0.856137169239
ACH-000996,-0.635087746689
ACH-001001,-0.507660022916
ACH-001020,-0.9919421654539999
ACH-001028,-0.46628639682800005
ACH-001031,-0.532231055893
ACH-001038,-0.21238077418200002
ACH-001048,-0.8107661878129999
ACH-001050,-0.5728397393469999
ACH-001053,-0.557977957472
ACH-001054,-0.527328698276
ACH-001061,-0.787806175571
ACH-001067,-0.4991187080899999
ACH-001075,-0.685671461745
ACH-001096,-0.502310947418
ACH-001128,-0.521539425834
ACH-001134,-0.770237227543
ACH-001151,-0.429761156971
ACH-001163,-0.8133537475839999
ACH-001164,-0.610321687257
ACH-001173,-0.6950635644550001
ACH-001183,-0.513916391936
ACH-001184,-0.491787345757
ACH-001190,-0.5273382236949999
ACH-001192,-0.626078661151
ACH-001193,-0.444638458981
ACH-001196,-0.385699036962
ACH-001197,-0.652824975142
ACH-001205,-0.332611436744
ACH-001211,-0.248529398709
ACH-001212,-0.370133026057
ACH-001228,-0.6898999381700001
ACH-001232,-0.08252991728260001
ACH-001239,-0.507612194123
ACH-001274,-0.229221096506
ACH-001275,-0.349797587529
ACH-001277,-0.494812106854
ACH-001278,-0.5128579138539999
ACH-001280,-0.6160713933640001
ACH-001283,-0.8549443606
ACH-001289,-0.100933110168
ACH-001295,-0.242396518075
ACH-001300,-0.378967194354
ACH-001301,-0.588766408532
ACH-001302,-0.564216457654
ACH-001303,-0.22631986338100002
ACH-001306,-0.816917005034
ACH-001318,-0.709455534851
ACH-001322,-0.613112664931
ACH-001328,-0.7534825991249999
ACH-001332,-0.605241273364
ACH-001333,-0.575734515467
ACH-001336,-0.715802844627
ACH-001340,-0.9747312175949999
ACH-001346,-0.35276717608
ACH-001353,-0.751328831972
ACH-001354,-0.0936667199044
ACH-001367,-0.399596137815
ACH-001368,-0.229435388845
ACH-001374,-0.23452029110800002
ACH-001375,-0.367650324842
ACH-001377,-0.7419209003749999
ACH-001380,-0.36057302249
ACH-001391,-0.127397020254
ACH-001407,-0.558525496652
ACH-001408,-0.598757658074
ACH-001413,-0.468859588705
ACH-001430,-0.457738955793
ACH-001431,-0.439199424448
ACH-001450,-0.51175515888
ACH-001496,-0.371868715368
ACH-001500,-0.7825403025640001
ACH-001521,-0.482164766064
ACH-001523,-0.0963179270346
ACH-001532,-0.582387711434
ACH-001536,-0.563301390728
ACH-001550,-0.9223311285250001
ACH-001552,-0.367319222608
ACH-001554,-0.644310862246
ACH-001645,-0.485694859916
ACH-001654,-0.9411768954590001
ACH-001715,-0.78857113933
ACH-001735,-0.760197587499
ACH-001736,-0.82668079742
ACH-001737,-0.7258586828650001
ACH-001740,-0.8641977436139999
ACH-001745,-0.656882308632
ACH-001750,-0.338035710914
ACH-001765,-0.196205358316
ACH-001956,-0.163360112673
ACH-001957,-0.375724877689
