,DNMT3B (1789)
ACH-000662,-0.129709488687
ACH-000663,-0.12487709085200001
ACH-000665,-0.46670398090099996
ACH-000671,-0.0823548961201
ACH-000673,-0.16696023724300002
ACH-000676,-0.0102773260355
ACH-000677,0.00118848114224
ACH-000681,-0.20366621886
ACH-000682,-0.168529624307
ACH-000683,0.0308537695623
ACH-000684,-0.24428002575399999
ACH-000688,0.0380658123628
ACH-000693,0.00013455593597799998
ACH-000694,-0.015153227718400001
ACH-000695,-0.19042843336399998
ACH-000696,0.00373382040682
ACH-000697,0.127964581171
ACH-000699,0.180305707322
ACH-000701,-0.252292766256
ACH-000706,-0.023241586184299997
ACH-000711,0.006831306289859999
ACH-000713,-0.261194006197
ACH-000714,-0.247621418541
ACH-000718,-0.24517209510200003
ACH-000720,-0.141193128901
ACH-000721,-0.13976089817600001
ACH-000724,-0.039687182848699994
ACH-000725,-0.09950287338189999
ACH-000732,0.0176465018393
ACH-000734,0.15818062314200002
ACH-000735,0.155646091978
ACH-000736,-0.00178837551114
ACH-000738,-0.09026102636
ACH-000746,-0.152160056419
ACH-000747,-0.221534319091
ACH-000748,-0.133039920354
ACH-000753,0.0603928017318
ACH-000756,-0.09841548267960001
ACH-000757,0.086784904691
ACH-000758,-0.023486687816300002
ACH-000760,-0.221238050704
ACH-000763,0.022573349705699998
ACH-000764,0.18782840316100002
ACH-000765,0.0552947806386
ACH-000766,-0.09416475503260001
ACH-000767,-0.20185793045699998
ACH-000768,-0.143717711733
ACH-000769,-0.20997070747299998
ACH-000770,-0.209208395849
ACH-000771,0.019890639799400003
ACH-000773,0.07890096252380001
ACH-000776,-0.140430354412
ACH-000777,-0.300012961307
ACH-000778,-0.193529023228
ACH-000781,-0.063793626705
ACH-000782,-0.205906755074
ACH-000783,0.05350293060959999
ACH-000784,-0.09410822944250001
ACH-000785,-0.122819059333
ACH-000787,-0.17476656722699999
ACH-000788,-0.170177861013
ACH-000791,-0.0659371642313
ACH-000792,0.0469110754636
ACH-000794,0.134334275058
ACH-000796,-0.09722119737900001
ACH-000799,-0.130653468915
ACH-000800,-0.19496329028499998
ACH-000802,0.0379062675748
ACH-000804,-0.140883246397
ACH-000805,-0.118535051262
ACH-000809,-0.0173871672338
ACH-000810,0.169027590209
ACH-000811,0.08618737321839999
ACH-000817,0.0033579070562100004
ACH-000819,-0.024828315635199997
ACH-000820,-0.343388011751
ACH-000821,-0.0824046555668
ACH-000822,-0.0685044735841
ACH-000823,-0.272110300212
ACH-000824,0.0525031875186
ACH-000827,-0.16861318704199998
ACH-000829,0.0774333351269
ACH-000831,-0.0956259850058
ACH-000832,-0.07630345074469999
ACH-000833,0.0548957746567
ACH-000834,-0.0286704122611
ACH-000835,-0.0311711730138
ACH-000836,0.25494930946899996
ACH-000837,0.00133180554085
ACH-000838,-0.116981212303
ACH-000839,-0.155774796555
ACH-000840,0.174582258277
ACH-000841,-0.0678564076956
ACH-000843,-0.19741575997400002
ACH-000846,-0.17683276783399998
ACH-000847,-0.07378063094
ACH-000848,0.0371175687514
ACH-000849,-0.0867976428259
ACH-000851,-0.184151643854
ACH-000855,-0.0032197644540900004
ACH-000856,-0.07185340023760001
ACH-000858,-0.29420033373300003
ACH-000859,-0.119548969361
ACH-000861,0.0239086561969
ACH-000862,0.0824417487466
ACH-000865,-0.0567106904344
ACH-000866,-0.00928922458458
ACH-000867,-0.0977764850468
ACH-000869,0.19384637917800002
ACH-000872,0.299564755878
ACH-000873,0.0291728247884
ACH-000876,-0.112444220638
ACH-000878,-0.32585969939
ACH-000880,-0.07038251965419999
ACH-000881,-0.21845033038400002
ACH-000882,-0.0956870944195
ACH-000884,-0.09397983097930002
ACH-000885,-0.0495124769043
ACH-000887,0.147902099977
ACH-000888,-0.0697555170995
ACH-000889,0.173565844275
ACH-000890,-0.30135982068100003
ACH-000896,-0.050118137582000004
ACH-000898,-0.105894709004
ACH-000900,-0.0781200775791
ACH-000901,-0.0036062182886000002
ACH-000905,-0.132239729546
ACH-000906,-0.10852384973
ACH-000907,-0.138709902743
ACH-000910,0.155021846327
ACH-000911,-0.13577161962
ACH-000912,-0.148913410084
ACH-000913,-0.216628640231
ACH-000915,0.022095442406
ACH-000916,0.407750248358
ACH-000917,0.025225895470599998
ACH-000921,-0.14891715732799998
ACH-000924,0.049474909539
ACH-000926,-0.176519205265
ACH-000928,-0.12702639555099998
ACH-000929,-0.0788542559243
ACH-000932,-0.21061634418400002
ACH-000935,0.16887043842
ACH-000936,-0.17559366043699998
ACH-000937,-0.19385043779199998
ACH-000938,-0.129842224856
ACH-000939,0.269995114474
ACH-000941,-0.0205528220089
ACH-000943,-0.0272160350442
ACH-000946,-0.0494155093289
ACH-000947,-0.101241855705
ACH-000948,-0.187350558432
ACH-000950,-0.182100929904
ACH-000953,-0.226591130012
ACH-000957,0.17927241788800002
ACH-000958,0.0228749009485
ACH-000960,-0.029389673560700002
ACH-000963,-0.0675708639865
ACH-000968,0.125335511432
ACH-000969,-0.118947671411
ACH-000973,-0.022297506076000003
ACH-000974,-0.0383747840469
ACH-000975,0.0389628742647
ACH-000976,-0.014135029637500001
ACH-000978,-0.406317496869
ACH-000980,-0.161279958722
ACH-000984,0.229743978885
ACH-000986,-0.107288284872
ACH-000988,-0.351986878533
ACH-000993,-0.011916326171999999
ACH-000994,-0.178874152801
ACH-000996,-0.144769002934
ACH-001001,-0.0606719682547
ACH-001020,0.369744384036
ACH-001028,-0.173406549353
ACH-001031,-0.0226546092278
ACH-001038,-0.041252910940099995
ACH-001048,-0.0352264871189
ACH-001050,-0.0181978648403
ACH-001053,0.20956956169799998
ACH-001054,-0.173892761055
ACH-001061,-0.034457353649
ACH-001067,-0.378932381351
ACH-001075,-0.08249619884760001
ACH-001096,-0.009759559424909999
ACH-001128,1.23715269664
ACH-001134,-0.312168073082
ACH-001151,0.00848458693541
ACH-001163,-0.145996878784
ACH-001164,0.037250937246199996
ACH-001173,-0.163708633968
ACH-001183,-0.137669192598
ACH-001184,-0.11376458114700001
ACH-001190,0.104343073937
ACH-001192,-0.0783345768745
ACH-001193,0.210597526106
ACH-001196,-0.151000934598
ACH-001197,-0.171664852418
ACH-001205,0.054388516767199996
ACH-001211,0.064343321848
ACH-001212,-0.0577853720498
ACH-001228,0.00914570431869
ACH-001232,0.132041064205
ACH-001239,-0.208038542971
ACH-001274,-0.134748257013
ACH-001275,-0.149067015488
ACH-001277,-0.128821963267
ACH-001278,-0.00618256683314
ACH-001280,-0.245816688812
ACH-001283,0.0234022000349
ACH-001289,0.225685001043
ACH-001295,-0.163372228465
ACH-001300,-0.0662076234746
ACH-001301,-0.36669194158299995
ACH-001302,-0.0542552658439
ACH-001303,0.0528653990206
ACH-001306,-0.21535771508
ACH-001318,-0.311841691794
ACH-001322,-0.00821023468559
ACH-001328,-0.07183354565439999
ACH-001332,-0.320320471969
ACH-001333,-0.157235763393
ACH-001336,-0.0620950159001
ACH-001340,-0.11380263708699999
ACH-001346,-0.19055489390799998
ACH-001353,-0.0891446285829
ACH-001354,-0.090195429564
ACH-001367,0.122006495532
ACH-001368,-0.324719977248
ACH-001374,0.06320996990330001
ACH-001375,-0.0756957815345
ACH-001377,-0.09182835498150001
ACH-001380,0.0063992365938
ACH-001391,0.034651195627199996
ACH-001407,-0.120235334976
ACH-001408,-0.14341131193
ACH-001413,-0.156877304979
ACH-001430,-0.19404250309999999
ACH-001431,0.135415150225
ACH-001450,-0.15776996567
ACH-001496,0.12766173647
ACH-001500,-0.0357609489291
ACH-001521,-0.00451638470342
ACH-001523,0.042051777393699995
ACH-001532,-0.06697295370730001
ACH-001536,-0.10349163295
ACH-001550,0.453201350616
ACH-001552,-0.0992839091032
ACH-001554,-0.137984536975
ACH-001645,-0.0665522717552
ACH-001654,-0.009485013485780002
ACH-001715,-0.37529468452200004
ACH-001735,0.00423696798611
ACH-001736,0.0732021753444
ACH-001737,0.0139866546966
ACH-001740,-0.07149995327839999
ACH-001745,0.0505026280025
ACH-001750,-0.07807816316169999
ACH-001765,-0.0566879674441
ACH-001956,-0.0993779246903
ACH-001957,-0.0763594039559
