,ORM1 (5004)
ACH-000004,0.07981503053939999
ACH-000007,0.08399544424350001
ACH-000009,-0.114245903935
ACH-000011,-0.0745465320267
ACH-000012,-0.169234243312
ACH-000013,-0.24707379093
ACH-000014,-0.0606434776979
ACH-000015,-0.16127293929
ACH-000017,-0.043901265684799996
ACH-000018,-0.124147520416
ACH-000019,-0.0520763375803
ACH-000021,-0.247816481601
ACH-000022,-0.0971295576378
ACH-000025,-0.051889524496400004
ACH-000028,-0.188025314349
ACH-000030,-0.144138417068
ACH-000035,-0.144101481394
ACH-000036,-0.41288014875699997
ACH-000037,-0.0509477921694
ACH-000039,-0.157297193404
ACH-000040,-0.20453110859499998
ACH-000041,-0.251589516848
ACH-000042,-0.0412621095917
ACH-000045,-0.18754519985999998
ACH-000047,-0.177526874912
ACH-000052,-0.218610685188
ACH-000053,-0.11974661257099999
ACH-000054,-0.15274526600500002
ACH-000055,0.043839532084
ACH-000060,-0.10697658989700001
ACH-000067,-0.142751553452
ACH-000070,-0.26785590455499997
ACH-000075,-0.38913611647600005
ACH-000078,-0.084033781134
ACH-000082,-0.23223038465999998
ACH-000085,-0.26387409343199997
ACH-000086,-0.253749163399
ACH-000087,-0.453918134126
ACH-000092,-0.234201472705
ACH-000095,-0.14673518454
ACH-000097,-0.300309927327
ACH-000098,-0.127696905913
ACH-000099,-0.224353470172
ACH-000108,-0.16167198882099998
ACH-000113,-0.22884189867
ACH-000115,-0.174283443498
ACH-000116,-0.00174568796118
ACH-000118,-0.13902774728599998
ACH-000120,-0.0368233658273
ACH-000123,0.00576463989933
ACH-000127,-0.14016662156999998
ACH-000128,-0.23796593728100002
ACH-000132,-0.275568372616
ACH-000133,-0.19866749968400002
ACH-000137,0.0356319318814
ACH-000138,-0.132455868417
ACH-000142,-0.21630635468899997
ACH-000143,-0.0842614118879
ACH-000146,-0.132411879206
ACH-000148,-0.0869440868627
ACH-000150,-0.14134259591099999
ACH-000152,-0.165639074405
ACH-000153,0.0281291148349
ACH-000159,-0.22999078010899998
ACH-000160,-0.101327573748
ACH-000163,-0.243514895955
ACH-000167,-0.333231698668
ACH-000168,-0.124287792578
ACH-000169,-0.260059443742
ACH-000178,-0.339049508731
ACH-000182,-0.140196174279
ACH-000183,-0.139356792122
ACH-000188,-0.286517617258
ACH-000189,0.0953854090863
ACH-000190,0.0728834097074
ACH-000198,-0.005281010130149999
ACH-000204,-0.232469574034
ACH-000206,-0.23498849071800001
ACH-000207,-0.09655326145500001
ACH-000211,-0.16584892224
ACH-000215,-0.302509612614
ACH-000221,-0.243638735047
ACH-000222,-0.09508657413629999
ACH-000223,-0.202462691571
ACH-000226,-0.264647900068
ACH-000227,0.024246331181600002
ACH-000228,-0.12098877730999999
ACH-000231,-0.159184583902
ACH-000232,-0.13909645685900002
ACH-000233,-0.193360158305
ACH-000234,-0.132507699075
ACH-000235,-0.117376025755
ACH-000237,-0.241464171613
ACH-000238,-0.241835985522
ACH-000243,-0.0883976983865
ACH-000244,-0.354361813666
ACH-000246,-0.220338857628
ACH-000248,-0.0806806587732
ACH-000250,-0.29561432781999997
ACH-000251,-0.315812440797
ACH-000253,-0.200835734758
ACH-000255,-0.11452388887399999
ACH-000256,-0.0772581588776
ACH-000257,-0.0111923619032
ACH-000258,0.15781577665899998
ACH-000259,-0.131292534409
ACH-000260,-0.164924245758
ACH-000261,-0.160030278987
ACH-000262,-0.0985700329298
ACH-000263,-0.131976949126
ACH-000264,-0.08723904147500001
ACH-000265,-0.0246160472138
ACH-000266,-0.118901506434
ACH-000272,-0.227471453411
ACH-000273,-0.168327869228
ACH-000274,-0.340283148103
ACH-000277,-0.28939182331
ACH-000278,-0.07289190352810002
ACH-000279,-0.0596920464331
ACH-000280,-0.252279859422
ACH-000281,0.0445796003405
ACH-000288,-0.12244287078600001
ACH-000291,-0.07979677301910001
ACH-000293,-0.289573445357
ACH-000294,-0.07046564144060001
ACH-000295,-0.182743366559
ACH-000296,-0.0875505857491
ACH-000302,-0.0980805287146
ACH-000304,-0.333779229268
ACH-000307,-0.08717409594969999
ACH-000308,-0.131635526565
ACH-000310,-0.316143685672
ACH-000311,-0.14643867282
ACH-000312,-0.205694374524
ACH-000315,-0.121907626831
ACH-000316,-0.133812048052
ACH-000317,-0.141879791424
ACH-000318,-0.15056508182199999
ACH-000319,0.274561167481
ACH-000320,-0.179913200675
ACH-000322,-0.0127442409389
ACH-000323,-0.18178753877
ACH-000324,-0.11438527826
ACH-000329,-0.132432783749
ACH-000330,-0.0499271763895
ACH-000331,-0.166459278553
ACH-000332,-0.22414517038600001
ACH-000334,-0.35942905254699997
ACH-000335,0.05622734688469999
ACH-000336,-0.24893060064
ACH-000337,-0.133942099305
ACH-000339,-0.223063528651
ACH-000341,0.13008972422700002
ACH-000348,-0.136890577082
ACH-000350,-0.17697088455200002
ACH-000352,0.045442562235400004
ACH-000356,-0.09694728623739998
ACH-000361,-0.19588784075
ACH-000362,-0.176477888937
ACH-000363,-0.10989195115599999
ACH-000364,0.0036963972487
ACH-000365,0.117844970845
ACH-000366,-0.147240168359
ACH-000368,-0.176448115242
ACH-000374,-0.257611132989
ACH-000375,-0.185045643744
ACH-000376,0.0363590064992
ACH-000381,-0.0706286614835
ACH-000383,-0.123690138187
ACH-000387,-0.0862076638366
ACH-000389,-0.222968022177
ACH-000390,-0.522523426302
ACH-000393,-0.226260006413
ACH-000395,-0.26564244725200004
ACH-000397,-0.229214658101
ACH-000401,-0.114021154363
ACH-000402,0.0155140254126
ACH-000403,-0.20212022676600003
ACH-000404,0.16615055284299998
ACH-000406,-0.08654733618889998
ACH-000407,-0.20422948302900001
ACH-000408,-0.24369018899099998
ACH-000410,-0.17604728645799997
ACH-000411,-0.415723534739
ACH-000414,-0.137816359297
ACH-000415,-0.138344619259
ACH-000416,-0.22304019396400002
ACH-000420,-0.0812975128585
ACH-000421,-0.07151054622610001
ACH-000424,0.0253640150036
ACH-000425,-0.178766239996
ACH-000426,-0.26170901364300003
ACH-000427,-0.187689918887
ACH-000433,-0.350010395978
ACH-000436,-0.249167763332
ACH-000444,-0.07718949496760001
ACH-000445,-0.327082230819
ACH-000448,-0.219678761324
ACH-000450,-0.101365641202
ACH-000452,-0.129148884962
ACH-000454,-0.276528133767
ACH-000458,-0.413466114531
ACH-000459,-0.031388071571
ACH-000460,-0.15742465506699999
ACH-000461,-0.268260135134
ACH-000463,-0.209790204614
ACH-000464,0.107590098654
ACH-000466,0.102860994678
ACH-000467,-0.20815166643
ACH-000468,0.13141811783
ACH-000469,-0.31406051268199997
ACH-000470,-0.316601268785
ACH-000471,-0.10398707304600001
ACH-000472,-0.0044035340247
ACH-000473,-0.14809869105
ACH-000475,-0.161985200121
ACH-000476,-0.10634555480900001
ACH-000477,-0.037564052114
ACH-000480,-0.148391905047
ACH-000481,-0.04524709372880001
ACH-000483,-0.111826659584
ACH-000484,-0.287548704996
ACH-000485,-0.039338067728800004
ACH-000486,-0.143215701488
ACH-000487,-0.09538312535080001
ACH-000488,-0.143642307657
ACH-000490,-0.167262997275
ACH-000491,-0.0841290881424
ACH-000495,-0.17284578828400002
ACH-000496,-0.09302316847000001
ACH-000499,0.05464936443
ACH-000500,-0.48011231934500004
ACH-000502,-0.23628257033000002
ACH-000503,-0.145478378854
ACH-000505,-0.134165407224
ACH-000507,-0.195374077538
ACH-000510,-0.18709923504700002
ACH-000511,-0.30011036707100003
ACH-000512,-0.049820452329599994
ACH-000516,-0.118884051528
ACH-000517,-0.17063342365400003
ACH-000518,0.036465263051699996
ACH-000520,-0.13226978647600002
ACH-000521,-0.283963954862
ACH-000522,-0.149030587386
ACH-000524,-0.08782200219589999
ACH-000527,-0.134861890303
ACH-000528,-0.00418568236386
ACH-000537,0.0307345346964
ACH-000541,-0.47720877663
ACH-000542,-0.22625844999699998
ACH-000544,-0.21347584277399997
ACH-000545,0.0587295698049
ACH-000547,-0.027774231349999998
ACH-000548,-0.20792000971000002
ACH-000549,-0.465827131344
ACH-000550,-0.412398669641
ACH-000552,-0.108980909632
ACH-000556,-0.169869331382
ACH-000557,-0.268874710121
ACH-000570,-0.283643862929
ACH-000571,-0.10901286239600001
ACH-000573,-0.1725852027
ACH-000576,-0.16899358540800002
ACH-000580,-0.13575334760399999
ACH-000584,-0.216754745512
ACH-000585,-0.0336462211223
ACH-000588,-0.265417254436
ACH-000589,0.0177410870721
ACH-000591,-0.158635311988
ACH-000593,-0.0655268875099
ACH-000600,-0.309159459758
ACH-000601,-0.332063872223
ACH-000604,0.08470477519139999
ACH-000605,-0.0494047908468
ACH-000606,-0.11551817806399999
ACH-000608,-0.133805619144
ACH-000614,-0.283038533165
ACH-000616,-0.0569109316785
ACH-000618,-0.035831026665500004
ACH-000619,-0.168925714736
ACH-000620,-0.195306372856
ACH-000621,-0.19071604997000002
ACH-000622,-0.281694767613
ACH-000623,-0.24455296466999996
ACH-000624,-0.124590983565
ACH-000627,-0.316718592054
ACH-000630,-0.18952466133999998
ACH-000632,-0.24311387865200002
ACH-000633,-0.154001158809
ACH-000637,-0.111924679809
ACH-000638,-0.23925136899099997
ACH-000646,0.00652879187928
ACH-000647,-0.09589049130760001
ACH-000648,-0.438569758592
ACH-000649,-0.132746805257
ACH-000651,-0.149431874675
ACH-000652,-0.017363233837099996
ACH-000653,-0.0593167522526
ACH-000657,-0.13731578928500002
ACH-000658,-0.24508930130399997
ACH-000661,-0.287658654492
ACH-000662,0.264327178644
ACH-000663,-0.20730417435899998
ACH-000665,-0.0989577360979
ACH-000671,-0.124251788537
ACH-000673,-0.139207266034
ACH-000676,-0.20210917417399998
ACH-000677,-0.39964888033
ACH-000681,0.167726118544
ACH-000682,-0.274464740893
ACH-000683,-0.07194350119819999
ACH-000684,-0.213607468349
ACH-000688,-0.156960354273
ACH-000693,-0.0693701732512
ACH-000694,-0.250375938112
ACH-000695,0.541766377085
ACH-000696,-0.0645293112784
ACH-000697,-0.152535390557
ACH-000699,-0.140583006892
ACH-000701,-0.0474319679589
ACH-000706,-0.161031710518
ACH-000711,-0.178070797387
ACH-000713,-0.18610394570500002
ACH-000714,-0.220296099316
ACH-000718,-0.297607113188
ACH-000720,-0.146996507271
ACH-000721,-0.277758522693
ACH-000724,-0.353507384036
ACH-000725,-0.248451819466
ACH-000732,0.00772753558216
ACH-000734,-0.186905754658
ACH-000735,-0.320611156899
ACH-000736,-0.0553749446644
ACH-000738,-0.394032279832
ACH-000746,-0.126561783327
ACH-000747,-0.0759495700141
ACH-000748,-0.29385588668400003
