,GFM1 (85476)
ACH-000296,-0.61424668125
ACH-000302,-0.572839148159
ACH-000304,-0.989367320838
ACH-000307,-0.572066888663
ACH-000308,-0.518838479699
ACH-000310,-0.7593802206649999
ACH-000311,-0.5966618061550001
ACH-000312,-0.9439623993240001
ACH-000315,-0.933579972481
ACH-000316,-0.6158714871809999
ACH-000317,-1.02607709827
ACH-000318,-0.453331592152
ACH-000319,-0.358972123056
ACH-000320,-0.964615483003
ACH-000322,-0.855372337224
ACH-000323,-0.8712156999930001
ACH-000324,-0.710097790906
ACH-000329,-0.894268726391
ACH-000330,-0.7577086608570001
ACH-000331,-0.730667098641
ACH-000332,-0.17020735590999997
ACH-000334,-0.7900104903990001
ACH-000335,-1.043836647
ACH-000336,-0.5649325908780001
ACH-000337,-0.591970840922
ACH-000339,-0.764564241934
ACH-000341,-0.8090536391750001
ACH-000348,-0.559809604603
ACH-000350,-0.573350170883
ACH-000352,-0.693608042653
ACH-000356,-0.655483755372
ACH-000361,-0.732871772827
ACH-000362,-0.54872555504
ACH-000363,-0.568255928534
ACH-000364,-0.5057723853130001
ACH-000365,-0.883314398013
ACH-000366,-0.5832736815540001
ACH-000368,-0.7694555237899999
ACH-000374,-0.825670592807
ACH-000375,-0.789373646636
ACH-000376,-1.1262647272600002
ACH-000381,-0.785988671663
ACH-000383,-0.70871119595
ACH-000387,-0.870749937387
ACH-000389,-0.353909311188
ACH-000390,-0.603527387932
ACH-000393,-0.517565861033
ACH-000395,-0.697882835385
ACH-000397,-0.416335893962
ACH-000401,-0.7048591863699999
ACH-000402,-0.507134639854
ACH-000403,-0.584389083645
ACH-000404,-0.880242159314
ACH-000406,-0.861880860212
ACH-000407,-0.800777439599
ACH-000408,-0.808621733187
ACH-000410,-0.738446316611
ACH-000411,-0.507401991251
ACH-000414,-0.624965380673
ACH-000415,-0.646408400657
ACH-000416,-0.433234520921
ACH-000420,-0.460423008535
ACH-000421,-0.526527602628
ACH-000424,-0.976167724153
ACH-000425,-0.5939697263279999
ACH-000426,-0.672666449596
ACH-000427,-0.835927465047
ACH-000433,-0.7654660309
ACH-000436,-0.33071030684999997
ACH-000444,-0.889919579036
ACH-000445,-0.38967710174000003
ACH-000448,-0.44503402129600006
ACH-000450,-1.1718452156
ACH-000452,-0.48901460070600006
ACH-000454,-0.662808364435
ACH-000458,-0.594536153216
ACH-000459,-1.15067023004
ACH-000460,-0.707349258197
ACH-000461,-1.1459993170799998
ACH-000463,-0.440405033474
ACH-000464,-0.526130475819
ACH-000466,-0.879956787819
ACH-000467,-0.72830473783
ACH-000468,-0.678387059979
ACH-000469,-0.699894377272
ACH-000470,-0.592590249507
ACH-000471,-0.463100060515
ACH-000472,-0.47042819168300004
ACH-000473,-0.525450758389
ACH-000475,-0.797675284869
ACH-000476,-0.897600101279
ACH-000477,-0.927297619275
ACH-000480,-0.869976972696
ACH-000481,-0.6359050534390001
ACH-000483,-0.500595737819
ACH-000484,-0.416756600952
ACH-000485,-0.548570285191
ACH-000486,-0.688710995773
ACH-000487,-0.875225755196
ACH-000488,-0.7893668198899999
ACH-000490,-0.704678366539
ACH-000491,-1.17916700229
ACH-000495,-0.508391951147
ACH-000496,-0.5568526013880001
ACH-000499,-0.906239167618
ACH-000500,-0.7601525473909999
ACH-000502,-0.533985495983
ACH-000503,-0.758220136766
ACH-000505,-0.46281116254500004
ACH-000507,-0.914284024001
ACH-000510,-0.792738710106
ACH-000511,-0.9127265869660001
ACH-000512,-0.5888522498300001
ACH-000516,-0.585206857043
ACH-000517,-0.302965945406
ACH-000518,-0.611152009086
ACH-000520,-0.327913739074
ACH-000521,-0.671789447977
ACH-000522,-0.783379473505
ACH-000524,-0.545583989925
ACH-000527,-0.548138904421
ACH-000528,-0.533529939917
ACH-000537,-0.899255269777
ACH-000541,-0.31521671616700003
ACH-000542,-0.40651012456
ACH-000544,-0.9330676296089999
ACH-000545,-0.796575395385
ACH-000547,-1.0408870891
ACH-000548,-0.7943944219879999
ACH-000549,-0.735191134106
ACH-000550,-0.659032033076
ACH-000552,-0.8063583316069999
ACH-000556,-0.7245308022229999
ACH-000557,-0.057590540356300006
ACH-000570,-0.8029940842380001
ACH-000571,-0.7015673399950001
ACH-000573,-0.907429235651
ACH-000576,-0.386195611506
ACH-000580,-0.500454962169
ACH-000584,-0.615451909386
ACH-000585,-0.517983740311
ACH-000588,-0.922823448556
ACH-000589,-0.994006513998
ACH-000591,-0.600506763825
ACH-000593,-0.827216736657
ACH-000600,-0.648107489393
ACH-000601,-0.958120865103
ACH-000604,-0.787007789769
ACH-000605,-0.828133793403
ACH-000606,-0.785522542705
ACH-000608,-0.463627588956
ACH-000614,-1.00498372801
ACH-000616,-0.603470283986
ACH-000618,-0.666219692825
ACH-000619,-0.6788525870819999
ACH-000620,-0.565914414761
ACH-000621,-0.565173448522
ACH-000622,-0.615552594928
ACH-000623,-0.567407360475
ACH-000624,-0.46792971587399995
ACH-000627,-0.928268352061
ACH-000630,-0.92739103926
ACH-000632,-0.991667805845
ACH-000633,-1.00760267787
ACH-000637,-0.7033915386149999
ACH-000638,-0.724442380678
ACH-000646,-0.7065521469760001
ACH-000647,-0.713509689982
ACH-000648,-0.617363143516
ACH-000649,-0.671288672554
ACH-000651,-1.04245483344
ACH-000652,-0.8554106637540001
ACH-000653,-0.586023772259
ACH-000657,-0.660059180254
ACH-000658,-0.833593516733
ACH-000661,-0.749803252492
ACH-000662,-0.902933567851
ACH-000663,-0.6399462337240001
ACH-000665,-0.371822707905
ACH-000671,-0.8535021832680001
ACH-000673,-0.25195169694200004
ACH-000676,-1.0194867512999999
ACH-000677,-1.49840088114
ACH-000681,-0.769278470046
ACH-000682,-0.8128385776899999
ACH-000683,-0.569460825773
ACH-000684,-0.64858369035
ACH-000688,-0.574994180025
ACH-000693,-0.628862311326
ACH-000694,-0.85037120824
ACH-000695,-0.463279304422
ACH-000696,-0.79143161781
ACH-000697,-0.668821035225
ACH-000699,-0.8554001779960001
ACH-000701,-0.593804478702
ACH-000706,-0.9275886169859999
ACH-000711,-0.6279207410859999
ACH-000713,-0.8192938281569999
ACH-000714,-0.375550356485
ACH-000718,-0.584037127606
ACH-000720,-0.919763760325
ACH-000721,-1.08642700664
ACH-000724,-0.933411492808
ACH-000725,-0.841127449702
ACH-000732,-0.794395888952
ACH-000734,-0.961715865063
ACH-000735,-0.796893270706
ACH-000736,-0.73128026846
ACH-000738,-1.03118295059
ACH-000746,-1.27271599796
ACH-000747,-0.976629792
ACH-000748,-0.315238569175
ACH-000753,-0.738981791949
ACH-000756,-0.606559572176
ACH-000757,-0.9598399043610001
ACH-000758,-0.669745493393
ACH-000760,-0.644421112418
ACH-000763,-0.529713993421
ACH-000764,-0.644143108248
ACH-000765,-0.868822146186
ACH-000766,-0.612071614595
ACH-000767,-0.878345662267
ACH-000768,-0.984586377276
ACH-000769,-0.6827276355949999
ACH-000770,-0.794375001285
ACH-000771,-0.645801314993
ACH-000773,-0.395391458872
ACH-000776,-0.9119999030529999
ACH-000777,-0.9303700012620001
ACH-000778,-0.90748324237
ACH-000781,-0.653824824705
ACH-000782,-0.742530838913
ACH-000783,-0.485559088594
ACH-000784,-0.7758365502169999
ACH-000785,-0.72023731771
ACH-000787,-0.8024939043350001
ACH-000788,-0.485497966169
ACH-000791,-0.613335252169
ACH-000792,-0.46833681868999993
ACH-000794,-0.560106005791
ACH-000796,-0.847626749274
ACH-000799,-0.678742510012
ACH-000800,-0.845807287091
ACH-000802,-0.849348438312
ACH-000804,-0.690999551219
ACH-000805,-0.919898951962
ACH-000809,-0.95985398343
ACH-000810,-0.7293312345630001
ACH-000811,-0.46646535419600005
ACH-000817,-0.738275031468
ACH-000819,-0.878722274172
ACH-000820,-0.808406013629
ACH-000821,-0.699722373759
ACH-000822,-0.631379588899
ACH-000823,-0.517528435346
ACH-000824,-0.396530365841
ACH-000827,-0.39576044746699995
ACH-000829,-0.7093117648010001
ACH-000831,-1.06748561737
ACH-000832,-0.8980771599449999
ACH-000833,-0.6348191182399999
ACH-000834,-0.6928985150579999
ACH-000835,-0.791272414004
ACH-000836,-0.846280080898
ACH-000837,-0.8079437493639999
ACH-000838,-0.60845516319
ACH-000839,-0.49213770149700004
ACH-000840,-0.38009142192100004
ACH-000841,-0.549829573036
ACH-000843,-0.575049671424
ACH-000846,-0.801964787351
ACH-000847,-0.998004037577
ACH-000848,-0.894004367672
ACH-000849,-1.1649289304100001
ACH-000851,-1.04769809081
ACH-000855,-0.908805225116
ACH-000856,-0.7406128108840001
ACH-000858,-0.9914623661349999
ACH-000859,-0.756892357418
ACH-000861,-0.7466585422290001
ACH-000862,-0.9368758886220001
ACH-000865,-0.955420439582
ACH-000866,-0.738158490867
ACH-000867,-0.36345391739699995
ACH-000869,-0.598827463667
ACH-000872,-0.7630886052320001
ACH-000873,-0.6846918042290001
ACH-000876,-1.50822508706
ACH-000878,-0.943846340237
ACH-000880,-1.06800767112
ACH-000881,-0.5895232065730001
ACH-000882,-0.629660746819
ACH-000884,-0.8803614894490001
ACH-000885,-0.564616959506
ACH-000887,-0.63794904429
ACH-000888,-0.749238458671
ACH-000889,-0.960491086019
ACH-000890,-0.5381821161289999
ACH-000896,-0.9271923340389999
ACH-000898,-0.670992991876
ACH-000900,-0.764329066841
ACH-000901,-0.490748012075
ACH-000905,-0.7529544367659999
ACH-000906,-0.7560913240549999
ACH-000907,-0.66296137232
ACH-000910,-0.975761134596
ACH-000911,-0.967147862653
ACH-000912,-0.5840092408600001
ACH-000913,-0.772241872318
ACH-000915,-1.3440891620299997
ACH-000916,-0.7346699184090001
ACH-000917,-0.821275326478
ACH-000921,-0.781232884048
ACH-000924,-1.0083506107
ACH-000926,-0.612592597196
ACH-000928,-0.5351309596130001
ACH-000929,-0.611543207255
ACH-000932,-0.654599095798
ACH-000935,-1.03673405999
ACH-000936,-1.05071300296
ACH-000937,-1.02073430814
ACH-000938,-0.934304090231
ACH-000939,-0.761993737967
ACH-000941,-0.6353727335270001
ACH-000943,-0.862594803558
ACH-000946,-0.5942720549239999
ACH-000947,-0.851554027624
ACH-000948,-0.518034303899
ACH-000950,-0.67961338029
ACH-000953,-0.80367974365
ACH-000957,-0.613179200058
ACH-000958,-0.591300547703
ACH-000960,-0.6488649841849999
ACH-000963,-1.0665991036799998
ACH-000968,-0.965529321584
ACH-000969,-0.7591049448649999
ACH-000973,-1.16001066155
ACH-000974,-0.759657590166
ACH-000975,-0.901682414563
ACH-000976,-0.487276803878
ACH-000978,-0.845791529362
ACH-000980,-0.834124573406
ACH-000984,-0.876689557365
ACH-000986,-0.831245461033
ACH-000988,-0.640672210161
ACH-000993,-0.442920761298
ACH-000994,-0.8074708013420001
ACH-000996,-0.451649825833
ACH-001001,-0.966582619165
ACH-001020,-0.445313786819
ACH-001028,-1.0184218682
ACH-001031,-0.31940933431400004
ACH-001038,-0.827176414242
ACH-001048,-0.74989580176
ACH-001050,-0.459164944745
ACH-001053,-0.651736353817
ACH-001054,-0.7679179149300001
ACH-001061,-0.770569632117
ACH-001067,-0.669073158753
ACH-001075,-0.371963172648
ACH-001096,-0.7032853061159999
ACH-001128,-0.339480468556
ACH-001134,-0.7706124381080001
ACH-001151,-0.277994734261
ACH-001163,-1.05404115469
ACH-001164,-0.795235407635
ACH-001173,-0.9210493270819999
ACH-001183,-0.760334951479
ACH-001184,-0.766861295135
ACH-001190,-0.727771938453
ACH-001192,-0.539584778885
ACH-001193,-0.49556659646300005
ACH-001196,-0.520494087719
ACH-001197,-0.711350886454
ACH-001205,-0.611153922567
ACH-001211,-0.319722601512
ACH-001212,-0.637105798769
ACH-001228,-0.369903178282
ACH-001232,-0.6475963875649999
ACH-001239,-0.7823329770899999
ACH-001274,-0.7862802716480001
ACH-001275,-0.582815107627
ACH-001277,-0.746310446406
ACH-001278,-0.495743328948
ACH-001280,-0.766748310702
ACH-001283,-0.590880067592
ACH-001289,-0.562283386758
ACH-001295,-0.207341119732
ACH-001300,-0.801026680901
ACH-001301,-0.392596400891
ACH-001302,-0.34323280938
ACH-001303,-0.6649553914399999
ACH-001306,-0.671069480743
ACH-001318,-0.921343809059
ACH-001322,-1.02556888323
ACH-001328,-0.817677109257
ACH-001332,-1.15750206078
ACH-001333,-0.839800046487
ACH-001336,-0.97062008192
ACH-001340,-0.514630040431
ACH-001346,-0.7626927893500001
ACH-001353,-0.527887250633
ACH-001354,-1.22803143799
ACH-001367,-0.771587545967
ACH-001368,-1.0
ACH-001374,-0.5052125829909999
ACH-001375,-0.388842548988
ACH-001377,-0.705156226855
ACH-001380,-0.8026219477779999
ACH-001391,-0.394136154106
ACH-001407,-0.957916758154
ACH-001408,-0.556441517227
ACH-001413,-0.37807142108999997
ACH-001430,-0.598924947994
ACH-001431,-0.586390777163
ACH-001450,-1.1751842578
ACH-001496,-0.919578337324
ACH-001500,-1.03241860377
ACH-001521,-0.522541177577
ACH-001523,-0.860474259374
ACH-001532,-0.730478263334
ACH-001536,-0.394905768006
ACH-001550,-0.812533830579
ACH-001552,-0.606085078729
ACH-001554,-0.797231639717
ACH-001645,-0.506090612227
ACH-001654,-0.537833042803
ACH-001715,-0.605417329094
ACH-001735,-0.8005286932469999
ACH-001736,-0.9683318789309999
ACH-001737,-0.592126819103
ACH-001740,-0.595972121695
ACH-001745,-0.464208251549
ACH-001750,-0.621613870432
ACH-001765,-0.661990156656
ACH-001956,-0.287437097794
ACH-001957,-0.481155321683
