,DCAF4 (26094)
ACH-000004,-0.289875899206
ACH-000007,-0.278947644843
ACH-000009,-0.370021622425
ACH-000011,-0.646255318177
ACH-000012,-0.367573032323
ACH-000013,-0.274136824895
ACH-000014,-0.241915410396
ACH-000015,-0.313726172837
ACH-000017,-0.292102907507
ACH-000018,-0.186196629862
ACH-000019,-0.17888298040800002
ACH-000021,-0.226731723763
ACH-000022,-0.111861655406
ACH-000025,-0.665819878861
ACH-000028,-0.431502304102
ACH-000030,-0.37567516206
ACH-000035,-0.325530191358
ACH-000036,-0.343865752791
ACH-000037,-0.223311937735
ACH-000039,0.012136177630799999
ACH-000040,-0.309684064208
ACH-000041,-0.417872516967
ACH-000042,-0.419191732191
ACH-000045,-0.245339347029
ACH-000047,-0.220125162326
ACH-000052,-0.814405126056
ACH-000053,-0.363922316382
ACH-000054,-0.27908468701699995
ACH-000055,-0.292249013682
ACH-000060,-0.5877276410260001
ACH-000067,-0.602343353433
ACH-000070,-0.318980466144
ACH-000075,-0.245693375648
ACH-000078,-0.296964949494
ACH-000082,-0.288011474592
ACH-000085,-0.182616340682
ACH-000086,-0.283280994249
ACH-000087,0.043904571330900005
ACH-000092,-0.330070359824
ACH-000095,-0.38997113486699997
ACH-000097,-0.417930274895
ACH-000098,-0.471562205255
ACH-000099,-0.30705659811999997
ACH-000108,-0.341127689384
ACH-000113,-0.30477256368
ACH-000115,-0.46377819067500003
ACH-000116,-0.23506536125900002
ACH-000118,-0.249304065863
ACH-000120,-0.280135895898
ACH-000123,-0.349638188586
ACH-000127,-0.296705233165
ACH-000128,-0.448847562419
ACH-000132,-0.368785316101
ACH-000133,-0.167595566191
ACH-000137,-0.536328352409
ACH-000138,-0.310010906705
ACH-000142,-0.174852610654
ACH-000143,-0.43219572432
ACH-000146,-0.285794607579
ACH-000148,-0.323457961464
ACH-000150,-0.230034890206
ACH-000152,-0.425906502182
ACH-000153,-0.38713101897
ACH-000159,-0.20035222099199998
ACH-000160,-0.299827822224
ACH-000163,-0.303443707172
ACH-000167,-0.43365164105899995
ACH-000168,-0.356540303122
ACH-000169,-0.201738655469
ACH-000178,-0.35709801447899997
ACH-000182,-0.201367612148
ACH-000183,-0.302850753406
ACH-000188,-0.245848479667
ACH-000189,-0.147040307006
ACH-000190,0.0115686776219
ACH-000198,-0.304252102419
ACH-000204,-0.608067195236
ACH-000206,-0.25475676466200003
ACH-000207,-0.198607527053
ACH-000211,-0.40436402150600004
ACH-000215,-0.352070394669
ACH-000221,-0.241735856875
ACH-000222,-0.150595062661
ACH-000223,-0.23647253433499998
ACH-000226,-0.34038604651199994
ACH-000227,-0.41946568072800006
ACH-000228,-0.166115828351
ACH-000231,-0.5952467442399999
ACH-000232,-0.296756995766
ACH-000233,-0.22660513037799998
ACH-000234,-0.36267596525
ACH-000235,-0.272391159062
ACH-000237,-0.130138672974
ACH-000238,-0.4286731577699999
