,RPS25 (6230)
ACH-000004,-0.766053733047
ACH-000007,-1.3061555231200002
ACH-000009,-1.5207240437600003
ACH-000011,-1.4131983110799997
ACH-000012,-1.3458535507700002
ACH-000013,-1.15474270502
ACH-000014,-1.62870569211
ACH-000015,-1.45756302456
ACH-000017,-1.0026571274200002
ACH-000018,-1.24211327141
ACH-000019,-1.0645190319700002
ACH-000021,-1.15565129544
ACH-000022,-1.48314032464
ACH-000025,-1.36683075088
ACH-000028,-1.3454926482
ACH-000030,-1.2964246603899998
ACH-000035,-0.990776426072
ACH-000036,-1.29521513251
ACH-000037,-1.2589786630600002
ACH-000039,-1.3465142320399999
ACH-000040,-1.1786685659
ACH-000041,-1.00593528994
ACH-000042,-1.45524504285
ACH-000045,-1.50528614895
ACH-000047,-1.37058170493
ACH-000052,-1.27582519357
ACH-000053,-1.1218389836700002
ACH-000054,-1.3789705502
ACH-000055,-1.4316553532700003
ACH-000060,-1.6015097593599998
ACH-000067,-1.33184589318
ACH-000070,-1.33771355884
ACH-000075,-1.24963451771
ACH-000078,-1.41653758782
ACH-000082,-0.807132572558
ACH-000085,-1.3591799281099999
ACH-000086,-1.42857462291
ACH-000087,-1.2197531316399999
ACH-000092,-1.2465545283700001
ACH-000095,-1.43206033462
ACH-000097,-1.40104927543
ACH-000098,-1.2835731881399999
ACH-000099,-1.54980897227
ACH-000108,-1.17270678008
ACH-000113,-1.2438988156200002
ACH-000115,-1.2838888507200001
ACH-000116,-1.2082162742799998
ACH-000118,-1.47346637128
ACH-000120,-1.35332379704
ACH-000123,-1.25309794754
ACH-000127,-1.23771030403
ACH-000128,-1.3688339460499999
ACH-000132,-1.1031904805600001
ACH-000133,-1.25905418683
ACH-000137,-1.3892112749899999
ACH-000138,-1.4016065962200002
ACH-000142,-1.5147095886300002
ACH-000143,-1.4215503052399998
ACH-000146,-1.1353616550799999
ACH-000148,-1.22965253148
ACH-000150,-1.1151762552700002
ACH-000152,-1.08172583221
ACH-000153,-1.9883707919999998
ACH-000159,-1.3573467932700003
ACH-000160,-1.48208076985
ACH-000163,-1.33464206105
ACH-000167,0.8273982739929999
ACH-000168,-1.45696285108
ACH-000169,-1.2902547583
ACH-000178,-1.29545678206
ACH-000182,-1.11039539074
ACH-000183,-1.24900831428
ACH-000188,-1.4339159515900002
ACH-000189,-1.4897571412000001
ACH-000190,-1.2556751649299998
ACH-000198,-1.6043800673
ACH-000204,-1.13573609869
ACH-000206,-1.20621447588
ACH-000207,-1.6010999338999998
ACH-000211,-1.47300961245
ACH-000215,-1.48132002097
ACH-000221,-1.15995614351
ACH-000222,-1.22139668332
ACH-000223,-1.02247226036
ACH-000226,-1.11181759155
ACH-000227,-1.46804516239
ACH-000228,-1.11706637999
ACH-000231,-1.0722660012799998
ACH-000232,-1.4374370543900001
ACH-000233,-1.60438417113
ACH-000234,-1.4558612275999998
ACH-000235,-1.36801276663
ACH-000237,-1.07910390478
ACH-000238,-1.64145970581
ACH-000243,-1.2385378672
ACH-000244,-1.1048119013
ACH-000246,-1.3202732745799999
ACH-000248,-1.1309868055299999
ACH-000250,-1.3985267302200002
ACH-000251,-1.1314864248
ACH-000253,-1.2991119928000001
ACH-000255,-1.5330854601
ACH-000256,-1.50532611341
ACH-000257,-1.26127054545
ACH-000258,-0.64842620956
ACH-000259,-1.5718703976
ACH-000260,-1.6119984278100001
ACH-000261,-1.0937155773
ACH-000262,-1.27057933302
ACH-000263,-1.4071798688
ACH-000264,-1.3328840824700001
ACH-000265,-1.4324649183200002
ACH-000266,-1.24237211708
ACH-000272,-1.13242667476
ACH-000273,-1.47814346118
ACH-000274,-1.38019591435
ACH-000277,-1.3610148917200002
ACH-000278,-1.3084516634799999
ACH-000279,-1.18656753775
ACH-000280,-1.4397195920899999
ACH-000281,-1.62783899878
ACH-000288,-1.2282245950200001
ACH-000291,-1.255670533
ACH-000293,-1.2107601016399998
ACH-000294,-1.60189996014
ACH-000295,-1.38607801194
ACH-000296,-1.13394170206
ACH-000302,-1.03498373375
ACH-000304,-1.58915061963
ACH-000307,-1.49256747562
ACH-000308,-1.0300621097
ACH-000310,-1.7478524712799999
ACH-000311,-1.54260397596
ACH-000312,-1.3669911125100003
ACH-000315,-1.5223731784399999
ACH-000316,-1.72920466042
ACH-000317,-1.44689342641
ACH-000318,-1.2695390394
ACH-000319,-1.0583138032
ACH-000320,-1.32305342942
ACH-000322,-1.1075828756000001
ACH-000323,-1.42018209591
ACH-000324,-1.4490239856600002
ACH-000329,-1.43708525186
ACH-000330,-1.1480715249
ACH-000331,-1.21079352308
ACH-000332,-1.33922840074
ACH-000334,-1.0
ACH-000335,-1.2078687395799999
ACH-000336,-1.6267583163100001
ACH-000337,-1.4143455090900001
ACH-000339,-1.30266578138
ACH-000341,-1.47926372745
ACH-000348,-1.11464923294
ACH-000350,-1.64161617651
ACH-000352,-1.28937412909
ACH-000356,-1.41925404294
ACH-000361,-1.21155851069
ACH-000362,-1.54233779246
ACH-000363,-1.2565199945
ACH-000364,-1.21270446555
ACH-000365,-1.38729567444
ACH-000366,-1.4256388633200001
ACH-000368,-1.23767987395
ACH-000374,-1.41574569722
ACH-000375,-1.6473054642700002
ACH-000376,-1.30974598049
ACH-000381,-1.2830458612200002
ACH-000383,-1.29187949615
ACH-000387,-1.10490653856
ACH-000389,-1.11111590637
ACH-000390,-1.11630940764
ACH-000393,-1.0644809152099999
ACH-000395,-1.3437513948299997
ACH-000397,-1.08289708702
ACH-000401,-1.0072037995899998
ACH-000402,-1.56201530532
ACH-000403,-1.46192034282
ACH-000404,-1.4354649067700003
ACH-000406,-1.54068586486
ACH-000407,-1.09386210138
ACH-000408,-1.32085403399
ACH-000410,-1.16126174027
ACH-000411,-1.63399303521
ACH-000414,-1.18209131634
ACH-000415,-1.1894032568700001
