,NCOA4 (8031)
ACH-000004,-0.6011421710989999
ACH-000007,-0.596630992593
ACH-000009,-0.337592430377
ACH-000011,-0.7587718534829999
ACH-000012,-1.23018880505
ACH-000013,-0.414766538661
ACH-000014,-0.464024593473
ACH-000015,-0.22002968239100001
ACH-000017,-0.67400912826
ACH-000018,-0.808960773778
ACH-000019,-0.383769330247
ACH-000021,-0.280298675343
ACH-000022,-0.318955388574
ACH-000025,-0.807086193677
ACH-000028,-0.653063334987
ACH-000030,-0.7021967568940001
ACH-000035,-0.680058593343
ACH-000036,-0.6036246814540001
ACH-000037,-0.48504687112800005
ACH-000039,-0.570157597045
ACH-000040,-0.366645493767
ACH-000041,-0.711855153759
ACH-000042,-0.449223501263
ACH-000045,-0.40579608396899997
ACH-000047,-0.335323219835
ACH-000052,-0.486621258805
ACH-000053,-0.429100600785
ACH-000054,-0.346161372857
ACH-000055,-0.369996429506
ACH-000060,-0.188731865386
ACH-000067,-0.618326031167
ACH-000070,-0.329180322917
ACH-000075,-0.396203686153
ACH-000078,-0.394359487001
ACH-000082,-0.294396358268
ACH-000085,-0.27177811853100003
ACH-000086,-0.512443421804
ACH-000087,-0.477811075263
ACH-000092,-0.6083247778809999
ACH-000095,-0.39265149863399995
ACH-000097,-0.280640194383
ACH-000098,-0.604901180689
ACH-000099,-0.48065303639300005
ACH-000108,-0.27174384697
ACH-000113,-0.25480105658
ACH-000115,-0.189495625821
ACH-000116,-0.379279908976
ACH-000118,-0.393643493869
ACH-000120,-0.319109015438
ACH-000123,-0.650879560284
ACH-000127,-0.867247216631
ACH-000128,-0.409838959116
ACH-000132,-0.5418369548849999
ACH-000133,-0.7024712120669999
ACH-000137,-0.5291607924580001
ACH-000138,-0.365554351653
ACH-000142,-0.496641682237
ACH-000143,-0.41440670491
ACH-000146,-0.162817550098
ACH-000148,-0.464110974333
ACH-000150,-0.5057833365709999
ACH-000152,-0.262697766243
ACH-000153,-0.548992642229
ACH-000159,-0.288521461597
ACH-000160,-0.0578248945295
ACH-000163,-0.177200572963
ACH-000167,-0.535052492551
ACH-000168,-0.46417373758999997
ACH-000169,-0.371895879796
ACH-000178,-0.26852849399
ACH-000182,-0.35416110727899996
ACH-000183,-0.42793449966700003
ACH-000188,-0.651273288553
ACH-000189,-0.887158065509
ACH-000190,0.07313042136180001
ACH-000198,-0.42424163042900004
ACH-000204,-0.43484894886200004
ACH-000206,-0.47552404080899996
ACH-000207,-0.5188268944259999
ACH-000211,-0.33814047285800003
ACH-000215,-0.481622306009
ACH-000221,-0.104381620129
ACH-000222,-0.590840715022
ACH-000223,-0.47674333413500003
ACH-000226,-0.7830065184020001
ACH-000227,-0.578828701304
ACH-000228,-0.651684299982
ACH-000231,-0.485720472053
ACH-000232,-0.42198106390699996
ACH-000233,-0.543631659948
ACH-000234,-0.7118406698790001
ACH-000235,-0.39970815999399995
ACH-000237,-1.6173662583500001
ACH-000238,-0.330022816379
ACH-000243,-0.243981044155
ACH-000244,-0.487517199395
ACH-000246,-0.664154249204
ACH-000248,-0.313805670057
ACH-000250,-0.52338532299
ACH-000251,-0.333372093184
ACH-000253,-0.24342040921
ACH-000255,-0.530696958511
ACH-000256,-0.615855759591
ACH-000257,-0.629662906027
ACH-000258,-0.41480838177699997
ACH-000259,-0.30920210037900003
ACH-000260,-0.326525520955
ACH-000261,-0.340779997946
ACH-000262,-0.7522340529129999
ACH-000263,-0.390637075833
ACH-000264,-0.293108696413
ACH-000265,-0.49407021026000003
ACH-000266,-0.342155972839
ACH-000272,-0.435358907496
ACH-000273,-0.456653519507
ACH-000274,-0.269717089521
ACH-000277,-0.213658826467
ACH-000278,-0.6220633867890001
ACH-000279,-0.46960126868999996
ACH-000280,-0.543305283743
ACH-000281,-0.39399097700499996
ACH-000288,-0.776974275633
ACH-000291,-0.38695326939999997
ACH-000293,-0.258820977639
ACH-000294,-0.785789514228
ACH-000295,-0.40691288721999996
ACH-000296,-0.968645087145
ACH-000302,-0.279386051756
ACH-000304,-0.264349887639
ACH-000307,-0.204149050409
ACH-000308,-0.174871575617
ACH-000310,-0.5959369826199999
ACH-000311,-0.549823866296
ACH-000312,-0.519957118573
ACH-000315,-0.224492710407
ACH-000316,-0.641049094127
ACH-000317,-0.274400497949
ACH-000318,-0.346388690642
ACH-000319,-0.39497682165
ACH-000320,-0.67603486105
ACH-000322,-0.36705195748400005
ACH-000323,-0.497903127723
ACH-000324,-0.8398406860519999
ACH-000329,-0.286355469539
ACH-000330,-0.589854272263
ACH-000331,-0.388304745599
ACH-000332,-0.35335383709299995
ACH-000334,-0.611275714972
ACH-000335,-0.800937116728
ACH-000336,-0.5844162936289999
ACH-000337,-0.525148856847
ACH-000339,-1.26677837691
ACH-000341,-0.0803307516165
ACH-000348,-0.303344970531
ACH-000350,-0.359749988688
ACH-000352,-0.200728086919
ACH-000356,-0.647728587119
ACH-000361,-0.38870711847499995
ACH-000362,-0.5354258065240001
ACH-000363,-0.331974408436
ACH-000364,-0.41885949030599995
ACH-000365,-0.413103116405
ACH-000366,-0.259147712864
ACH-000368,-0.406542925692
ACH-000374,-0.498989983498
ACH-000375,-0.636695507082
ACH-000376,-0.489236979734
ACH-000381,-0.545277936965
ACH-000383,-0.404432654194
ACH-000387,-0.289731866752
ACH-000389,-0.564082341894
ACH-000390,-0.350963600826
ACH-000393,-0.44555856666
ACH-000395,-0.627532050658
ACH-000397,-1.1704295956200002
ACH-000401,-0.35436131010399996
ACH-000402,-0.534951153809
ACH-000403,-0.333634296005
ACH-000404,-0.645802187025
ACH-000406,-0.34064149160999996
ACH-000407,-0.26904815894
ACH-000408,-0.399917319
ACH-000410,-0.438658359631
ACH-000411,-0.340827798899
ACH-000414,-0.36853732618100005
ACH-000415,-0.960611397684
ACH-000416,-0.642516659816
ACH-000420,-0.497025136411
ACH-000421,-0.249043726725
ACH-000424,-0.526222324599
ACH-000425,-0.527470214889
ACH-000426,-0.348193673858
ACH-000427,-0.297726878556
ACH-000433,-0.563284677654
ACH-000436,-0.47357995869099995
ACH-000444,-0.257640076999
ACH-000445,-0.26639244302299997
ACH-000448,-0.19697152030999998
ACH-000450,-0.967513553451
ACH-000452,-0.351673290009
ACH-000454,-0.40797276116
ACH-000458,-0.374021923355
ACH-000459,-0.24491254141999996
ACH-000460,-0.908834750869
ACH-000461,-0.7250297124089999
ACH-000463,-0.21317883671
ACH-000464,-0.600850731176
ACH-000466,-0.7573721155159999
ACH-000467,-0.189188699724
ACH-000468,-0.44838059685500004
ACH-000469,-0.332445521669
ACH-000470,-1.3413480386
ACH-000471,-0.23752292813499998
ACH-000472,-0.19639897126400002
ACH-000473,-0.146916110462
ACH-000475,-0.251721975419
ACH-000476,-0.33629510958400005
ACH-000477,-0.6346344374849999
ACH-000480,-0.371900948156
ACH-000481,-1.2427851299200001
ACH-000483,-0.40720504437
ACH-000484,-0.610961660971
ACH-000485,-0.330643498374
ACH-000486,-0.551192742497
ACH-000487,-0.35317980283
ACH-000488,-0.6903953325159999
ACH-000490,-0.22848872496
ACH-000491,-0.313966115138
ACH-000495,-1.2913248757100002
ACH-000496,-0.7449765873790001
ACH-000499,-0.398239452034
ACH-000500,-0.583349303582
ACH-000502,-1.07018067614
ACH-000503,-0.722041345436
ACH-000505,-0.34033782059699996
ACH-000507,-0.284553752797
ACH-000510,-0.268876593383
ACH-000511,-0.447366770098
ACH-000512,-0.588270165153
ACH-000516,-0.29582256294500003
ACH-000517,-0.305996183393
ACH-000518,-0.478276818935
ACH-000520,-0.562131129133
ACH-000521,-0.41945258959299997
ACH-000522,-0.33896637027099996
ACH-000524,-0.559918682206
ACH-000527,-0.360591066195
ACH-000528,-0.212686896634
ACH-000537,-0.383238431356
