,DCPS (28960)
ACH-000520,-0.453515914419
ACH-000521,-0.45298790825400004
ACH-000522,-0.578525258029
ACH-000524,-0.287639429768
ACH-000527,-0.217039317592
ACH-000528,-0.14521041112400002
ACH-000537,-0.38967618170900004
ACH-000541,0.08102856293630001
ACH-000542,-0.799307720274
ACH-000544,-0.768457308116
ACH-000545,-0.666775811905
ACH-000547,-0.283688821151
ACH-000548,-0.7696734231569999
ACH-000549,-0.37342251931500003
ACH-000550,-0.237922611994
ACH-000552,-0.658394934674
ACH-000556,-0.123910084736
ACH-000557,-0.0295167659376
ACH-000570,-0.353013385954
ACH-000571,-0.20112734248199998
ACH-000573,-0.6906305829230001
ACH-000576,-0.32327487928599996
ACH-000580,-0.30217013434
ACH-000584,-0.566430895316
ACH-000585,-0.852845988168
ACH-000588,-0.781763966061
ACH-000589,-0.101818169354
ACH-000591,-0.32523189796999996
ACH-000593,-0.6915946233399999
ACH-000600,-0.279251322696
ACH-000601,-0.7254412796899999
ACH-000604,-0.383880206268
ACH-000605,-0.473983390874
ACH-000606,-0.6555419935419999
ACH-000608,-0.499301408853
ACH-000614,-0.501080862915
ACH-000616,-0.504059032496
ACH-000618,-0.546683757209
ACH-000619,-0.961038928369
ACH-000620,-0.501139120831
ACH-000621,-0.39963599669699995
ACH-000622,-0.23561233893300002
ACH-000623,-0.322080035277
ACH-000624,-0.632903287438
ACH-000627,-0.7416720263850001
ACH-000630,-0.8427098647310001
ACH-000632,-0.446140694023
ACH-000633,-0.137776495919
ACH-000637,-0.194826740886
ACH-000638,-0.481137093498
ACH-000646,-0.394323451412
ACH-000647,-0.427713683592
ACH-000648,-0.521038291805
ACH-000649,-0.619238906164
ACH-000651,-0.569789937196
ACH-000652,-0.604840852831
ACH-000653,-0.141986304996
ACH-000657,-0.222680427793
ACH-000658,-0.265971747481
ACH-000661,-0.260505622232
ACH-000662,-0.18866871823800002
ACH-000663,-0.5023766694139999
ACH-000665,-0.313784358145
ACH-000671,-0.6693763434300001
ACH-000673,-0.18808722786499998
ACH-000676,-0.7586947537369999
ACH-000677,-0.477378900233
ACH-000681,-0.629575039195
ACH-000682,-0.593954941606
ACH-000683,-0.390917087261
ACH-000684,-1.05604351221
ACH-000688,-0.396486848007
ACH-000693,-0.7484215272310001
ACH-000694,-0.474101279235
ACH-000695,-0.19234347481
ACH-000696,-0.478354214811
ACH-000697,-0.180909001796
ACH-000699,-0.26117640594700003
ACH-000701,-0.41590001087800005
ACH-000706,-0.39622166609
ACH-000711,-0.477058925229
ACH-000713,-0.803528036855
ACH-000714,-0.47140132363799997
ACH-000718,-0.0943058161974
ACH-000720,-0.562824907559
ACH-000721,-0.900961057465
ACH-000724,-0.541365039145
ACH-000725,-0.38885200964500005
ACH-000732,-0.787258833297
ACH-000734,-0.540085869314
ACH-000735,-0.9522361370469999
ACH-000736,-0.563534874805
ACH-000738,-0.11178578709899999
ACH-000746,0.0926673264566
ACH-000747,-0.5280462872249999
ACH-000748,-0.572912366167
ACH-000753,-0.661931251872
ACH-000756,-0.09294064754660002
ACH-000757,-0.52581408852
ACH-000758,-0.228949620777
ACH-000760,-0.420657263924
ACH-000763,-0.018965242913799998
ACH-000764,-0.861700743503
ACH-000765,-0.65536503154
ACH-000766,-0.287926957748
ACH-000767,-0.05435363753880001
ACH-000768,-0.613534041035
ACH-000769,-0.521123869876
ACH-000770,-0.6075847864899999
ACH-000771,-0.62716431305
ACH-000773,-0.626922577526
ACH-000776,-0.623153185911
ACH-000777,-1.16896921055
ACH-000778,-0.44092716457
ACH-000781,-0.6093708098030001
ACH-000782,-0.557868747478
ACH-000783,-0.160068816015
ACH-000784,-0.416416020705
ACH-000785,-0.41654364323299997
ACH-000787,-0.6338774645090001
ACH-000788,-0.563658852992
ACH-000791,-0.376847631699
ACH-000792,-0.642151569563
ACH-000794,-1.04915602802
ACH-000796,-0.415763124093
ACH-000799,-0.248132343863
ACH-000800,-0.334162431471
ACH-000802,-0.5530583461
ACH-000804,-0.790971843928
ACH-000805,-0.08789557766439998
ACH-000809,-0.574757132293
ACH-000810,-0.9841894584909999
ACH-000811,-0.300745232429
ACH-000817,-0.622885553129
ACH-000819,-0.40531167015
ACH-000820,-0.5896419607069999
ACH-000821,-0.09991534358010001
ACH-000822,-0.08019039871889999
ACH-000823,-0.655316784125
ACH-000824,-0.37673251029700006
ACH-000827,-0.35813334303499994
ACH-000829,-0.528828669182
ACH-000831,-0.7782378560969999
ACH-000832,-1.04766417755
ACH-000833,-0.8115467362440001
ACH-000834,-0.6091837015899999
ACH-000835,-0.551362292413
ACH-000836,-0.7431740243189999
ACH-000837,-0.503835243076
ACH-000838,-0.240258272839
ACH-000839,-0.556687231434
ACH-000840,-0.440042978447
ACH-000841,-0.26742868081
ACH-000843,-0.312265152539
ACH-000846,-0.242809935478
ACH-000847,-0.496079387996
ACH-000848,-0.5823883988440001
ACH-000849,-0.11986091512399999
ACH-000851,-0.572991706239
ACH-000855,-0.375254782156
ACH-000856,-0.537844760374
ACH-000858,0.00416416586427
ACH-000859,-0.6650637897389999
ACH-000861,-0.251099168982
ACH-000862,-0.246580277324
ACH-000865,-0.20585661556899998
ACH-000866,-0.332578087854
ACH-000867,0.0880974735752
ACH-000869,-0.40504247637100005
ACH-000872,-0.599245284451
ACH-000873,-0.8864200115620001
ACH-000876,-0.281301644702
ACH-000878,-0.43486647505599996
ACH-000880,-0.423449200707
ACH-000881,-0.35239435482000003
ACH-000882,-0.817134505804
ACH-000884,-0.331589654348
ACH-000885,-0.29269266894699997
ACH-000887,-0.692862819338
ACH-000888,-0.24919900734900002
ACH-000889,-0.7022937060459999
ACH-000890,-0.575374675135
ACH-000896,-0.624319278653
ACH-000898,-0.0393466670043
ACH-000900,-0.516374965752
ACH-000901,-0.300755641836
ACH-000905,-0.52798717572
ACH-000906,-0.8212101413799999
ACH-000907,-0.47935386027800003
ACH-000910,-0.249499547712
ACH-000911,-0.330717190861
ACH-000912,-0.724483259348
ACH-000913,-0.459564226044
ACH-000915,-0.15668782466700001
ACH-000916,-0.668292268034
ACH-000917,-0.591965407657
ACH-000921,-0.35604233246399997
ACH-000924,-0.585145244172
ACH-000926,-0.286739131119
ACH-000928,-0.114740858638
ACH-000929,-0.600644087066
ACH-000932,-0.4242019962
ACH-000935,-0.612446621866
ACH-000936,-0.5567156241879999
ACH-000937,-1.1365917917200001
ACH-000938,-0.804995633327
ACH-000939,-0.465419727217
ACH-000941,-0.317205936788
ACH-000943,-0.48492661996799996
ACH-000946,-0.578667801322
ACH-000947,-0.0044189742216499996
ACH-000948,-0.41578135173299996
ACH-000950,-0.432574218323
ACH-000953,-0.5972026313409999
ACH-000957,-0.44271960525700005
ACH-000958,-0.560713531947
ACH-000960,-0.656249181909
ACH-000963,-0.589630142205
ACH-000968,-0.6809323390559999
ACH-000969,-0.204095462201
ACH-000973,-0.574113829749
ACH-000974,-0.21269010493299997
ACH-000975,-0.0684630395647
ACH-000976,-0.664864067425
ACH-000978,-0.411285205848
ACH-000980,-0.33563520092699994
ACH-000984,-0.417078840316
ACH-000986,-0.7444403365979999
ACH-000988,-0.317343286199
ACH-000993,-0.247154400823
ACH-000994,0.00966426885262
ACH-000996,-0.253302872088
ACH-001001,-0.169142724525
ACH-001020,-0.288823783324
ACH-001028,-0.304012836022
ACH-001031,-0.363274561583
ACH-001038,-0.129273358278
ACH-001048,-0.7354645461399999
ACH-001050,-0.287573474514
ACH-001053,-0.699207918861
ACH-001054,-0.829891439648
ACH-001061,-0.767415916382
ACH-001067,-0.434785805477
ACH-001075,-0.654022787595
ACH-001096,-0.622140491576
ACH-001128,-0.571401688048
ACH-001134,-0.41257234916999996
ACH-001151,-0.360518252061
ACH-001163,-0.197846407447
ACH-001164,-0.382719371106
ACH-001173,-0.5756966984849999
ACH-001183,-0.295994556879
ACH-001184,-0.973635629401
ACH-001190,-0.402289027742
ACH-001192,-0.463121668355
ACH-001193,-0.611649861744
ACH-001196,-0.521842133597
ACH-001197,-0.724196290045
ACH-001205,-0.49787429548199996
ACH-001211,-0.54574771529
ACH-001212,0.350060798437
ACH-001228,-0.21777642298900002
ACH-001232,-0.05724387277919999
ACH-001239,-0.322257536539
ACH-001274,-0.569440213352
ACH-001275,-0.490043371629
ACH-001277,-0.36076705214
ACH-001278,-0.237004720346
ACH-001280,-0.37196463482500003
ACH-001283,-0.762219499636
ACH-001289,-0.440071961535
ACH-001295,-0.399574744898
ACH-001300,-0.222668120604
ACH-001301,-0.06010578487649999
ACH-001302,-0.315105898685
ACH-001303,-0.0253657733818
ACH-001306,-0.48303776324600006
ACH-001318,-0.610067191651
ACH-001322,-0.288362594789
ACH-001328,-0.649017260664
ACH-001332,-0.7335441729659999
ACH-001333,-0.26510386099800004
ACH-001336,-0.629152568429
ACH-001340,-0.299125359995
ACH-001346,-0.6929720196870001
ACH-001353,-0.261948154826
ACH-001354,-0.16132032863
ACH-001367,-0.689025914031
ACH-001368,-0.35162988220799996
ACH-001374,-0.644568038269
ACH-001375,-0.24714862601399998
ACH-001377,-0.271653733824
ACH-001380,-0.5186409553410001
ACH-001391,-0.19612293354899998
ACH-001407,-0.610476625212
ACH-001408,-0.417103454648
ACH-001413,-0.535794826887
ACH-001430,-0.522531151919
ACH-001431,-0.283311063622
ACH-001450,-0.9483833788160001
ACH-001496,-0.542577182013
ACH-001500,-0.364921225619
ACH-001521,-0.5117608719960001
ACH-001523,-0.544844540651
ACH-001532,-0.357288612923
ACH-001536,-0.423759500887
ACH-001550,-0.272984981304
ACH-001552,-0.1569309394
ACH-001554,-0.438432941739
ACH-001645,-0.287191771725
ACH-001654,-0.494193656931
ACH-001715,-0.288113681796
ACH-001735,-0.367593555905
ACH-001736,-0.668379112101
ACH-001737,-0.406301163412
ACH-001740,-0.506590969722
ACH-001745,-0.5483204594359999
ACH-001750,-0.10362392153
ACH-001765,-0.665263970369
ACH-001956,-0.132084944483
ACH-001957,-0.183280610933
