,NPR3 (4883)
ACH-000004,0.309839822558
ACH-000007,0.07438604564
ACH-000009,0.0729297437706
ACH-000011,-0.213150959981
ACH-000012,0.0333303736995
ACH-000013,0.176091710623
ACH-000014,0.100880302577
ACH-000015,0.0840520792416
ACH-000017,-0.08383860707980001
ACH-000018,0.253334764626
ACH-000019,0.0102348892429
ACH-000021,0.17131946628699998
ACH-000022,0.160611583241
ACH-000025,0.107600935711
ACH-000028,0.229812258514
ACH-000030,0.0729306481749
ACH-000035,0.100026324156
ACH-000036,0.0647296952189
ACH-000037,-0.09204844220969999
ACH-000039,-0.0609299246109
ACH-000040,0.054758601598500004
ACH-000041,0.0418270310439
ACH-000042,0.12049593127399999
ACH-000045,0.031764372285599994
ACH-000047,0.08785648663560001
ACH-000052,-0.0546144849151
ACH-000053,0.0482229675344
ACH-000054,0.013577305221799998
ACH-000055,-0.127686190091
ACH-000060,0.177559247209
ACH-000067,0.0499178331226
ACH-000070,-0.0028420811176
ACH-000075,-0.0783135381133
ACH-000078,0.0269182468207
ACH-000082,0.177634742302
ACH-000085,0.029131110874400006
ACH-000086,0.202984903877
ACH-000087,0.266874027169
ACH-000092,0.157943858372
ACH-000095,-0.00145079189534
ACH-000097,0.0239232812352
ACH-000098,-0.039116136038599994
ACH-000099,0.0423267690803
ACH-000108,0.10300747397299999
ACH-000113,-0.0550577958341
ACH-000115,0.12619949077
ACH-000116,-0.0041410065073
ACH-000118,0.144257284375
ACH-000120,0.14639510854499999
ACH-000123,0.0381327740897
ACH-000127,0.004461865525930001
ACH-000128,0.11846946509199999
ACH-000132,0.121495570088
ACH-000133,0.121735027567
ACH-000137,0.103965704488
ACH-000138,0.0932604982058
ACH-000142,0.192912604872
ACH-000143,-0.0910257259009
ACH-000146,-0.07356762990280001
ACH-000148,0.0976845820239
ACH-000150,-0.139645843562
ACH-000152,0.052620067512999996
ACH-000153,-0.14597576181
ACH-000159,0.00115332603177
ACH-000160,0.0668632007155
ACH-000163,0.026691935367
ACH-000167,0.18746629423099997
ACH-000168,-0.162810257278
ACH-000169,0.07485929324030001
ACH-000178,0.196693137625
ACH-000182,-0.09806782912939999
ACH-000183,-0.07606492714810001
ACH-000188,0.0698650541038
ACH-000189,-0.10684653209799999
ACH-000190,0.175570019824
ACH-000198,0.167826950069
ACH-000204,0.150754626123
ACH-000206,0.194758464553
ACH-000207,0.0974316502967
ACH-000211,0.0553015342299
ACH-000215,-0.0169419771431
ACH-000221,-0.0755093895452
ACH-000222,0.293628993687
ACH-000223,0.0599804191043
ACH-000226,0.115402805634
ACH-000227,-0.154050961942
ACH-000228,0.08785856450089999
ACH-000231,0.104518677409
ACH-000232,0.0015722142434500001
ACH-000233,0.103689152308
ACH-000234,0.30432331348499997
ACH-000235,0.0539002583981
ACH-000237,0.17071179213399998
ACH-000238,0.0915950614384
ACH-000243,0.18692348770599998
ACH-000244,-0.0460870408636
ACH-000246,-0.00190658725073
ACH-000248,0.197020823693
ACH-000250,0.084444714388
ACH-000251,0.45984016779799997
ACH-000253,0.11081225002900001
ACH-000255,0.190349086901
ACH-000256,0.187843942914
ACH-000257,-0.317039982698
ACH-000258,0.134953085271
ACH-000259,0.18106129060400003
ACH-000260,0.00547607035594
ACH-000261,0.022993496702799997
ACH-000262,-0.323397986102
ACH-000263,0.0696026322708
ACH-000264,-0.033827792285000005
ACH-000265,0.18554608680399998
ACH-000266,0.0888096095906
ACH-000272,-0.0512440747984
ACH-000273,-0.0136318708816
ACH-000274,0.0620217349636
ACH-000277,-0.0454478205458
ACH-000278,0.0213156900031
ACH-000279,-0.0380850233474
ACH-000280,0.234017965165
ACH-000281,0.14792574437
ACH-000288,0.022979468195099998
ACH-000291,0.283478485031
ACH-000293,0.151354928463
ACH-000294,-0.12053855201300001
ACH-000295,0.0409680817308
ACH-000296,-0.148940076427
ACH-000302,0.0798091105589
ACH-000304,0.194338770563
ACH-000307,0.12818735681600002
ACH-000308,0.0708816296143
ACH-000310,0.00809954299137
ACH-000311,0.0522087079782
ACH-000312,0.12411485529
ACH-000315,-0.09918472711130001
ACH-000316,-0.0321766130536
ACH-000317,0.17750644576400001
ACH-000318,0.116624086726
ACH-000319,0.103796260283
ACH-000320,0.190608904825
ACH-000322,0.14125049952500002
ACH-000323,-0.08804841566680001
ACH-000324,-0.025902561441599997
ACH-000329,0.158430740807
ACH-000330,0.214354720669
ACH-000331,0.0866417180112
ACH-000332,0.016113979589299998
ACH-000334,-0.0796136724848
ACH-000335,0.0224654727544
ACH-000336,0.277987010697
ACH-000337,-0.0120964304904
ACH-000339,0.057340004682
ACH-000341,-0.0109244904706
ACH-000348,0.09758480747469998
ACH-000350,-0.151090636701
ACH-000352,0.025150268035400002
ACH-000356,0.148116634109
ACH-000361,0.153864867835
ACH-000362,0.09509223269210001
ACH-000363,0.22328482332199998
ACH-000364,0.00934289724419
ACH-000365,0.138890814604
