,AMHR2 (269)
ACH-000004,-0.23185269880999998
ACH-000007,-0.0757114962615
ACH-000009,-0.181686942978
ACH-000011,-0.10530839957
ACH-000012,-0.0408192139435
ACH-000013,-0.0339310942875
ACH-000014,-0.0332099842466
ACH-000015,-0.06620882572049999
ACH-000017,-0.026791870380000003
ACH-000018,0.020792852372299997
ACH-000019,-0.164173334121
ACH-000021,0.04037198884
ACH-000022,0.168314200688
ACH-000025,-0.00481372747062
ACH-000028,-0.0147947983655
ACH-000030,-0.09172740779470001
ACH-000035,-0.180445748501
ACH-000036,0.0127480119728
ACH-000037,-0.0392098428026
ACH-000039,-0.141312494929
ACH-000040,-0.110458306778
ACH-000041,-0.24171791616399999
ACH-000042,-0.032788477874500004
ACH-000045,-0.035761728904699995
ACH-000047,0.108016296964
ACH-000052,-0.0462012980295
ACH-000053,-0.0598164438829
ACH-000054,-0.0449378588567
ACH-000055,-0.04607023883690001
ACH-000060,-0.10631803813999999
ACH-000067,-0.21621087985800003
ACH-000070,0.105932291543
ACH-000075,0.029220024685
ACH-000078,-0.0786941641865
ACH-000082,-0.0731264382811
ACH-000085,-0.181199071884
ACH-000086,-0.12329838244699999
ACH-000087,-0.08739851863219998
ACH-000092,-0.08897368073270001
ACH-000095,-0.0559209257962
ACH-000097,-0.121871716025
ACH-000098,0.0406686773949
ACH-000099,-0.10875799377999999
ACH-000108,0.10481085538599999
ACH-000113,0.052329600138
ACH-000115,-0.277344668999
ACH-000116,0.00473245005824
ACH-000118,-0.09083398267300001
ACH-000120,-0.00153340131402
ACH-000123,-0.18146820268599997
ACH-000127,-0.0135829941588
ACH-000128,-0.138292800554
ACH-000132,0.0910634149589
ACH-000133,-0.231726106343
ACH-000137,0.0735351393801
ACH-000138,-0.0376935130323
ACH-000142,-0.06265027324149999
ACH-000143,-0.214592139763
ACH-000146,-0.08777403922489999
ACH-000148,-0.113987683145
ACH-000150,-0.204347139334
ACH-000152,-0.1548651998
ACH-000153,-0.15674942941199999
ACH-000159,0.06670653296950001
ACH-000160,-0.21434288288699999
ACH-000163,-0.09677658241340001
ACH-000167,-0.0693795981019
ACH-000168,-0.122661425722
ACH-000169,-0.0651566390555
ACH-000178,-0.00735649338349
ACH-000182,0.0740690242374
ACH-000183,-0.112458727207
ACH-000188,-0.00869050875023
ACH-000189,0.186221156884
ACH-000190,-0.0632187701517
ACH-000198,0.00658490479863
ACH-000204,-0.312103407819
ACH-000206,-0.0258132121918
ACH-000207,0.06478619892540001
ACH-000211,-0.0237442806488
ACH-000215,-0.09264918412630001
ACH-000221,-0.0222668476411
ACH-000222,0.028048150361599997
ACH-000223,-0.18610081030900003
ACH-000226,-0.252737301202
ACH-000227,-0.0640196605231
ACH-000228,-0.222535680328
ACH-000231,-0.00155553771212
ACH-000232,0.037063591598999995
ACH-000233,-0.0021379278725699997
ACH-000234,-0.211382934061
ACH-000235,-0.0758639089465
ACH-000237,-0.0815503284775
ACH-000238,-0.121886997183
ACH-000243,-0.0493050807144
ACH-000244,-0.0898772883024
ACH-000246,-0.0188078341202
ACH-000248,-0.135607609409
ACH-000250,0.06763294504919999
ACH-000251,-0.202904604671
ACH-000253,-0.0319680988056
ACH-000255,0.0289688183544
ACH-000256,0.0207434119603
ACH-000257,0.138312227946
ACH-000258,0.14566075268200002
ACH-000259,-0.04671360438490001
ACH-000260,-0.192490813574
ACH-000261,-0.0487177213868
ACH-000262,-0.0468004198948
ACH-000263,-0.17372854259799997
ACH-000264,-0.0436141479907
ACH-000265,-0.139680578789
ACH-000266,-0.11503363685999998
ACH-000272,0.10199519207
ACH-000273,-0.0416587001843
ACH-000274,-0.192324870117
ACH-000277,0.0017730106426800001
ACH-000278,-0.140757545278
ACH-000279,-0.09098328346519999
ACH-000280,-0.11026837049699999
ACH-000281,-0.155996192961
ACH-000288,-0.045582034379699994
ACH-000291,0.04352101317919999
ACH-000293,0.149085520103
ACH-000294,0.00467110751526
ACH-000295,-0.036120406087800004
ACH-000296,-0.379058991249
ACH-000302,-0.00966460356598
ACH-000304,-0.024800715054700002
ACH-000307,-0.050978130746599994
ACH-000308,-0.131792092234
ACH-000310,-0.0857324985977
ACH-000311,-0.051314331589400006
ACH-000312,-0.00208694649953
ACH-000315,-0.170671034313
ACH-000316,0.024612912639000003
ACH-000317,-0.020157567663
ACH-000318,-0.229028167044
ACH-000319,-0.182314763365
ACH-000320,-0.0617203820591
ACH-000322,-0.183253016125
ACH-000323,-0.0392972842631
ACH-000324,-0.094000293623
ACH-000329,-0.103628350409
ACH-000330,0.0270332221699
ACH-000331,-0.19403432736900003
ACH-000332,-0.0801232192922
ACH-000334,-0.17962126177
ACH-000335,-0.17671896489799999
ACH-000336,-0.0179198920805
ACH-000337,-0.0397363652147
ACH-000339,-0.138879628521
ACH-000341,0.06401702176009999
ACH-000348,-0.150970686209
ACH-000350,-0.143429329573
ACH-000352,-0.0383243345791
ACH-000356,-0.00364211063988
ACH-000361,0.1724297951
ACH-000362,-0.09354693533080001
ACH-000363,-0.131925635121
ACH-000364,-0.0431515184903
ACH-000365,-0.106172091667
ACH-000366,-0.10224288278799999
ACH-000368,0.13161677380200001
ACH-000374,-0.15813243027499999
ACH-000375,0.0514801012352
ACH-000376,-0.00079143056725
ACH-000381,-0.069479056254
ACH-000383,-0.0037412041217800003
ACH-000387,-0.12021799563300001
ACH-000389,0.19420786128800002
ACH-000390,-0.0799561918388
ACH-000393,-0.11292067529699999
ACH-000395,-0.23285029741399998
ACH-000397,0.058199457566800006
ACH-000401,0.18661072979
ACH-000402,-0.004763531405369999
ACH-000403,-0.11744433232200001
ACH-000404,-0.262060069825
ACH-000406,-0.147787207136
ACH-000407,-0.165160019033
ACH-000408,-0.243475589712
ACH-000410,-0.10440491607
ACH-000411,0.0837728763906
ACH-000414,0.0836257616608
ACH-000415,0.0420880287758
ACH-000416,-0.07509386419099999
ACH-000420,-0.22151208706599998
ACH-000421,-0.234152831815
ACH-000424,-0.161674601468
ACH-000425,-0.150324712251
ACH-000426,-0.39403137189900006
ACH-000427,-0.0549292361289
ACH-000433,-0.10669333335799999
ACH-000436,-0.160398638609
ACH-000444,0.0641800894045
ACH-000445,0.008513561927340001
ACH-000448,-0.0960758041095
ACH-000450,0.0759468719133
ACH-000452,-0.138744091042
ACH-000454,-0.19600139837299999
ACH-000458,-0.199678379194
ACH-000459,-0.106661238455
ACH-000460,-0.0850472386245
ACH-000461,-0.058924896656900004
ACH-000463,-0.0232770644015
ACH-000464,-0.192377540249
ACH-000466,0.0234546365185
ACH-000467,-0.130543310332
ACH-000468,-0.28728734672600004
ACH-000469,-0.034848839615
ACH-000470,-0.103718913236
ACH-000471,-0.035863279697599997
ACH-000472,0.0205886445777
ACH-000473,-0.17505223867199998
ACH-000475,-0.10717367882300001
ACH-000476,0.041967745732199996
ACH-000477,-0.00996043835569
ACH-000480,-0.0451727497567
ACH-000481,-0.366225768948
ACH-000483,0.0469586397009
ACH-000484,0.0154146668209
ACH-000485,-0.185114300808
ACH-000486,-0.252555228824
ACH-000487,0.0234520649987
ACH-000488,-0.140910521993
ACH-000490,-0.2011488986
ACH-000491,-0.125026978308
ACH-000495,0.013903540398699999
ACH-000496,-0.329182366423
ACH-000499,0.0329978904183
ACH-000500,-0.278546407179
ACH-000502,-0.00626828895747
ACH-000503,-0.0407622285636
ACH-000505,-0.169436511054
ACH-000507,-0.087855136719
ACH-000510,0.053268606623599994
ACH-000511,-0.0407452926499
ACH-000512,0.08857774605789999
ACH-000516,-0.223505040046
ACH-000517,-0.0906146805867
ACH-000518,-0.0921826038407
ACH-000520,-0.31166355920899996
ACH-000521,0.159170068671
ACH-000522,0.111348975283
ACH-000524,-0.09930365934360001
ACH-000527,-0.0393873433446
ACH-000528,-0.0601422656766
ACH-000537,0.00792855402647
ACH-000541,-0.10751650619200001
ACH-000542,-0.152569623543
ACH-000544,-0.0409663907459
ACH-000545,0.041759161893199996
ACH-000547,-0.11375741654000002
ACH-000548,-0.08261170646980001
ACH-000549,-0.0808400193365
ACH-000550,-0.18051633173099998
ACH-000552,-0.20071733608
ACH-000556,-0.123155413819
ACH-000557,-0.0408505683719
ACH-000570,-0.11297213517200001
ACH-000571,0.0592519830796
ACH-000573,-0.0182901730983
ACH-000576,-0.268089697872
ACH-000580,-0.149908911049
ACH-000584,-0.0333285264334
ACH-000585,-0.034254151338299996
ACH-000588,-0.16644526786699998
ACH-000589,-0.0134718141857
ACH-000591,-0.18662046416900002
ACH-000593,-0.0726497303778
ACH-000600,0.118410030046
ACH-000601,-0.065754185314
ACH-000604,0.12605235209100002
ACH-000605,-0.13349420972200002
ACH-000606,-0.122302512137
ACH-000608,-0.22939989560899998
ACH-000614,-0.10621913276
ACH-000616,-0.20014454532200002
ACH-000618,-0.137794757381
ACH-000619,0.021873165506000002
ACH-000620,-0.041385856330800004
ACH-000621,-0.04205545914
ACH-000622,-0.0627812002973
ACH-000623,-0.217947517423
ACH-000624,-0.0648547484053
ACH-000627,-0.08945512226569999
ACH-000630,-0.110521047644
ACH-000632,0.0666116354189
ACH-000633,-0.035634491264699995
ACH-000637,-0.0963936557406
ACH-000638,-0.244919004327
ACH-000646,0.38587793940399995
ACH-000647,-0.0785954259854
ACH-000648,0.11085418990599999
ACH-000649,-0.012349995883200002
ACH-000651,-0.145703446258
ACH-000652,-0.136449014984
ACH-000653,-0.139230545717
ACH-000657,-0.046178744927699994
ACH-000658,0.00402070966263
ACH-000661,0.013285667005200001
ACH-000662,0.28614472909099997
ACH-000663,-0.058418920764100005
ACH-000665,-0.214219555183
ACH-000671,-0.09903226308839999
ACH-000673,-0.0782048151093
ACH-000676,-0.104883808991
ACH-000677,-0.19640734951400002
ACH-000681,0.0381575972984
ACH-000682,-0.0980856701668
ACH-000683,0.105632149003
ACH-000684,0.06715051242190001
ACH-000688,-0.04557924729809999
ACH-000693,-0.0429053895307
ACH-000694,-0.21546572340700001
ACH-000695,-0.0800950391597
ACH-000696,-0.0362710035313
ACH-000697,-0.267316829931
ACH-000699,-0.114296533115
ACH-000701,-0.104362237904
ACH-000706,0.0052865957539
ACH-000711,-0.060059237547500005
ACH-000713,-0.083703494302
ACH-000714,-0.283248602664
ACH-000718,-0.0198877684034
ACH-000720,-0.148242883951
ACH-000721,0.00013096246152
ACH-000724,-0.11343306557800001
ACH-000725,-0.34762168927299997
ACH-000732,-0.033302927273499996
ACH-000734,-0.13401546612
ACH-000735,-0.0882987776341
ACH-000736,-0.119272483065
ACH-000738,-0.171013590012
ACH-000746,0.12040102908500001
ACH-000747,-0.09949076387229999
ACH-000748,-0.204011343387
ACH-000753,-0.153618398661
ACH-000756,0.07497800041010001
ACH-000757,-0.19510985622000002
ACH-000758,-0.133799732549
ACH-000760,-0.135762980646
ACH-000763,-0.12240501430299999
ACH-000764,-0.316752831197
ACH-000765,-0.17754924269699998
ACH-000766,-0.11476729772199999
ACH-000767,0.0068611157189499995
ACH-000768,-0.146132722482
ACH-000769,0.024070675579900003
ACH-000770,-0.027084784182899998
ACH-000771,-0.0131356165929
ACH-000773,-0.300783786476
ACH-000776,-0.015385526129600001
ACH-000777,0.031297849311
ACH-000778,0.150668696071
ACH-000781,-0.0555976395295
ACH-000782,0.15547477586
ACH-000783,-0.236771670348
ACH-000784,-0.10138836282500001
ACH-000785,0.0141389640012
ACH-000787,-0.00153377513645
ACH-000788,-0.0353408694385
ACH-000791,0.07777264011260002
ACH-000792,-0.17197604554600002
ACH-000794,0.0301979934149
ACH-000796,-0.0252079294556
ACH-000799,0.025556213807599995
ACH-000800,-0.16137387592900002
ACH-000802,0.00170642369135
ACH-000804,-0.37251375068400006
ACH-000805,0.09754481402160001
ACH-000809,-0.00804873549408
ACH-000810,-0.07836084235980001
ACH-000811,-0.0956888789658
ACH-000817,-0.484934299542
ACH-000819,-0.0474689725326
ACH-000820,0.275205302539
ACH-000821,-0.532348815695
ACH-000822,-0.138960342548
ACH-000823,-0.0907134321023
ACH-000824,-0.05859452164869999
ACH-000827,-0.0508416847778
ACH-000829,-0.137913876021
ACH-000831,-0.225245452642
ACH-000832,-0.038027011982199994
ACH-000833,-0.0213647916121
ACH-000834,-0.0231748193014
ACH-000835,-0.0514988052752
ACH-000836,-0.0627505759184
ACH-000837,-0.07383140621560001
ACH-000838,0.13002813318700002
ACH-000839,-0.013063377643
ACH-000840,-0.0576061826353
ACH-000841,0.0491147477268
ACH-000843,0.0426569599586
ACH-000846,-0.163726933444
ACH-000847,-0.0574238742681
ACH-000848,-0.137966427894
ACH-000849,-0.0472494802826
ACH-000851,-0.260975127026
ACH-000855,-0.0754421433482
ACH-000856,-0.262047536245
ACH-000858,-0.0104532724756
ACH-000859,-0.146671153675
ACH-000861,-0.08960446748800001
ACH-000862,-0.028378453542299998
ACH-000865,-0.084038832324
ACH-000866,-0.11649997777599999
ACH-000867,-0.0345666997969
ACH-000869,0.181248356111
ACH-000872,0.050526552625400005
ACH-000873,-0.017245630879200002
ACH-000876,0.059278839987
ACH-000878,-0.0948756029644
ACH-000880,-0.044185050208900005
