,SIN3B (23309)
ACH-000004,-0.199583934534
ACH-000007,0.233971346057
ACH-000009,0.013472307434100002
ACH-000011,0.036778434078500004
ACH-000012,-0.00546230662747
ACH-000013,0.12265016357000001
ACH-000014,0.277008986718
ACH-000015,-0.0267432745803
ACH-000017,0.20990264244100001
ACH-000018,-0.163680243205
ACH-000019,-0.279287552381
ACH-000021,-0.136456552117
ACH-000022,-0.0438967574244
ACH-000025,-0.117468175639
ACH-000028,-0.19024330255
ACH-000030,0.036389212896300004
ACH-000035,-0.212387873924
ACH-000036,0.0553059460241
ACH-000037,0.054087807286900005
ACH-000039,-0.22093746289799998
ACH-000040,0.00716079426749
ACH-000041,0.277123467657
ACH-000042,-0.197350074617
ACH-000045,-0.0132027879139
ACH-000047,-0.0715541569258
ACH-000052,-0.160003431162
ACH-000053,-0.13082999282299998
ACH-000054,-0.00506630103842
ACH-000055,-0.278812750838
ACH-000060,0.20146469672400003
ACH-000067,0.20012503037300003
ACH-000070,-0.128136166042
ACH-000075,0.030913108435200003
ACH-000078,-0.0777090428155
ACH-000082,-0.122914848996
ACH-000085,-0.384401350605
ACH-000086,-0.107192203457
ACH-000087,0.12567825453
ACH-000092,0.104762623273
ACH-000095,0.138584612357
ACH-000097,0.140970545431
ACH-000098,-0.028318508017099998
ACH-000099,-0.199993507919
ACH-000108,-0.0245217882762
ACH-000113,-0.110615268651
ACH-000115,-0.15601364158199998
ACH-000116,0.000576437332036
ACH-000118,-0.0022551529417199996
ACH-000120,0.1476492443
ACH-000123,-0.210781646271
ACH-000127,-0.0817205960555
ACH-000128,-0.027298620362299998
ACH-000132,0.15580699188
ACH-000133,-0.09575832232920001
ACH-000137,0.11736646981599999
ACH-000138,-0.00440080288078
ACH-000142,-0.0338086061001
ACH-000143,0.00152639312121
ACH-000146,0.004949484902770001
ACH-000148,0.153686970841
ACH-000150,0.0825640152102
ACH-000152,0.142239304551
ACH-000153,-0.09579531423239998
ACH-000159,0.00136194850259
ACH-000160,0.517869596616
ACH-000163,0.203866433437
ACH-000167,0.773637666166
ACH-000168,0.152129348177
ACH-000169,0.0592054632852
ACH-000178,-0.360147868794
ACH-000182,-0.0342228679493
ACH-000183,-0.0903230768407
ACH-000188,-0.0141349784334
ACH-000189,0.112503140639
ACH-000190,0.418896431118
ACH-000198,-0.15411167915899998
ACH-000204,0.134946165162
ACH-000206,-0.0252993624959
ACH-000207,0.0100422546084
ACH-000211,0.0032900796285000003
ACH-000215,-0.10332205646600001
ACH-000221,-0.00220454842708
ACH-000222,-0.07452108021539999
ACH-000223,0.0823635022508
ACH-000226,-0.253150665227
ACH-000227,0.00518770760152
ACH-000228,-0.127187100176
ACH-000231,0.286350729627
ACH-000232,-0.046543360783799996
ACH-000233,-0.172691576994
ACH-000234,0.013060742455599999
ACH-000235,-0.119967994134
ACH-000237,-0.05640434854569999
ACH-000238,0.10993203472200001
ACH-000243,-0.0226890485893
ACH-000244,0.310961972671
ACH-000246,0.264292732792
ACH-000248,-0.07836182514769999
ACH-000250,-0.100464525098
ACH-000251,0.00814304891696
ACH-000253,-0.107084834824
ACH-000255,-0.0017314949167300002
ACH-000256,-0.0804932359508
ACH-000257,0.214268067852
ACH-000258,-0.13736826424100002
ACH-000259,0.0702880235843
ACH-000260,-0.194544441476
ACH-000261,0.12440098781199999
ACH-000262,0.16189249998400002
ACH-000263,0.0420512275585
ACH-000264,-0.0027578983437600004
ACH-000265,0.121149786373
ACH-000266,-0.24792559640999998
ACH-000272,0.115714020617
ACH-000273,0.12398578704000002
ACH-000274,-0.07589753708319999
ACH-000277,0.12994635951300001
ACH-000278,0.04461477606380001
ACH-000279,0.060035231657999996
ACH-000280,0.09207327107680001
ACH-000281,-0.12433033737400001
ACH-000288,0.449348545075
ACH-000291,0.13580595213899999
ACH-000293,0.10084674203600001
ACH-000294,-0.21620305322099997
ACH-000295,0.493587783296
ACH-000296,-0.018277540672200002
ACH-000302,-0.045545863055199996
ACH-000304,0.08571020894310001
ACH-000307,-0.0682939198307
ACH-000308,0.140449650547
ACH-000310,-0.054369102821899995
ACH-000311,-0.22715946550000002
ACH-000312,-0.0476228640644
ACH-000315,-0.272662933359
ACH-000316,0.09120603987060001
ACH-000317,-0.0639407189176
ACH-000318,-0.012361726700299999
ACH-000319,0.481464763164
ACH-000320,0.0344466216962
ACH-000322,0.023102930666499998
ACH-000323,0.021319812855000002
ACH-000324,-0.05229552597130001
ACH-000329,0.260107650448
ACH-000330,-0.00334800428917
ACH-000331,0.134759459669
ACH-000332,-0.0937025825562
ACH-000334,0.216900654232
ACH-000335,-0.304933531697
ACH-000336,0.244192604147
ACH-000337,-0.356897996795
ACH-000339,0.26615167556999997
ACH-000341,-0.079998282418
ACH-000348,0.0567425431102
ACH-000350,-0.0736764427542
ACH-000352,0.008284755873419999
ACH-000356,0.07045498968069999
ACH-000361,-0.275835038348
ACH-000362,-0.04768999439280001
ACH-000363,-0.11573015995699999
ACH-000364,0.162860191144
ACH-000365,0.0306594243687
ACH-000366,-0.37808085767300004
ACH-000368,0.0496653052013
ACH-000374,0.22543014638300002
ACH-000375,0.44133889232900003
ACH-000376,0.15540097273700001
ACH-000381,0.0614967859253
ACH-000383,-0.116773415757
ACH-000387,-0.19358636415
ACH-000389,0.290887367567
ACH-000390,-0.23346985343
ACH-000393,-0.0440696238259
ACH-000395,-0.347692632271
ACH-000397,0.142502400237
ACH-000401,-0.136360877538
ACH-000402,-0.231637305978
ACH-000403,0.0489613907572
ACH-000404,0.0619640167912
ACH-000406,0.0700470955313
ACH-000407,0.22645968316999998
ACH-000408,-0.139267468795
ACH-000410,0.0914853928018
ACH-000411,-0.10905772572999999
ACH-000414,-0.15113848611300001
ACH-000415,0.0286560527426
ACH-000416,0.12583375878
ACH-000420,0.17057233081599998
ACH-000421,-0.28129623998000003
ACH-000424,-0.00460674305923
ACH-000425,0.23703746955200003
ACH-000426,-0.146832957575
ACH-000427,0.418820097036
ACH-000433,-0.17580475312899999
ACH-000436,-0.265115039697
ACH-000444,-0.0111938284973
ACH-000445,0.249912767188
ACH-000448,0.292128408313
ACH-000450,-0.174834885794
ACH-000452,-0.0484685967943
ACH-000454,-0.237711169905
ACH-000458,0.0242015810343
ACH-000459,0.20876401269699998
ACH-000460,-0.151529963613
ACH-000461,-0.167301872471
ACH-000463,-0.0465628895064
ACH-000464,0.132118797138
ACH-000466,0.057110975370000004
ACH-000467,0.21089449664700002
ACH-000468,-0.170643908277
ACH-000469,0.220919296088
ACH-000470,-0.0511370004017
ACH-000471,0.18702208604000004
ACH-000472,-0.057820318924900006
ACH-000473,0.111986209798
ACH-000475,0.18642406816799997
ACH-000476,-0.0890869089292
ACH-000477,-0.08792447622739999
ACH-000480,0.027487486692499997
ACH-000481,0.07110712043560001
ACH-000483,0.0116291756981
ACH-000484,0.199542475278
ACH-000485,0.052065430988400004
ACH-000486,-0.10240386229699999
ACH-000487,0.109637642145
ACH-000488,0.116522729759
ACH-000490,-0.1629986038
ACH-000491,0.27127738418499997
ACH-000495,-0.206664806556
ACH-000496,0.0918714177914
ACH-000499,0.0582391233502
ACH-000500,0.398263442812
ACH-000502,-0.0816504002215
ACH-000503,-0.226773306926
ACH-000505,-0.000518967689366
ACH-000507,-0.12546268002
ACH-000510,0.09295471859989998
ACH-000511,0.156014647536
ACH-000512,0.09531337929610001
ACH-000516,-0.0220986184252
ACH-000517,0.0491906719033
ACH-000518,0.160229161432
ACH-000520,-0.06812136191359999
ACH-000521,0.182208229745
ACH-000522,-0.0505087836864
ACH-000524,-0.156855878216
ACH-000527,0.20905125846500003
ACH-000528,-0.08920258092160001
ACH-000537,0.144840326088
ACH-000541,-0.150112681823
ACH-000542,-0.22475384212400001
ACH-000544,0.16538126551
ACH-000545,-0.184550896318
ACH-000547,-0.186725881079
ACH-000548,0.043290281207800006
ACH-000549,-0.153765534024
ACH-000550,0.10331359237700001
ACH-000552,-0.36009934490199996
ACH-000556,-0.126038598863
ACH-000557,0.215718202154
ACH-000570,0.027003441120899998
ACH-000571,-0.00560586012701
ACH-000573,0.11282899807499999
ACH-000576,-0.298286439587
ACH-000580,0.156958576222
ACH-000584,-0.20422506264100002
ACH-000585,0.242670982441
