,IL17REL (400935)
ACH-000004,0.0121531252266
ACH-000007,0.196159407241
ACH-000009,-0.122278719398
ACH-000011,-0.052948935876000004
ACH-000012,0.238350027535
ACH-000013,0.137690252049
ACH-000014,0.0366249894141
ACH-000015,-0.045576856081999996
ACH-000017,-0.0261537146222
ACH-000018,-0.0384070051394
ACH-000019,-0.162378332644
ACH-000021,0.08188400531960001
ACH-000022,0.110407071915
ACH-000025,-0.228684668713
ACH-000028,-0.0212648735433
ACH-000030,-0.0474103166823
ACH-000035,0.142914645852
ACH-000036,0.139861606699
ACH-000037,-0.345622031826
ACH-000039,-0.270844418885
ACH-000040,0.00793108959471
ACH-000041,-0.0690442152783
ACH-000042,-0.034979520412199996
ACH-000045,0.036689100723
ACH-000047,0.191291915399
ACH-000052,-0.0830638449191
ACH-000053,-0.00983740022246
ACH-000054,0.124987110282
ACH-000055,0.0478847295713
ACH-000060,-0.144391284912
ACH-000067,0.012682160301299998
ACH-000070,0.06795036828340001
ACH-000075,0.0894531590077
ACH-000078,-0.0890357087898
ACH-000082,0.0932288089569
ACH-000085,-0.0705890314124
ACH-000086,-0.0429690538337
ACH-000087,0.101270693364
ACH-000092,0.07405489449630001
ACH-000095,0.0498833371321
ACH-000097,-0.0331361531591
ACH-000098,-0.022243294961200002
ACH-000099,-0.0472096477602
ACH-000108,0.0613998687651
ACH-000113,0.00940756336468
ACH-000115,-0.109314000604
ACH-000116,0.0745229889092
ACH-000118,-0.0255963285653
ACH-000120,0.06762741733699999
ACH-000123,-0.0191326365565
ACH-000127,0.113152069956
ACH-000128,-0.172014916224
ACH-000132,0.045104678123500004
ACH-000133,-0.0454265678931
ACH-000137,0.0603492502954
ACH-000138,0.100093939594
ACH-000142,0.23766275697099998
ACH-000143,-0.048903473770000004
ACH-000146,0.0459638022566
ACH-000148,0.012029003067700002
ACH-000150,0.0257113747167
ACH-000152,0.127215003266
ACH-000153,0.0959104373495
ACH-000159,0.027968520169099998
ACH-000160,-0.06135042200730001
ACH-000163,0.141951011165
ACH-000167,0.00260630718083
ACH-000168,0.091725829835
ACH-000169,0.0790244994321
ACH-000178,-0.00325323432567
ACH-000182,0.143023150899
ACH-000183,-0.0138052569075
ACH-000188,0.263626483676
ACH-000189,-0.26019467226
ACH-000190,-0.07149780075689999
ACH-000198,0.0557733739877
ACH-000204,0.06996524918580001
ACH-000206,-0.0367966676724
ACH-000207,-0.068345654825
ACH-000211,-0.022130349149700003
ACH-000215,0.0458667697249
ACH-000221,0.00874292846219
ACH-000222,0.44902956337300004
ACH-000223,0.0485273645876
ACH-000226,-0.0194785739461
ACH-000227,0.0895999197979
ACH-000228,-0.1526017559
ACH-000231,0.0474770808556
ACH-000232,0.090621130452
ACH-000233,-0.00807354329942
ACH-000234,-0.0612361880248
ACH-000235,0.0477850979588
ACH-000237,0.0153024171475
ACH-000238,0.0687124853127
ACH-000243,0.188067408145
ACH-000244,-0.07459951092310001
ACH-000246,-0.010023721405200001
ACH-000248,0.170719044808
ACH-000250,0.0570856669871
ACH-000251,0.0768771785636
ACH-000253,-0.143785604858
ACH-000255,0.011652235242999999
ACH-000256,0.0490794218305
ACH-000257,-0.10217843092000001
ACH-000258,0.391263425833
ACH-000259,-0.0342019693
ACH-000260,-0.0602545038523
ACH-000261,0.0812495513694
ACH-000262,-0.191893172438
ACH-000263,-0.164792670147
ACH-000264,0.18954074243900002
ACH-000265,0.149448601656
ACH-000266,-0.0131855486338
ACH-000272,0.103166057282
ACH-000273,-0.0299337233598
ACH-000274,-0.0390843206808
ACH-000277,0.0862613886213
ACH-000278,-0.0908859348215
ACH-000279,0.0517299933753
ACH-000280,0.021131729736200002
ACH-000281,0.0463116163124
ACH-000288,-0.05057962726890001
ACH-000291,0.203114724649
ACH-000293,0.12879451259299998
ACH-000294,0.237907594081
ACH-000295,0.248789596869
ACH-000296,0.217661447153
ACH-000302,0.0890614809498
ACH-000304,-0.10655906203099999
ACH-000307,-0.035787084745199996
ACH-000308,0.000173894927516
ACH-000310,0.066444927053
ACH-000311,-0.0391650508619
ACH-000312,0.0748951705079
ACH-000315,-0.0254956794268
ACH-000316,-0.10432431862500001
ACH-000317,0.13263160375900002
ACH-000318,-0.0023756333876999995
ACH-000319,0.104816635468
ACH-000320,0.00791525708782
ACH-000322,0.20892759688999998
ACH-000323,0.31523367326699997
ACH-000324,0.03873172371440001
ACH-000329,0.19895965906
ACH-000330,-0.050259583392699994
ACH-000331,0.023146681065700003
ACH-000332,-0.05166745490019999
ACH-000334,-0.0341017843042
ACH-000335,0.161219765758
ACH-000336,-0.263551302877
ACH-000337,-0.11256775693499999
ACH-000339,0.027764519157099998
ACH-000341,0.012995131100899998
ACH-000348,0.168288411352
ACH-000350,-0.08325984715200001
ACH-000352,0.0904835492419
ACH-000356,0.00989708745919
ACH-000361,-0.12411717958799999
ACH-000362,-0.105773413267
ACH-000363,-0.0055894729374899995
ACH-000364,0.0356102847378
ACH-000365,-0.109195187917
ACH-000366,-0.0515328567119
ACH-000368,0.118946914105
ACH-000374,0.08864617054360001
ACH-000375,0.06578080239030001
ACH-000376,0.00332159137479
ACH-000381,-0.0917496189469
ACH-000383,0.046436504808599996
ACH-000387,0.160755473649
ACH-000389,-0.0765689142679
ACH-000390,0.006484667000109999
ACH-000393,-0.11108654682199999
ACH-000395,0.0385866804674
ACH-000397,-0.112395700539
ACH-000401,-0.309412734197
ACH-000402,-0.0802370198294
ACH-000403,-0.133816087028
ACH-000404,0.29428079689500003
ACH-000406,-0.0128546133297
ACH-000407,0.07586675186900001
ACH-000408,-0.222364453334
ACH-000410,-0.0531827457603
ACH-000411,0.190225192513
ACH-000414,0.050502992892800004
ACH-000415,0.0422132922165
ACH-000416,0.117307299533
ACH-000420,0.13765223379
ACH-000421,-0.0626744394728
ACH-000424,-0.31877522556
ACH-000425,0.112912110158
ACH-000426,0.325914609004
ACH-000427,0.0817103157229
ACH-000433,-0.23469783586399998
ACH-000436,-0.192109407141
ACH-000444,-0.110148320826
ACH-000445,-0.0204044035345
ACH-000448,-0.0871204226635
ACH-000450,0.0210052053152
ACH-000452,0.020885473240599996
ACH-000454,0.10540429259600001
ACH-000458,-0.00229010449044
ACH-000459,0.267316584358
ACH-000460,-0.0134034031845
ACH-000461,-0.0505829729491
ACH-000463,-0.0012126043420599998
ACH-000464,0.179410551705
ACH-000466,0.0228267607833
ACH-000467,-0.157272821908
ACH-000468,0.0469149690114
ACH-000469,0.101044937235
ACH-000470,0.147707560187
ACH-000471,-0.11512423589000001
ACH-000472,-0.0287451529483
ACH-000473,-0.304694901727
