,COPS6 (10980)
ACH-000004,-1.9530901902900002
ACH-000007,-1.6492506009399999
ACH-000009,-1.57032020516
ACH-000011,-1.87209635534
ACH-000012,-1.7057844259900001
ACH-000013,-1.7933637731999998
ACH-000014,-1.53946733856
ACH-000015,-1.85517651403
ACH-000017,-1.55153722916
ACH-000018,-1.4367799262999998
ACH-000019,-1.4057710910499999
ACH-000021,-1.90702391212
ACH-000022,-1.75321387496
ACH-000025,-1.3631028546200001
ACH-000028,-1.3640647375400001
ACH-000030,-1.56821981007
ACH-000035,-1.62199821768
ACH-000036,-1.44039895792
ACH-000037,-1.7172295229199999
ACH-000039,-1.58052439421
ACH-000040,-1.4288843310100001
ACH-000041,-1.6188306216400001
ACH-000042,-1.7886261716099998
ACH-000045,-1.74132899026
ACH-000047,-1.88518771272
ACH-000052,-1.43050434811
ACH-000053,-1.6011773816600001
ACH-000054,-1.48386182268
ACH-000055,-1.70257626746
ACH-000060,-1.4969791873700002
ACH-000067,-1.3381766199
ACH-000070,-1.31891184334
ACH-000075,-1.52379824972
ACH-000078,-1.4521349022799999
ACH-000082,-1.6055440074399998
ACH-000085,-1.7634450095299998
ACH-000086,-1.3885215163799998
ACH-000087,-1.0200483658
ACH-000092,-1.8253282856200002
ACH-000095,-1.67481879784
ACH-000097,-1.6214397166999999
ACH-000098,-1.5016217201700002
ACH-000099,-1.38072967755
ACH-000108,-1.9228337676700002
ACH-000113,-1.5967758278100002
ACH-000115,-1.82813028502
ACH-000116,-1.7478423055400003
ACH-000118,-1.54523180865
ACH-000120,-1.5224230857499998
ACH-000123,-1.52848166803
ACH-000127,-1.62795822998
ACH-000128,-1.84885014937
ACH-000132,-1.90957823599
ACH-000133,-1.7827189873500002
ACH-000137,-1.61235114242
ACH-000138,-1.58090223076
ACH-000142,-1.65038138898
ACH-000143,-1.52993265292
ACH-000146,-1.99128845565
ACH-000148,-1.62438118322
ACH-000150,-1.29863194298
ACH-000152,-1.7312442608400003
ACH-000153,-1.7277578947599999
ACH-000159,-1.9185926195099998
ACH-000160,-1.8100873657499998
ACH-000163,-1.7423949572599997
ACH-000167,-2.38503376657
ACH-000168,-1.72839947824
ACH-000169,-1.42480993442
ACH-000178,-1.5463012632100002
ACH-000182,-1.63549401911
ACH-000183,-1.4989195957600001
ACH-000188,-1.7180227718799999
ACH-000189,-1.7940486836000002
ACH-000190,-1.6411652294799999
ACH-000198,-1.7505551413999998
ACH-000204,-1.34577912697
ACH-000206,-1.9714406936200002
ACH-000207,-1.08709947066
ACH-000211,-1.6048352121899998
ACH-000215,-1.24265825206
ACH-000221,-1.74458877654
