,CCL21 (6366)
ACH-000004,-0.245046219358
ACH-000007,0.14393555639
ACH-000009,-0.303802424594
ACH-000011,-0.091733476984
ACH-000012,-0.035786862288300005
ACH-000013,-0.13287533482799999
ACH-000014,-0.0627353868535
ACH-000015,-0.276351628378
ACH-000017,0.0105685665815
ACH-000018,-0.296701942472
ACH-000019,-0.298957169254
ACH-000021,-0.283341527151
ACH-000022,-0.186802856282
ACH-000025,-0.046323595655100004
ACH-000028,-0.0138362451089
ACH-000030,-0.162155994532
ACH-000035,-0.0230719022
ACH-000036,-0.167204898812
ACH-000037,-0.202560616473
ACH-000039,0.0686997050132
ACH-000040,-0.207514632313
ACH-000041,-0.117538102757
ACH-000042,-0.292373112486
ACH-000045,-0.0463687431336
ACH-000047,-0.159612152807
ACH-000052,-0.0737097034245
ACH-000053,-0.0885746664055
ACH-000054,-0.187976178119
ACH-000055,-0.173303693398
ACH-000060,-0.051162625319300006
ACH-000067,-0.045973983686199996
ACH-000070,-0.0930657941866
ACH-000075,0.06716438833319999
ACH-000078,-0.154000500362
ACH-000082,-0.294589153139
ACH-000085,-0.128121012938
ACH-000086,-0.09576686791000001
ACH-000087,-0.199388370034
ACH-000092,-0.147048888837
ACH-000095,-0.053614809856
ACH-000097,-0.143114665156
ACH-000098,-0.230085312759
ACH-000099,-0.0862802167393
ACH-000108,-0.122556712183
ACH-000113,-0.11644036160499999
ACH-000115,-0.0633598052486
ACH-000116,-0.042689090147599994
ACH-000118,-0.15545451085999998
ACH-000120,-0.154544040967
ACH-000123,-0.145799674011
ACH-000127,-0.15149071498199998
ACH-000128,0.0157727093855
ACH-000132,-0.0557824938289
ACH-000133,-0.06549758337730001
ACH-000137,-0.07816898074919999
ACH-000138,-0.0735596784821
ACH-000142,0.18299951735
ACH-000143,-0.129745631151
ACH-000146,-0.149235784286
ACH-000148,0.00867492616314
ACH-000150,-0.24733285070799998
ACH-000152,-0.0833786997051
ACH-000153,-0.30351147189
ACH-000159,-0.172274809065
ACH-000160,-0.15216383445999998
ACH-000163,-0.38432480798199997
ACH-000167,-0.22684270991
ACH-000168,-0.0428425520577
ACH-000169,-0.108065753962
ACH-000178,-0.143150168936
ACH-000182,-0.0626116152012
ACH-000183,-0.028831652902099998
ACH-000188,-0.274981348327
ACH-000189,-0.8923449039620001
ACH-000190,-0.0308385937451
ACH-000198,-0.065688991181
ACH-000204,-0.0777677012125
ACH-000206,0.0577768901566
ACH-000207,0.288055017638
ACH-000211,-0.06889670303550001
ACH-000215,-0.343794238674
ACH-000221,-0.110106968475
ACH-000222,-0.24040070324499999
ACH-000223,-0.00844189560316
ACH-000226,-0.130318361553
ACH-000227,0.0453007527064
ACH-000228,-0.0395950334212
ACH-000231,-0.108978143094
ACH-000232,-0.117799130305
ACH-000233,0.058502092494099996
ACH-000234,0.037660895118800004
ACH-000235,-0.137074915107
ACH-000237,-0.18027198135800002
ACH-000238,-0.09319721242830001
ACH-000243,-0.115548625967
ACH-000244,0.0134636025117
ACH-000246,-0.0684623449277
ACH-000248,-0.224808023136
ACH-000250,-0.0203204279667
ACH-000251,-0.36616333371699994
ACH-000253,0.00948674096792
ACH-000255,-0.282300164809
ACH-000256,-0.0900209960016
ACH-000257,-0.0108315176908
ACH-000258,-0.245596858078
ACH-000259,-0.0655206512151
ACH-000260,-0.0286961624456
ACH-000261,-0.266905505186
ACH-000262,0.114769566415
ACH-000263,-0.32752550203499997
ACH-000264,-0.111842370724
ACH-000265,-0.321455643964
ACH-000266,-0.15726230782199999
ACH-000272,-0.0414359621613
ACH-000273,0.04855928977940001
ACH-000274,-0.11708573668500001
