,KCNT1 (57582)
ACH-000004,0.0958125750292
ACH-000007,-0.287560631042
ACH-000009,-0.08828138706689999
ACH-000011,0.0371792251155
ACH-000012,-0.304682650086
ACH-000013,-0.269656593929
ACH-000014,0.0622457844236
ACH-000015,-0.040228665808900006
ACH-000017,0.09652373361160001
ACH-000018,-0.220922114278
ACH-000019,-0.266311427153
ACH-000021,0.00476073287526
ACH-000022,-0.191020908429
ACH-000025,-0.11680917733200001
ACH-000028,0.055854668201400004
ACH-000030,-0.0792959790355
ACH-000035,0.0380559025381
ACH-000036,-0.0010874679622
ACH-000037,-0.06963044638789999
ACH-000039,-0.335547863948
ACH-000040,-0.0279385057296
ACH-000041,-0.251118500583
ACH-000042,-0.20638396698699998
ACH-000045,0.0180934082025
ACH-000047,-0.0856636162906
ACH-000052,-0.223158741452
ACH-000053,-0.167520120178
ACH-000054,-0.22041618992800002
ACH-000055,0.00840932245624
ACH-000060,-0.280749904114
ACH-000067,-0.10179040993899999
ACH-000070,-0.275344718351
ACH-000075,-0.34241775618500003
ACH-000078,-0.22764423931999997
ACH-000082,-0.12654101141
ACH-000085,0.00022416452504099997
ACH-000086,-0.0804553367678
ACH-000087,0.054488043105100005
ACH-000092,-0.12195536866699999
ACH-000095,-0.18311440513
ACH-000097,-0.364558718183
ACH-000098,-0.255427134203
ACH-000099,-0.20750462899
ACH-000108,-0.21734732649799998
ACH-000113,0.00562644353349
ACH-000115,-0.46489668264399997
ACH-000116,-0.10718670403200001
ACH-000118,-0.110772838743
ACH-000120,-0.323170843042
ACH-000123,-0.270359347591
ACH-000127,-0.10020892877599999
ACH-000128,-0.0820343590495
ACH-000132,-0.0647179243903
ACH-000133,-0.0697006272518
ACH-000137,0.0586535385541
ACH-000138,-0.11356543715600001
ACH-000142,-0.04208568765119999
ACH-000143,0.15291288618100002
ACH-000146,-0.243225316809
ACH-000148,-0.145448526465
ACH-000150,0.029343894234000002
ACH-000152,-0.28356581666999997
ACH-000153,-0.361291806621
ACH-000159,0.11943271732300001
ACH-000160,-0.100350584094
ACH-000163,-0.027074086666599998
ACH-000167,0.07493860544019999
ACH-000168,-0.23065394171999998
ACH-000169,-0.08884441969630001
ACH-000178,-0.24922799081500002
