,UBE4A (9354)
ACH-000004,0.17653377472600001
ACH-000007,-0.115301903573
ACH-000009,0.156312281403
ACH-000011,0.294923020604
ACH-000012,0.19022287304699997
ACH-000013,0.193234005992
ACH-000014,0.138962957814
ACH-000015,0.27838855722600003
ACH-000017,0.21868692995499997
ACH-000018,0.184049814206
ACH-000019,-0.20234831909499998
ACH-000021,0.161882754606
ACH-000022,0.0378805351502
ACH-000025,0.35637049976400004
ACH-000028,-0.0046155816876700005
ACH-000030,0.26956355052700004
ACH-000035,0.19967751901900002
ACH-000036,0.532555177134
ACH-000037,0.24834123554600002
ACH-000039,0.21841905145100002
ACH-000040,0.21622833621800003
ACH-000041,0.15847818594799998
ACH-000042,0.19065574499600002
ACH-000045,-0.0105641054381
ACH-000047,0.13600930761399999
ACH-000052,0.26149745227800003
ACH-000053,0.106883788278
ACH-000054,0.162760085969
ACH-000055,0.079737032549
ACH-000060,0.381413696592
ACH-000067,0.306337259878
ACH-000070,0.177784285447
ACH-000075,0.027413362271500003
ACH-000078,0.0841372539911
ACH-000082,0.13834366259000003
ACH-000085,0.154176528091
ACH-000086,0.0793372517167
ACH-000087,0.524311629779
ACH-000092,0.438548047092
ACH-000095,0.225985745273
ACH-000097,0.214761439177
ACH-000098,0.436517944594
ACH-000099,0.09024868928379999
ACH-000108,-0.00531102472429
ACH-000113,0.168793299898
ACH-000115,0.22447909743099997
ACH-000116,0.249200001501
ACH-000118,0.38632660992299994
ACH-000120,0.200684358858
ACH-000123,0.324699202166
ACH-000127,0.2561026968
ACH-000128,0.230809602611
ACH-000132,0.141868809905
ACH-000133,0.306621687919
ACH-000137,0.204136926562
ACH-000138,0.16032932656999999
ACH-000142,0.256085318948
ACH-000143,0.191211341234
ACH-000146,0.0783933851918
ACH-000148,0.30338930729200003
ACH-000150,0.320745652054
ACH-000152,0.157019378064
ACH-000153,0.0157607294232
ACH-000159,0.287185658322
ACH-000160,0.120688980431
ACH-000163,0.521306551405
ACH-000167,0.007296721419949999
ACH-000168,0.0972601613818
ACH-000169,0.19582515204
ACH-000178,0.297799103424
ACH-000182,0.218277997936
ACH-000183,0.349479288268
ACH-000188,-0.020399954562
ACH-000189,0.534118165477
ACH-000190,0.323540201162
ACH-000198,0.09096301070869998
ACH-000204,0.236485012338
ACH-000206,0.242983208076
ACH-000207,-0.023948630479599997
ACH-000211,0.127852221303
ACH-000215,0.23677000081099997
ACH-000221,0.0562669252645
ACH-000222,-0.0216868639197
ACH-000223,0.211039972381
ACH-000226,0.278955408058
ACH-000227,0.263612105962
ACH-000228,0.0224215678135
ACH-000231,0.31776211746800004
ACH-000232,0.371162866008
ACH-000233,0.270225643697
