,ALPP (250)
ACH-000004,0.385956963288
ACH-000007,0.021390243328100002
ACH-000009,0.0811463965438
ACH-000011,0.08891422805780001
ACH-000012,0.12212347939000001
ACH-000013,0.132418223937
ACH-000014,0.0219179374701
ACH-000015,0.166254546418
ACH-000017,0.0992160066
ACH-000018,0.10957367124000002
ACH-000019,-0.0750720613809
ACH-000021,0.057384886905300005
ACH-000022,0.141796045411
ACH-000025,0.252773479463
ACH-000028,0.21151114163100002
ACH-000030,0.07190122591010001
ACH-000035,0.310097983349
ACH-000036,0.142929981282
ACH-000037,0.119930280519
ACH-000039,0.175350543361
ACH-000040,-0.301884067227
ACH-000041,0.388535073567
ACH-000042,0.19217818914299997
ACH-000045,0.19161851062899998
ACH-000047,0.197357797999
ACH-000052,0.30777619285
ACH-000053,0.16303347955999997
ACH-000054,0.0318333936685
ACH-000055,0.0434211329844
ACH-000060,0.31312570885
ACH-000067,-0.0643777657003
ACH-000070,0.278410095464
ACH-000075,0.24276024000500002
ACH-000078,-0.0723703362401
ACH-000082,0.11274180459000001
ACH-000085,0.06043724629219999
ACH-000086,0.152124169014
ACH-000087,0.327338169917
ACH-000092,0.015740183370299997
ACH-000095,-0.0786569645457
ACH-000097,0.09241157009289999
ACH-000098,-0.0867744501555
ACH-000099,0.0747987647518
ACH-000108,0.167291907309
ACH-000113,0.103498363652
ACH-000115,0.184130837645
ACH-000116,0.09684536153100001
ACH-000118,0.31557184283000006
ACH-000120,0.18757092962699998
ACH-000123,0.135387536614
ACH-000127,0.0499142901559
ACH-000128,-0.06798262171319999
ACH-000132,0.275519707297
ACH-000133,0.21686848367199998
ACH-000137,0.0803336961905
ACH-000138,0.300581580627
ACH-000142,-0.068811578998
ACH-000143,0.232188215481
ACH-000146,0.0883695388776
ACH-000148,0.0615071191088
ACH-000150,0.129227545969
ACH-000152,0.19683324236400002
ACH-000153,0.0634672630645
ACH-000159,0.23682158644600002
ACH-000160,0.14567269785599998
ACH-000163,0.351100066725
ACH-000167,-0.12513253106799999
ACH-000168,0.229279593215
ACH-000169,0.26485573389600003
ACH-000178,0.0109047887668
ACH-000182,0.05891984231240001
ACH-000183,0.0847849799769
ACH-000188,0.013416431324400001
ACH-000189,0.268469041687
ACH-000190,0.028954128157500002
ACH-000198,0.194817543132
ACH-000204,0.145653777976
ACH-000206,0.150261091156
ACH-000207,0.325321916047
ACH-000211,0.0585085752785
ACH-000215,0.12554386220799998
ACH-000221,0.183203440505
ACH-000222,0.237261165736
ACH-000223,0.145396136639
ACH-000226,0.026960576865300002
ACH-000227,-0.025142770945700003
ACH-000228,0.29403616283399997
ACH-000231,0.125416988271
ACH-000232,0.274865244208
ACH-000233,0.034387590132
ACH-000234,-0.09459588181749999
ACH-000235,0.216673404613
ACH-000237,0.142597658738
ACH-000238,0.0883562943478
ACH-000243,0.243665857117
ACH-000244,0.0785855149599
ACH-000246,0.17256747361699998
ACH-000248,0.125573952247
ACH-000250,0.05294918150280001
ACH-000251,0.541489393702
ACH-000253,-0.030112438917000002
ACH-000255,-0.0330735646213
ACH-000256,-0.0015007104297599999
ACH-000257,0.40220735806
ACH-000258,0.0639234562351
ACH-000259,0.20369425480300002
ACH-000260,0.087775933271
ACH-000261,0.150917655667
ACH-000262,0.036075337392
ACH-000263,-0.332434928312
ACH-000264,0.0007472587900479999
ACH-000265,0.274463586955
ACH-000266,0.122300566289
ACH-000272,-0.0226929852897
ACH-000273,0.140455517777
ACH-000274,0.105817329489
ACH-000277,-0.058253951145900006
ACH-000278,0.0795561038324
ACH-000279,0.129085407658
ACH-000280,0.127046539645
ACH-000281,0.331467871424
ACH-000288,0.10102625131100001
ACH-000291,0.013879334438200002
ACH-000293,0.41025259197700004
ACH-000294,-0.16868397751800002
ACH-000295,0.123376264177
ACH-000296,0.101647108795
ACH-000302,0.26606664924
ACH-000304,0.413336740581
ACH-000307,0.0129834017736
ACH-000308,0.0806463045171
ACH-000310,-0.367509502344
ACH-000311,0.15761088636499998
ACH-000312,0.20642763506499998
ACH-000315,0.224054970735
ACH-000316,0.23078547599100002
ACH-000317,0.186456900038
