,GTSF1 (121355)
ACH-000735,-0.201223999496
ACH-000736,-0.084547877517
ACH-000738,-0.18422890081
ACH-000746,0.007573201709319999
ACH-000747,-0.218345913631
ACH-000748,-0.348005578395
ACH-000753,-0.123558486451
ACH-000756,-0.28835862022799996
ACH-000757,-0.10626106525800001
ACH-000758,-0.17244535459600002
ACH-000760,-0.04983804135080001
ACH-000763,-0.180569159413
ACH-000764,-0.278781403952
ACH-000765,-0.139263507194
ACH-000766,0.026163807359099997
ACH-000767,-0.0265662780613
ACH-000768,-0.16086093401100002
ACH-000769,0.06887395531439999
ACH-000770,-0.136882597691
ACH-000771,-0.119074982105
ACH-000773,-0.052477333365900006
ACH-000776,-0.210544489499
ACH-000777,-0.0331293349659
ACH-000778,-0.205114175167
ACH-000781,-0.032662329057
ACH-000782,-0.137316276012
ACH-000783,-0.35784191983900004
ACH-000784,-0.115044462718
ACH-000785,-0.26654573757
ACH-000787,-0.0767066590893
ACH-000788,-0.0999295539148
ACH-000791,-0.07380072936410001
ACH-000792,-0.2423342757
ACH-000794,-0.0043748736336800004
ACH-000796,-0.109155224568
ACH-000799,-0.291016662804
ACH-000800,-0.08132169898139999
ACH-000802,-0.053217592811000004
ACH-000804,0.00839909290374
ACH-000805,-0.360048418195
ACH-000809,-0.163228683621
ACH-000810,-0.11568011835200001
ACH-000811,-0.167731750855
ACH-000817,-0.21139417898600002
ACH-000819,-0.0938359866185
ACH-000820,-0.24083942224899998
ACH-000821,-0.148318599635
ACH-000822,-0.307664716274
ACH-000823,-0.255012073999
ACH-000824,-0.157403512776
ACH-000827,-0.161814672195
ACH-000829,-0.125578085188
ACH-000831,-0.20293776275199998
ACH-000832,-0.211274112954
ACH-000833,-0.0737656812987
ACH-000834,-0.176638359145
ACH-000835,-0.0983617816577
ACH-000836,0.0164825065692
ACH-000837,-0.005864687431850001
ACH-000838,-0.120281239071
ACH-000839,-0.288641427858
ACH-000840,-0.214078979296
ACH-000841,-0.0406080298863
ACH-000843,-0.0760214734205
ACH-000846,-0.31113067164700003
ACH-000847,0.0223607824461
ACH-000848,-0.246112381733
ACH-000849,-0.174554342533
ACH-000851,-0.241611416846
ACH-000855,0.143115524943
ACH-000856,-0.145044845368
ACH-000858,-0.0976639642137
ACH-000859,-0.5255539273250001
ACH-000861,-0.226061614894
ACH-000862,-0.0504004111269
ACH-000865,-0.170189817082
ACH-000866,-0.0022769029304899996
ACH-000867,-0.21300517847800002
ACH-000869,-0.0477444620909
ACH-000872,0.0170693842794
ACH-000873,-0.188417791686
ACH-000876,-0.19436245134799998
ACH-000878,-0.649679481602
ACH-000880,-0.0762602799718
ACH-000881,-0.19270990577999997
ACH-000882,-0.127414706441
ACH-000884,-0.173711101249
ACH-000885,-0.095066954857
ACH-000887,-0.265749384545
ACH-000888,-0.193851550041
ACH-000889,-0.15079660832699998
ACH-000890,0.186038739346
ACH-000896,-0.0905386526028
ACH-000898,-0.12926686575
ACH-000900,-0.476724621652
ACH-000901,-0.231510959116
ACH-000905,-0.188274122284
ACH-000906,-0.20801123303599997
ACH-000907,-0.231239685044
ACH-000910,-0.12491446791
ACH-000911,-0.246718093466
ACH-000912,-0.11633059179199999
ACH-000913,-0.228207490042
ACH-000915,-0.16131691311
ACH-000916,0.242201860254
ACH-000917,-0.153038232445
ACH-000921,-0.21225975284499998
ACH-000924,-0.157609572235
ACH-000926,0.006333011609839999
ACH-000928,-0.16807673199200002
ACH-000929,-0.24561477694699999
ACH-000932,-0.17592557808899997
ACH-000935,-0.319981146024
ACH-000936,-0.24405346297299998
ACH-000937,-0.146016282474
ACH-000938,-0.173492468554
ACH-000939,0.052967781143899995
ACH-000941,-0.160649118339
ACH-000943,-0.0797212441038
ACH-000946,-0.048021378005200004
ACH-000947,-0.140569610092
ACH-000948,-0.11680169677100001
ACH-000950,-0.256920107831
ACH-000953,-0.30923032585099997
ACH-000957,0.16007414345999998
ACH-000958,0.0631080661237
ACH-000960,-0.239072892425
ACH-000963,-0.5654676037080001
ACH-000968,-0.335029421805
ACH-000969,-0.189187794315
ACH-000973,-0.129588977297
ACH-000974,-0.06141010201830001
ACH-000975,-0.142781981819
ACH-000976,-0.173569112982
ACH-000978,-0.15790898631300002
ACH-000980,-0.0948080899437
ACH-000984,-0.23637435404399998
ACH-000986,-0.0881968540556
ACH-000988,0.0217403090235
ACH-000993,-0.359246822954
ACH-000994,-0.13308509628100001
ACH-000996,-0.267902174446
ACH-001001,-0.292079595134
ACH-001020,-0.10345936875499999
ACH-001028,-0.194341265777
ACH-001031,-0.075128209928
ACH-001038,-0.106239794039
ACH-001048,-0.0016145583215100001
ACH-001050,-0.18441527554
ACH-001053,-0.050914952806
ACH-001054,-0.10370774221000001
ACH-001061,-0.139536689183
ACH-001067,-0.18530616103
ACH-001075,0.0811893245367
ACH-001096,-0.039123834780099995
ACH-001128,-0.25688294171799997
ACH-001134,-0.139546564498
ACH-001151,-0.225385645795
ACH-001163,-0.19937422107900002
ACH-001164,-0.13288964623500002
ACH-001173,-0.20790855917599999
ACH-001183,-0.236464851076
ACH-001184,0.111507218111
ACH-001190,-0.11746025898700001
ACH-001192,-0.187466251855
ACH-001193,-0.615622771215
ACH-001196,-0.12336435273700001
ACH-001197,-0.2266028
ACH-001205,-0.322920672711
ACH-001211,-0.237983920726
ACH-001212,-0.470810927972
ACH-001228,-0.178424001604
ACH-001232,-0.229501866011
ACH-001239,-0.259597145897
ACH-001274,-0.317592398908
ACH-001275,-0.10199880619200001
ACH-001277,-0.103985728585
ACH-001278,0.00216188487669
ACH-001280,-0.7390666239779999
ACH-001283,-0.387464026019
ACH-001289,-0.09674939183299999
ACH-001295,-0.104751963258
ACH-001300,-0.118435020254
ACH-001301,-0.00625943219392
ACH-001302,-0.075469252794
ACH-001303,-0.0150591439007
ACH-001306,-0.0774521427435
ACH-001318,-0.154189168407
ACH-001322,-0.14898573608100002
ACH-001328,-0.116613802536
ACH-001332,0.104788312801
ACH-001333,-0.21833749339400002
ACH-001336,-0.163312388296
ACH-001340,-0.12474090348
ACH-001346,-0.261820340152
ACH-001353,-0.269852536474
ACH-001354,0.260073496948
ACH-001367,0.07519213854910001
ACH-001368,-0.149799026033
ACH-001374,-0.175603428659
ACH-001375,-0.118703713508
ACH-001377,-0.453398779943
ACH-001380,-0.15733097218699998
ACH-001391,-0.202721472857
ACH-001407,-0.325613614528
ACH-001408,-0.193341040182
ACH-001413,-0.242180851348
ACH-001430,-0.578262515126
ACH-001431,-0.209371012545
ACH-001450,-0.120753037055
ACH-001496,-0.207942654502
ACH-001500,-0.0710124531035
ACH-001521,-0.24799710535100003
ACH-001523,-0.274849418322
ACH-001532,-0.126669523624
ACH-001536,-0.545335371787
ACH-001550,-0.258837689524
ACH-001552,-0.131372947849
ACH-001554,-0.17628429599800002
ACH-001645,-0.186687290926
ACH-001654,-0.215128019837
ACH-001715,-0.373566696096
ACH-001735,-0.048964040367800006
ACH-001736,-0.118044005105
ACH-001737,-0.227711501699
ACH-001740,-0.187213592778
ACH-001745,-0.012087754224600001
ACH-001750,-0.452369981598
ACH-001765,-0.246117592995
ACH-001956,-0.15315856910700001
ACH-001957,-0.0709332084776
