,KRBA2 (124751)
ACH-000226,-0.165904797323
ACH-000227,-0.178850052722
ACH-000228,-0.42169717889200004
ACH-000231,-0.0936787836674
ACH-000232,-0.149386969602
ACH-000233,-0.0560228180971
ACH-000234,-0.07302027729180001
ACH-000235,-0.320672167089
ACH-000237,-0.0674654926984
ACH-000238,-0.0516988525959
ACH-000243,-0.174452978974
ACH-000244,-0.153966580484
ACH-000246,-0.205783013094
ACH-000248,-0.024688786662499997
ACH-000250,-0.031792537486299996
ACH-000251,0.0892288387768
ACH-000253,0.059944388013699994
ACH-000255,-0.0327753766726
ACH-000256,-0.273472735295
ACH-000257,-0.011196087945600001
ACH-000258,-0.029884354451099996
ACH-000259,-0.157574397648
ACH-000260,-0.06472481991569999
ACH-000261,-0.0775628106581
ACH-000262,0.194456989554
ACH-000263,-0.100007224536
ACH-000264,-0.16640854876800001
ACH-000265,-0.215960222761
ACH-000266,-0.282276547333
ACH-000272,-0.144059087936
ACH-000273,-0.1198398789
ACH-000274,-0.131723396163
ACH-000277,-0.0269402431571
ACH-000278,-0.0856522496159
ACH-000279,-0.152389009485
ACH-000280,-0.283051898234
ACH-000281,-0.228528027155
ACH-000288,-0.40704411399
ACH-000291,-0.142862215292
ACH-000293,-0.0779570020142
ACH-000294,-0.416027669526
ACH-000295,-0.124668437586
ACH-000296,-0.334593961906
ACH-000302,-0.147823495187
ACH-000304,0.0037739052393800003
ACH-000307,-0.214373549578
ACH-000308,-0.12884015913
ACH-000310,-0.172840479286
ACH-000311,-0.142464406863
ACH-000312,-0.286436214591
ACH-000315,-0.10893219670700001
ACH-000316,-0.50099483263
ACH-000317,0.023682021449099998
ACH-000318,-0.12772864252399999
ACH-000319,-0.358893797591
ACH-000320,-0.31323365376999995
ACH-000322,-0.17917983349
ACH-000323,-0.284212017253
ACH-000324,-0.239672795293
ACH-000329,-0.112567717518
ACH-000330,-0.0566340761881
ACH-000331,-0.256277059895
ACH-000332,-0.377901878892
ACH-000334,-0.255080074083
ACH-000335,-0.101453047638
ACH-000336,-0.18213402246899998
ACH-000337,0.09355952634989999
ACH-000339,-0.381904951253
ACH-000341,-0.0807737490806
ACH-000348,-0.0642826489918
ACH-000350,-0.123416284038
ACH-000352,-0.10110264792300001
ACH-000356,-0.105269529833
ACH-000361,-0.065026833733
ACH-000362,-0.16045350225
ACH-000363,-0.179798493851
ACH-000364,-0.25563724738000004
ACH-000365,0.026292554459599996
ACH-000366,-0.0696886338813
ACH-000368,0.0129590872169
ACH-000374,-0.234850680494
ACH-000375,-0.288822960144
ACH-000376,-0.030172700461599998
ACH-000381,-0.24353792390700002
ACH-000383,-0.121398807304
ACH-000387,-0.338659246352
ACH-000389,-0.285564274262
ACH-000390,-0.121617410025
ACH-000393,-0.08394215482259999
ACH-000395,-0.30844976963599996
ACH-000397,0.022185584256599996
ACH-000401,0.0397176715103
ACH-000402,-0.142608538347
ACH-000403,-0.140725152424
ACH-000404,-0.0820815139794
ACH-000406,-0.192155920684
ACH-000407,-0.22464608542199999
ACH-000408,-0.268644405475
ACH-000410,-0.0612460532034
ACH-000411,-0.14996340815300002
ACH-000414,-0.39284758446199997
ACH-000415,-0.16680315914000002
ACH-000416,-0.15984435040300002
ACH-000420,-0.08117277181219999
ACH-000421,-0.12351670239700001
ACH-000424,0.16069449977800002
ACH-000425,0.046500188102900006
ACH-000426,-0.46204369649300003
ACH-000427,-0.17773118277199998
ACH-000433,-0.319749384172
ACH-000436,-0.14944350704
ACH-000444,-0.07772513665139999
ACH-000445,-0.228037157883
ACH-000448,-0.07356594751739999
ACH-000450,-0.11910938848099999
ACH-000452,-0.00204493312387
ACH-000454,-0.421645793763
ACH-000458,-0.115616004124
ACH-000459,-0.14102066174300001
ACH-000460,-0.137927431589
ACH-000461,-0.37201346589400003
ACH-000463,-0.0103131939287
ACH-000464,-0.164789480293
ACH-000466,-0.08213877267280001
ACH-000467,-0.19888111468199998
ACH-000468,-0.548235006444
ACH-000469,-0.236280115416
ACH-000470,-0.17949167246800002
ACH-000471,-0.218092470165
ACH-000472,-0.146961035296
ACH-000473,0.035704543486300006
ACH-000475,-0.0886151076183
ACH-000476,-0.288490496633
ACH-000477,-0.097203197644
ACH-000480,-0.228844264642
ACH-000481,-0.19858494780900002
ACH-000483,-0.241727470035
ACH-000484,-0.10444645374500001
ACH-000485,-0.106781204858
ACH-000486,-0.236991253682
ACH-000487,-0.23578483964400002
ACH-000488,-0.0570386497023
ACH-000490,0.0798738057609
ACH-000491,-0.010172561995399999
ACH-000495,0.27162747395500003
ACH-000496,-0.397532025091
ACH-000499,-0.038628185348400006
ACH-000500,0.0236704210592
ACH-000502,-0.392638039043
ACH-000503,-0.29089237855
ACH-000505,-0.244799355441
ACH-000507,0.09334764728350001
ACH-000510,-0.09175244705669999
ACH-000511,-0.217324967025
ACH-000512,-0.022095787968799997
ACH-000516,-0.180344604505
ACH-000517,-0.22476302728
ACH-000518,-0.12031887602800001
ACH-000520,-0.054317563673300005
ACH-000521,-0.272567364651
ACH-000522,0.0646516739
ACH-000524,-0.48713446945699995
ACH-000527,-0.170933094313
ACH-000528,-0.11283293149
ACH-000537,0.0256691804051
ACH-000541,-0.22640896274
ACH-000542,-0.1717004218
ACH-000544,-0.0010230374756799998
ACH-000545,-0.0877886960069
ACH-000547,-0.0811283971907
ACH-000548,-0.0572701485191
ACH-000549,0.0113768549984
ACH-000550,-0.318905448308
ACH-000552,-0.193525717924
ACH-000556,-0.17913187849
ACH-000557,-0.055664151230499996
ACH-000570,-0.25054569664500004
ACH-000571,-0.100211029222
ACH-000573,-0.18849733803100002
ACH-000576,-0.146804488696
ACH-000580,-0.0731543154433
ACH-000584,-0.206648939611
ACH-000585,-0.141351583544
ACH-000588,-0.121492942533
ACH-000589,-0.175225739639
ACH-000591,-0.186584050848
ACH-000593,-0.14685467624600002
ACH-000600,-0.0729565114618
ACH-000601,-0.24089401383099998
ACH-000604,-0.252139895165
ACH-000605,-0.0666733018128
ACH-000606,-0.141855304505
ACH-000608,-0.15112610418400002
ACH-000614,0.019558674576400002
ACH-000616,0.0430979489282
ACH-000618,-0.08537648031960002
ACH-000619,-0.10323224777699999
ACH-000620,-0.23688919934099997
ACH-000621,-0.302886650352
ACH-000622,-0.244040966294
ACH-000623,-0.18150385005999997
ACH-000624,-0.207203791966
ACH-000627,-0.319826308004
ACH-000630,-0.0163246959959
ACH-000632,-0.21430493190400002
ACH-000633,-0.282681831669
ACH-000637,0.0811373143138
ACH-000638,-0.23661680339699998
ACH-000646,-0.0156563207665
ACH-000647,-0.11500819002900001
ACH-000648,0.070799394252
ACH-000649,-0.127868229014
ACH-000651,-0.175208917348
ACH-000652,-0.132430580049
ACH-000653,-0.195712522271
ACH-000657,-0.22553869040999996
ACH-000658,-0.0113961760393
ACH-000661,-0.04930529013809999
ACH-000662,-0.208785493647
ACH-000663,0.061558054984
ACH-000665,-0.17076248065400002
ACH-000671,-0.0273936904615
ACH-000673,-0.11495213949699999
ACH-000676,-0.14008158792
ACH-000677,0.162659248269
ACH-000681,-0.169185984608
ACH-000682,-0.24281364140099998
ACH-000683,0.026227318747900002
ACH-000684,-0.0903188490555
ACH-000688,-0.192973807915
ACH-000693,-0.054748900524699995
ACH-000694,-0.0498496933837
ACH-000695,-0.358571050189
ACH-000696,-0.034005293926800004
ACH-000697,-0.223407330689
ACH-000699,-0.251147535365
ACH-000701,-0.271539126794
ACH-000706,-0.0397654395126
ACH-000711,-0.156888541575
ACH-000713,-0.236758623713
ACH-000714,-0.37099496834
ACH-000718,-0.43066891765199994
ACH-000720,-0.168275407771
ACH-000721,-0.11363995775800001
ACH-000724,-0.10603433872099999
ACH-000725,-0.0252759109197
ACH-000732,0.07260617449510001
ACH-000734,-0.140002255542
ACH-000735,-0.106508645201
ACH-000736,-0.19581679993700002
ACH-000738,-0.140714581422
ACH-000746,0.0364029447536
ACH-000747,-0.0279531827421
ACH-000748,-0.00394397088644
ACH-000753,-0.18813415112799997
ACH-000756,-0.0700464981967
ACH-000757,-0.111736396794
ACH-000758,-0.0985883593118
ACH-000760,-0.144557543595
ACH-000763,0.037699168824699994
ACH-000764,0.049369049576199996
ACH-000765,0.00783632959885
ACH-000766,-0.266942954761
ACH-000767,-0.377497309437
ACH-000768,-0.150158745448
ACH-000769,-0.318787284652
ACH-000770,-0.121353558099
ACH-000771,-0.113669541752
ACH-000773,-0.318713280768
ACH-000776,-0.139405260575
ACH-000777,-0.201232680461
ACH-000778,-0.40624763564599997
ACH-000781,-0.194294625103
ACH-000782,0.019978644829400004
ACH-000783,0.0040050462500100005
ACH-000784,0.01017324547
ACH-000785,-0.282749683835
ACH-000787,-0.181808032113
ACH-000788,-0.174107569208
ACH-000791,-0.416521655527
ACH-000792,-0.0861305235478
ACH-000794,-0.129218137917
ACH-000796,-0.111814662137
ACH-000799,-0.154564637074
ACH-000800,0.05117157332769999
ACH-000802,-0.0607990764724
ACH-000804,-0.31460735967500003
ACH-000805,-0.180169713642
ACH-000809,-0.021695458563799997
ACH-000810,0.276347096429
ACH-000811,-0.29875567181999996
ACH-000817,-0.28255007129799997
ACH-000819,-0.0210740796227
ACH-000820,0.115361122686
ACH-000821,-0.136955956796
ACH-000822,-0.104845921781
ACH-000823,0.03782501031669999
ACH-000824,0.048297419275199996
ACH-000827,-0.128906744006
ACH-000829,-0.231655870603
ACH-000831,-0.042901787398
ACH-000832,-0.018012479087
ACH-000833,-0.132845268679
ACH-000834,-0.329132367351
ACH-000835,-0.185261066973
ACH-000836,-0.165078170061
ACH-000837,-0.268407859831
ACH-000838,-0.274999897964
ACH-000839,-0.232420884135
ACH-000840,-0.176024898358
ACH-000841,-0.227659378765
ACH-000843,-0.0500131823427
ACH-000846,0.0787194687493
ACH-000847,-0.151422923462
ACH-000848,-0.0167385966212
ACH-000849,-0.0318793131901
ACH-000851,-0.202215337526
ACH-000855,-0.07971592356860001
ACH-000856,-0.257539690768
ACH-000858,-0.147777365193
ACH-000859,-0.0915306275961
ACH-000861,-0.353558171756
ACH-000862,-0.265483834375
ACH-000865,-0.043789035634500005
ACH-000866,-0.122028099275
ACH-000867,-0.122442670828
ACH-000869,-0.13835763933599998
ACH-000872,-0.0565924982455
ACH-000873,-0.0666639277435
ACH-000876,-0.0739961472789
ACH-000878,-0.268907260269
ACH-000880,-0.0571673829426
ACH-000881,-0.113893115042
ACH-000882,-0.0651591830546
ACH-000884,-0.051411976897
ACH-000885,-0.0340789096692
ACH-000887,-0.09831841861289999
ACH-000888,-0.017561870374099998
ACH-000889,-0.037578007774099996
ACH-000890,-0.23562521745999998
ACH-000896,-0.0441636202775
ACH-000898,-0.133837981917
ACH-000900,-0.132103767412
ACH-000901,-0.159317150049
ACH-000905,-0.23224590337200002
ACH-000906,-0.21459253547600002
ACH-000907,-0.198865570845
ACH-000910,-0.263408561255
ACH-000911,-0.190157579925
ACH-000912,-0.051115894340399995
ACH-000913,-0.248194089919
ACH-000915,-0.08733814123500001
ACH-000916,-0.08136704474789999
ACH-000917,-0.07340726976480001
ACH-000921,-0.0276101505992
ACH-000924,0.027906234986099995
ACH-000926,-0.268873188178
ACH-000928,-0.242677150874
ACH-000929,-0.0662651417882
ACH-000932,-0.15490646889499998
ACH-000935,-0.268900276954
ACH-000936,-0.0455302274184
ACH-000937,-0.0942861848089
ACH-000938,-0.200879591534
ACH-000939,-0.282772207263
ACH-000941,-0.11520130707699999
ACH-000943,-0.154987779365
ACH-000946,-0.0912661165618
ACH-000947,-0.0502303076932
ACH-000948,-0.139197249817
ACH-000950,-0.38408014585
ACH-000953,-0.129970279369
ACH-000957,-0.216388413971
ACH-000958,-0.19037878375
ACH-000960,-0.0661926364891
ACH-000963,-0.11337125179400001
ACH-000968,-0.09890929196170001
ACH-000969,-0.365863240834
ACH-000973,-0.0990996620993
ACH-000974,-0.00457158618518
ACH-000975,-0.100867479223
ACH-000976,-0.34333204483400004
ACH-000978,0.453642372024
ACH-000980,-0.0251675387155
ACH-000984,-0.35018116532300003
ACH-000986,-0.201163506386
ACH-000988,-0.0557801706465
ACH-000993,-0.285060855543
ACH-000994,-0.30793490074200003
ACH-000996,-0.365402801057
ACH-001001,-0.0651804064745
ACH-001020,-0.36795497343199995
ACH-001028,-0.053424946179300006
ACH-001031,-0.212472430874
ACH-001038,-0.198994729938
ACH-001048,-0.120805880778
ACH-001050,-0.108808549176
ACH-001053,-0.281198532481
ACH-001054,-0.04232850190140001
ACH-001061,-0.09990109891410001
ACH-001067,-0.166388207245
ACH-001075,-0.19294124522999997
ACH-001096,-0.175470387559
ACH-001128,-0.194187964657
ACH-001134,-0.163244287293
ACH-001151,-0.158363199516
ACH-001163,-0.13732328957599998
ACH-001164,-0.259877720652
ACH-001173,-0.150646783617
ACH-001183,-0.11511406102
ACH-001184,-0.222928312294
ACH-001190,-0.36960137349399996
ACH-001192,-0.283803022782
ACH-001193,0.0165605629415
ACH-001196,-0.126410967402
ACH-001197,-0.254185450614
ACH-001205,-0.40297142952799997
ACH-001211,-0.0536301649292
ACH-001212,-0.13635188788799998
ACH-001228,-0.0665775488957
ACH-001232,-0.250062632003
ACH-001239,-0.0456109708969
ACH-001274,-0.188423230229
ACH-001275,-0.34049442771899996
ACH-001277,0.0685570967744
ACH-001278,-0.29156047566
ACH-001280,-0.30728537945
ACH-001283,-0.024981474981900002
ACH-001289,-0.14193709359099999
ACH-001295,-0.103125277254
ACH-001300,-0.333425878057
ACH-001301,0.147323011032
ACH-001302,0.123389841558
ACH-001303,-0.111284668891
ACH-001306,-0.17892967978799998
ACH-001318,-0.247037166562
ACH-001322,-0.0095413167277
ACH-001328,-0.109332916909
ACH-001332,0.20751646819699998
ACH-001333,-0.21090626723499997
ACH-001336,0.0381581530863
ACH-001340,-0.20599879840500002
ACH-001346,-0.30362256435199997
ACH-001353,-0.174957945634
ACH-001354,-0.143762097555
ACH-001367,0.101926733376
ACH-001368,0.11655207711400001
ACH-001374,-0.33040978830699996
ACH-001375,-0.076513428474
ACH-001377,-0.100277246104
ACH-001380,0.051909126081600004
ACH-001391,-0.198425119181
ACH-001407,-0.295594258076
ACH-001408,0.051397728093699996
ACH-001413,-0.16810630608399998
ACH-001430,0.0779582833691
ACH-001431,0.0343810972392
ACH-001450,-0.38300584804899995
ACH-001496,-0.044907918738099996
ACH-001500,-0.0869074522799
ACH-001521,-0.061968380665199996
ACH-001523,0.000693166670013
ACH-001532,-0.23108513260299998
ACH-001536,-0.04252810732369999
ACH-001550,-0.132525813376
ACH-001552,-0.07466998424089999
ACH-001554,-0.18164077872900003
ACH-001645,-0.0393387817796
ACH-001654,-0.0262489208452
ACH-001715,-0.178292564839
ACH-001735,-0.0711435686316
ACH-001736,-0.12127613746200001
ACH-001737,-0.411511827562
ACH-001740,-0.237404509334
ACH-001745,-0.185210045016
ACH-001750,-0.205720926429
ACH-001765,-0.0244934533611
ACH-001956,-0.110391828355
ACH-001957,-0.115712194934
