,CENPO (79172)
ACH-000189,-0.720499459783
ACH-000190,0.435341010346
ACH-000198,-0.070682927542
ACH-000204,-0.199573397352
ACH-000206,-0.557523606776
ACH-000207,-0.187966000601
ACH-000211,-0.275349671551
ACH-000215,-0.405352766598
ACH-000221,0.0676023550308
ACH-000222,-0.462695871356
ACH-000223,-0.164414619134
ACH-000226,-0.24140414571600002
ACH-000227,-0.233013790832
ACH-000228,-0.387090590902
ACH-000231,-0.12619765955999998
ACH-000232,-0.69064858199
ACH-000233,-0.0642815038628
ACH-000234,-0.208191338649
ACH-000235,-0.14033234760500002
ACH-000237,-0.337816791858
ACH-000238,-0.506490069434
ACH-000243,-0.213513156584
ACH-000244,-0.584328878442
ACH-000246,-0.30578190846000003
ACH-000248,-0.0319692487778
ACH-000250,-0.322416552696
ACH-000251,-0.314938256081
ACH-000253,-0.253307205855
ACH-000255,0.133353829078
ACH-000256,-0.146348251349
ACH-000257,-0.18663657897100003
ACH-000258,-0.701028184503
ACH-000259,-0.11888125054700001
ACH-000260,-0.501363135229
ACH-000261,-0.095505450188
ACH-000262,-0.146784099601
ACH-000263,-0.415598176286
ACH-000264,-0.230568838924
ACH-000265,-0.048126822887300004
ACH-000266,-0.109960842793
ACH-000272,-0.313476869456
ACH-000273,-0.387191925807
ACH-000274,-0.264959293426
ACH-000277,0.00264691931046
ACH-000278,-0.5487836169960001
ACH-000279,-0.45661314923199997
ACH-000280,-0.294194891911
ACH-000281,-0.094030086264
ACH-000288,-0.262857669528
ACH-000291,-0.195705440896
ACH-000293,0.09493334060419999
ACH-000294,-0.08480005394120001
ACH-000295,-0.0163921509663
ACH-000296,-0.0031731910846000003
ACH-000302,0.04605872119440001
ACH-000304,-0.200574435768
ACH-000307,-0.26928400066
ACH-000308,-0.7102708195630001
ACH-000310,-0.385918119865
ACH-000311,-0.321142068277
ACH-000312,-0.438507533828
ACH-000315,0.14847108817399998
ACH-000316,-0.27884425778599997
ACH-000317,-0.237097292797
ACH-000318,-0.434869433305
ACH-000319,-0.0471115581065
ACH-000320,0.029105042233899998
ACH-000322,-0.319872469599
ACH-000323,-0.132626747114
ACH-000324,-0.370129049551
ACH-000329,-0.229408167819
ACH-000330,-0.113084934477
ACH-000331,-0.218345640931
ACH-000332,-0.08477546763430001
ACH-000334,-0.05977942384880001
ACH-000335,-0.152923592347
ACH-000336,-0.162005063271
ACH-000337,-0.36108432760799997
ACH-000339,-0.350825950265
ACH-000341,0.113508058042
ACH-000348,-0.00575845405453
ACH-000350,-0.299147203563
ACH-000352,-0.00368250850278
ACH-000356,-0.148277031747
ACH-000361,-0.49728065550300005
ACH-000362,-0.26561548448000005
ACH-000363,-0.19223979095199997
ACH-000364,-0.163707249062
ACH-000365,0.12543290164100002
ACH-000366,-0.36168545026999993
ACH-000368,-0.220647668033
ACH-000374,-0.0818037773686
ACH-000375,0.031182119030299996
ACH-000376,-0.24326254285100002
ACH-000381,-0.32868744253800003
ACH-000383,0.0239123124675
ACH-000387,-0.0690730715983
ACH-000389,-0.487529183213
ACH-000390,-0.0631686886858
ACH-000393,-0.203552770962
ACH-000395,-0.27427006457499997
ACH-000397,-0.324458129079
ACH-000401,-0.408841532799
ACH-000402,0.38529583913300003
ACH-000403,-0.297429881351
ACH-000404,-0.151718319246
ACH-000406,-0.0367889674325
ACH-000407,0.100932493508
ACH-000408,-0.203557684727
ACH-000410,-0.11604505525699998
ACH-000411,-0.350574615255
ACH-000414,-0.325838515906
ACH-000415,-0.183196726894
ACH-000416,-0.0091666971049
ACH-000420,-0.134558754478
ACH-000421,0.0503448268819
ACH-000424,0.0993534232697
ACH-000425,-0.0501422754752
ACH-000426,0.0838097759694
ACH-000427,0.115673516797
ACH-000433,-0.30299213949299997
ACH-000436,-0.322903997532
ACH-000444,0.206042896035
ACH-000445,-0.323524370311
ACH-000448,-0.49719869855400006
ACH-000450,-0.223948754654
ACH-000452,-0.112175804257
ACH-000454,-0.323852359759
ACH-000458,-0.0211682539726
ACH-000459,-0.09256207727739998
ACH-000460,-0.0850351581841
ACH-000461,0.137609756281
ACH-000463,-0.277734107653
ACH-000464,-0.547225121572
ACH-000466,-0.19295017199499997
ACH-000467,-0.393036103463
ACH-000468,-0.055020932903500006
ACH-000469,-0.18120310067899997
ACH-000470,-0.027613718112
ACH-000471,-0.049166703138
ACH-000472,-0.262556621628
ACH-000473,0.144968613007
ACH-000475,0.0767811234664
ACH-000476,-0.202343448968
ACH-000477,-0.0478991328522
ACH-000480,-0.488034142001
ACH-000481,-0.0164903157019
ACH-000483,0.16759124533
ACH-000484,-0.27628734699
ACH-000485,0.0707304021223
ACH-000486,-0.10082582108100001
ACH-000487,-0.38584261402099995
ACH-000488,-0.203553504928
ACH-000490,-0.35550345321599996
ACH-000491,-0.04579665085080001
ACH-000495,-0.20978118735800003
ACH-000496,-0.298618337443
ACH-000499,0.12246904135
ACH-000500,-0.00860689458763
ACH-000502,-0.441970128853
ACH-000503,-0.032486789207599995
ACH-000505,-0.018401073754000002
ACH-000507,0.021094455381400003
ACH-000510,-0.00487397876733
ACH-000511,0.11616203111
ACH-000512,-0.135151926689
ACH-000516,-0.156940106805
ACH-000517,0.0388295599061
ACH-000518,-0.0391834319916
ACH-000520,-0.44622777622299997
ACH-000521,-0.246089963537
ACH-000522,-0.0847464849027
ACH-000524,-0.413118898666
ACH-000527,-0.0425898939135
ACH-000528,-0.334054671326
ACH-000537,0.044550396264
ACH-000541,-0.0847810476035
ACH-000542,-0.420136555558
ACH-000544,-0.12280294911299999
ACH-000545,-0.341579400364
ACH-000547,-0.04885329770269999
ACH-000548,-0.43432701282200004
ACH-000549,-0.432476892754
ACH-000550,-0.034519212620599996
ACH-000552,0.21155887355099998
ACH-000556,-0.170395024293
ACH-000557,0.0943357322659
ACH-000570,-0.330090031367
ACH-000571,-0.180165476458
ACH-000573,0.052103086879400004
ACH-000576,-0.0686910513672
ACH-000580,-0.158564143174
ACH-000584,0.011350113592100001
ACH-000585,-0.113399791315
ACH-000588,0.0490668991805
ACH-000589,-0.132728085435
ACH-000591,-0.15651179186699998
ACH-000593,-0.30934224332
ACH-000600,-0.084941094661
ACH-000601,0.021592332984700004
ACH-000604,-0.0464830161582
ACH-000605,-0.10782775967
ACH-000606,-0.6810478223
ACH-000608,-0.169278017115
ACH-000614,-0.17243075510000003
ACH-000616,-0.20478206068500002
ACH-000618,-0.467947809921
ACH-000619,-0.030460552759700003
ACH-000620,0.08495030340189999
ACH-000621,-0.11456532344
ACH-000622,-0.24070344114300002
ACH-000623,0.0497950904545
ACH-000624,0.0035243208084200003
ACH-000627,-0.29927828550700003
ACH-000630,-0.218443495746
ACH-000632,-0.335344679904
ACH-000633,-0.157614458328
ACH-000637,-0.20893388536899998
ACH-000638,0.155274745967
ACH-000646,-0.228445718136
ACH-000647,-0.018508527508900002
ACH-000648,-0.295388957164
ACH-000649,-0.0896688976969
ACH-000651,0.00311629760962
ACH-000652,-0.122089089339
ACH-000653,-0.191117593767
ACH-000657,-0.220302324221
ACH-000658,-0.011895980524799999
ACH-000661,-0.24271992246100002
ACH-000662,-0.218369128595
ACH-000663,-0.212694902186
ACH-000665,-0.102837384759
ACH-000671,-0.105995203221
ACH-000673,-0.44795793671899997
ACH-000676,-0.00301438654888
ACH-000677,-0.14241578351099998
ACH-000681,-0.22811392100000003
ACH-000682,-0.220900245907
ACH-000683,-0.0230669037965
ACH-000684,-0.665043381603
ACH-000688,-0.0266645465883
ACH-000693,0.0298284459878
ACH-000694,-0.254507555404
ACH-000695,0.012464694605299998
ACH-000696,0.0443034147251
ACH-000697,-0.2456373982
ACH-000699,-0.154167340708
ACH-000701,-0.153524137358
ACH-000706,0.028293382956500003
ACH-000711,-0.48552509188000004
ACH-000713,0.11959832976700001
ACH-000714,-0.414641344229
ACH-000718,0.0313985993905
ACH-000720,-0.20131351862
ACH-000721,0.027889101853700003
ACH-000724,-0.187855636589
ACH-000725,-0.07548423471089999
ACH-000732,-0.515200442081
ACH-000734,-0.36790526480999997
ACH-000735,-0.03710823062369999
ACH-000736,0.022671075254199997
ACH-000738,-0.439860578034
ACH-000746,0.187829064697
ACH-000747,-0.238249817841
ACH-000748,0.0911569189665
ACH-000753,-0.198969060454
ACH-000756,-0.046269334797300006
ACH-000757,0.0353485975167
ACH-000758,0.19086054864100002
ACH-000760,-0.180333480652
ACH-000763,-0.0337539966873
ACH-000764,-0.30152163113
ACH-000765,-0.146343774783
ACH-000766,0.07635924822089998
ACH-000767,-0.284112079922
ACH-000768,0.123374986217
ACH-000769,-0.868165046817
ACH-000770,0.0988973939717
ACH-000771,-0.622032232397
ACH-000773,-0.36994369556400003
ACH-000776,-0.27135437049100003
ACH-000777,-0.107785622724
ACH-000778,-0.423181474287
ACH-000781,-0.226745142017
ACH-000782,-0.011483282598000001
ACH-000783,-0.0656355843899
ACH-000784,-0.150513853497
ACH-000785,-0.188282349579
ACH-000787,-0.43288798553900004
ACH-000788,-0.616446883618
ACH-000791,-0.332255868447
ACH-000792,-0.105118417883
ACH-000794,-0.24822991017299997
ACH-000796,-0.09080861780210002
ACH-000799,-0.46547670754299997
ACH-000800,-0.547618886773
ACH-000802,-0.150608248249
ACH-000804,-0.425627359594
ACH-000805,-0.40899596030999996
ACH-000809,0.16865438651599998
ACH-000810,-0.0463057119134
ACH-000811,-0.212128602927
ACH-000817,-0.09280719325310001
ACH-000819,0.042491968059099994
ACH-000820,0.32394832862
ACH-000821,-0.22118348344
ACH-000822,-0.0176365993792
ACH-000823,-0.22073683346200001
ACH-000824,-0.0759654167423
ACH-000827,-0.430878726559
ACH-000829,-0.143702547157
ACH-000831,0.112076299273
ACH-000832,-0.054866867477900004
ACH-000833,0.0572853595118
ACH-000834,-0.201413251016
ACH-000835,-0.13513934315
ACH-000836,0.479408498592
ACH-000837,-0.10089355491
ACH-000838,-0.13703910295399999
ACH-000839,-0.426817160816
ACH-000840,-0.376088893396
ACH-000841,-0.114820623247
ACH-000843,-0.187304788247
ACH-000846,-0.86589400192
ACH-000847,-0.0973814558801
ACH-000848,-0.401054197041
ACH-000849,-0.0569038876484
ACH-000851,-0.372445755241
ACH-000855,-0.07766509926199999
ACH-000856,-0.398304756087
ACH-000858,-0.223501783968
ACH-000859,-0.0947601697687
ACH-000861,-0.348378093648
ACH-000862,-0.147581584718
ACH-000865,-0.010452532530700002
ACH-000866,-0.618270709763
ACH-000867,-0.131888670465
ACH-000869,-0.135267645189
ACH-000872,0.0622185505248
ACH-000873,0.00601499263346
ACH-000876,-0.025853191938400005
ACH-000878,-0.366772920015
ACH-000880,-0.550764485161
ACH-000881,-0.227484995332
ACH-000882,-0.56757378105
ACH-000884,-0.0749111328203
ACH-000885,-0.33167554981999997
ACH-000887,0.13516642291099998
ACH-000888,-0.0327570896636
ACH-000889,-0.193029309854
ACH-000890,-0.241885745579
ACH-000896,-0.013241338480599999
ACH-000898,-0.12155681815500001
ACH-000900,-0.0742460736433
ACH-000901,-0.372232722497
ACH-000905,-0.43297993008100005
ACH-000906,-0.302374118168
ACH-000907,-0.24571957539
ACH-000910,-0.122501925868
ACH-000911,0.0194067553311
ACH-000912,0.23944605913699998
ACH-000913,-0.0923349961875
ACH-000915,-0.24108120008
ACH-000916,-0.049407248232199996
ACH-000917,-0.009137434014739999
ACH-000921,-0.0672708822011
ACH-000924,-0.267071394056
ACH-000926,-0.170579815644
ACH-000928,-0.20068276338399998
ACH-000929,-0.135057751816
ACH-000932,-0.121740024741
ACH-000935,-0.229380639408
ACH-000936,-0.34893914369199996
ACH-000937,-0.235717780091
ACH-000938,-0.0253621191202
ACH-000939,0.591221754705
ACH-000941,-0.39819082575599996
ACH-000943,0.117805933673
ACH-000946,-0.45244156437
ACH-000947,-0.487775770148
ACH-000948,-0.053590648632800005
ACH-000950,-0.39122143479000004
ACH-000953,-0.165457298581
ACH-000957,-0.16167429912999998
ACH-000958,0.04362673428140001
ACH-000960,0.00650465851643
ACH-000963,-0.122889448526
ACH-000968,0.00996259938684
ACH-000969,-0.101361741436
ACH-000973,-0.00361948393111
ACH-000974,-0.17373809113400002
ACH-000975,-0.07456494961639999
ACH-000976,-0.478706637916
ACH-000978,-0.370742396581
ACH-000980,0.151750628428
ACH-000984,-0.18728254121100002
ACH-000986,-0.258341427728
ACH-000988,-0.264705105705
ACH-000993,-0.32166387301
ACH-000994,0.111621168437
ACH-000996,-0.0338002483405
ACH-001001,-0.45339791702
ACH-001020,0.332908983656
ACH-001028,-0.0658866451568
ACH-001031,-0.307135016972
ACH-001038,-0.187932022244
ACH-001048,-0.19446888341899998
ACH-001050,0.0068326121063700005
ACH-001053,-0.21453051405999998
ACH-001054,-0.132494038435
ACH-001061,-0.09180324949830002
ACH-001067,-0.44835835579899996
ACH-001075,-0.299812353304
ACH-001096,-0.324563654303
ACH-001128,1.5230266565000001
ACH-001134,-0.184449745815
ACH-001151,-0.297650121002
ACH-001163,-0.143888380607
ACH-001164,-0.19441886849800002
ACH-001173,-0.29512611398
ACH-001183,-0.0638282221294
ACH-001184,-0.288696113104
ACH-001190,-0.241723137016
ACH-001192,-0.192454394062
ACH-001193,-0.49438279133199997
ACH-001196,-0.246316437819
ACH-001197,-0.9095943995899999
ACH-001205,-0.27833435956700003
ACH-001211,-0.296570872173
ACH-001212,0.0164410980153
ACH-001228,-0.482586482905
ACH-001232,-0.309439148479
ACH-001239,-0.139977539308
ACH-001274,-0.14659301972799998
ACH-001275,-0.131384226655
ACH-001277,0.0714888744549
ACH-001278,-0.20127464384100002
ACH-001280,-0.299273677157
ACH-001283,-0.417022643733
ACH-001289,-0.054822949020999996
ACH-001295,-0.14029315182
ACH-001300,-0.421028354542
ACH-001301,-0.252310264095
ACH-001302,-0.0253195452182
ACH-001303,-0.0767638662516
ACH-001306,-0.074816045086
ACH-001318,-0.055761019497499995
ACH-001322,0.014752222994299999
ACH-001328,-0.223826989355
ACH-001332,-0.34596322393
ACH-001333,-0.0978410704481
ACH-001336,-0.268976045904
ACH-001340,-0.8499794210870001
ACH-001346,-0.09175276037340001
ACH-001353,-0.393917820472
ACH-001354,-0.06513554860500001
ACH-001367,-0.20879115495900002
ACH-001368,-0.23779083195300002
ACH-001374,-0.457073367843
ACH-001375,-0.270768806411
ACH-001377,-0.31927935786
ACH-001380,-0.059393687186199993
ACH-001391,-0.392367308716
ACH-001407,-0.0743516834276
ACH-001408,-0.21591249389199998
ACH-001413,-0.166809857373
ACH-001430,-0.644033567472
ACH-001431,-0.163532492581
ACH-001450,0.031828031996299994
ACH-001496,0.18406393537500002
ACH-001500,0.24049443281
ACH-001521,-0.008757833563600001
ACH-001523,-0.43840963023900004
ACH-001532,-0.57205789431
ACH-001536,-0.200775200193
ACH-001550,0.410492095459
ACH-001552,-0.0904751076054
ACH-001554,-0.227839448524
ACH-001645,-0.186305225547
ACH-001654,-0.054196308893800005
ACH-001715,-0.287090313595
ACH-001735,-0.04771104271940001
ACH-001736,0.030523165527400004
ACH-001737,-0.295213875056
ACH-001740,-0.209166020101
ACH-001745,-0.08172250702810001
ACH-001750,-0.405415371606
ACH-001765,-0.231148096288
ACH-001956,-0.31107142700999996
ACH-001957,-0.380952357535
