,SPATA31A5 (727905)
ACH-000375,-0.22911974030299997
ACH-000376,-0.248473565044
ACH-000381,-0.23084023585900001
ACH-000383,-0.0779688176629
ACH-000387,-0.435376207
ACH-000389,-0.340499391121
ACH-000390,-0.228785143813
ACH-000393,-0.187878057107
ACH-000395,-0.285600202678
ACH-000397,-0.07846468417960001
ACH-000401,-0.391076152615
ACH-000402,-0.0234415731589
ACH-000403,-0.208175517053
ACH-000404,-0.36382487446500006
ACH-000406,-0.451256366489
ACH-000407,-0.262028681579
ACH-000408,-0.170353180368
ACH-000410,-0.418000218203
ACH-000411,-0.352098714126
ACH-000414,-0.044241187544099995
ACH-000415,-0.301824354435
ACH-000416,-0.176679400141
ACH-000420,-0.275798727134
ACH-000421,-0.19251747377300002
ACH-000424,-0.449464542537
ACH-000425,-0.316761131125
ACH-000426,-0.032275648169400005
ACH-000427,-0.17512580879
ACH-000433,-0.325807060734
ACH-000436,-0.243630401264
ACH-000444,-0.28153225685100003
ACH-000445,-0.404962967177
ACH-000448,-0.26368544818100004
ACH-000450,-0.0760185429796
ACH-000452,-0.27909559859099997
ACH-000454,-0.242498586714
ACH-000458,-0.107570600319
ACH-000459,-0.24491561304499998
ACH-000460,-0.304209392074
ACH-000461,-0.166397995722
ACH-000463,-0.433274101122
ACH-000464,-0.310918538899
ACH-000466,-0.33049484034000004
ACH-000467,-0.194578370127
ACH-000468,-0.391117540626
ACH-000469,-0.228766552918
ACH-000470,-0.29915761924199996
ACH-000471,-0.359140100946
ACH-000472,-0.17155802683600002
ACH-000473,-0.282620530242
ACH-000475,-0.128623390851
ACH-000476,-0.284737107909
ACH-000477,-0.231162279975
ACH-000480,-0.317469421776
ACH-000481,-0.276231903096
ACH-000483,-0.167456520596
ACH-000484,-0.0569437113717
ACH-000485,-0.163952770879
ACH-000486,-0.157478582727
ACH-000487,-0.321820460823
ACH-000488,-0.130260593849
ACH-000490,-0.19788183810600002
ACH-000491,-0.354284341575
ACH-000495,-0.178843057674
ACH-000496,-0.38858172189
ACH-000499,-0.300405526029
ACH-000500,0.1667085858
ACH-000502,-0.22094250539700003
ACH-000503,-0.00470826239311
ACH-000505,-0.169928866553
ACH-000507,-0.17061201476399998
ACH-000510,-0.271908200194
ACH-000511,-0.275790763963
ACH-000512,-0.363951000475
ACH-000516,-0.230394709336
ACH-000517,-0.267895209533
ACH-000518,-0.152718419714
ACH-000520,-0.102426390263
ACH-000521,-0.289229393153
ACH-000522,-0.193354951338
ACH-000524,-0.271532008798
ACH-000527,-0.249663753851
ACH-000528,-0.32352151178800004
ACH-000537,-0.249945547827
ACH-000541,-0.399417898164
ACH-000542,-0.333829406462
ACH-000544,-0.13033751667500001
ACH-000545,-0.267324537943
ACH-000547,-0.259284101096
ACH-000548,-0.235024949194
ACH-000549,-0.275643373585
ACH-000550,-0.324317121178
ACH-000552,-0.244149674584
ACH-000556,-0.22860077755999997
ACH-000557,-0.0877598372103
ACH-000570,-0.151416637645
ACH-000571,-0.11320996185900001
ACH-000573,-0.307235900163
ACH-000576,-0.163117305035
ACH-000580,-0.226249766351
ACH-000584,-0.277716089482
ACH-000585,-0.29765500862100003
ACH-000588,-0.114330128839
ACH-000589,-0.227750208946
ACH-000591,-0.22748065999699998
ACH-000593,-0.174607830091
ACH-000600,-0.294317869672
ACH-000601,-0.188767235653
ACH-000604,0.0187527273853
ACH-000605,-0.175919655412
ACH-000606,-0.43201035407300004
ACH-000608,-0.09949113078680001
ACH-000614,-0.109246098616
ACH-000616,-0.203004659778
ACH-000618,-0.174121669824
ACH-000619,-0.13253201044000001
ACH-000620,-0.227956048596
ACH-000621,-0.27892650515
ACH-000622,-0.36912372301799995
ACH-000623,-0.306029573897
ACH-000624,-0.19855667118599998
ACH-000627,-0.324096991051
ACH-000630,-0.405715280827
ACH-000632,-0.166913594293
ACH-000633,-0.388966582878
ACH-000637,-0.267402625013
ACH-000638,-0.09290380341910001
ACH-000646,-0.14235977322
ACH-000647,-0.0573376727195
ACH-000648,-0.08637892874389999
ACH-000649,-0.337194174352
ACH-000651,-0.35476320141900003
ACH-000652,-0.304873872998
ACH-000653,-0.15706073689000002
ACH-000657,-0.152837642411
ACH-000658,-0.104849622083
ACH-000661,-0.295932757761
ACH-000662,0.24614647184900001
ACH-000663,-0.244266578809
ACH-000665,-0.16900122925500002
ACH-000671,-0.33710488028999996
ACH-000673,-0.36148596107000003
ACH-000676,-0.213463534042
ACH-000677,-0.151075171665
ACH-000681,-0.333590782488
ACH-000682,-0.265645073453
ACH-000683,-0.236030821378
ACH-000684,-0.261741031731
ACH-000688,-0.215248157557
ACH-000693,-0.186558446872
ACH-000694,-0.23611905281599999
ACH-000695,-0.146131457799
ACH-000696,-0.260808557336
ACH-000697,-0.146202817363
ACH-000699,-0.252513313481
ACH-000701,-0.19315141587200002
ACH-000706,-0.31470745406100004
ACH-000711,-0.22601317790199998
ACH-000713,-0.272076435544
ACH-000714,-0.32471834048500003
ACH-000718,-0.20625596725900003
ACH-000720,-0.177079715235
ACH-000721,-0.31891173173500004
ACH-000724,-0.167156827965
ACH-000725,-0.36208512150600003
ACH-000732,-0.219011076838
ACH-000734,-0.332716228705
ACH-000735,-0.29043070025400003
ACH-000736,-0.17576358774
ACH-000738,-0.16178215511299998
ACH-000746,-0.166412114023
ACH-000747,-0.188963714897
ACH-000748,-0.20295059645100003
ACH-000753,-0.245330241545
ACH-000756,-0.016518760700100003
ACH-000757,-0.361809673614
ACH-000758,-0.140136743446
ACH-000760,-0.22161951971299998
ACH-000763,-0.044259028241999995
ACH-000764,-0.288507227927
ACH-000765,-0.23682779888099997
ACH-000766,-0.17197670209399998
ACH-000767,0.0010573718643
ACH-000768,-0.258874833145
ACH-000769,-0.32396128623500003
ACH-000770,-0.21950733630999997
ACH-000771,-0.159260822986
ACH-000773,-0.264586311226
ACH-000776,-0.311434019438
ACH-000777,-0.236805202215
ACH-000778,-0.142138573947
ACH-000781,-0.264806655214
ACH-000782,-0.07078544029469999
ACH-000783,-0.21722882824099998
ACH-000784,-0.271552681099
ACH-000785,-0.106169943746
ACH-000787,-0.371418823697
ACH-000788,-0.289127987362
ACH-000791,-0.142464131547
ACH-000792,-0.24168363034
ACH-000794,-0.28336086354699996
ACH-000796,-0.184472030949
ACH-000799,-0.37155883955499996
ACH-000800,-0.27017434452
ACH-000802,-0.238135564624
ACH-000804,-0.24976372574099998
ACH-000805,-0.195258589408
ACH-000809,-0.193337968969
ACH-000810,-0.40107350215899995
ACH-000811,-0.216858083693
ACH-000817,-0.23617256443300003
ACH-000819,-0.267183698008
ACH-000820,-0.24223355506299998
ACH-000821,-0.245137438593
ACH-000822,-0.20861013190699998
ACH-000823,-0.233324900616
ACH-000824,-0.18168649715100002
ACH-000827,-0.25943544924899997
ACH-000829,-0.325122521699
ACH-000831,-0.20044434506900002
ACH-000832,-0.26351056393100003
ACH-000833,0.07427995248949999
ACH-000834,-0.229141727458
ACH-000835,-0.11939951141899999
ACH-000836,-0.131592576342
ACH-000837,-0.344906405268
ACH-000838,-0.0363470207378
ACH-000839,-0.08045920668610002
ACH-000840,-0.173488756164
ACH-000841,-0.322978095409
ACH-000843,-0.0950882079688
ACH-000846,-0.207149887418
ACH-000847,-0.199385115443
ACH-000848,-0.231811490578
ACH-000849,-0.033448771183
ACH-000851,-0.297501961284
ACH-000855,-0.055784204741199994
ACH-000856,-0.151763727337
ACH-000858,-0.298911721052
ACH-000859,-0.335784915376
ACH-000861,-0.288080648935
ACH-000862,-0.120007737091
ACH-000865,-0.267668725274
ACH-000866,-0.24875585345100001
ACH-000867,-0.212902956126
ACH-000869,-0.173283828986
ACH-000872,-0.325085014829
ACH-000873,-0.38540820040299995
ACH-000876,-0.284687136153
ACH-000878,-0.243281473732
ACH-000880,-0.0739603309309
ACH-000881,-0.212736336123
ACH-000882,-0.231059241984
ACH-000884,-0.21844672433
ACH-000885,-0.33576428268200004
ACH-000887,-0.365005338084
ACH-000888,-0.178609095042
ACH-000889,-0.222495806545
ACH-000890,-0.418934247995
ACH-000896,-0.117734111644
ACH-000898,-0.05640306467759999
ACH-000900,-0.2663494423
ACH-000901,-0.348655580835
ACH-000905,-0.342665291391
ACH-000906,-0.33987082401999996
ACH-000907,-0.20717682160999998
ACH-000910,-0.272573501708
ACH-000911,-0.046041057703900004
ACH-000912,-0.283521733937
ACH-000913,-0.227204159516
ACH-000915,-0.24870482188999998
ACH-000916,-0.41239317563
ACH-000917,-0.32650786532
ACH-000921,-0.261893678629
ACH-000924,-0.2387860943
ACH-000926,-0.206926204893
ACH-000928,-0.0875864771486
ACH-000929,-0.272978732399
ACH-000932,-0.136014093462
ACH-000935,-0.19020338938200002
ACH-000936,-0.0975788248734
ACH-000937,-0.194287527977
ACH-000938,-0.181868696475
ACH-000939,-0.0916421695977
ACH-000941,-0.167265188875
ACH-000943,-0.312863153204
ACH-000946,-0.194990104537
ACH-000947,-0.189904943798
ACH-000948,-0.274039159414
ACH-000950,-0.0680819601724
ACH-000953,-0.0979679902892
ACH-000957,-0.258942642953
ACH-000958,-0.43540369534999995
ACH-000960,-0.157567993317
ACH-000963,-0.0602369347443
ACH-000968,-0.30066787652800003
ACH-000969,-0.129069602615
ACH-000973,-0.171309785834
ACH-000974,-0.31093611905
ACH-000975,-0.318844884186
ACH-000976,-0.384597755802
ACH-000978,0.215754441515
ACH-000980,-0.174361881247
ACH-000984,-0.5163956130990001
ACH-000986,-0.372019275659
ACH-000988,-0.167649342137
ACH-000993,-0.285190253789
ACH-000994,-0.23086686358000003
ACH-000996,-0.264808211609
ACH-001001,-0.19365574894999998
ACH-001020,-0.103802642816
ACH-001028,-0.244756921128
ACH-001031,-0.185983910148
ACH-001038,-0.216068670456
ACH-001048,-0.24730588170099999
ACH-001050,-0.353383741585
ACH-001053,-0.35218428180399997
ACH-001054,-0.41239770518
ACH-001061,-0.280992087321
ACH-001067,-0.135953091304
ACH-001075,-0.147375973904
ACH-001096,-0.362164709546
ACH-001128,-0.232076818181
ACH-001134,-0.213671389831
ACH-001151,-0.105842366709
ACH-001163,-0.295466602448
ACH-001164,-0.0489841461778
ACH-001173,-0.22170895738000002
ACH-001183,-0.282162831873
ACH-001184,-0.38418213058600004
ACH-001190,-0.24362120869399997
ACH-001192,-0.581866464249
ACH-001193,-0.310526851259
ACH-001196,-0.40749149471999996
ACH-001197,-0.28041837952599996
ACH-001205,-0.273282783605
ACH-001211,-0.217567171194
ACH-001212,-0.522922293878
ACH-001228,-0.312500463219
ACH-001232,-0.40781206801700004
ACH-001239,-0.0732823686996
ACH-001274,-0.19299799539299997
ACH-001275,-0.246486899756
ACH-001277,-0.319021183893
ACH-001278,-0.264025958293
ACH-001280,-0.33503648738499997
ACH-001283,-0.22082081745
ACH-001289,-0.054423415957399995
ACH-001295,-0.306975459256
ACH-001300,-0.18291976947299998
ACH-001301,-0.345261844247
ACH-001302,-0.36142308762599995
ACH-001303,-0.314501675579
ACH-001306,-0.344170631361
ACH-001318,-0.21471290892499997
ACH-001322,0.0405493348287
ACH-001328,-0.17112110464000002
ACH-001332,-0.255352789071
ACH-001333,-0.176590389501
ACH-001336,-0.319817646104
ACH-001340,-0.183307797792
ACH-001346,-0.234309041618
ACH-001353,-0.193574042996
ACH-001354,-0.42883903819700003
ACH-001367,-0.469070785603
ACH-001368,-0.22146711447700002
ACH-001374,-0.170472582019
ACH-001375,-0.416541535132
ACH-001377,-0.24435107579799997
ACH-001380,-0.240697350139
ACH-001391,-0.195721292432
ACH-001407,-0.22641344619800002
ACH-001408,-0.079424729126
ACH-001413,-0.328661106124
ACH-001430,-0.335856756321
ACH-001431,-0.200757707288
ACH-001450,-0.114891899098
ACH-001496,-0.158356543919
ACH-001500,-0.295621634511
ACH-001521,-0.324859086354
ACH-001523,-0.10702799924900001
ACH-001532,-0.221882865741
ACH-001536,-0.126648378024
ACH-001550,-0.17847629456300002
ACH-001552,-0.24128192796700001
ACH-001554,-0.158826409949
ACH-001645,-0.0246437150739
ACH-001654,-0.250249875593
ACH-001715,-0.35870170468199997
ACH-001735,-0.23227402176399997
ACH-001736,-0.205525597844
ACH-001737,-0.530318438913
ACH-001740,-0.372303672294
ACH-001745,-0.316412628815
ACH-001750,-0.285735392951
ACH-001765,-0.23381227252300002
ACH-001956,-0.293497723577
ACH-001957,-0.24838688147799998
