,NAT10 (55226)
ACH-000004,-1.20704742737
ACH-000007,-0.996028123345
ACH-000009,-1.0905593210100002
ACH-000011,-1.26240375713
ACH-000012,-1.08652906504
ACH-000013,-0.856434149879
ACH-000014,-1.02236108751
ACH-000015,-1.07082128944
ACH-000017,-0.849168205505
ACH-000018,-1.0962873068799999
ACH-000019,-1.3263791220899999
ACH-000021,-1.16449616605
ACH-000022,-1.1923065479500001
ACH-000025,-1.27325247634
ACH-000028,-1.16046720752
ACH-000030,-0.982623286468
ACH-000035,-1.22504159612
ACH-000036,-0.9291322583759999
ACH-000037,-1.43689151609
ACH-000039,-1.1946470477
ACH-000040,-1.10539794056
ACH-000041,-1.22897126376
ACH-000042,-0.9706947649709999
ACH-000045,-1.24173388595
ACH-000047,-0.6889803243089999
ACH-000052,-1.20939937001
ACH-000053,-0.9082510594490001
ACH-000054,-1.06226725991
ACH-000055,-1.10974485594
ACH-000060,-1.0825585464
ACH-000067,-1.04314494629
ACH-000070,-1.00168300658
ACH-000075,-1.36263366
ACH-000078,-1.3050226583700002
ACH-000082,-1.2167024495999998
ACH-000085,-1.22204915885
ACH-000086,-1.21580337916
ACH-000087,-1.36011233379
ACH-000092,-1.2253174533700002
ACH-000095,-1.09638068597
ACH-000097,-1.1866045844700002
ACH-000098,-1.17825303572
ACH-000099,-1.45955126761
ACH-000108,-1.12094334687
ACH-000113,-1.03014207656
ACH-000115,-0.7169165119959999
ACH-000116,-1.08330439549
ACH-000118,-0.968262101524
ACH-000120,-1.34565280949
ACH-000123,-1.04560142833
ACH-000127,-0.9699703067479999
ACH-000128,-1.1686349437399999
ACH-000132,-1.22510473896
ACH-000133,-0.971721363363
ACH-000137,-0.925471156408
ACH-000138,-1.17460074692
ACH-000142,-1.1518454599799999
ACH-000143,-0.660211823338
ACH-000146,-1.1671689957200002
ACH-000148,-1.0
ACH-000150,-0.986773757898
ACH-000152,-0.860801055998
ACH-000153,-0.8670037252860001
ACH-000159,-1.02146972002
ACH-000160,-1.0136673876
ACH-000163,-1.0675281112000001
ACH-000167,-1.08083923374
ACH-000168,-1.1261943848
ACH-000169,-1.13751973392
ACH-000178,-1.01778092106
ACH-000182,-0.9905623391410001
ACH-000183,-0.9998065607459999
ACH-000188,-0.932640855733
ACH-000189,-1.03791941067
