,HIP1R (9026)
ACH-000004,0.11951273226800001
ACH-000007,0.293751066906
ACH-000009,-0.134646264079
ACH-000011,0.216753468156
ACH-000012,0.0173218504199
ACH-000013,0.0114462595446
ACH-000014,0.08099210915010001
ACH-000015,0.167802082084
ACH-000017,-0.0301416547042
ACH-000018,0.0424239208908
ACH-000019,0.23518896974300002
ACH-000021,-0.131575301002
ACH-000022,0.08719040815960001
ACH-000025,0.0029258213985700002
ACH-000028,0.108912677816
ACH-000030,0.142431432954
ACH-000035,-0.054395638135699996
ACH-000036,0.0684809840858
ACH-000037,-0.0438610935683
ACH-000039,-0.0521916904033
ACH-000040,0.10292537332
ACH-000041,-0.141141010828
ACH-000042,0.000687412875258
ACH-000045,-0.08343588102560001
ACH-000047,0.0677976733284
ACH-000052,0.181280804809
ACH-000053,-0.048727587737099995
ACH-000054,0.09936496880349999
ACH-000055,0.08663749282019999
ACH-000060,0.121029964364
ACH-000067,-0.0906252833027
ACH-000070,0.06367526285069999
ACH-000075,0.34355538563500004
ACH-000078,0.10235439236199999
ACH-000082,0.109096234757
ACH-000085,0.00202628674235
ACH-000086,-0.0102778565548
ACH-000087,0.0165876113723
ACH-000092,-0.189840526656
ACH-000095,0.102492489621
ACH-000097,0.107375475073
ACH-000098,-0.008304515191340001
ACH-000099,0.0658044133558
ACH-000108,0.050388647012400006
ACH-000113,0.0045829746186800005
ACH-000115,-0.00983591307447
ACH-000116,0.145743011746
ACH-000118,-0.056674753978
ACH-000120,-0.0118545415466
ACH-000123,0.0885650561168
ACH-000127,0.09755536784560001
ACH-000128,0.0813586848047
ACH-000132,-0.0017566251749
ACH-000133,0.013488946644299999
ACH-000137,0.145406857883
ACH-000138,0.0461279957681
ACH-000142,0.058895235850800004
ACH-000143,0.006497304979399999
ACH-000146,0.0275773624577
ACH-000148,-0.00714574342755
ACH-000150,0.0031756168914099997
ACH-000152,-0.126367690865
ACH-000153,0.22253125941
ACH-000159,0.030664423086000002
ACH-000160,-0.0498902084134
ACH-000163,-0.00797120247872
ACH-000167,-0.0205019641012
ACH-000168,0.11765914507200001
ACH-000169,-0.0036664486669900002
ACH-000178,0.029636563478299998
ACH-000182,0.0388448185203
ACH-000183,0.0171292225355
ACH-000188,0.0888139838078
ACH-000189,0.197840941734
ACH-000190,0.120617484107
ACH-000198,0.10049383758300001
ACH-000204,-0.09135204679339999
ACH-000206,-0.0562164508614
ACH-000207,-0.0912488806393
ACH-000211,-0.0520362940421
ACH-000215,-0.0638646919649
ACH-000221,0.12939163334200002
ACH-000222,0.04645347583880001
ACH-000223,0.141729946544
ACH-000226,-0.014803338648999999
ACH-000227,-0.101586495409
ACH-000228,0.1182734924
ACH-000231,0.05659421109
ACH-000232,-0.0106655243667
ACH-000233,-0.09084448398119999
ACH-000234,0.239062875429
ACH-000235,0.0510710754581
ACH-000237,-0.122673265156
ACH-000238,-0.09083387737160001
ACH-000243,0.047222052710999995
ACH-000244,-0.112801440921
ACH-000246,0.0821631504398
ACH-000248,0.152790383834
ACH-000250,0.00678015887034
ACH-000251,0.24059197553199999
ACH-000253,0.13271137242
ACH-000255,0.069885107187
ACH-000256,-0.00637874853736
ACH-000257,0.17843502855
ACH-000258,0.214127017133
ACH-000259,0.00655370445542
ACH-000260,-0.0007431471125300001
ACH-000261,0.106370291693
ACH-000262,0.104603571502
ACH-000263,-0.012050871363600002
ACH-000264,0.115932287839
ACH-000265,0.0954367052501
ACH-000266,0.0514808345726
ACH-000272,0.13771673739499998
ACH-000273,-0.100767181434
ACH-000274,0.0047122502941600005
ACH-000277,-0.044765642667699994
ACH-000278,-0.0716558785408
ACH-000279,0.0718506784227
ACH-000280,-0.08941998062699999
ACH-000281,-0.14498490781099999
ACH-000288,-0.07071004594250001
ACH-000291,-0.037521982207199996
ACH-000293,0.30627192750599996
ACH-000294,0.09458609826539999
ACH-000295,0.21386991195399999
ACH-000296,0.0608772912698
ACH-000302,0.0903562664051
ACH-000304,0.286165573258
ACH-000307,0.0135355768721
ACH-000308,0.070517364495
ACH-000310,-0.0165882888674
ACH-000311,-0.0519962005536
ACH-000312,0.012540466481
ACH-000315,0.15812693123299998
ACH-000316,-0.15927509486
ACH-000317,0.07453039955
ACH-000318,0.006884308844550001
ACH-000319,0.0509959395404
ACH-000320,-0.0714000447841
ACH-000322,-0.162161191826
ACH-000323,0.0283004291054
ACH-000324,0.00993953099797
ACH-000329,-0.1206233258
ACH-000330,0.0563355355349
ACH-000331,0.12643420784700002
ACH-000332,0.026109170034699997
ACH-000334,-0.025369197940700004
ACH-000335,0.17384284754999998
ACH-000336,0.124652004234
ACH-000337,0.21598047887
ACH-000339,0.028079442304700004
ACH-000341,0.0037481584742499996
ACH-000348,-0.0226638512004
ACH-000350,-0.025037720787999998
ACH-000352,0.16823512720199998
ACH-000356,0.0996746921272
ACH-000361,0.0478015844709
ACH-000362,0.014142837224299999
ACH-000363,-0.0152056618042
ACH-000364,0.0709083302638
ACH-000365,-0.0355322033751
ACH-000366,-0.0181734035442
ACH-000368,-0.127211840769
ACH-000374,0.08392420328900001
ACH-000375,0.07582159523639999
ACH-000376,0.0447271792392
ACH-000381,0.164508536141
ACH-000383,0.105891099298
ACH-000387,0.061755636308
ACH-000389,0.0018202894882200001
ACH-000390,0.0087137642817
ACH-000393,0.0256119529357
ACH-000395,-0.109527116499
ACH-000397,0.0506164070751
ACH-000401,-0.09316180413769999
ACH-000402,-0.0939023708591
ACH-000403,0.036825111118099996
ACH-000404,0.00698233256116
ACH-000406,0.0306669010605
ACH-000407,-0.0825244812941
ACH-000408,0.0333486317638
ACH-000410,0.0649937377095
ACH-000411,0.127075242949
ACH-000414,-0.169732919505
ACH-000415,-0.0440188561015
ACH-000416,-0.0643581405986
ACH-000420,0.08571411122369998
ACH-000421,0.017779303804599998
ACH-000424,-0.164371401641
ACH-000425,0.059434081825099995
ACH-000426,0.15657828613299998
ACH-000427,0.07282506156989998
ACH-000433,0.17759225216699998
ACH-000436,0.14396778761499998
ACH-000444,-0.0452179575127
ACH-000445,-0.122938419429
ACH-000448,0.18592234993099999
ACH-000450,0.12480625242599999
ACH-000452,-0.0867174974947
ACH-000454,-0.09559612156500001
ACH-000458,0.0177212605028
ACH-000459,0.0571414446929
ACH-000460,0.0786615991311
ACH-000461,0.114168700863
ACH-000463,0.0233532767332
ACH-000464,0.0126355598966
ACH-000466,-0.0337076437875
ACH-000467,0.048052874446900005
ACH-000468,-0.0909854740369
ACH-000469,0.052000092539999994
ACH-000470,0.0142108460423
ACH-000471,0.0444929164607
ACH-000472,0.190938063214
ACH-000473,0.0322527250831
ACH-000475,0.125403432731
ACH-000476,0.107725121122
ACH-000477,0.316665359438
ACH-000480,-0.0847185849402
ACH-000481,-0.10701609334899999
ACH-000483,0.20854859934
ACH-000484,0.224857510181
ACH-000485,-0.154933501108
ACH-000486,0.129387287432
ACH-000487,0.0498845864223
ACH-000488,-0.0931353768998
ACH-000490,-0.077079432467
ACH-000491,0.16291859508099998
ACH-000495,0.08749712641480001
ACH-000496,0.039692017373
ACH-000499,0.11595484356699999
ACH-000500,-0.48532311664399996
ACH-000502,0.013702063416600001
ACH-000503,-0.0283310629635
ACH-000505,0.0270433141244
ACH-000507,0.08935920807150001
ACH-000510,0.0278935495095
ACH-000511,0.09044216349919999
ACH-000512,-0.0575326146884
ACH-000516,-0.0646851909044
ACH-000517,0.05851933318
ACH-000518,0.136543066826
ACH-000520,0.053410954981899995
ACH-000521,0.118485163054
ACH-000522,0.0919830270382
ACH-000524,0.044967374265800004
ACH-000527,0.0759999375625
ACH-000528,0.120798943674
ACH-000537,-0.0436064330946
ACH-000541,-0.0311314977919
ACH-000542,-0.0799428860824
ACH-000544,0.140373132679
ACH-000545,0.189312483522
ACH-000547,0.051863068349
ACH-000548,0.10995484948300001
ACH-000549,0.00583717532557
ACH-000550,-0.00807219096941
ACH-000552,-0.017040722762599998
ACH-000556,-0.059795217634399996
ACH-000557,-0.125383489794
ACH-000570,0.0915120013212
ACH-000571,0.0594409031898
ACH-000573,0.0497027203498
ACH-000576,-0.13040886228499998
ACH-000580,0.044985540944699996
ACH-000584,0.055967357225400007
ACH-000585,-0.0284802470286
ACH-000588,0.09201731990430001
ACH-000589,0.023614118123300002
ACH-000591,0.0323245209617
ACH-000593,0.040120738684099995
ACH-000600,0.020155014696200003
ACH-000601,0.05802474086540001
ACH-000604,0.0238964358965
ACH-000605,0.172927834357
ACH-000606,-0.0180521088957
ACH-000608,0.0497570209126
ACH-000614,0.180403153156
ACH-000616,0.0072397823572100005
ACH-000618,-0.134408671231
ACH-000619,0.09825446208869999
ACH-000620,0.0802043621398
ACH-000621,-0.034264164302
ACH-000622,0.09593919159
ACH-000623,-0.049642585428800005
ACH-000624,0.10717476245999999
ACH-000627,0.0181761710007
ACH-000630,-0.0295646865631
ACH-000632,-0.0579170170849
ACH-000633,-0.0204416900555
ACH-000637,0.138093014858
ACH-000638,-0.00900734309748
ACH-000646,0.129638737249
ACH-000647,0.167386291593
ACH-000648,-0.07335463871
ACH-000649,0.0668877625031
ACH-000651,0.0366316188782
ACH-000652,-0.231074153902
ACH-000653,0.10956968527699999
ACH-000657,0.0660502528753
ACH-000658,0.260365653949
ACH-000661,0.0710473559869
ACH-000662,-0.08359718841839998
ACH-000663,0.026779444109099996
ACH-000665,0.0578446343176
ACH-000671,0.22900059403
ACH-000673,0.0336433612908
ACH-000676,0.005871632432359999
ACH-000677,0.151242613205
ACH-000681,-0.055714937541300004
ACH-000682,-0.155174755625
ACH-000683,0.06643441056480001
ACH-000684,0.19965865318599998
ACH-000688,0.00546885801301
ACH-000693,0.032709472118599994
ACH-000694,-0.0656294491419
ACH-000695,-0.211410792947
ACH-000696,0.0283135848625
ACH-000697,0.190190130834
ACH-000699,-0.11045997894099999
ACH-000701,0.044576714049500005
ACH-000706,0.160176737996
ACH-000711,0.103049519758
ACH-000713,-0.12372715673599999
ACH-000714,-0.0292785692045
