,ZRANB1 (54764)
ACH-000004,-0.0185322975125
ACH-000007,-0.0313469853842
ACH-000009,-0.23300944768800003
ACH-000011,-0.108325414097
ACH-000012,-0.048365786119099995
ACH-000013,-0.219135542537
ACH-000014,-0.11682789823899999
ACH-000015,-0.058850708848099995
ACH-000017,-0.488680303054
ACH-000018,-0.261168339692
ACH-000019,-0.09709858304060001
ACH-000021,-0.0178555470072
ACH-000022,-0.154444728857
ACH-000025,0.039553067107300006
ACH-000028,-0.106322174486
ACH-000030,-0.150719569042
ACH-000035,0.07553480140300001
ACH-000036,-0.323259797459
ACH-000037,0.102519489639
ACH-000039,-0.102256866963
ACH-000040,-0.0756753311818
ACH-000041,-0.289831535528
ACH-000042,-0.30105831231400004
ACH-000045,-0.163010716276
ACH-000047,-0.0710639606954
ACH-000052,0.13903351876800002
ACH-000053,-0.129092728892
ACH-000054,-0.142033377251
ACH-000055,-0.18601734690299998
ACH-000060,-0.0735159395535
ACH-000067,-0.323256455637
ACH-000070,0.0970785693503
ACH-000075,-0.27452972308
ACH-000078,-0.267138150023
ACH-000082,-0.25984362780000003
ACH-000085,0.0055249127703
ACH-000086,0.022640161677
ACH-000087,-0.140498028193
ACH-000092,-0.109983384334
ACH-000095,-0.27370178916
ACH-000097,-0.28845286283000005
ACH-000098,-0.07796407621019999
ACH-000099,-0.340273038682
ACH-000108,0.0573293003001
ACH-000113,-0.265225391294
ACH-000115,-0.492749058759
ACH-000116,-0.230956439042
ACH-000118,-0.0060061267738
ACH-000120,-0.316193533676
ACH-000123,-0.081734883325
ACH-000127,-0.22191782246
ACH-000128,0.000857040887254
ACH-000132,0.0349898569053
ACH-000133,-0.228567799369
ACH-000137,0.12155395951199999
ACH-000138,0.0192388746284
ACH-000142,-0.21455413996
ACH-000143,-0.1282401668
ACH-000146,-0.19800364577500001
ACH-000148,-0.22287506062800003
ACH-000150,-0.0032363975126399997
ACH-000152,-0.172981160517
ACH-000153,-0.0191235168858
ACH-000159,-0.148949433687
ACH-000160,-0.0695561761564
ACH-000163,-0.263006658535
ACH-000167,-0.12752371796599998
ACH-000168,-0.132643649511
ACH-000169,-0.279271967248
ACH-000178,-0.250431079073
ACH-000182,-0.15530253670299998
ACH-000183,-0.280715766311
ACH-000188,-0.374054233242
ACH-000189,-0.20468104895999997
ACH-000190,-0.110752166651
ACH-000198,0.011371834476900001
ACH-000204,-0.623519241802
ACH-000206,-0.157060748671
ACH-000207,-0.656012190509
ACH-000211,-0.0113828161477
ACH-000215,0.023093452526599997
ACH-000221,0.150619001064
ACH-000222,-0.17475971560400003
ACH-000223,-0.336869559881
ACH-000226,0.0449538757844
ACH-000227,-0.223542796556
ACH-000228,-0.25253289740699997
ACH-000231,-0.17409760336
ACH-000232,-0.182919625083
ACH-000233,0.027685604668900004
ACH-000234,-0.31319542281999996
ACH-000235,-0.13502447225
ACH-000237,-0.233282896714
ACH-000238,-0.18155575859200002
ACH-000243,-0.120026824994
ACH-000244,0.00659658283367
ACH-000246,-0.190940102779
ACH-000248,-0.216860660574
ACH-000250,-0.105828841274
ACH-000251,-0.10283932358100001
ACH-000253,-0.04892429315980001
ACH-000255,-0.06315573270359999
ACH-000256,-0.197484719929
ACH-000257,-0.21346393348099998
ACH-000258,-0.22333538951499998
ACH-000259,-0.247001770788
ACH-000260,-0.06585570542880001
ACH-000261,-0.305897908239
ACH-000262,-0.0883608714607
ACH-000263,0.0645424752108
ACH-000264,-0.0981924436939
ACH-000265,-0.024682307878900002
ACH-000266,-0.228464100546
ACH-000272,-0.139657187496
ACH-000273,0.000625492905655
ACH-000274,-0.0618235090987
ACH-000277,-0.618910411608
ACH-000278,-0.010345544267899999
ACH-000279,-0.156876725513
ACH-000280,-0.108837082969
ACH-000281,-0.289962997751
ACH-000288,-0.235838110985
ACH-000291,-0.089271729363
ACH-000293,-0.139962741928
ACH-000294,-0.17934196008099998
ACH-000295,-0.102572114174
ACH-000296,-0.15808857937100002
ACH-000302,-0.25606555230300004
ACH-000304,-0.47787358449199996
ACH-000307,0.004664637009859999
ACH-000308,-0.107847293653
ACH-000310,-0.232197570271
ACH-000311,-0.134556418206
ACH-000312,-0.205921294022
ACH-000315,0.017441549626
ACH-000316,-0.145087499161
ACH-000317,-0.158268147061
ACH-000318,-0.054050425340800005
ACH-000319,0.0552979124851
ACH-000320,-0.48766297783999996
ACH-000322,-0.336803117406
ACH-000323,-0.150435917463
ACH-000324,-0.11423128062599999
ACH-000329,-0.39761073808799996
ACH-000330,-0.61006411582
ACH-000331,-0.116581486259
ACH-000332,-0.194689406394
ACH-000334,-0.129953824227
ACH-000335,0.246148560847
ACH-000336,-0.470948009828
ACH-000337,-0.204414624367
ACH-000339,-0.10767240955099999
ACH-000341,0.157858944893
ACH-000348,-0.35202807749
ACH-000350,-0.26360987652
ACH-000352,-0.171234424622
ACH-000356,-0.141735428358
ACH-000361,0.276309159057
ACH-000362,-0.24453014860999997
ACH-000363,-0.20620122883900002
ACH-000364,-0.20210606051
ACH-000365,-0.231660870957
ACH-000366,-0.0613804168027
ACH-000368,-0.40636034731200005
ACH-000374,-0.304435690589
ACH-000375,-0.247722475187
ACH-000376,-0.192154786957
ACH-000381,-0.13475291479499998
ACH-000383,-0.176483196461
ACH-000387,-0.251717314332
ACH-000389,-0.369849183073
ACH-000390,-0.14301868354
ACH-000393,0.05863096536330001
ACH-000395,-0.322590970934
ACH-000397,-0.22457163013599998
ACH-000401,-0.018800079515099998
ACH-000402,0.033388558887
ACH-000403,-0.24770896543200002
ACH-000404,0.125124136423
ACH-000406,-0.0870537106897
ACH-000407,0.00824056414356
ACH-000408,-0.0499424004573
ACH-000410,-0.113918706608
ACH-000411,0.03384798404309999
ACH-000414,0.0598517181269
ACH-000415,0.01539908928
ACH-000416,-0.108584255673
ACH-000420,0.0526627011297
ACH-000421,-0.040925717662999996
ACH-000424,-0.279419100216
ACH-000425,-0.20660262044
ACH-000426,-0.0965124012191
ACH-000427,-0.0631195963859
ACH-000433,-0.152903875855
ACH-000436,-0.29544639067899997
ACH-000444,-0.043379344001699995
ACH-000445,-0.10631176666200001
ACH-000448,-0.163665621604
ACH-000450,0.159904524815
ACH-000452,-0.160287916597
ACH-000454,-0.125442791297
ACH-000458,-0.265973186672
ACH-000459,-0.244117713216
ACH-000460,-0.32263475400499997
ACH-000461,-0.0021177194291800002
ACH-000463,0.0577341722495
ACH-000464,-0.455315895518
ACH-000466,-0.238630977152
ACH-000467,-0.21151609312800002
ACH-000468,-0.09659276580630001
ACH-000469,-0.09528258603530002
ACH-000470,-0.172932138196
ACH-000471,-0.13241560713199999
ACH-000472,-0.13101466547
ACH-000473,-0.12165566596100001
ACH-000475,-0.0261411016496
ACH-000476,-0.31485992266
ACH-000477,-0.146481762915
ACH-000480,-0.019292389233099998
ACH-000481,0.07780199135
ACH-000483,0.0029451776260900004
ACH-000484,-0.0883644040175
ACH-000485,-0.0193632421159
ACH-000486,-0.133139708284
ACH-000487,-0.298196439815
ACH-000488,-0.205937720692
ACH-000490,0.0254153558281
ACH-000491,-0.117801818168
ACH-000495,-0.0327059781287
ACH-000496,-0.108126092337
ACH-000499,-0.152157548109
ACH-000500,0.13668206924
ACH-000502,-0.037158160360800004
ACH-000503,0.0107290220249
ACH-000505,0.12452351369300001
ACH-000507,-0.125700708971
ACH-000510,0.0009666095540669999
ACH-000511,-0.310339606561
ACH-000512,-0.125516471471
ACH-000516,-0.103485917284
ACH-000517,-0.248904437152
ACH-000518,-0.08819941935259999
ACH-000520,0.110806257636
