,SKA3 (221150)
ACH-000004,-0.8606990934630001
ACH-000007,-0.7903393953290001
ACH-000009,-0.879762621866
ACH-000011,-0.685985719859
ACH-000012,-0.7661921306730001
ACH-000013,-1.11635313405
ACH-000014,-0.618444997003
ACH-000015,-1.22625460821
ACH-000017,-0.545901747422
ACH-000018,-0.783750000724
ACH-000019,-0.995724301998
ACH-000021,-0.329821417124
ACH-000022,-0.728662048769
ACH-000025,-0.93249913235
ACH-000028,-0.7929026069149999
ACH-000030,-1.01555036556
ACH-000035,-0.681361641047
ACH-000036,-0.831715995239
ACH-000037,-1.37899189713
ACH-000039,-1.1584280293
ACH-000040,-1.11954802442
ACH-000041,-0.587919120414
ACH-000042,-1.00189446986
ACH-000045,-0.886626598634
ACH-000047,-1.05267507595
ACH-000052,-0.8263523552609999
ACH-000053,-0.855441723917
ACH-000054,-1.08416567904
ACH-000055,-0.6970016229379999
ACH-000060,-1.14815093484
ACH-000067,-1.3436071250900001
ACH-000070,-0.660498915813
ACH-000075,-1.15711723608
ACH-000078,-0.7601096348540001
ACH-000082,-1.19675882574
ACH-000085,-1.08600076153
ACH-000086,-0.919777295081
ACH-000087,-1.14032110049
ACH-000092,-0.563882384636
ACH-000095,-0.6944287118089999
ACH-000097,-0.910712148158
ACH-000098,-1.1035020780299998
ACH-000099,-0.6414205952750001
ACH-000108,-0.9235845693179999
ACH-000113,-0.8567771254790001
ACH-000115,-0.9530940346690001
ACH-000116,-0.871249882827
ACH-000118,-0.7319820402480001
ACH-000120,-0.8520651232340001
ACH-000123,-0.86588476009
ACH-000127,-0.812860341955
ACH-000128,-0.87845184002
ACH-000132,-1.10344605909
ACH-000133,-0.730263963546
ACH-000137,-0.639646927423
ACH-000138,-0.96276857331
ACH-000142,-0.82484797251
ACH-000143,-0.918015301521
ACH-000146,-0.9403272728829999
ACH-000148,-1.06026019646
ACH-000150,-0.855181526661
ACH-000152,-1.0577229292399999
ACH-000153,-0.594694695006
ACH-000159,-0.6700214501030001
ACH-000160,-1.05812296848
ACH-000163,-0.474300124335
ACH-000167,-1.33145981939
ACH-000168,-0.802077838435
ACH-000169,-0.866197496662
ACH-000178,-0.653569405073
ACH-000182,-1.00985171676
ACH-000183,-0.248549866763
ACH-000188,-0.7590941466050001
ACH-000189,-0.475720884255
ACH-000190,-0.860272183182
ACH-000198,-0.834590096175
