,CHRAC1 (54108)
ACH-000004,-0.30758198039900003
ACH-000007,-0.0973607610467
ACH-000009,-0.212091720711
ACH-000011,-0.0677455047552
ACH-000012,-0.0339013533402
ACH-000013,-0.175300786816
ACH-000014,-0.135761324284
ACH-000015,-0.0908158279243
ACH-000017,0.241867377294
ACH-000018,0.147534196149
ACH-000019,-0.251701493717
ACH-000021,-0.104180567314
ACH-000022,-0.272509681555
ACH-000025,-1.9676230819e-05
ACH-000028,-0.356351294925
ACH-000030,-0.0760989406546
ACH-000035,-0.021517350047200002
ACH-000036,-0.04890429361830001
ACH-000037,-0.242938121843
ACH-000039,-0.135727494304
ACH-000040,-0.126002640721
ACH-000041,-0.414494798066
ACH-000042,-0.09126340401380001
ACH-000045,0.136940555181
ACH-000047,-0.0359040310151
ACH-000052,0.0745679435816
ACH-000053,-0.311289374296
ACH-000054,-0.248250316491
ACH-000055,0.0615906372706
ACH-000060,-0.316755200176
ACH-000067,-0.014799827210899999
ACH-000070,-0.15478972064000002
ACH-000075,-0.0628385402032
ACH-000078,-0.307437956637
ACH-000082,-0.10061821745100001
ACH-000085,-0.062442745768400004
ACH-000086,-0.21242384034200001
ACH-000087,-0.025416036424599997
ACH-000092,-0.056395033971499996
ACH-000095,-0.125575643322
ACH-000097,-0.37647957087300005
ACH-000098,-0.0767609858681
ACH-000099,-0.267245296648
ACH-000108,-0.056609091067
ACH-000113,0.174714896345
ACH-000115,-0.22816419228300003
ACH-000116,-0.21054188788699998
ACH-000118,0.00459219881783
ACH-000120,-0.342211036994
ACH-000123,0.00868630992626
ACH-000127,-0.142896065396
ACH-000128,-0.101963742436
ACH-000132,-0.0276182291679
ACH-000133,-0.025031351038000003
ACH-000137,0.0345718550387
ACH-000138,-0.16565062364
ACH-000142,-0.277226866566
ACH-000143,0.264045589861
ACH-000146,-0.152315245588
ACH-000148,-0.24613019179900003
ACH-000150,-0.644655984975
ACH-000152,-0.236899820764
ACH-000153,-0.216774005244
ACH-000159,-0.290378654071
ACH-000160,0.313177911252
ACH-000163,0.055629748488900004
ACH-000167,0.174204974653
ACH-000168,-0.226684264937
ACH-000169,0.122436293988
ACH-000178,-0.277508374232
ACH-000182,-0.142379380471
ACH-000183,-0.196414948891
ACH-000188,-0.199818150124
ACH-000189,-0.237367345805
ACH-000190,0.147410501369
ACH-000198,-0.146656070311
ACH-000204,0.08448216698149999
ACH-000206,0.059390057691599996
ACH-000207,-0.029088750194900002
ACH-000211,-0.11628518443600001
ACH-000215,-0.144025473322
ACH-000221,-0.0806964269925
ACH-000222,-0.494736899205
ACH-000223,-0.112871299558
ACH-000226,-0.196500548592
ACH-000227,-0.00928847019257
ACH-000228,0.09595574452330001
ACH-000231,-0.27221164931499997
ACH-000232,-0.19081138472
ACH-000233,-0.254488543679
ACH-000234,-0.372733598012
ACH-000235,-0.33544877101799997
ACH-000237,-0.0914868081511
ACH-000238,-0.158815690844
ACH-000243,-0.16112566594799999
ACH-000244,-0.20735596021299998
ACH-000246,-0.230200839572
ACH-000248,-0.0344814075425
ACH-000250,-0.28260559238099997
ACH-000251,0.073517702504
ACH-000253,-0.0931643265477
ACH-000255,-0.217403085747
ACH-000256,-0.237745795251
ACH-000257,-0.5667694338279999
ACH-000258,-0.279450618981
ACH-000259,-0.0657149083989
ACH-000260,-0.290555353184
ACH-000261,-0.243512916371
ACH-000262,-0.223622029882
ACH-000263,-0.62904823292
ACH-000264,-0.277624271424
ACH-000265,-0.280564688708
ACH-000266,-0.00232095099892
ACH-000272,-0.37958139463
ACH-000273,-0.103971048679
ACH-000274,-0.151306970071
ACH-000277,-0.672119788414
ACH-000278,-0.0035400468024200005
ACH-000279,-0.402799549344
ACH-000280,-0.302899726589
ACH-000281,-0.10520594735500001
ACH-000288,-0.14904003795
ACH-000291,-0.370733097431
ACH-000293,0.0748872271313
ACH-000294,-0.0896475542979
ACH-000295,0.150608676395
ACH-000296,0.0016110866180400001
ACH-000302,-0.06055813693130001
ACH-000304,0.0021601859278099996
ACH-000307,-0.0975810170993
ACH-000308,-0.23525021932100001
ACH-000310,-0.10987340172700001
ACH-000311,0.14808910965
ACH-000312,-0.182961677304
ACH-000315,-0.372356704869
ACH-000316,-0.0393286843937
ACH-000317,-0.324349037409
ACH-000318,-0.28308354496599997
ACH-000319,-0.0066224054066199994
ACH-000320,-0.49821196412600005
ACH-000322,0.0658838718941
ACH-000323,-0.100468036121
ACH-000324,-0.17971778079599998
ACH-000329,-0.23478959331500002
ACH-000330,-0.166673953378
ACH-000331,-0.0858040386283
ACH-000332,-0.343865265013
ACH-000334,-0.00626989169304
ACH-000335,-0.29236154552
ACH-000336,-0.09789637681
ACH-000337,-0.163752787832
ACH-000339,-0.0349341702
ACH-000341,-0.112051512994
ACH-000348,-0.12666786121200002
ACH-000350,-0.23623878247900001
ACH-000352,-0.201236224405
ACH-000356,-0.146364897632
ACH-000361,-0.301258252847
ACH-000362,-0.609082546362
ACH-000363,-0.09660120858539999
ACH-000364,-0.16440151607
ACH-000365,0.0422965439673
ACH-000366,-0.059100340603800004
ACH-000368,-0.078155216273
ACH-000374,-0.19826697442699998
ACH-000375,-0.202152055418
ACH-000376,-0.0845224282276
ACH-000381,-0.0948256307633
ACH-000383,-0.342446459877
ACH-000387,-0.035589644349
ACH-000389,-0.36793348138000004
ACH-000390,-0.232724592965
ACH-000393,-0.11356826185900001
ACH-000395,-0.142178937826
ACH-000397,-0.13233875396400002
ACH-000401,-0.47916673075000005
ACH-000402,0.055245633567699994
ACH-000403,-0.103461021315
ACH-000404,0.0218510798856
ACH-000406,-0.0007082440632739999
ACH-000407,-0.16974963728300002
ACH-000408,-0.246015012161
ACH-000410,-0.389789588139
ACH-000411,-0.369389097403
ACH-000414,-0.576937701347
ACH-000415,-0.107125943672
ACH-000416,-0.014850228852600001
ACH-000420,-0.238597700203
ACH-000421,-0.23718941732299997
ACH-000424,0.08235460129710001
ACH-000425,-0.263670746995
ACH-000426,-0.20542178453600002
ACH-000427,-0.106352682027
ACH-000433,-0.250163194479
ACH-000436,-0.173530228209
ACH-000444,-0.258510250028
ACH-000445,-0.132783337696
ACH-000448,-0.21828356418000003
ACH-000450,-0.23116770026900002
ACH-000452,-0.0490054425414
ACH-000454,0.176840228681
ACH-000458,-0.000572240834576
ACH-000459,-0.088898385049
ACH-000460,-0.110925632643
ACH-000461,-0.0523756467956
ACH-000463,-0.13165682757799999
ACH-000464,-0.267604223493
ACH-000466,-0.101139147854
ACH-000467,0.0362759653611
ACH-000468,-0.0717146449182
ACH-000469,0.0233746318824
ACH-000470,-0.321983957018
ACH-000471,-0.45490594955499997
ACH-000472,-0.061814544105500004
ACH-000473,-0.16298713077500002
ACH-000475,-0.11925721831399999
ACH-000476,0.080525508046
ACH-000477,-0.142484976809
ACH-000480,0.156385165966
ACH-000481,-0.220181868215
ACH-000483,-0.0469969077754
ACH-000484,-0.46224240033999997
ACH-000485,-0.36470850225400003
ACH-000486,-0.25354817318100004
ACH-000487,-0.248708882382
ACH-000488,-0.0515058434751
ACH-000490,-0.141116564207
ACH-000491,-0.36009749575499994
ACH-000495,-0.5073730981710001
ACH-000496,-0.28457010747
ACH-000499,-0.21493640660399999
ACH-000500,-0.111936695144
ACH-000502,-0.193060891737
ACH-000503,-0.566157779359
ACH-000505,-0.07760808594489998
ACH-000507,-0.04533580153609999
ACH-000510,-0.121734742643
ACH-000511,-0.185869917084
ACH-000512,0.377074730322
ACH-000516,-0.341836352548
ACH-000517,-0.192706923096
ACH-000518,-0.221694668164
ACH-000520,-0.38858401988499996
ACH-000521,-0.0618599489972
ACH-000522,-0.19283643961
ACH-000524,-0.19826158655200002
ACH-000527,-0.23004762331700002
ACH-000528,-0.204186258352
ACH-000537,-0.08290733423669999
ACH-000541,-0.25023797050999996
ACH-000542,-0.284733374235
ACH-000544,0.0106824044043
ACH-000545,-0.0225220537379
ACH-000547,0.18135845904599998
ACH-000548,-0.440288909597
ACH-000549,0.0174565903269
ACH-000550,-0.10086337605000001
ACH-000552,-0.301829053299
ACH-000556,0.0730958143554
ACH-000557,-0.21662843670200002
ACH-000570,-0.18056121556200003
ACH-000571,-0.0315568033084
ACH-000573,-0.19012615969799998
ACH-000576,0.102272786027
ACH-000580,-0.126341881869
ACH-000584,-0.024059245144700002
ACH-000585,-0.177846780598
ACH-000588,0.0436672083494
ACH-000589,-0.310923201315
ACH-000591,-0.0615671184222
ACH-000593,-0.0285579297488
ACH-000600,-0.131943888386
ACH-000601,-0.22304124983800003
ACH-000604,-0.230068680863
ACH-000605,0.045224725852499995
ACH-000606,-0.05220795594909999
ACH-000608,-0.0594459924469
ACH-000614,-0.0617846182945
ACH-000616,-0.0058931063228
ACH-000618,-0.22198088683000003
ACH-000619,-0.195404612014
ACH-000620,-0.19345506407000002
ACH-000621,-0.0336017810867
ACH-000622,0.07001810153969999
ACH-000623,-0.190293316235
