,SLPI (6590)
ACH-000223,-0.05269257875609999
ACH-000226,-0.14058264902200002
ACH-000227,0.200189834127
ACH-000228,-0.0279764749296
ACH-000231,-0.00587483315343
ACH-000232,-0.024920409333599996
ACH-000233,0.10909362147099999
ACH-000234,-0.0647506309294
ACH-000235,-0.114384232615
ACH-000237,-0.0526361101872
ACH-000238,0.0253558679357
ACH-000243,-0.118339293936
ACH-000244,-0.128496435617
ACH-000246,-0.25709602641999996
ACH-000248,-0.11407808912999999
ACH-000250,-0.115628104538
ACH-000251,0.13277677100500002
ACH-000253,-0.148713295875
ACH-000255,-0.257768147899
ACH-000256,-0.153225552278
ACH-000257,0.11250555992399999
ACH-000258,0.0250872087098
ACH-000259,0.012080817544700001
ACH-000260,-0.0707225474955
ACH-000261,0.145013654685
ACH-000262,-0.294541239432
ACH-000263,0.0847192109702
ACH-000264,-0.0616561745616
ACH-000265,-0.0360361298704
ACH-000266,-0.0635028332629
ACH-000272,-0.0830284847349
ACH-000273,-0.12011165397
ACH-000274,-0.0802208825923
ACH-000277,-0.30586871357400003
ACH-000278,-0.0841012965813
ACH-000279,0.11538754717599999
ACH-000280,-0.16461871237700001
ACH-000281,0.16249545953
ACH-000288,-0.07887611137060001
ACH-000291,-0.0446085607642
ACH-000293,0.0297089153714
ACH-000294,-0.127331971046
ACH-000295,0.025350002575
ACH-000296,-0.069115309079
ACH-000302,0.0413048727894
ACH-000304,-0.264426353332
ACH-000307,0.103781124549
ACH-000308,-0.035265606398699995
ACH-000310,0.102163931237
ACH-000311,-0.0510650310157
ACH-000312,-0.010259208248700002
ACH-000315,0.0856880079227
ACH-000316,-0.0978581594772
ACH-000317,-0.10604297892100001
ACH-000318,-0.0691770460919
ACH-000319,0.0439966630803
ACH-000320,0.11960076687400001
ACH-000322,-0.34258280990999995
ACH-000323,0.166194404714
ACH-000324,-0.153734618328
ACH-000329,0.17555744241500001
ACH-000330,-0.390091464321
ACH-000331,-0.0205988532467
ACH-000332,-0.07131277688519999
ACH-000334,0.191938538579
ACH-000335,-0.257542952383
ACH-000336,-0.19401507962900003
ACH-000337,-0.200218230872
ACH-000339,-0.11542368679300001
ACH-000341,-0.0999886566506
ACH-000348,-0.057240248341499995
ACH-000350,-0.0683925947705
ACH-000352,-0.024021205317700002
ACH-000356,-0.14591572678099998
ACH-000361,0.166313073618
ACH-000362,-0.09441101708310001
ACH-000363,-0.0738607274746
ACH-000364,-0.0275191063467
ACH-000365,0.05343888561869999
ACH-000366,0.131021412016
ACH-000368,0.044554644322100004
ACH-000374,0.23137468752700002
ACH-000375,0.07839495656489999
ACH-000376,-0.144793487404
ACH-000381,-0.170889909667
ACH-000383,0.0035515244254099997
ACH-000387,-0.0122761927684
ACH-000389,-0.30173505359700004
ACH-000390,-0.0331290319667
ACH-000393,0.119308635747
ACH-000395,-0.27603704149999997
ACH-000397,0.0006126594770939999
ACH-000401,0.00852987360821
ACH-000402,-0.013551953852799998
ACH-000403,-0.308229543367
ACH-000404,-0.0514847535843
ACH-000406,0.0011159322509400002
ACH-000407,0.0204243437805
ACH-000408,0.06619026954469999
ACH-000410,-0.0250714233132
ACH-000411,-0.198697555716
ACH-000414,-0.17338777574499997
ACH-000415,0.0470102339494
ACH-000416,-0.037590349667800005
ACH-000420,-0.34353392765
ACH-000421,0.053820487682
ACH-000424,0.0516866613091
ACH-000425,-0.157686199723
ACH-000426,-0.06007841720459999
ACH-000427,-0.21334789353
ACH-000433,-0.384323123702
ACH-000436,0.028416394152
ACH-000444,-0.102453654011
ACH-000445,0.127931399965
ACH-000448,-0.0212581356434
ACH-000450,-0.00300879618894
ACH-000452,-0.00013270038595200001
ACH-000454,0.202193704454
ACH-000458,0.10399307183499999
ACH-000459,-0.148949395928
ACH-000460,-0.08964635788389999
ACH-000461,-0.273693017776
ACH-000463,-0.166133453354
ACH-000464,0.04279434067980001
ACH-000466,-0.34147385574699995
ACH-000467,-0.0240448539033
ACH-000468,0.0066977645241000005
ACH-000469,-0.035237146897400005
ACH-000470,0.183445549361
ACH-000471,-0.032678803922
ACH-000472,-0.14601565310200001
ACH-000473,-0.107252867815
ACH-000475,0.0222729087512
ACH-000476,0.10217873197
ACH-000477,-0.12011213854599999
ACH-000480,-0.00802002306302
ACH-000481,-0.112886158716
ACH-000483,-0.0342256107693
ACH-000484,-0.363593655164
ACH-000485,-0.042512803926300004
ACH-000486,-0.11275578721599999
ACH-000487,-0.09360982039039999
ACH-000488,-0.11084052388
ACH-000490,0.107017151516
ACH-000491,0.20830211654599998
ACH-000495,0.261518358583
ACH-000496,-0.118385074291
ACH-000499,-0.113095672459
ACH-000500,-0.0181585858562
ACH-000502,-0.0683512443602
ACH-000503,0.107401330211
ACH-000505,0.12406683037
ACH-000507,-0.121624192368
ACH-000510,0.0724986724092
ACH-000511,-0.0555780467032
ACH-000512,0.0274148646608
ACH-000516,-0.0524402687844
ACH-000517,-0.044310598074699996
ACH-000518,-0.153910042453
ACH-000520,-0.167509625824
ACH-000521,-0.173223364592
ACH-000522,0.0493668554421
ACH-000524,-0.28928671119000005
ACH-000527,-0.19930481487399998
ACH-000528,-0.128048858179
ACH-000537,-0.0756960920881
ACH-000541,0.0726511391814
ACH-000542,-0.104799108296
ACH-000544,0.062047315321500006
ACH-000545,-0.140848289024
ACH-000547,0.27000895283000004
ACH-000548,-0.144213634165
ACH-000549,-0.0162144610793
ACH-000550,-0.07300865000960001
ACH-000552,0.0762983479162
ACH-000556,0.05708663044
ACH-000557,0.346463051509
ACH-000570,-0.183507968493
ACH-000571,-0.149183006324
ACH-000573,-0.041903852694
ACH-000576,0.0144641730464
ACH-000580,-0.0111441386189
ACH-000584,0.07453420953210001
ACH-000585,0.042723134273100004
ACH-000588,-0.0916006320143
ACH-000589,-0.185506822179
ACH-000591,-0.178872419643
ACH-000593,0.0427357395099
ACH-000600,-0.025631549763599996
ACH-000601,-0.030868925383599997
ACH-000604,-0.17461975608
ACH-000605,-0.07247977424169999
ACH-000606,0.08660267505139999
ACH-000608,0.110506150174
ACH-000614,0.0873762711437
ACH-000616,0.00204332720889
ACH-000618,-0.111619895837
ACH-000619,-0.0112119867484
ACH-000620,-0.14305987747
ACH-000621,0.09619907089759999
ACH-000622,-0.06924433684930001
ACH-000623,0.0769133397369
ACH-000624,-0.13483688538
ACH-000627,-0.0172638493502
ACH-000630,0.10419420063
ACH-000632,0.113191454678
ACH-000633,-0.0326581985673
ACH-000637,0.0406094526516
ACH-000638,0.00763015200514
ACH-000646,-0.41173875104400004
ACH-000647,0.12224512817199999
ACH-000648,0.07659186426060001
ACH-000649,0.0288053749903
ACH-000651,-0.00652081949482
ACH-000652,-0.158774122568
ACH-000653,-0.0720533571122
ACH-000657,-0.086148855505
ACH-000658,-0.0797389324145
ACH-000661,-0.174612641736
ACH-000662,-0.194510759199
ACH-000663,-0.15454699572699998
ACH-000665,-0.19017178888099998
ACH-000671,-0.12235304306700001
ACH-000673,-0.102169661512
ACH-000676,0.0563068848024
ACH-000677,-0.09695314073660001
ACH-000681,-0.119649221631
ACH-000682,-0.00976289871362
ACH-000683,0.0768469517983
ACH-000684,-0.201364490347
ACH-000688,0.0564736746967
ACH-000693,0.00517636171885
ACH-000694,-0.045618838850300006
ACH-000695,0.0606857192621
ACH-000696,-0.06950909282489999
ACH-000697,-0.10377914185699999
ACH-000699,-0.112087196529
ACH-000701,-0.07868205315489998
ACH-000706,0.036182141343400004
ACH-000711,-0.09421294298699999
ACH-000713,-0.384500406954
ACH-000714,-0.0322309905345
ACH-000718,-0.34561128427
ACH-000720,-0.0515268095598
ACH-000721,-0.207287027022
ACH-000724,0.076183976375
ACH-000725,-0.250095280305
ACH-000732,-0.313138518812
ACH-000734,0.0139172392164
ACH-000735,-0.0291275666304
ACH-000736,0.112371808362
ACH-000738,-0.151946058905
ACH-000746,-0.0959167284539
ACH-000747,-0.0427243124943
ACH-000748,-0.12415435328600001
ACH-000753,0.025921725364
ACH-000756,0.15618773348200002
ACH-000757,0.165470668124
ACH-000758,-0.263839812398
ACH-000760,-0.0967701876083
ACH-000763,-0.186897761552
ACH-000764,0.14777856929000002
ACH-000765,0.17336889824
ACH-000766,-0.177649658395
ACH-000767,-0.059741987289899996
ACH-000768,-0.106949500792
ACH-000769,-0.188342778317
ACH-000770,-0.11632010276799999
ACH-000771,-0.150746256356
ACH-000773,-0.146012695503
ACH-000776,-0.101241241193
ACH-000777,-0.110178963598
ACH-000778,0.08242336571489998
ACH-000781,-0.05751315209430001
ACH-000782,0.19844521657400002
ACH-000783,0.0178677752041
ACH-000784,0.028598548961400003
ACH-000785,-0.00517114362783
ACH-000787,-0.12050343630999999
ACH-000788,-0.045101165708099994
ACH-000791,0.0618626610174
ACH-000792,-0.0877099611847
ACH-000794,0.0127804780729
ACH-000796,-0.0380885308938
ACH-000799,-0.0804519640417
ACH-000800,0.08705152768050001
ACH-000802,0.0953492157416
ACH-000804,-0.0748763225706
ACH-000805,0.131719124325
ACH-000809,-0.012950005174200002
ACH-000810,0.025110574725799997
ACH-000811,-0.153911502456
ACH-000817,0.0697512019159
ACH-000819,0.0394713099224
ACH-000820,-0.148460334124
ACH-000821,0.0709659501885
ACH-000822,-0.127464785204
ACH-000823,-0.059900342526599995
ACH-000824,0.011852894837400001
ACH-000827,-0.196190169796
ACH-000829,-0.149488613727
ACH-000831,-0.0674484920822
ACH-000832,-0.0460568857943
ACH-000833,0.03438187541269999
ACH-000834,0.013459128188200001
ACH-000835,0.06256704343399999
ACH-000836,-0.0707007134252
ACH-000837,-0.0388833052955
ACH-000838,0.0102309232258
ACH-000839,-0.33768147288500006
ACH-000840,-0.17116239634
ACH-000841,0.138478092063
ACH-000843,-0.0158868553184
ACH-000846,-0.016560530025
ACH-000847,-0.149325301951
ACH-000848,-0.060384179429400005
ACH-000849,-0.123681714836
ACH-000851,-0.106481964049
ACH-000855,0.0786015793872
ACH-000856,-0.05084112177069999
ACH-000858,-0.046363898439199996
ACH-000859,-0.1635792627
ACH-000861,-0.11375409126399999
ACH-000862,-0.271187766371
ACH-000865,0.0241380609692
ACH-000866,0.0426951045443
ACH-000867,-0.08152977337930001
ACH-000869,0.0826515002279
ACH-000872,-0.131618514544
ACH-000873,0.195463129489
ACH-000876,-0.0996544853166
ACH-000878,-0.075197547921
ACH-000880,-0.310677545173
ACH-000881,-0.0180224376263
ACH-000882,-0.0568997855872
ACH-000884,0.0234534923315
ACH-000885,-0.0031119255801700003
ACH-000887,-0.030959228975200002
ACH-000888,-0.08707466371160001
ACH-000889,0.149410846686
ACH-000890,-0.0578568698239
ACH-000896,-0.0181710663345
ACH-000898,-0.0767234110999
ACH-000900,-0.141482783341
ACH-000901,-0.07443980554160001
ACH-000905,-0.19050402137699998
ACH-000906,-0.0682896130182
ACH-000907,-0.296490427243
ACH-000910,-0.116760514065
ACH-000911,-0.134174723234
ACH-000912,-0.199352123147
ACH-000913,-0.00129455615573
ACH-000915,0.106165398869
ACH-000916,-0.149897462077
ACH-000917,-0.0495286120535
ACH-000921,-0.06207666731000001
ACH-000924,0.014680771704
ACH-000926,0.0635751479906
ACH-000928,-0.24729607387400002
ACH-000929,-0.16366184779200002
ACH-000932,0.029672252121799997
ACH-000935,-0.008577615224
ACH-000936,0.0538652538657
ACH-000937,-0.12116599567099999
ACH-000938,-0.18307905138799999
ACH-000939,-0.12263220225600001
ACH-000941,-0.0987087890121
ACH-000943,-0.0338893265918
ACH-000946,-0.056592277530699994
ACH-000947,-0.0342214287127
ACH-000948,-0.14771886899199999
ACH-000950,0.0255766942446
ACH-000953,-0.107492957946
ACH-000957,-0.130267156297
ACH-000958,-0.14761242156999999
ACH-000960,0.05000100063130001
ACH-000963,-0.12942129255
ACH-000968,-0.153001137436
ACH-000969,-0.230236888231
ACH-000973,-0.037517900474400005
ACH-000974,-0.08589866449139999
ACH-000975,0.00876608782093
ACH-000976,-0.0317761187533
ACH-000978,-0.172062106562
ACH-000980,-0.000138217128334
ACH-000984,-0.0264054322676
ACH-000986,-0.132209595475
ACH-000988,-0.0815798158617
ACH-000993,-0.285689491207
ACH-000994,-0.09574088575050001
ACH-000996,-0.188689876839
ACH-001001,-0.029015264063900002
ACH-001020,0.0143352879724
ACH-001028,-0.182131101311
ACH-001031,-0.132030998318
ACH-001038,-0.18858810267700002
ACH-001048,0.061284265122
ACH-001050,0.0397815926353
ACH-001053,-0.237524176955
ACH-001054,0.12264935212200001
ACH-001061,-0.0293197874101
ACH-001067,-0.00787281295838
ACH-001075,0.0024410927442800002
ACH-001096,0.00545101077368
ACH-001128,-0.185689348452
ACH-001134,0.0203139822744
ACH-001151,-0.1160410469
ACH-001163,-0.0608658965017
ACH-001164,0.08991226155539998
ACH-001173,-0.044247550463399996
ACH-001183,-0.126286361473
ACH-001184,0.0413725131041
ACH-001190,-0.0775542001254
ACH-001192,-0.0805564681046
ACH-001193,0.0456175060922
ACH-001196,0.026290138928400004
ACH-001197,0.120133378589
ACH-001205,0.05647852793719999
ACH-001211,-0.168904900754
ACH-001212,0.0215773935118
ACH-001228,0.0459462680129
ACH-001232,0.030380262454599998
ACH-001239,-0.169199405168
ACH-001274,-0.0827256325595
ACH-001275,0.0829834975935
ACH-001277,-0.0730323231585
ACH-001278,0.0130861899567
ACH-001280,-0.0229280317017
ACH-001283,0.0352777307386
ACH-001289,0.0518788192732
ACH-001295,-0.0495480511635
ACH-001300,0.007028363088479999
ACH-001301,0.06398523313900001
ACH-001302,-0.04445845546609999
ACH-001303,-0.19614522009100002
ACH-001306,-0.113210047993
ACH-001318,0.0625140153456
ACH-001322,-0.05035491226890001
ACH-001328,-0.0064583321895
ACH-001332,0.149640858205
ACH-001333,-0.253084889303
ACH-001336,0.0210112701558
ACH-001340,-0.025404996148
ACH-001346,-0.196962727634
ACH-001353,-0.0227646548259
ACH-001354,0.0869379771153
ACH-001367,0.16664887430199998
ACH-001368,-0.0348570334531
ACH-001374,-0.111294659641
ACH-001375,-0.167259201655
ACH-001377,-0.165033596586
ACH-001380,0.06519563831040001
ACH-001391,-0.168773705759
ACH-001407,-0.0648533907297
ACH-001408,-0.00260311869658
ACH-001413,-0.104327542656
ACH-001430,0.129052906208
ACH-001431,0.109181092607
ACH-001450,0.0489000906788
ACH-001496,0.131733885256
ACH-001500,-0.0404037201425
ACH-001521,-0.0741143669477
ACH-001523,0.116201845426
ACH-001532,-0.0314137315618
ACH-001536,-0.209554878054
ACH-001550,0.0171248196165
ACH-001552,0.0392205705108
ACH-001554,-0.11500231768
ACH-001645,-0.0949054632299
ACH-001654,-0.058845287824300006
ACH-001715,-0.29689742598900004
ACH-001735,-0.0411355023338
ACH-001736,-0.07635440441739999
ACH-001737,0.27030646941500003
ACH-001740,0.128349745595
ACH-001745,-0.00832436417626
ACH-001750,-0.251326015381
ACH-001765,0.183766359208
ACH-001956,-0.0141979913179
ACH-001957,-0.189239396622
