,HRC (3270)
ACH-000004,0.029053863122200003
ACH-000007,0.36573390388000004
ACH-000009,0.15103720015900002
ACH-000011,0.266754942564
ACH-000012,0.210805806142
ACH-000013,0.0548172793737
ACH-000014,0.460551311839
ACH-000015,0.271328280483
ACH-000017,0.403615186863
ACH-000018,0.0643364924708
ACH-000019,0.10717777867999999
ACH-000021,0.142350900134
ACH-000022,0.131857731762
ACH-000025,0.246450052236
ACH-000028,0.201706602735
ACH-000030,0.161864274306
ACH-000035,0.376579284814
ACH-000036,0.0410574686438
ACH-000037,0.185662122484
ACH-000039,0.24835625375300002
ACH-000040,0.0128034684824
ACH-000041,0.22296192142700003
ACH-000042,0.318736184526
ACH-000045,0.131546118607
ACH-000047,0.22671980179600001
ACH-000052,0.171709521818
ACH-000053,0.209900052265
ACH-000054,0.160653770378
ACH-000055,0.415279574141
ACH-000060,0.454584071509
ACH-000067,0.282166920367
ACH-000070,0.338356480328
ACH-000075,0.0772225390229
ACH-000078,0.07240918865660001
ACH-000082,0.20239928949000002
ACH-000085,0.231505188618
ACH-000086,0.268163577102
ACH-000087,0.233304390744
ACH-000092,0.145983676094
ACH-000095,0.125722001303
ACH-000097,0.25350386712699996
ACH-000098,0.185869918157
ACH-000099,0.276182833837
ACH-000108,0.19145835820999998
ACH-000113,0.15139131819
ACH-000115,0.135439840712
ACH-000116,0.305745348269
ACH-000118,0.194781516839
ACH-000120,0.318185327646
ACH-000123,0.21883492836100002
ACH-000127,0.275073958926
ACH-000128,0.177456067742
ACH-000132,0.450165103495
ACH-000133,0.265667362563
ACH-000137,0.167234092325
ACH-000138,0.274690260768
ACH-000142,-0.0022675059262199995
ACH-000143,0.073312409718
ACH-000146,0.14696074983100002
ACH-000148,0.17184656515799998
ACH-000150,0.167284890341
ACH-000152,0.23696822607700002
ACH-000153,0.106125294768
ACH-000159,0.265148368951
ACH-000160,0.206759279615
ACH-000163,0.30005025737
ACH-000167,0.12133845357899999
ACH-000168,0.271762333548
ACH-000169,0.285575234515
ACH-000178,0.151860482756
ACH-000182,0.28060086226799996
ACH-000183,0.138193575681
ACH-000188,0.370674706513
ACH-000189,0.021704111918700003
ACH-000190,0.193990797967
ACH-000198,0.35356684882
ACH-000204,0.173991706531
ACH-000206,0.323610176335
ACH-000207,0.146759494078
ACH-000211,0.339528324755
ACH-000215,0.174067342455
ACH-000221,0.26250871247499996
ACH-000222,0.148130100939
ACH-000223,0.312627343712
ACH-000226,0.307129410154
ACH-000227,0.265834643269
ACH-000228,0.178210096176
ACH-000231,0.30476150714
ACH-000232,0.323930838627
ACH-000233,0.0787268636357
ACH-000234,0.311058456654
ACH-000235,0.152175969531
ACH-000237,0.163146742322
ACH-000238,0.286359734719
ACH-000243,0.238154843859
ACH-000244,0.20389216800700002
ACH-000246,0.15325468107
ACH-000248,0.23733030791999998
ACH-000250,0.158395912661
ACH-000251,0.155991787527
ACH-000253,0.184195640044
ACH-000255,0.150434108694
ACH-000256,0.306189018208
ACH-000257,0.202392559844
ACH-000258,0.275423271039
ACH-000259,0.18263562788600002
ACH-000260,0.217001823012
ACH-000261,0.160772521471
ACH-000262,0.18236240998300002
ACH-000263,0.07313498576760001
ACH-000264,0.23960383502399998
ACH-000265,0.211630410491
ACH-000266,0.238922189643
ACH-000272,0.255610559328
ACH-000273,0.185558936866
ACH-000274,0.0728662534133
ACH-000277,0.166227827553
ACH-000278,0.24130857553800003
ACH-000279,0.281498028612
ACH-000280,0.254374066076
ACH-000281,0.390279088434
ACH-000288,0.21302408698
ACH-000291,0.279668079415
ACH-000293,0.184731367808
ACH-000294,0.052808599253699996
ACH-000295,-0.0338897607631
ACH-000296,0.235291863017
ACH-000302,0.030148665940700002
ACH-000304,-0.05143538023369999
ACH-000307,0.319270171039
ACH-000308,0.11956190759299999
ACH-000310,0.34431917323399996
ACH-000311,0.160788937202
ACH-000312,0.130540419628
ACH-000315,0.138569607276
ACH-000316,0.431210107249
ACH-000317,0.5051319994110001
ACH-000318,0.109170519157
ACH-000319,0.280480831824
ACH-000320,0.435238504653
ACH-000322,0.13167272095899998
ACH-000323,0.20432814397399998
ACH-000324,0.115655116422
ACH-000329,0.202499597972
ACH-000330,0.143770085078
ACH-000331,0.199948865271
ACH-000332,0.184878998208
ACH-000334,0.0745275639288
ACH-000335,0.325733568202
ACH-000336,0.066303068337
ACH-000337,0.251095829712
ACH-000339,0.0784890426754
ACH-000341,0.20604320401700002
ACH-000348,0.232680481951
ACH-000350,0.18939921495200002
ACH-000352,0.19303068491
ACH-000356,0.400925047142
ACH-000361,0.392389711757
ACH-000362,0.270309308706
ACH-000363,0.18036583030900002
ACH-000364,0.0194201515603
ACH-000365,0.280396452064
ACH-000366,0.06808838011559999
ACH-000368,0.19910183955699998
ACH-000374,0.419021234762
ACH-000375,0.441598787429
ACH-000376,0.19504482592
ACH-000381,0.373597479579
ACH-000383,0.23893966072700001
ACH-000387,0.19035130658500002
ACH-000389,0.302834183762
ACH-000390,0.113596987708
ACH-000393,0.133566161735
ACH-000395,0.09966038443870001
ACH-000397,0.253281306408
ACH-000401,0.0414126189824
ACH-000402,0.210776940234
ACH-000403,0.110508503617
ACH-000404,0.629789454272
ACH-000406,0.287990218433
ACH-000407,0.408917840282
ACH-000408,0.200792227974
ACH-000410,0.105502208102
ACH-000411,0.0573636951884
ACH-000414,0.333400296429
