,SHROOM3 (57619)
ACH-000004,-0.0400478732856
ACH-000007,0.17569179367899998
ACH-000009,0.120982985436
ACH-000011,0.0209860297568
ACH-000012,-0.13968304978499999
ACH-000013,-0.00585057544379
ACH-000014,-0.06652365290130001
ACH-000015,-0.190524069805
ACH-000017,-0.143851624927
ACH-000018,-0.0599208483041
ACH-000019,-0.101254860024
ACH-000021,-0.191415364018
ACH-000022,-0.05068464966919999
ACH-000025,0.0565123351695
ACH-000028,-0.105193631013
ACH-000030,-0.100400271804
ACH-000035,-0.00556760197226
ACH-000036,-0.0370000081192
ACH-000037,-0.224382298308
ACH-000039,-0.145630570081
ACH-000040,-0.148656475845
ACH-000041,-0.0273761105185
ACH-000042,-0.139839447369
ACH-000045,-0.203967663515
ACH-000047,0.046392636899300004
ACH-000052,0.15004512829299999
ACH-000053,-0.00700743330507
ACH-000054,0.210964852339
ACH-000055,-0.0532154120491
ACH-000060,-0.039357800887699995
ACH-000067,0.14144943359200002
ACH-000070,-0.013761383590000002
ACH-000075,-0.0659430688121
ACH-000078,-0.126202205906
ACH-000082,-0.026175342479
ACH-000085,0.20116342083500002
ACH-000086,0.035513356231
ACH-000087,-0.07187855714430001
ACH-000092,-0.0311817685299
ACH-000095,-0.10113431496
ACH-000097,0.006504415035869999
ACH-000098,0.0338426814183
ACH-000099,-0.0408209555593
ACH-000108,-0.058191361543300006
ACH-000113,-0.0318639561681
ACH-000115,-0.0824104627508
ACH-000116,-0.122458044788
ACH-000118,-0.07929448712560001
ACH-000120,-0.140025850867
ACH-000123,-0.13003801761199998
ACH-000127,-0.0109134634037
ACH-000128,-0.223729181222
ACH-000132,-0.08099938444430001
ACH-000133,0.019257800472400003
ACH-000137,-0.160557791158
ACH-000138,-0.164843561167
ACH-000142,-0.028552423062200002
ACH-000143,0.04312957922709999
ACH-000146,-0.0676971232159
ACH-000148,0.0126325491151
ACH-000150,-0.050099500579000006
ACH-000152,0.09053705409849999
ACH-000153,-0.325952480279
ACH-000159,0.015388013676499999
ACH-000160,-0.16572118717
ACH-000163,0.156708210479
ACH-000167,-0.190436322461
ACH-000168,0.0999232003859
ACH-000169,-0.04665820626630001
ACH-000178,0.104233047658
ACH-000182,0.10102843237
ACH-000183,-0.0121253054665
ACH-000188,0.0178404425836
ACH-000189,0.0332700337877
ACH-000190,-0.219674437676
ACH-000198,0.06889381239180001
ACH-000204,-0.134754580491
ACH-000206,0.0731521644425
ACH-000207,-0.20349817431400002
ACH-000211,-0.158447804085
ACH-000215,0.0784133734208
ACH-000221,-0.24532760690299998
ACH-000222,-0.220174909073
ACH-000223,0.0407186491722
ACH-000226,0.0366376805561
ACH-000227,0.0483009646321
ACH-000228,-0.020344802666599996
ACH-000231,0.013500324609700002
ACH-000232,-0.0266913374193
ACH-000233,0.021712462631099997
ACH-000234,0.0464654387593
ACH-000235,-0.112804548978
ACH-000237,0.0482686480159
ACH-000238,-0.22375504989599998
ACH-000243,-0.220574301262
ACH-000244,0.0184658185565
ACH-000246,0.173305893145
ACH-000248,-0.0564416228658
ACH-000250,0.018649415047900002
ACH-000251,-0.00947900200003
ACH-000253,0.071072162605
ACH-000255,0.111569937072
ACH-000256,0.0763098424205
ACH-000257,0.011025213275899998
ACH-000258,-0.0769576477998
ACH-000259,-0.09341655572860001
ACH-000260,-0.0628991334624
ACH-000261,0.021853028476900002
ACH-000262,-0.0317001293282
ACH-000263,-0.199348567241
ACH-000264,-0.10409816964299999
ACH-000265,-0.45296735357699996
ACH-000266,-0.0361020607095
ACH-000272,-0.101738045165
ACH-000273,-0.0505101109918
ACH-000274,0.0167308974714
ACH-000277,-0.0331898476555
ACH-000278,0.37809115174900004
ACH-000279,-0.08485484232410001
ACH-000280,-0.202335993806
ACH-000281,-0.161699217455
ACH-000288,0.0684271415357
ACH-000291,0.06896760136369999
ACH-000293,-0.259074795825
ACH-000294,0.021043101400599996
ACH-000295,-0.18649456204700002
ACH-000296,-0.129802034726
ACH-000302,0.00764829915106
ACH-000304,-0.0408387787096
ACH-000307,-0.0379851690603
ACH-000308,-0.032085553823799996
ACH-000310,-0.11997922752599999
ACH-000311,-0.24462519460499998
ACH-000312,-0.285839791133
ACH-000315,0.068028470869
ACH-000316,-0.009202098242129999
ACH-000317,-0.112381645845
ACH-000318,0.0462897956042
ACH-000319,-0.0477875296911
ACH-000320,-0.429227170615
ACH-000322,0.10113769763599999
ACH-000323,-0.0608244294931
ACH-000324,-0.0613931493528
ACH-000329,-0.0908130989193
ACH-000330,-0.0667186276898
ACH-000331,0.057330093756999996
ACH-000332,-0.165891387235
ACH-000334,0.116983869472
ACH-000335,0.307788660376
ACH-000336,0.40579184892399994
ACH-000337,-0.17538085268
ACH-000339,-0.0102635660127
ACH-000341,-0.253692255903
ACH-000348,0.167030728647
ACH-000350,-0.019026400699
ACH-000352,0.0905020227147
ACH-000356,-0.19794389704100002
ACH-000361,-0.0192607989955
ACH-000362,0.0590644555155
ACH-000363,0.0130401265442
ACH-000364,-0.194642242852
ACH-000365,-0.0240584932552
ACH-000366,-0.11715566059
ACH-000368,0.057852216291899995
ACH-000374,0.05906007873769999
ACH-000375,-0.11439901077600001
ACH-000376,-0.0511080013767
ACH-000381,-0.326833267305
ACH-000383,-0.12277423927400001
ACH-000387,-0.110325291707
ACH-000389,0.0556494256965
ACH-000390,-0.215158928417
ACH-000393,0.0032142660466799996
ACH-000395,0.08050527838169999
ACH-000397,0.0151539749868
ACH-000401,-0.141356690065
ACH-000402,0.07311469799010001
ACH-000403,-0.034667734170699994
ACH-000404,-0.264395946736
