,BATF2 (116071)
ACH-000296,-0.17512285771400002
ACH-000302,-0.21404688561299998
ACH-000304,0.022524761966900002
ACH-000307,-0.224384014904
ACH-000308,-0.329352465476
ACH-000310,-0.0938155955834
ACH-000311,-0.20033604026000001
ACH-000312,-0.298973792014
ACH-000315,-0.124871654306
ACH-000316,-0.609671915776
ACH-000317,-0.510246274952
ACH-000318,-0.580665472881
ACH-000319,-0.14851948494
ACH-000320,-0.27002081821999996
ACH-000322,-0.136041098574
ACH-000323,-0.188226563129
ACH-000324,-0.16652129636399998
ACH-000329,-0.179072865192
ACH-000330,-0.388281999234
ACH-000331,-0.198858167865
ACH-000332,-0.312737886179
ACH-000334,-0.577391937528
ACH-000335,-0.13850310572799998
ACH-000336,0.00611268086413
ACH-000337,-0.318608758246
ACH-000339,-0.21171837017
ACH-000341,-0.341986240637
ACH-000348,-0.101007277465
ACH-000350,-0.17158081391
ACH-000352,-0.386282334013
ACH-000356,-0.44337252085900003
ACH-000361,-0.115208081614
ACH-000362,-0.18385318785500002
ACH-000363,-0.179392276856
ACH-000364,-0.45073975628300006
ACH-000365,-0.298051491643
ACH-000366,-0.38573598126100006
ACH-000368,-0.423330317575
ACH-000374,-0.48134197283299995
ACH-000375,-0.23290618805799998
ACH-000376,-0.294493163786
ACH-000381,-0.494421044853
ACH-000383,-0.25816878225699996
ACH-000387,-0.233659417049
ACH-000389,-0.243804058834
ACH-000390,-0.278519596257
ACH-000393,-0.212990640871
ACH-000395,-0.294864501994
ACH-000397,-0.262154585112
ACH-000401,-0.0828666212172
ACH-000402,-0.509840992778
ACH-000403,-0.07516426726
ACH-000404,-0.121280404329
ACH-000406,-0.258398218453
ACH-000407,-0.35075694889
ACH-000408,-0.490891459292
ACH-000410,-0.146307389433
ACH-000411,-0.22409506033100002
ACH-000414,-0.20000453324
ACH-000415,-0.43649097321
ACH-000416,-0.2549991022
ACH-000420,-0.505298921867
ACH-000421,-0.406720120835
ACH-000424,-0.280121295707
ACH-000425,-0.139169532874
ACH-000426,-0.17571314039900002
ACH-000427,-0.0856692322817
ACH-000433,-0.391655388483
ACH-000436,-0.307864431878
ACH-000444,-0.0975319672827
ACH-000445,-0.23192576928300002
ACH-000448,-0.178934108123
ACH-000450,0.0462226867115
ACH-000452,-0.328714110898
ACH-000454,-0.230131930378
ACH-000458,-0.44358547908
ACH-000459,0.0158423413665
ACH-000460,-0.203723774384
ACH-000461,-0.5167162457500001
ACH-000463,-0.244994412777
ACH-000464,-0.38786674138899996
ACH-000466,-0.443679027215
ACH-000467,-0.25960593520999997
ACH-000468,-0.25801066762499997
ACH-000469,-0.431058510542
ACH-000470,-0.383627378479
ACH-000471,-0.21856299847
ACH-000472,-0.215905026837
ACH-000473,-0.447820126913
ACH-000475,-0.353511454397
ACH-000476,-0.24241610304699998
ACH-000477,-0.460425608129
ACH-000480,0.035464096415800006
ACH-000481,-0.39239263589699996
ACH-000483,-0.332512532826
ACH-000484,-0.347847019551
ACH-000485,-0.314619353792
ACH-000486,-0.220912639411
ACH-000487,-0.363871611095
ACH-000488,-0.27214164098
ACH-000490,-0.0932872699044
ACH-000491,-0.37480072569
ACH-000495,-0.15437273146
ACH-000496,-0.37830634369499994
ACH-000499,-0.354181695668
ACH-000500,-0.48694618483400004
ACH-000502,-0.260034380066
ACH-000503,-0.410275414715
ACH-000505,-0.28199786480300004
ACH-000507,-0.37536576276600003
ACH-000510,-0.181513077252
ACH-000511,-0.295321312499
ACH-000512,-0.181125183007
ACH-000516,-0.0869137176348
ACH-000517,-0.254746560773
ACH-000518,-0.269425618388
ACH-000520,-0.27430931956
ACH-000521,-0.0599137634542
ACH-000522,-0.327513959555
ACH-000524,-0.220557428748
ACH-000527,-0.22944819849300002
ACH-000528,-0.219586421508
ACH-000537,-0.254622446169
ACH-000541,-0.498180544796
ACH-000542,-0.203970933842
ACH-000544,-0.46305129966799996
ACH-000545,-0.393888280625
ACH-000547,-0.0937992630646
ACH-000548,-0.247201878774
ACH-000549,-0.187786096397
ACH-000550,-0.11301606500299999
ACH-000552,0.0372947957151
ACH-000556,-0.26173994901500003
ACH-000557,-0.24658550672899998
ACH-000570,-0.34151879152500003
ACH-000571,-0.125446548811
ACH-000573,-0.244615589133
ACH-000576,-0.211184599813
ACH-000580,-0.265916493087
ACH-000584,-0.282020141424
ACH-000585,-0.289381634554
ACH-000588,-0.374282946468
ACH-000589,-0.38127679904399997
ACH-000591,-0.2479535295
ACH-000593,-0.220865069991
ACH-000600,-0.45970868664
ACH-000601,-0.234167543158
ACH-000604,0.0926027943341
ACH-000605,-0.315039899848
ACH-000606,-0.34022094362899996
ACH-000608,-0.465278810546
ACH-000614,-0.338279442774
ACH-000616,-0.20731110937
ACH-000618,-0.30747540842
ACH-000619,-0.5163372673009999
ACH-000620,-0.138815740779
ACH-000621,-0.311311937236
ACH-000622,-0.214381103868
ACH-000623,-0.320520453309
ACH-000624,-0.166008715792
ACH-000627,-0.12117411992699999
ACH-000630,-0.44042224013400005
ACH-000632,-0.138950974155
ACH-000633,-0.369159002727
ACH-000637,-0.693247046524
ACH-000638,-0.41701238948799996
ACH-000646,-0.060186901327099994
ACH-000647,-0.203344383324
ACH-000648,-0.00646729866643
ACH-000649,-0.261930805102
ACH-000651,-0.213974261069
ACH-000652,-0.238152897196
ACH-000653,-0.36763876923600003
ACH-000657,-0.30990998191999997
ACH-000658,-0.26514646888300003
ACH-000661,-0.6721546572980001
ACH-000662,-0.221198059025
ACH-000663,-0.284505132744
ACH-000665,-0.300414987842
ACH-000671,-0.289712356395
ACH-000673,-0.193626794546
ACH-000676,-0.19678270013000002
ACH-000677,-0.20977331489599998
ACH-000681,-0.218177209457
ACH-000682,-0.217769150543
ACH-000683,-0.31357371946
ACH-000684,-0.288383230675
ACH-000688,-0.43430265956
ACH-000693,-0.348404301562
ACH-000694,-0.312319941334
ACH-000695,-0.128341982652
ACH-000696,-0.26662651870299997
ACH-000697,-0.33834347387900005
ACH-000699,-0.15848172318
ACH-000701,-0.301814742644
ACH-000706,-0.174200906851
ACH-000711,-0.225227125207
ACH-000713,-0.400612754271
ACH-000714,-0.265143213195
ACH-000718,-0.0794690604004
ACH-000720,-0.356618176818
ACH-000721,-0.244344578553
ACH-000724,-0.533801612542
ACH-000725,-0.35485890287
ACH-000732,-0.136191706192
ACH-000734,-0.384845898477
ACH-000735,-0.264990041624
ACH-000736,-0.33826293780100003
ACH-000738,-0.427410574756
ACH-000746,-0.410353932998
ACH-000747,-0.130504572654
ACH-000748,-0.314450029494
ACH-000753,-0.323876732732
ACH-000756,-0.184253959311
ACH-000757,-0.611699654408
ACH-000758,-0.315307173488
ACH-000760,-0.24014058085200002
ACH-000763,-0.16129512324
ACH-000764,-0.37448471624799995
ACH-000765,-0.457360815079
ACH-000766,-0.181897920639
ACH-000767,-0.22468062210499998
ACH-000768,-0.10716567173699999
ACH-000769,-0.200928381563
ACH-000770,-0.21063641897799998
ACH-000771,-0.118494021297
ACH-000773,-0.0647980980845
ACH-000776,-0.264992555071
ACH-000777,-0.11172101233699999
ACH-000778,-0.486838398596
ACH-000781,-0.35560478486599995
ACH-000782,-0.447170875163
ACH-000783,-0.235209532955
ACH-000784,-0.40530915905599996
ACH-000785,-0.10067549483100001
ACH-000787,-0.246343463586
ACH-000788,-0.13340399602800002
ACH-000791,-0.269019393491
ACH-000792,-0.12875797976
ACH-000794,-0.310204234963
ACH-000796,-0.306877263765
ACH-000799,-0.15020504086
ACH-000800,-0.0423174687859
ACH-000802,-0.479783239357
ACH-000804,-0.20337061698199999
ACH-000805,-0.229027036714
ACH-000809,-0.21063438518599997
ACH-000810,-0.796463679524
ACH-000811,-0.225022808594
ACH-000817,-0.286071961045
ACH-000819,-0.40600581945200004
ACH-000820,0.271360036818
ACH-000821,-0.557379344872
ACH-000822,-0.270153048181
ACH-000823,-0.278620303024
ACH-000824,-0.390023816109
ACH-000827,-0.24135563291200002
ACH-000829,-0.34582870238499996
ACH-000831,-0.49904441312799996
ACH-000832,-0.436083142154
ACH-000833,-0.628250511117
ACH-000834,-0.450946079368
ACH-000835,-0.12839208252999998
ACH-000836,-0.259338156258
ACH-000837,-0.286480642147
ACH-000838,-0.489889821201
ACH-000839,-0.597161959382
ACH-000840,-0.400429649719
ACH-000841,0.017858088201500002
ACH-000843,-0.29469870484
ACH-000846,-0.23290336559
ACH-000847,-0.5102220113629999
ACH-000848,-0.273282645308
ACH-000849,-0.209245904146
ACH-000851,-0.109658408684
ACH-000855,0.029401826005000003
ACH-000856,-0.523773360802
ACH-000858,-0.319941139173
ACH-000859,-0.22847189022199998
ACH-000861,-0.383076793722
ACH-000862,-0.0750026699179
ACH-000865,-0.30757666203
ACH-000866,-0.0482081348636
ACH-000867,-0.32704896838
ACH-000869,-0.373328786673
ACH-000872,-0.45257447723000005
ACH-000873,-0.267176962
ACH-000876,-0.21936603230300003
ACH-000878,-0.0962435293035
ACH-000880,-0.22536732377500002
ACH-000881,-0.21018223180599999
ACH-000882,-0.06919587008330001
ACH-000884,-0.290124127016
ACH-000885,-0.291939491899
ACH-000887,-0.40046915836999997
ACH-000888,-0.30563515612
ACH-000889,-0.368235459748
ACH-000890,-0.157150666625
ACH-000896,-0.28469386321699997
ACH-000898,-0.300443603374
ACH-000900,-0.378932396917
ACH-000901,-0.5859137413350001
ACH-000905,-0.264710311553
ACH-000906,-0.37820919549800003
ACH-000907,0.125537278688
ACH-000910,-0.203693251892
ACH-000911,-0.313250353887
ACH-000912,-0.28778224840100003
ACH-000913,-0.155882863293
ACH-000915,-0.261745206444
ACH-000916,-0.00961846713789
ACH-000917,-0.724093481862
ACH-000921,-0.41661791624300004
ACH-000924,-0.10118660197000001
ACH-000926,-0.125630214811
ACH-000928,-0.132769943306
ACH-000929,-0.538853439997
ACH-000932,-0.20762132028000002
ACH-000935,-0.33646189501900003
ACH-000936,-0.374370799172
ACH-000937,-0.320217809797
ACH-000938,-0.305876727799
ACH-000939,-0.424460529075
ACH-000941,-0.201686852753
ACH-000943,-0.223945860597
ACH-000946,-0.275557385823
ACH-000947,-0.192282833355
ACH-000948,-0.321461936753
ACH-000950,-0.311415089559
ACH-000953,-0.312382325919
ACH-000957,-0.46151642547399996
ACH-000958,-0.041943320822199995
ACH-000960,-0.219312751779
ACH-000963,0.0633696594337
ACH-000968,0.00809725016207
ACH-000969,-0.202015210212
ACH-000973,-0.09320496983860001
ACH-000974,-0.324800653543
ACH-000975,-0.18590267511599998
ACH-000976,-0.0983835883509
ACH-000978,-0.318811520211
ACH-000980,-0.203332345504
ACH-000984,-0.466693505805
ACH-000986,-0.07316780374950001
ACH-000988,-0.24316346866799998
ACH-000993,-0.164832953808
ACH-000994,-0.22030073186500002
ACH-000996,-0.347408995788
ACH-001001,-0.235176093528
ACH-001020,-0.208502091492
ACH-001028,-0.16873539612
ACH-001031,-0.134542108096
ACH-001038,-0.307673704824
ACH-001048,-0.16593115076099998
ACH-001050,-0.36496985318999997
ACH-001053,-0.333510024716
ACH-001054,-0.235457951753
ACH-001061,-0.33793522956200006
ACH-001067,-0.038307390819599996
ACH-001075,-0.18930177060400002
ACH-001096,0.0233957212461
ACH-001128,-0.189203360277
ACH-001134,0.0668971613442
ACH-001151,-0.24777108019299998
ACH-001163,-0.344764738384
ACH-001164,-0.26734456561700004
ACH-001173,-0.171993952375
ACH-001183,-0.22471197102499998
ACH-001184,-0.083726444565
ACH-001190,-0.312883143832
ACH-001192,-0.219926239336
ACH-001193,-0.182687138578
ACH-001196,-0.34603389708800003
ACH-001197,-0.48462477738700005
ACH-001205,-0.161884113405
ACH-001211,-0.35536653757299996
ACH-001212,-0.324459080628
ACH-001228,-0.339605141246
ACH-001232,-0.21504715132
ACH-001239,-0.120905245294
ACH-001274,-0.25844540386500003
ACH-001275,-0.153953582084
ACH-001277,-0.170525747285
ACH-001278,-0.249100400947
ACH-001280,-0.344128894013
ACH-001283,-0.19977561582199999
ACH-001289,-0.250462732074
ACH-001295,-0.13156419801799998
ACH-001300,-0.237830907133
ACH-001301,-0.0861319459842
ACH-001302,-0.445299839853
ACH-001303,-0.0121910950304
ACH-001306,-0.14697449223200001
ACH-001318,-0.18524147070799998
ACH-001322,-0.36464849802
ACH-001328,-0.365560564283
ACH-001332,-0.346893342607
ACH-001333,-0.419233673519
ACH-001336,-0.410866739892
ACH-001340,-0.20122855220199998
ACH-001346,-0.253962371329
ACH-001353,-0.270316968005
ACH-001354,-0.156110152413
ACH-001367,-0.525852538864
ACH-001368,-0.254193115184
ACH-001374,-0.00908770969046
ACH-001375,-0.278158062528
ACH-001377,-0.300497763236
ACH-001380,-0.23669887613200002
ACH-001391,-0.127555817937
ACH-001407,-0.250150119764
ACH-001408,-0.374866810331
ACH-001413,-0.30651084007
ACH-001430,-0.40373638434
ACH-001431,-0.159334960883
ACH-001450,-0.287554281955
ACH-001496,-0.145523394068
ACH-001500,-0.236831051713
ACH-001521,-0.174820998768
ACH-001523,-0.24164986438000002
ACH-001532,-0.247996391903
ACH-001536,-0.21844459515999998
ACH-001550,-0.38927076420900003
ACH-001552,-0.574727764144
ACH-001554,-0.239538816001
ACH-001645,-0.132502061887
ACH-001654,-0.182117101792
ACH-001715,0.0289868495109
ACH-001735,-0.27951239135
ACH-001736,-0.153718897203
ACH-001737,-0.404535424062
ACH-001740,-0.130599970624
ACH-001745,-0.167037392559
ACH-001750,-0.180350114025
ACH-001765,-0.157072405913
ACH-001956,-0.263444672888
ACH-001957,-0.39408899534900005
