,RPS3A (6189)
ACH-000510,-1.2346369652200002
ACH-000511,-1.2383691517
ACH-000512,-1.07682757935
ACH-000516,-1.4300120272799999
ACH-000517,-1.30621087772
ACH-000518,-0.98792365456
ACH-000520,-1.28268861449
ACH-000521,-1.30155788808
ACH-000522,-1.14066065414
ACH-000524,-1.6204145570100001
ACH-000527,-1.4380650791299998
ACH-000528,-1.30840823297
ACH-000537,-1.19697960567
ACH-000541,-1.44818536831
ACH-000542,-1.16948672675
ACH-000544,-1.11877702706
ACH-000545,-1.0307983313299998
ACH-000547,-1.37038454137
ACH-000548,-1.22845443861
ACH-000549,-1.14511618876
ACH-000550,-1.40207198174
ACH-000552,-1.09183397789
ACH-000556,-1.55333105264
ACH-000557,-1.4651777381600002
ACH-000570,-1.43182169933
ACH-000571,-1.4351264780500002
ACH-000573,-1.05344463991
ACH-000576,-1.25911008215
ACH-000580,-1.28925632987
ACH-000584,-1.17699651281
ACH-000585,-0.9573323731380001
ACH-000588,-1.28502411437
ACH-000589,-1.30888132298
ACH-000591,-1.28619728731
ACH-000593,-1.40961694373
ACH-000600,-1.1476276977600002
ACH-000601,-1.3012038050599999
ACH-000604,-1.03840208154
ACH-000605,-1.0275972577799999
ACH-000606,-1.21738686855
ACH-000608,-1.62434796512
ACH-000614,-1.29219361548
ACH-000616,-1.15655773896
ACH-000618,-1.3295619824
ACH-000619,-1.30823956349
ACH-000620,-1.40902688081
ACH-000621,-1.4436956171700002
ACH-000622,-1.23527504546
ACH-000623,-1.36330538857
ACH-000624,-1.3689329538600001
ACH-000627,-1.42367792734
ACH-000630,-1.26018615779
ACH-000632,-1.14254619902
ACH-000633,-1.5537218767200003
ACH-000637,-1.3503162302
ACH-000638,-1.1261020371200001
ACH-000646,-1.4943673035499998
ACH-000647,-1.27783533364
ACH-000648,-1.69285310714
ACH-000649,-1.1786896490899998
ACH-000651,-1.02566199936
ACH-000652,-1.29614234785
ACH-000653,-1.38240292033
ACH-000657,-1.22350355224
ACH-000658,-1.48165683222
ACH-000661,-1.78317980725
ACH-000662,-1.2082861760899999
ACH-000663,-1.3858411276299998
ACH-000665,-1.30836716037
ACH-000671,-1.37230521811
ACH-000673,-1.14496604963
ACH-000676,-1.30017457654
ACH-000677,-1.62301529834
ACH-000681,-1.4777381764300002
ACH-000682,-1.1201265412899999
ACH-000683,-1.20327398381
ACH-000684,-1.4377107253799999
ACH-000688,-0.71690033005
ACH-000693,-1.19102150029
ACH-000694,-1.23224227101
ACH-000695,-0.9877279988150001
ACH-000696,-1.2107405606200001
ACH-000697,-1.24299595966
ACH-000699,-1.27146807459
ACH-000701,-1.31693658053
ACH-000706,-1.23964719702
ACH-000711,-1.2793384478799998
ACH-000713,-1.22587162619
ACH-000714,-1.20298134262
ACH-000718,-1.1573841823200002
ACH-000720,-1.242983931
ACH-000721,-1.2611118792
ACH-000724,-1.53775159826
ACH-000725,-1.45842846463
ACH-000732,-1.23604581188
ACH-000734,-1.3347740497299998
ACH-000735,-1.21758395126
ACH-000736,-1.21113604611
ACH-000738,-1.3278536754799999
ACH-000746,-1.413205974
ACH-000747,-1.2090870658
ACH-000748,-1.1109066084399999
ACH-000753,-1.21844129853
ACH-000756,-1.2037875797600002
ACH-000757,-1.4942225325
ACH-000758,-1.1925415480700001
ACH-000760,-1.2231050377
ACH-000763,-1.11670845543
ACH-000764,-1.01901429711
ACH-000765,-1.2026075785700001
ACH-000766,-1.2998413034
ACH-000767,-1.2263344982200002
ACH-000768,-1.25813485972
ACH-000769,-1.4057798178799998
ACH-000770,-1.23186895141
ACH-000771,-1.26636476219
ACH-000773,-1.54137758972
ACH-000776,-1.39698065318
ACH-000777,-1.3711090649200002
ACH-000778,-1.6427936652200001
ACH-000781,-1.2380376904600001
ACH-000782,-1.47475549811
ACH-000783,-1.25336874168
ACH-000784,-1.34909876804
ACH-000785,-1.2195543678899998
ACH-000787,-1.29630788217
ACH-000788,-1.21010383082
ACH-000791,-1.1448700163299999
ACH-000792,-1.37985729712
ACH-000794,-1.12312301138
ACH-000796,-1.08327540271
ACH-000799,-1.35889446854
ACH-000800,-1.08091210745
ACH-000802,-1.14466016434
ACH-000804,-1.25430228242
ACH-000805,-1.2711105574500001
ACH-000809,-1.10495926932
ACH-000810,-1.7955816697
ACH-000811,-1.29316717908
ACH-000817,-1.4109268318000001
ACH-000819,-1.12056276232
ACH-000820,-1.4058037803799999
ACH-000821,-1.49080428438
ACH-000822,-1.43663842553
ACH-000823,-1.23660292099
ACH-000824,-1.2979659248
ACH-000827,-1.2260343465799999
ACH-000829,-1.49300304051
ACH-000831,-1.42401152775
ACH-000832,-1.26004187774
ACH-000833,-1.4771331492
ACH-000834,-1.1087715791600001
ACH-000835,-1.09634121235
ACH-000836,-1.34026646207
ACH-000837,-1.24286290989
ACH-000838,-1.64799820209
ACH-000839,-1.4286784521399998
ACH-000840,-1.3837635785299998
ACH-000841,-1.1938843531
ACH-000843,-1.07652148072
ACH-000846,-1.05054473078
ACH-000847,-1.2158572649500001
ACH-000848,-1.07835616041
ACH-000849,-1.57301189166
ACH-000851,-1.32138472585
ACH-000855,-1.46898932597
ACH-000856,-1.52232654238
ACH-000858,-1.06547753582
ACH-000859,-0.869625293103
ACH-000861,-1.28002006821
ACH-000862,-1.1652733664100001
ACH-000865,-1.23855806161
ACH-000866,-1.17668861486
ACH-000867,-1.30280713359
ACH-000869,-1.13991346173
ACH-000872,-0.9122403664059999
ACH-000873,-1.60902855621
ACH-000876,-1.27859019142
ACH-000878,-0.943773067776
ACH-000880,-1.43380351023
ACH-000881,-1.3823875980000002
ACH-000882,-1.4082882133
ACH-000884,-1.26205292892
ACH-000885,-1.3014689208399999
ACH-000887,-1.27849228802
ACH-000888,-1.11366067544
ACH-000889,-1.34165118963
ACH-000890,-1.3591721800799998
ACH-000896,-1.5360091456799998
ACH-000898,-1.26121346857
ACH-000900,-1.19346260078
ACH-000901,-1.25635645331
ACH-000905,-1.0891681554700001
ACH-000906,-1.39315900542
ACH-000907,-1.01270158714
ACH-000910,-1.17838521392
ACH-000911,-1.3314179930399999
ACH-000912,-1.31251170516
ACH-000913,-1.06409129144
ACH-000915,-1.40490646785
ACH-000916,-1.22833578502
ACH-000917,-1.05627536323
ACH-000921,-1.19013829677
ACH-000924,-1.2404545137799998
ACH-000926,-1.2775426989799998
ACH-000928,-1.2648370930600001
ACH-000929,-1.09293401815
ACH-000932,-1.25600211159
ACH-000935,-1.14967509169
ACH-000936,-1.10093195885
ACH-000937,-1.4043030956799998
ACH-000938,-1.4303169379499998
ACH-000939,-1.01847945495
ACH-000941,-1.55681446046
ACH-000943,-1.25030522839
ACH-000946,-1.16444470766
ACH-000947,-1.32358480804
ACH-000948,-1.2251356864299998
ACH-000950,-1.3479886832199999
ACH-000953,-1.3876506201700003
ACH-000957,-1.29824646096
ACH-000958,-1.0655030189599999
ACH-000960,-1.3841980236200002
ACH-000963,-1.8455100983000001
ACH-000968,-1.32787863221
ACH-000969,-1.1865753578899998
ACH-000973,-1.16756034645
ACH-000974,-1.2814320488200002
ACH-000975,-1.4388004058300001
ACH-000976,-1.25092061521
ACH-000978,-0.7310931403350001
ACH-000980,-1.2371821980700002
ACH-000984,-1.37176654084
ACH-000986,-1.13539155378
ACH-000988,-1.06085405216
ACH-000993,-1.61682061206
ACH-000994,-1.21223012941
ACH-000996,-1.15718010207
ACH-001001,-1.284335805
ACH-001020,-1.53269816846
ACH-001028,-1.22563211521
ACH-001031,-1.33575008577
ACH-001038,-1.42149930042
ACH-001048,-1.1708418028299998
ACH-001050,-1.23236011446
ACH-001053,-0.999044771375
ACH-001054,-1.4155608752700002
ACH-001061,-1.3761533637299999
ACH-001067,-1.25957504825
ACH-001075,-1.20446789422
ACH-001096,-1.3045023153200002
ACH-001128,-1.7475139254799998
ACH-001134,-1.3783663675100002
ACH-001151,-1.2981060543
ACH-001163,-1.33736852093
ACH-001164,-1.42308428726
ACH-001173,-1.15466834991
ACH-001183,-1.24145245813
ACH-001184,-1.42927532187
ACH-001190,-1.30028226099
ACH-001192,-1.19982592589
ACH-001193,-1.56562454015
ACH-001196,-1.2991325453
ACH-001197,-1.2308986424700001
ACH-001205,-1.14681363783
ACH-001211,-1.2852570519
ACH-001212,-1.40622855479
ACH-001228,-1.3820791615
ACH-001232,-1.34724577461
ACH-001239,-1.41574928503
ACH-001274,-1.28246867155
ACH-001275,-0.953842587227
ACH-001277,-1.28380650776
ACH-001278,-1.3689038341
ACH-001280,-1.8123893720200002
ACH-001283,-1.45296436509
ACH-001289,-1.36528783841
ACH-001295,-1.28998376785
ACH-001300,-1.30752112456
ACH-001301,-1.18211767737
ACH-001302,-1.62321649444
ACH-001303,-0.852959978538
ACH-001306,-1.3428547851800001
ACH-001318,-1.34591249632
ACH-001322,-1.26695309262
ACH-001328,-1.13323832526
ACH-001332,-1.03424646151
ACH-001333,-1.14730676316
ACH-001336,-1.3914895967899998
ACH-001340,-1.1339464819299998
ACH-001346,-1.20399677765
ACH-001353,-1.3557642979100002
ACH-001354,-1.4268075363
ACH-001367,-1.3131931830399999
ACH-001368,-1.2752720352
ACH-001374,-1.18555202263
ACH-001375,-1.49906648243
ACH-001377,-1.3536510775100001
ACH-001380,-1.20127963887
ACH-001391,-1.1842045087100002
ACH-001407,-0.851545952686
ACH-001408,-1.2911012216600002
ACH-001413,-1.18594209508
ACH-001430,-1.10330895583
ACH-001431,-1.35233390649
ACH-001450,-1.48102840039
ACH-001496,-1.2994810388
ACH-001500,-1.2081598884
ACH-001521,-1.15532540285
ACH-001523,-1.2185461120899999
ACH-001532,-1.4282350185
ACH-001536,-1.33844805499
ACH-001550,-1.27202495766
ACH-001552,-1.50934228989
ACH-001554,-1.4057606623199999
ACH-001645,-1.12135913564
ACH-001654,-1.2882955056799998
ACH-001715,-0.95355468581
ACH-001735,-1.32011837048
ACH-001736,-1.23531690309
ACH-001737,-1.5881500142899998
ACH-001740,-1.5678840122100002
ACH-001745,-1.3462754438999998
ACH-001750,-1.4201325168799999
ACH-001765,-1.3527026150299999
ACH-001956,-1.30257427631
ACH-001957,-1.34733290218
