,SRSF4 (6429)
ACH-000004,-0.476638577086
ACH-000007,-0.18196886015500002
ACH-000009,-0.014029626666500001
ACH-000011,-0.19276619915100002
ACH-000012,-0.283100480661
ACH-000013,-0.332931802587
ACH-000014,-0.35567107045100005
ACH-000015,-0.18456033660799998
ACH-000017,-0.10309375583699999
ACH-000018,-0.42494891385300004
ACH-000019,-0.322051575097
ACH-000021,-0.153226216419
ACH-000022,-0.260629082154
ACH-000025,-0.22558077945399999
ACH-000028,-0.200131663156
ACH-000030,-0.158977302393
ACH-000035,-0.415321962698
ACH-000036,-0.375921097711
ACH-000037,-0.5196499307379999
ACH-000039,0.141890066955
ACH-000040,-0.45471647092399997
ACH-000041,-0.359581030123
ACH-000042,-0.30932298885000004
ACH-000045,-0.40427052396200003
ACH-000047,-0.22912351949700002
ACH-000052,-0.0144342626098
ACH-000053,-0.205437777715
ACH-000054,-0.345267285591
ACH-000055,-0.18452594596299998
ACH-000060,-0.293786174196
ACH-000067,-0.34037361726099996
ACH-000070,-0.17644099356600002
ACH-000075,-0.0134041793888
ACH-000078,-0.616432462382
ACH-000082,-0.524264016082
ACH-000085,-0.392812108227
ACH-000086,-0.265769216195
ACH-000087,-0.287465481776
ACH-000092,-0.504326369412
ACH-000095,-0.263048489758
ACH-000097,-0.0664820865028
ACH-000098,-0.317107123682
ACH-000099,-0.389670478449
ACH-000108,-0.22645799867199998
ACH-000113,-0.380362307711
ACH-000115,-0.381901518988
ACH-000116,-0.207012585321
ACH-000118,-0.24782675855300001
ACH-000120,-0.28222312345199996
ACH-000123,-0.17191955552000002
ACH-000127,-0.229253119961
ACH-000128,-0.638176069981
ACH-000132,-0.37481126487800004
ACH-000133,-0.513382267284
ACH-000137,-0.5388557935
ACH-000138,-0.165248458643
ACH-000142,-0.427362026506
ACH-000143,-0.274939171544
ACH-000146,-0.198936014968
ACH-000148,-0.364572151093
ACH-000150,-0.435887257847
ACH-000152,-0.37398101737499995
ACH-000153,-0.287701204426
ACH-000159,-0.429535882205
ACH-000160,0.0471275221693
ACH-000163,-0.349699711721
ACH-000167,0.114053345089
ACH-000168,-0.286696352599
ACH-000169,-0.136876837488
ACH-000178,-0.307210308492
ACH-000182,-0.0753636998
ACH-000183,-0.236331363761
ACH-000188,-0.396141600771
ACH-000189,-0.435693960813
ACH-000190,0.0149462998829
ACH-000198,-0.173776317203
ACH-000204,-0.251427594208
ACH-000206,-0.247740866593
ACH-000207,-0.372415554206
ACH-000211,-0.225311493624
ACH-000215,-0.180006829675
ACH-000221,-0.139819074463
ACH-000222,-0.199642678212
ACH-000223,-0.134714216273
ACH-000226,-0.23082262676399998
ACH-000227,-0.493278862624
ACH-000228,-0.15348476628799998
ACH-000231,-0.327843589938
ACH-000232,-0.23990283858300002
ACH-000233,-0.118441384269
ACH-000234,0.021138571066999998
ACH-000235,-0.166931387435
ACH-000237,-0.33720825465000004
ACH-000238,-0.285835498157
ACH-000243,-0.22300938197099998
ACH-000244,-0.509642036936
ACH-000246,-0.211888384218
ACH-000248,-0.113829131305
ACH-000250,-0.233507878554
ACH-000251,-0.22412645206
ACH-000253,-0.186354713475
ACH-000255,-0.35678145995899996
ACH-000256,-0.290534878067
ACH-000257,-0.148131495747
