,L1TD1 (54596)
ACH-000004,0.0193976105076
ACH-000007,0.00139052293841
ACH-000009,-0.17692246655299998
ACH-000011,0.0932871165183
ACH-000012,0.143881019255
ACH-000013,0.00355957961663
ACH-000014,-0.00659460098911
ACH-000015,-0.0483538819991
ACH-000017,0.194988320197
ACH-000018,0.359290668993
ACH-000019,-0.027178675293799998
ACH-000021,-0.169018675096
ACH-000022,0.023505353810099997
ACH-000025,-0.06244349632019999
ACH-000028,-0.023197403293499997
ACH-000030,-0.0192971087976
ACH-000035,-0.056333300061499995
ACH-000036,-0.011315415456299998
ACH-000037,0.21290692514000004
ACH-000039,-0.00792497696113
ACH-000040,-0.009220841285219999
ACH-000041,0.018589107337499997
ACH-000042,0.015895702717200002
ACH-000045,0.0582994630934
ACH-000047,0.00686767031083
ACH-000052,-0.268231705573
ACH-000053,0.0571047901746
ACH-000054,0.145938893557
ACH-000055,0.0546471218597
ACH-000060,-0.224419132016
ACH-000067,0.0877094257922
ACH-000070,0.10509769126700001
ACH-000075,-0.33246184117600003
ACH-000078,0.122140645911
ACH-000082,0.0649670771587
ACH-000085,-0.17147121360800002
ACH-000086,-0.0833114650816
ACH-000087,-0.0156734959271
ACH-000092,-0.09678739900189999
ACH-000095,-0.14938871978
ACH-000097,-0.0035556896865
ACH-000098,-0.060781452298
ACH-000099,0.050189205036
ACH-000108,-0.0292158227942
ACH-000113,-0.046210357120000004
ACH-000115,-0.10373724981
ACH-000116,0.0558937264485
ACH-000118,-0.0209400590772
ACH-000120,-0.20705322002
ACH-000123,-0.04546304388669999
ACH-000127,-0.102648896757
ACH-000128,0.0664431177432
ACH-000132,0.18485452340599998
ACH-000133,0.0356769182191
ACH-000137,-0.033820676307900005
ACH-000138,0.10255239391000001
ACH-000142,-0.119839759089
ACH-000143,-0.0051149177765100005
ACH-000146,0.150395378193
ACH-000148,0.00799391787044
ACH-000150,-0.0502817254934
ACH-000152,-0.0160245728388
ACH-000153,0.00745595691683
ACH-000159,-0.106396319295
ACH-000160,0.0489666653051
ACH-000163,0.0349649122269
ACH-000167,-0.0137110022113
ACH-000168,0.00112146264168
ACH-000169,0.057507884286000004
ACH-000178,0.030509923944299997
ACH-000182,0.16539937983300002
ACH-000183,0.0300531944558
ACH-000188,0.0349649455472
ACH-000189,0.20309959747499998
ACH-000190,0.0248559117686
ACH-000198,0.0931658256422
ACH-000204,0.108567462475
ACH-000206,0.0680119035184
ACH-000207,0.07957742661980001
ACH-000211,0.078935164625
ACH-000215,0.0676331226091
ACH-000221,-0.0537704737606
ACH-000222,-0.141490665379
ACH-000223,0.022362140216900004
ACH-000226,0.0420398826591
ACH-000227,-0.00425671532519
ACH-000228,-0.167883110113
ACH-000231,-0.032477528468
ACH-000232,0.0752609011658
ACH-000233,0.0852251850724
ACH-000234,-0.00522649798841
ACH-000235,-0.0239063109984
ACH-000237,0.132866587623
ACH-000238,-0.013757277508100001
ACH-000243,-0.0868927237889
ACH-000244,-0.0921089112552
ACH-000246,0.084891017785
ACH-000248,-0.22066619594099998
ACH-000250,-0.019140648014
ACH-000251,0.12334148319800001
ACH-000253,0.103931765604
ACH-000255,0.023506789251200002
ACH-000256,-0.29867764009799996
ACH-000257,-0.059044294369700004
ACH-000258,0.011655989772099999
ACH-000259,-0.0702205534982
ACH-000260,-0.059373774800300004
ACH-000261,0.00917019595747
ACH-000262,0.135765006293
ACH-000263,-0.0711475789431
ACH-000264,-0.113661007742
ACH-000265,-0.0758359187277
ACH-000266,0.00822629993182
ACH-000272,-0.14932860228599998
ACH-000273,-0.00279041878488
ACH-000274,0.09128222634639999
ACH-000277,0.126426595218
ACH-000278,0.180284252492
ACH-000279,-0.0313066026545
ACH-000280,0.0185333707343
ACH-000281,-0.033422312639900004
ACH-000288,-0.0793316031242
ACH-000291,-0.0407604149333
ACH-000293,-0.0235621335016
ACH-000294,-0.028562601553000003
ACH-000295,-0.229367092832
ACH-000296,0.029422128766299998
ACH-000302,-0.145991523246
ACH-000304,-0.417321403943
ACH-000307,-0.0569949529675
ACH-000308,-0.0112100476049
ACH-000310,0.0735361979714
ACH-000311,0.0032233261546900003
ACH-000312,-0.018050286912599998
ACH-000315,0.152640965
ACH-000316,-0.069200780565
ACH-000317,0.078066845294
ACH-000318,-0.210059550352
ACH-000319,0.041712303478699995
ACH-000320,-0.289532281373
ACH-000322,-0.011831010549399999
ACH-000323,-0.0021310842291700004
ACH-000324,-0.00186558375097
ACH-000329,0.0998460468191
ACH-000330,0.143371009581
ACH-000331,0.0007964242651
ACH-000332,-0.06529544948
ACH-000334,0.17116597148600002
ACH-000335,-0.15888421799
ACH-000336,0.25953777520300003
ACH-000337,-0.17205913338599998
ACH-000339,0.0726158784473
ACH-000341,-0.0657531923726
ACH-000348,0.11051312902
ACH-000350,0.188783507858
ACH-000352,-0.0479463436515
ACH-000356,-0.244953838488
ACH-000361,0.0880134676804
ACH-000362,0.0319865317406
ACH-000363,-0.0348915756923
ACH-000364,-0.136612550442
ACH-000365,0.04544030023440001
ACH-000366,-0.100833098858
ACH-000368,0.275220297945
ACH-000374,0.111069517648
ACH-000375,0.025599201618
ACH-000376,0.0205792685255
ACH-000381,0.029336776751599996
ACH-000383,-0.038009709602300004
ACH-000387,0.041682387508
ACH-000389,0.08633071654760001
ACH-000390,0.0664064622243
