,IMMP1L (196294)
ACH-000004,0.24512019255399997
ACH-000007,0.263357134138
ACH-000009,0.00455308087216
ACH-000011,0.137393517455
ACH-000012,0.205337626026
ACH-000013,0.131248697404
ACH-000014,0.18659119729899998
ACH-000015,0.166346897654
ACH-000017,0.25649308324299996
ACH-000018,0.099795217632
ACH-000019,0.164597501743
ACH-000021,0.153225212277
ACH-000022,0.14904883597899998
ACH-000025,0.059160786806199996
ACH-000028,0.13720330931500002
ACH-000030,0.0032024968737600005
ACH-000035,0.18045650476300001
ACH-000036,0.0345133104801
ACH-000037,-0.09110732439089998
ACH-000039,-0.0840476527445
ACH-000040,0.123872980178
ACH-000041,0.11195678274
ACH-000042,0.126237379861
ACH-000045,0.279343310652
ACH-000047,0.103809903766
ACH-000052,-0.045343862351
ACH-000053,0.15267920884000002
ACH-000054,0.15322816058299998
ACH-000055,0.202580165385
ACH-000060,0.0973486277166
ACH-000067,0.142472635703
ACH-000070,0.238045821725
ACH-000075,-0.044460805833700004
ACH-000078,0.132128345495
ACH-000082,0.00511120868157
ACH-000085,0.294282504393
ACH-000086,0.129390404535
ACH-000087,0.10078526577
ACH-000092,0.120071439286
ACH-000095,0.0202854578905
ACH-000097,0.112850056808
ACH-000098,0.167742902134
ACH-000099,0.097439881822
ACH-000108,0.368721897945
ACH-000113,0.132113373028
ACH-000115,0.0695216135635
ACH-000116,0.191475544018
ACH-000118,0.118691682719
ACH-000120,0.0968733406885
ACH-000123,0.192616990858
ACH-000127,0.108585052597
ACH-000128,0.0181649883609
ACH-000132,0.17175744153099998
ACH-000133,0.0706720714463
ACH-000137,0.0235384796924
ACH-000138,0.138997932934
ACH-000142,-0.0140754216523
ACH-000143,0.207026528873
ACH-000146,-0.00644150743665
ACH-000148,0.0150387192428
ACH-000150,0.226140365749
ACH-000152,0.08192763515530001
ACH-000153,0.33553342117
ACH-000159,0.263489935702
ACH-000160,0.223185989256
ACH-000163,0.00740083701457
ACH-000167,-0.0578656466297
ACH-000168,0.184199214217
ACH-000169,0.119124779509
ACH-000178,0.179662117599
ACH-000182,0.136054193815
ACH-000183,0.09085102564719999
ACH-000188,0.062486447746800004
ACH-000189,0.113817023974
ACH-000190,-0.09488660550889999
ACH-000198,0.07304615079860001
ACH-000204,0.0879565453459
ACH-000206,0.284198804341
ACH-000207,0.10690294822999999
ACH-000211,0.177047058184
ACH-000215,0.156958871984
ACH-000221,0.056611723257800006
ACH-000222,0.39363519454999996
ACH-000223,0.00301877637017
ACH-000226,0.10801547454299999
ACH-000227,-0.0601449157907
ACH-000228,0.264548260895
ACH-000231,0.09644690415210001
ACH-000232,0.110687510762
ACH-000233,0.14411289453
ACH-000234,0.16465058021600001
ACH-000235,0.17718963053
ACH-000237,0.240914918526
ACH-000238,0.18789882980500003
ACH-000243,0.20090182958799999
ACH-000244,-0.0176471626728
ACH-000246,0.10362904602600001
ACH-000248,0.20571031388099997
ACH-000250,0.12239669703299999
ACH-000251,0.11780475618899999
ACH-000253,0.183111103064
ACH-000255,0.0758380041382
ACH-000256,-0.0108668646107
ACH-000257,0.215332188609
ACH-000258,0.282633655175
ACH-000259,0.16945415507800002
ACH-000260,0.160232150889
ACH-000261,0.03578273783
ACH-000262,0.125768902682
ACH-000263,0.0665072745926
ACH-000264,0.146176317311
ACH-000265,0.0656336921416
ACH-000266,0.24398116283100002
ACH-000272,0.130927089936
ACH-000273,0.102028473935
ACH-000274,0.140227440392
ACH-000277,0.0970034508739
ACH-000278,0.20355021811000001
ACH-000279,0.236967459664
ACH-000280,0.21593123646200002
ACH-000281,0.367507493635
ACH-000288,0.163421821216
ACH-000291,0.267799535264
ACH-000293,0.157737064288
ACH-000294,0.32209995247900003
ACH-000295,0.272594845914
ACH-000296,0.0873210899859
ACH-000302,0.218705234989
ACH-000304,-0.0146439281117
ACH-000307,0.176760016134
ACH-000308,0.132230043816
ACH-000310,0.133695095027
ACH-000311,0.24692040856199998
ACH-000312,0.279174134253
ACH-000315,-0.060894289403099995
ACH-000316,-0.06635049151219999
ACH-000317,0.10061214701
ACH-000318,0.201726854633
ACH-000319,0.08238917420260002
ACH-000320,0.127117449973
ACH-000322,0.197449183146
ACH-000323,0.0721035124487
ACH-000324,0.122082298649
ACH-000329,0.0881592092484
ACH-000330,0.222793026485
ACH-000331,0.21138246730000002
ACH-000332,0.18557057202799998
ACH-000334,0.216389178943
ACH-000335,0.132779797167
ACH-000336,0.520028337767
ACH-000337,-0.0178250078322
ACH-000339,0.0896279699064
ACH-000341,0.179258249632
ACH-000348,0.11782976366100001
ACH-000350,0.109486988579
ACH-000352,0.243762089437
ACH-000356,0.17264793546799997
ACH-000361,-0.0257557338986
ACH-000362,0.108914625468
ACH-000363,0.13535934295
ACH-000364,-0.136645329043
ACH-000365,0.00527066827938
ACH-000366,0.0260011724639
ACH-000368,0.20271596819
ACH-000374,0.160470586463
ACH-000375,0.228784011669
ACH-000376,0.058016100323
ACH-000381,0.145617557902
ACH-000383,0.0709674943457
ACH-000387,0.175906386221
ACH-000389,0.20052703672299999
ACH-000390,0.150555932813
ACH-000393,0.0338223982748
ACH-000395,0.227393891602
ACH-000397,0.008626211320780001
ACH-000401,-0.117517485997
ACH-000402,-0.37645405857600006
ACH-000403,0.136069341184
ACH-000404,0.342254001844
ACH-000406,0.160529322726
ACH-000407,0.122145392339
ACH-000408,0.232107572977
ACH-000410,0.190363863226
ACH-000411,-0.047679946009999995
ACH-000414,0.07260258216360001
ACH-000415,0.116177381493
ACH-000416,0.143492516125
ACH-000420,-0.06060604605330001
ACH-000421,0.11163478985200001
ACH-000424,0.0346622293046
ACH-000425,0.0708209696949
ACH-000426,0.0802994862502
ACH-000427,0.15281856826999998
ACH-000433,0.238286612247
ACH-000436,0.0256397978442
ACH-000444,0.221626997651
ACH-000445,0.0804767044118
ACH-000448,0.0944297373608
ACH-000450,0.282255586192
ACH-000452,0.108116783464
ACH-000454,0.0627610825393
ACH-000458,0.183883369836
ACH-000459,0.0304156990127
ACH-000460,0.15478940128
ACH-000461,0.136131475308
ACH-000463,0.120429943815
ACH-000464,0.105922211901
ACH-000466,-0.0472479044984
ACH-000467,0.0528694990455
ACH-000468,0.029170277169800002
ACH-000469,0.29807255122
ACH-000470,0.140746885327
ACH-000471,0.0714711559232
ACH-000472,0.16492074286900002
ACH-000473,0.127356906035
ACH-000475,0.08751155182970001
ACH-000476,0.129170186733
ACH-000477,0.127373304204
ACH-000480,0.11838305445399999
ACH-000481,0.119584481924
ACH-000483,0.256194835449
ACH-000484,0.32111695625799996
ACH-000485,0.04602262989019999
ACH-000486,-0.0297739918194
ACH-000487,0.253176330279
ACH-000488,0.0200934501662
ACH-000490,0.07955128695210001
ACH-000491,0.34351750191
ACH-000495,0.23756641247699997
ACH-000496,0.350726853201
ACH-000499,0.262800086752
ACH-000500,0.126390864476
ACH-000502,0.151974768568
ACH-000503,0.35914801836800003
ACH-000505,0.0535003290002
ACH-000507,0.197999473323
ACH-000510,0.00617127039423
ACH-000511,0.221876112814
ACH-000512,0.13020516338
ACH-000516,0.128487709855
ACH-000517,-0.015823564521000002
ACH-000518,0.09508939418860002
ACH-000520,0.17941513679499999
ACH-000521,0.00441141267943
ACH-000522,0.0607097546811
ACH-000524,0.0542315178178
ACH-000527,0.16839485667999998
ACH-000528,0.20820141507800002
ACH-000537,0.249846467121
ACH-000541,0.26078171474100004
ACH-000542,0.109669027489
ACH-000544,0.13997765509
ACH-000545,0.037237624104699996
ACH-000547,0.385200448551
ACH-000548,0.23982557367899998
ACH-000549,0.138438514394
ACH-000550,0.21947655712499997
ACH-000552,0.18069225260299998
ACH-000556,0.173675559427
ACH-000557,0.235037597023
ACH-000570,0.0417496846438
ACH-000571,0.255497226033
ACH-000573,0.152895307486
ACH-000576,0.17911258607500002
ACH-000580,0.191988910313
ACH-000584,0.140151347728
ACH-000585,0.16220640060799998
ACH-000588,0.257835064037
ACH-000589,0.100850895353
ACH-000591,0.146882003703
ACH-000593,0.142448683123
ACH-000600,0.12902806649499998
ACH-000601,0.118886795386
ACH-000604,0.38021382150399996
ACH-000605,0.00792022762536
ACH-000606,0.0823636549625
ACH-000608,0.130662173973
ACH-000614,-0.010230681322799999
ACH-000616,0.134968198022
ACH-000618,0.0786624854348
ACH-000619,0.0712108094195
ACH-000620,0.135301586231
ACH-000621,0.134105601148
ACH-000622,0.0045458996991
ACH-000623,0.0891781973627
ACH-000624,0.12318012965700001
ACH-000627,0.1423911774
ACH-000630,0.152178150702
ACH-000632,0.06917066357530001
ACH-000633,0.11404486240700001
ACH-000637,0.115970854869
ACH-000638,0.216154133438
ACH-000646,0.0674505066038
ACH-000647,0.134297442342
ACH-000648,0.185951554415
ACH-000649,0.111560678005
ACH-000651,0.270115036742
ACH-000652,-0.08715362853160001
ACH-000653,-0.019585547330099998
ACH-000657,0.17233876361499997
ACH-000658,0.159650947031
ACH-000661,0.189657151471
ACH-000662,0.0378166549519
ACH-000663,0.23863323092900002
ACH-000665,-0.0205649219791
ACH-000671,0.09532781008989999
ACH-000673,0.155502670331
ACH-000676,0.131382525635
ACH-000677,0.245068524093
ACH-000681,0.250082347182
ACH-000682,0.134891114542
ACH-000683,0.109961994727
ACH-000684,0.065362351215
ACH-000688,0.0276696628407
ACH-000693,0.161374214089
ACH-000694,0.25141576225699996
ACH-000695,0.09841266215230002
ACH-000696,0.138907596941
ACH-000697,0.319106215566
ACH-000699,0.0787825664473
ACH-000701,0.216092567012
ACH-000706,0.309526796803
ACH-000711,0.0721938655897
ACH-000713,0.094131830118
ACH-000714,0.0930246836071
ACH-000718,0.20799017387899998
ACH-000720,0.04481249081040001
ACH-000721,0.11597595498199999
ACH-000724,0.029878547792799998
ACH-000725,0.139792895894
ACH-000732,-0.007279941647469999
ACH-000734,0.12378244153
ACH-000735,0.0492030919962
ACH-000736,0.265984892897
ACH-000738,0.0340023683622
ACH-000746,0.172877075738
ACH-000747,0.0475048789157
ACH-000748,0.124428194014
ACH-000753,0.12225788775900001
ACH-000756,0.06337452409080001
ACH-000757,0.1339513244
ACH-000758,0.0683217489047
ACH-000760,0.113041961205
ACH-000763,0.053192191643
ACH-000764,0.359880847326
ACH-000765,0.11746389402
ACH-000766,0.143818817464
ACH-000767,0.0655748687125
ACH-000768,0.14418358537999998
ACH-000769,0.128097462021
ACH-000770,0.0469426869954
ACH-000771,0.12114036459899999
ACH-000773,-0.028664407121099997
ACH-000776,0.22055028768000004
ACH-000777,0.0918475153163
ACH-000778,0.119635217436
ACH-000781,0.122992287607
ACH-000782,0.155391586045
ACH-000783,0.149702707528
ACH-000784,0.167377257172
ACH-000785,0.15189961399399998
ACH-000787,0.22119159953
ACH-000788,0.10546495267799999
ACH-000791,0.17108333828699998
ACH-000792,-0.0407285452957
ACH-000794,0.14957849690799999
ACH-000796,0.168867403016
ACH-000799,0.0786677644921
ACH-000800,0.0882432162025
ACH-000802,0.14107674643100002
ACH-000804,0.032487352541299995
ACH-000805,0.27288195165
ACH-000809,0.00390114623061
