,IRGQ (126298)
ACH-000004,-0.0863526523716
ACH-000007,0.0859405457457
ACH-000009,0.137520130101
ACH-000011,0.00542597826216
ACH-000012,-0.014980558615600001
ACH-000013,-0.044523558609899996
ACH-000014,0.132845838619
ACH-000015,0.062236711205199996
ACH-000017,-0.0148514743034
ACH-000018,-0.165833454968
ACH-000019,-0.0626409611006
ACH-000021,-0.0907029072032
ACH-000022,0.10603088588500001
ACH-000025,0.161879596771
ACH-000028,0.124996582859
ACH-000030,-0.007333195157890001
ACH-000035,0.154756341767
ACH-000036,-0.12130231139900001
ACH-000037,-0.0386816672381
ACH-000039,0.29115298892499997
ACH-000040,0.14463472579000003
ACH-000041,0.05529874460109999
ACH-000042,0.096697428302
ACH-000045,-0.038833410406199996
ACH-000047,0.032034978845
ACH-000052,-0.165525514616
ACH-000053,0.0012989084000299999
ACH-000054,0.158750358971
ACH-000055,0.176442876202
ACH-000060,0.117789531144
ACH-000067,0.243407278004
ACH-000070,0.0587416814143
ACH-000075,0.038363683956
ACH-000078,0.213200318364
ACH-000082,-0.0032507763919699994
ACH-000085,0.0174200546392
ACH-000086,-0.0593187454294
ACH-000087,0.184124473689
ACH-000092,-0.00929400344011
ACH-000095,0.0986730614635
ACH-000097,-0.0065296538080299995
ACH-000098,0.132897794572
ACH-000099,0.17489310183499998
ACH-000108,0.0648415681863
ACH-000113,-0.00017804265633000003
ACH-000115,-0.09197652683900001
ACH-000116,0.19012309176199998
ACH-000118,0.0489782381844
ACH-000120,0.0791018348749
ACH-000123,-0.114801928385
ACH-000127,0.0735807065747
ACH-000128,-0.050267917552399996
ACH-000132,-0.0715474206192
ACH-000133,-0.0600496027356
ACH-000137,-0.16787608523400002
ACH-000138,0.0287578619965
ACH-000142,-0.188066982087
ACH-000143,0.0228293694255
ACH-000146,0.110993961844
ACH-000148,-0.0199463342919
ACH-000150,0.116061390569
ACH-000152,-0.00109878840588
ACH-000153,-0.0973959059152
ACH-000159,0.11731152442600001
ACH-000160,0.109385271897
ACH-000163,0.0108043959921
ACH-000167,0.23933571662099998
ACH-000168,-0.019442632419200002
ACH-000169,-0.139072998773
ACH-000178,0.0827899231374
ACH-000182,0.07954603601139999
ACH-000183,-0.0114484481471
ACH-000188,0.0429691480762
ACH-000189,0.151428184173
ACH-000190,0.142402591896
ACH-000198,0.15267880624900002
ACH-000204,-0.009477359560360001
ACH-000206,-0.0148263178336
ACH-000207,-0.0751607146413
ACH-000211,0.173400956717
ACH-000215,0.027604702820900003
ACH-000221,-0.0551521568011
ACH-000222,0.112090939715
ACH-000223,0.139233075287
ACH-000226,-0.0888705314688
ACH-000227,-0.216872639838
ACH-000228,-0.0340815789781
ACH-000231,0.0877194041445
ACH-000232,0.181940026535
ACH-000233,0.00025520582241099997
ACH-000234,0.17547448460499998
ACH-000235,0.010168287323200001
ACH-000237,-0.273870630225
ACH-000238,0.0351261792529
ACH-000243,-0.018089701047099997
ACH-000244,0.053026221109300005
ACH-000246,0.08790915153239999
ACH-000248,0.197538702924
ACH-000250,-0.05542868387950001
ACH-000251,-0.10887495679199999
ACH-000253,0.120839437602
ACH-000255,-0.010283062153
ACH-000256,-0.0204134214322
ACH-000257,0.19680626456
ACH-000258,0.37199557483199996
ACH-000259,0.0980588894868
ACH-000260,0.118735525472
ACH-000261,-0.08244164145050001
ACH-000262,-0.19007339340399998
ACH-000263,-0.188438130851
ACH-000264,0.007330444369689999
ACH-000265,0.033513405304799994
ACH-000266,-0.023342642615099995
ACH-000272,0.0349329871684
ACH-000273,-0.0853321396026
ACH-000274,0.0908460466938
ACH-000277,0.110591661722
ACH-000278,-0.0959379303171
ACH-000279,0.0592300708148
ACH-000280,0.0230059706658
ACH-000281,0.179951697835
ACH-000288,0.0432151301291
ACH-000291,0.12488684892100001
ACH-000293,-0.143614739578
ACH-000294,-0.0646623085925
ACH-000295,-0.172113089632
ACH-000296,0.055896643694699995
ACH-000302,-0.0312509772515
ACH-000304,-0.093704827621
ACH-000307,0.11703940181700001
ACH-000308,0.0206155913208
ACH-000310,0.282722901189
ACH-000311,0.09470659145230001
ACH-000312,0.17768837944899998
ACH-000315,0.029775758886299998
ACH-000316,-0.044029117988
ACH-000317,0.178670906947
ACH-000318,-0.12337524774
ACH-000319,-0.0198500319013
ACH-000320,0.26409370012899996
ACH-000322,0.0568189626683
ACH-000323,-0.17736702922800002
ACH-000324,0.039990510318900004
ACH-000329,-0.0470016045985
ACH-000330,-0.0402519387164
ACH-000331,0.242716490403
ACH-000332,-0.000262707154876
ACH-000334,-0.248748278197
ACH-000335,-0.07592567231060002
ACH-000336,-0.15350595450500001
ACH-000337,-0.207063065251
ACH-000339,-0.04513012872219999
ACH-000341,0.16131014712300001
ACH-000348,0.00651827840034
ACH-000350,0.17370605954399998
ACH-000352,0.029921216712700004
ACH-000356,0.049733233577699994
ACH-000361,0.00773832745782
ACH-000362,0.09695507225670001
ACH-000363,0.0204527676113
ACH-000364,-0.037440688196
ACH-000365,0.06996287443089999
ACH-000366,-0.011613781880600001
ACH-000368,-0.055131032216800005
ACH-000374,0.239444983833
ACH-000375,-0.0831666028013
ACH-000376,0.107944395606
ACH-000381,0.0495999544979
ACH-000383,-0.025147317078400004
ACH-000387,-0.021203014465999998
ACH-000389,0.0876439099021
ACH-000390,-0.045973775749199995
ACH-000393,0.12120524218499999
ACH-000395,-0.0415799640064
ACH-000397,0.0028147095984899996
ACH-000401,-0.106506694224
ACH-000402,-0.0594851955356
ACH-000403,0.0110082823033
ACH-000404,-0.17757699278900002
ACH-000406,0.157197257712
ACH-000407,-0.0323690911832
ACH-000408,0.192214965409
ACH-000410,0.15024353582
ACH-000411,0.131399108712
ACH-000414,-0.09102332974039999
ACH-000415,0.0325531489487
ACH-000416,-0.044483948274499995
ACH-000420,0.029099648105200004
ACH-000421,0.0385320891847
ACH-000424,-0.18823430206
ACH-000425,0.0685924959807
ACH-000426,-0.241966505588
ACH-000427,0.153836655877
ACH-000433,0.0946109089464
ACH-000436,-0.031379308848099995
ACH-000444,-0.0927590291708
ACH-000445,-0.056144189406199994
