,PCDHGB6 (56100)
ACH-000004,-0.0405669351409
ACH-000007,0.09781365513689999
ACH-000009,-0.077101571354
ACH-000011,-0.13298496786
ACH-000012,-0.00356077589163
ACH-000013,0.025301695941
ACH-000014,0.20387646652600003
ACH-000015,-0.29347248971900003
ACH-000017,-0.286684157685
ACH-000018,0.138934735021
ACH-000019,0.0057493679081099995
ACH-000021,-0.10061484936000001
ACH-000022,-0.0975382856205
ACH-000025,0.127704203057
ACH-000028,0.0309919288677
ACH-000030,-0.158583666737
ACH-000035,-0.156555051739
ACH-000036,-0.138953887734
ACH-000037,-0.120480096328
ACH-000039,-0.0776294146588
ACH-000040,-0.129438124845
ACH-000041,-0.152141185038
ACH-000042,-0.11798286758899999
ACH-000045,0.00844848886067
ACH-000047,-0.22818315997699998
ACH-000052,-0.048951042990699994
ACH-000053,-0.17682096670800002
ACH-000054,-0.296385908204
ACH-000055,-0.12589817674
ACH-000060,0.012574891212500001
ACH-000067,-0.16360190358899998
ACH-000070,-0.186444955825
ACH-000075,0.08855528199860001
ACH-000078,-0.274439455164
ACH-000082,-0.10711995230900001
ACH-000085,-0.187290631469
ACH-000086,-0.135728160938
ACH-000087,0.013869668081399998
ACH-000092,-0.0138157987632
ACH-000095,-0.209637664315
ACH-000097,-0.116080309055
ACH-000098,-0.0824243755517
ACH-000099,-0.147263308244
ACH-000108,0.060978206048800006
ACH-000113,-0.0138981217812
ACH-000115,-0.311728216532
ACH-000116,-0.35793989424500006
ACH-000118,0.0147137017166
ACH-000120,-0.166045536418
ACH-000123,-0.0505250665486
ACH-000127,-0.102310132271
ACH-000128,-0.10833804357799999
ACH-000132,-0.380154577658
ACH-000133,-0.136479482228
ACH-000137,-0.114768051922
ACH-000138,-0.19427353634199998
ACH-000142,-0.231150016939
ACH-000143,-0.059063130147199994
ACH-000146,-0.0917487914188
ACH-000148,-0.0550784291344
ACH-000150,-0.176684875362
ACH-000152,-0.0839838853356
ACH-000153,0.139641741484
ACH-000159,-0.199823626487
ACH-000160,-0.005382003596710001
ACH-000163,-0.055852254393499993
ACH-000167,0.0313770475933
ACH-000168,-0.037330421582699995
ACH-000169,-0.12386172422
ACH-000178,-0.16661983275800002
ACH-000182,-0.143615875945
ACH-000183,0.00032213927905799995
ACH-000188,-0.120811603578
ACH-000189,-0.125562374711
ACH-000190,-0.438897891298
ACH-000198,-0.0751994934496
ACH-000204,-0.380103753728
ACH-000206,-0.21188158722
ACH-000207,0.580972837765
ACH-000211,-0.103893593411
ACH-000215,-0.106902462304
ACH-000221,-0.154341597787
ACH-000222,-0.100918666557
ACH-000223,-0.133265552588
ACH-000226,-0.08444642069039998
ACH-000227,-0.163507162164
ACH-000228,-0.19627209435600002
ACH-000231,-0.107459853468
ACH-000232,-0.0802789379085
ACH-000233,-0.251501610159
ACH-000234,-0.411281364713
ACH-000235,-0.019653045935
ACH-000237,0.04137793837709999
ACH-000238,-0.15426258024599998
ACH-000243,-0.116997101833
ACH-000244,-0.133274916061
ACH-000246,-0.162724228187
ACH-000248,-0.0180517566442
ACH-000250,-0.204791479676
ACH-000251,-0.153013668233
ACH-000253,-0.042687294254199995
ACH-000255,-0.143217209157
ACH-000256,0.118731335037
ACH-000257,-0.211659635472
ACH-000258,-0.122174959692
ACH-000259,0.09235973225230001
ACH-000260,-0.07312061908180001
ACH-000261,0.012391444776899999
ACH-000262,-0.0338290380102
ACH-000263,-0.202559091828
ACH-000264,-0.159044666389
ACH-000265,-0.0497197918974
ACH-000266,-0.163173965362
ACH-000272,-0.148833870871
ACH-000273,-0.18387499498799997
ACH-000274,-0.342117609689
ACH-000277,-0.21141255448600002
ACH-000278,-0.028370676039299998
ACH-000279,-0.265361624392
ACH-000280,0.0286178570982
ACH-000281,-0.125672224971
ACH-000288,-0.130747911474
ACH-000291,-0.179854971361
ACH-000293,-0.11556535681800001
ACH-000294,-0.162282922641
ACH-000295,0.022696673781099998
ACH-000296,-0.10513881662
ACH-000302,-0.19835983469300003
ACH-000304,-0.397856624062
