,PIK3AP1 (118788)
ACH-000004,0.33598133509499994
ACH-000007,0.178834749859
ACH-000009,0.317532585267
ACH-000011,0.222551073132
ACH-000012,0.185445362334
ACH-000013,0.11833174887299999
ACH-000014,0.151265757658
ACH-000015,0.31439078437199997
ACH-000017,0.18157809602000002
ACH-000018,0.19452011711199999
ACH-000019,0.23455021585000002
ACH-000021,0.319722232495
ACH-000022,0.19267831732000001
ACH-000025,0.222969388719
ACH-000028,0.34982786642999997
ACH-000030,0.146977158911
ACH-000035,0.24261558997699997
ACH-000036,0.25037615273
ACH-000037,0.20973361680799998
ACH-000039,0.460463229477
ACH-000040,0.17557761617800002
ACH-000041,-0.0333053155534
ACH-000042,0.138602019455
ACH-000045,0.260430684784
ACH-000047,0.20629357331
ACH-000052,-0.0660740145856
ACH-000053,0.207390877339
ACH-000054,0.0785224019147
ACH-000055,0.22734773984200002
ACH-000060,0.00961911724124
ACH-000067,-0.07355423161730001
ACH-000070,-0.29622127706900003
ACH-000075,0.39782698132100003
ACH-000078,0.221725328435
ACH-000082,0.110938876953
ACH-000085,0.0780145689343
ACH-000086,0.23676214021699998
ACH-000087,0.144948194326
ACH-000092,0.42667026893
ACH-000095,0.219865117465
ACH-000097,0.20065525399599998
ACH-000098,0.14107630802999999
ACH-000099,0.29389689119
ACH-000108,0.315795142782
ACH-000113,0.26744544088399996
ACH-000115,0.312870677932
ACH-000116,0.276595334171
ACH-000118,0.227997762414
ACH-000120,0.37687875237400004
ACH-000123,0.210826014197
ACH-000127,0.19120343903499998
ACH-000128,0.260722249522
ACH-000132,0.305734168004
ACH-000133,0.306908164326
ACH-000137,0.35669229081200005
ACH-000138,0.29280878964400003
ACH-000142,0.248189919675
ACH-000143,0.181983562326
ACH-000146,0.23905684349599998
ACH-000148,0.23246686218600002
ACH-000150,0.14354729338
ACH-000152,0.174429271329
ACH-000153,0.0738046072716
ACH-000159,0.369085940844
ACH-000160,0.16992859814300001
ACH-000163,0.20391607687199997
ACH-000167,0.0503625747929
ACH-000168,0.31290050695099997
ACH-000169,0.292123364537
ACH-000178,0.205928940614
ACH-000182,0.19725760100200002
ACH-000183,0.241692941531
ACH-000188,0.192842514924
ACH-000189,0.5314538986640001
ACH-000190,0.0608136518778
ACH-000198,0.25895591385600003
ACH-000204,0.39068602769500005
ACH-000206,0.186407184058
ACH-000207,0.0824076725622
ACH-000211,0.127064852318
ACH-000215,0.281348134783
ACH-000221,0.328103407432
ACH-000222,-0.0327682291175
ACH-000223,0.252885226855
ACH-000226,0.19709125408199998
ACH-000227,0.482688810528
ACH-000228,0.35363972511999997
ACH-000231,0.194116944703
ACH-000232,0.294012086693
ACH-000233,0.218090874065
ACH-000234,0.239713345818
ACH-000235,0.14842495752999998
ACH-000237,0.113169558847
ACH-000238,0.24510610442699998
ACH-000243,0.252250187665
ACH-000244,0.134070554591
ACH-000246,0.184576961701
ACH-000248,0.147742421413
ACH-000250,0.19118234717500002
ACH-000251,0.108321168919
ACH-000253,0.22154778795400001
ACH-000255,0.185799018479
ACH-000256,0.24591157466999997
ACH-000257,0.0507573871074
ACH-000258,0.222311004851
ACH-000259,0.251879427148
ACH-000260,0.243478321011
ACH-000261,0.24782640058000002
ACH-000262,0.00425787138569
ACH-000263,0.235315469025
ACH-000264,0.19965234631200002
ACH-000265,0.31047739781800004
ACH-000266,0.281848717378
ACH-000272,0.0953848621975
ACH-000273,0.278724448447
ACH-000274,0.200744158359
ACH-000277,0.28397198635000004
ACH-000278,0.29834524908000004
ACH-000279,0.27176035419399996
ACH-000280,0.284591961529
ACH-000281,0.169685978911
ACH-000288,0.19964281733300002
ACH-000291,0.343835898113
ACH-000293,0.27689192892700004
ACH-000294,0.194745649461
ACH-000295,0.602110372556
ACH-000296,0.175239094051
ACH-000302,0.19928988050500002
ACH-000304,0.30209563652800003
ACH-000307,0.239321785176
ACH-000308,0.238090758745
ACH-000310,0.296743195995
ACH-000311,0.323317734437
ACH-000312,0.34483028948399996
ACH-000315,0.176844293973
ACH-000316,0.264267855298
ACH-000317,0.337979353425
ACH-000318,0.289800434298
ACH-000319,0.130841373944
ACH-000320,0.17497268202
ACH-000322,-0.0172803850272
ACH-000323,0.16684321724
ACH-000324,0.26998783236699997
ACH-000329,0.199477054735
ACH-000330,0.0753396728638
ACH-000331,0.28407309560800004
ACH-000332,0.311723146121
ACH-000334,0.0980491642093
ACH-000335,0.326550316472
ACH-000336,0.465595128912
ACH-000337,0.08409926098369999
ACH-000339,0.208050601475
ACH-000341,0.0037044833035999995
ACH-000348,0.283808563978
ACH-000350,0.365977059072
ACH-000352,0.282221878622
ACH-000356,0.43415547477300004
ACH-000361,0.156060256971
ACH-000362,0.219380326743
ACH-000363,0.217146493226
ACH-000364,0.21312557828899997
ACH-000365,0.263572670877
ACH-000366,0.317031561949
ACH-000368,0.378665487315
ACH-000374,0.18647414292599998
ACH-000375,0.197101613927
ACH-000376,0.181162623476
ACH-000381,0.228814855491
ACH-000383,0.21834575298599998
ACH-000387,0.24182460311299997
ACH-000389,0.316840169282
ACH-000390,0.314022589991
ACH-000393,0.315510215406
ACH-000395,0.256074438669
ACH-000397,0.24219983781999999
ACH-000401,0.140431756332
ACH-000402,0.0751623800955
ACH-000403,0.407001325339
ACH-000404,-0.0009556883828939999
ACH-000406,0.179716235427
ACH-000407,0.157624061126
ACH-000408,0.43219800973000005
ACH-000410,0.321526800346
ACH-000411,0.266260199564
ACH-000414,0.224569407768
ACH-000415,0.190087910832
ACH-000416,0.276460412286
ACH-000420,0.320631071446
ACH-000421,0.30890017233399997
ACH-000424,0.202917711993
ACH-000425,0.154002589501
ACH-000426,-0.0515756272195
ACH-000427,0.265044157273
ACH-000433,0.250589831972
ACH-000436,0.363453444889
ACH-000444,0.247989446958
ACH-000445,0.246811398125
ACH-000448,0.24312387636
ACH-000450,0.208153108997
ACH-000452,0.17753360186099998
ACH-000454,0.114430569705
ACH-000458,0.277251649773
ACH-000459,0.314934635513
ACH-000460,0.20632898404199998
ACH-000461,0.196186408672
ACH-000463,0.30612752404599997
ACH-000464,0.289090592794
ACH-000466,0.103627841872
ACH-000467,0.277380236788
ACH-000468,0.346095770121
ACH-000469,0.237544377897
ACH-000470,0.368340627763
ACH-000471,0.11479594099099999
ACH-000472,0.298790307815
ACH-000473,0.09476202680680001
ACH-000475,0.206468682221
ACH-000476,0.29186022750999996
ACH-000477,0.17881002358399997
ACH-000480,0.166557913409
ACH-000481,0.21912014261
ACH-000483,0.0924707717852
ACH-000484,0.186938498492
ACH-000485,0.158511676577
ACH-000486,0.18720376769699998
ACH-000487,0.0958950535983
ACH-000488,0.22641619005
ACH-000490,0.29499515954100003
ACH-000491,0.202945865207
ACH-000495,0.183640325111
ACH-000496,0.098101629983
ACH-000499,0.435799416092
ACH-000500,-0.0970144949525
ACH-000502,0.189451339095
ACH-000503,0.126127160399
ACH-000505,0.305407666243
ACH-000507,0.144655501434
ACH-000510,0.11239895804000001
ACH-000511,0.225173526954
ACH-000512,-0.09346485118660001
ACH-000516,0.155361344247
ACH-000517,0.271384841657
ACH-000518,0.311578563113
ACH-000520,0.250717160122
ACH-000521,0.172432626806
ACH-000522,0.335165150519
ACH-000524,0.289212675049
ACH-000527,0.292122041108
ACH-000528,0.300763902362
ACH-000537,0.333805546787
ACH-000541,0.26833898431
ACH-000542,0.25878579829799997
ACH-000544,0.14566602762599998
ACH-000545,0.19236090301300002
ACH-000547,0.321569335793
ACH-000548,0.19456333436099998
ACH-000549,0.24452256986600002
ACH-000550,0.237036258931
ACH-000552,0.100180525349
ACH-000556,0.242233955063
ACH-000557,0.135437910712
ACH-000570,0.234063101081
ACH-000571,0.282944546217
ACH-000573,0.198887525772
ACH-000576,0.115078498224
ACH-000580,0.297555858491
ACH-000584,0.221479586051
ACH-000585,0.280836533618
ACH-000588,0.184825848041
ACH-000589,0.329183748248
ACH-000591,0.18064950138099997
ACH-000593,0.217936396653
ACH-000600,0.26264764656399997
ACH-000601,0.277621447925
ACH-000604,0.128231058159
ACH-000605,0.301546282048
ACH-000606,0.290655132159
ACH-000608,0.268743735816
ACH-000614,0.22845235128600003
ACH-000616,0.04983829451169999
ACH-000618,0.17884750589899998
ACH-000619,0.250224142772
ACH-000620,0.297364313178
ACH-000621,0.24008380709899999
ACH-000622,0.41699640015699996
ACH-000623,0.0215822358809
ACH-000624,0.273302752945
ACH-000627,0.164813693962
ACH-000630,0.22728491191199998
ACH-000632,0.22129417670600002
ACH-000633,0.180358912854
ACH-000637,0.132523670008
ACH-000638,0.157431243104
ACH-000646,0.29128341452100004
ACH-000647,0.202702751226
ACH-000648,0.251072481078
ACH-000649,0.17248013436999998
ACH-000651,0.122777001042
ACH-000652,0.0605470263373
ACH-000653,0.211022390413
ACH-000657,0.232753836136
ACH-000658,0.26993226004
ACH-000661,0.142301886105
ACH-000662,0.10352773191299999
ACH-000663,0.0816909719866
ACH-000665,0.149645621371
ACH-000671,0.30791888649
ACH-000673,0.21883668627500003
ACH-000676,0.182023000508
ACH-000677,0.179740076845
ACH-000681,0.298561019609
ACH-000682,0.246087538587
ACH-000683,0.295333782561
ACH-000684,0.326448062991
ACH-000688,-0.0195565052633
ACH-000693,0.19142794277800002
ACH-000694,0.240389480169
ACH-000695,0.456495147958
ACH-000696,0.300148585359
ACH-000697,0.346458437414
ACH-000699,0.25367310708
ACH-000701,0.289391773951
ACH-000706,0.250781437168
ACH-000711,0.17954512347100002
ACH-000713,0.344626174502
ACH-000714,0.42354296412000003
ACH-000718,0.112472576664
ACH-000720,0.288316415251
ACH-000721,0.19405093784400002
ACH-000724,0.17602773844500003
ACH-000725,0.163163607821
ACH-000732,0.0191453092739
ACH-000734,0.3853396823
ACH-000735,0.263808381042
ACH-000736,0.14636842052000001
ACH-000738,0.14283589032299998
ACH-000746,0.36673639719000006
ACH-000747,0.12751877717000001
ACH-000748,0.238809547953
ACH-000753,0.18993438094999998
ACH-000756,0.405614239481
ACH-000757,0.21152053086599998
ACH-000758,0.08964612290389999
ACH-000760,0.22848978005399997
ACH-000763,0.320014578168
ACH-000764,0.255637704692
ACH-000765,0.17475514712999998
ACH-000766,0.12323561094900001
ACH-000767,0.0973928335532
ACH-000768,0.40554444212800006
ACH-000769,0.259649550132
ACH-000770,0.148667685001
ACH-000771,0.224240374276
ACH-000773,-0.0571987110925
ACH-000776,0.34071511220399997
ACH-000777,0.259847835983
ACH-000778,0.23398549885699998
ACH-000781,0.148743350146
ACH-000782,0.145006396468
ACH-000783,0.295095629719
ACH-000784,0.166548260773
ACH-000785,0.14430966786399999
ACH-000787,0.278667976869
ACH-000788,0.227486758616
ACH-000791,0.268348440418
ACH-000792,0.309141304931
ACH-000794,0.246622137159
ACH-000796,0.264258476403
ACH-000799,0.201107030528
ACH-000800,0.01021276764
ACH-000802,0.274057904409
ACH-000804,0.30516692585
ACH-000805,0.114139717336
ACH-000809,0.00555477663789
ACH-000810,0.38865273565999997
ACH-000811,0.15313521030899999
ACH-000817,0.305416946741
ACH-000819,0.247530628569
ACH-000820,-0.14814956956800002
ACH-000821,0.23171886095
ACH-000822,0.27468726495
ACH-000823,0.218007824294
ACH-000824,0.263743410292
ACH-000827,0.189328269117
ACH-000829,0.17908397585900002
ACH-000831,0.22328849770300002
ACH-000832,0.21687401133499998
ACH-000833,0.25714666614500004
ACH-000834,0.0874725848831
ACH-000835,0.245872807348
ACH-000836,0.24462527624699998
ACH-000837,0.270868584325
ACH-000838,0.203043662388
ACH-000839,0.113299124437
ACH-000840,0.05414005361219999
