,SNTG2 (54221)
ACH-000004,0.0531439261496
ACH-000007,0.144067444919
ACH-000009,0.216281528646
ACH-000011,0.216179670647
ACH-000012,0.228778605838
ACH-000013,0.106564020443
ACH-000014,0.11218168162799999
ACH-000015,0.118680547042
ACH-000017,0.20653684352600002
ACH-000018,0.124590072641
ACH-000019,0.191426719343
ACH-000021,0.164778884935
ACH-000022,0.05170819275280001
ACH-000025,0.028845629486
ACH-000028,0.146207692298
ACH-000030,0.220966419732
ACH-000035,0.35448073699199995
ACH-000036,0.0754062520835
ACH-000037,0.0275979824108
ACH-000039,0.165652988936
ACH-000040,0.18792990540399998
ACH-000041,0.0666796416187
ACH-000042,0.135761501142
ACH-000045,0.23297807193599998
ACH-000047,0.0886412211833
ACH-000052,0.106155473232
ACH-000053,0.167157474575
ACH-000054,0.0487692707521
ACH-000055,0.23331904830400002
ACH-000060,0.0654654120708
ACH-000067,0.27495036127300004
ACH-000070,0.18418180530699998
ACH-000075,0.215178629681
ACH-000078,0.07569830983510001
ACH-000082,0.18175442912300002
ACH-000085,0.190819521607
ACH-000086,0.126254781075
ACH-000087,0.0390317566631
ACH-000092,0.144976779662
ACH-000095,0.166093769954
ACH-000097,0.116180995393
ACH-000098,0.0483490648854
ACH-000099,0.16306306292
ACH-000108,0.145477765384
ACH-000113,0.147265610584
ACH-000115,0.0627644794096
ACH-000116,0.16243797894200002
ACH-000118,0.124570877589
ACH-000120,0.16787537531399999
ACH-000123,0.152207354321
ACH-000127,0.143970270782
ACH-000128,-0.0178675397538
ACH-000132,0.19934461738899997
ACH-000133,0.272617400761
ACH-000137,0.177513821613
ACH-000138,0.19177627471099998
ACH-000142,0.0476784181851
ACH-000143,0.155297851735
ACH-000146,0.144347356513
ACH-000148,0.17758844420699998
ACH-000150,0.270633560276
ACH-000152,0.0433099974921
ACH-000153,-0.00968478053761
ACH-000159,0.054926003893599994
ACH-000160,0.162447346024
ACH-000163,0.11786945947000001
ACH-000167,-0.32255985893800004
ACH-000168,0.193570165187
ACH-000169,0.165702161492
ACH-000178,0.0824098431048
ACH-000182,0.187225443663
ACH-000183,0.13581842115599999
ACH-000188,0.188988472076
ACH-000189,0.279464890673
ACH-000190,0.193828287814
