,MIEN1 (84299)
ACH-000272,-0.48664648492
ACH-000273,-0.33345006114
ACH-000274,-0.314010754037
ACH-000277,-1.09029439498
ACH-000278,-0.39382427975699996
ACH-000279,-0.338601084748
ACH-000280,-0.495997352361
ACH-000281,-0.14920772341900002
ACH-000288,-0.302022149445
ACH-000291,-0.404221689782
ACH-000293,-0.398072805404
ACH-000294,-0.260401898074
ACH-000295,-0.41373228729999995
ACH-000296,-0.48387974896799996
ACH-000302,-0.217445282322
ACH-000304,-0.0468542594113
ACH-000307,-0.483731905905
ACH-000308,-0.322503959284
ACH-000310,-0.250501863944
ACH-000311,-0.161332588247
ACH-000312,-0.21881783714000003
ACH-000315,-0.49040211356700003
ACH-000316,-0.472578291865
ACH-000317,-0.320205614014
ACH-000318,-0.38143701940499997
ACH-000319,-0.278845719795
ACH-000320,0.0552223712263
ACH-000322,-0.198312887465
ACH-000323,-0.0904878792368
ACH-000324,-0.5336834425770001
ACH-000329,-0.255912220483
ACH-000330,-0.345769635109
ACH-000331,-0.392401809604
ACH-000332,-0.388425493688
ACH-000334,-0.642031787607
ACH-000335,-0.807059814486
ACH-000336,-0.378882350936
ACH-000337,-0.450713403984
ACH-000339,-0.39153476651600005
ACH-000341,-0.040259689073900005
ACH-000348,-0.351273009963
ACH-000350,-0.316246594417
ACH-000352,-0.298197231457
ACH-000356,-0.417581889238
ACH-000361,-0.377591123662
ACH-000362,-0.056405862493900005
ACH-000363,-0.22329659398499999
ACH-000364,-0.573458477303
ACH-000365,-0.375989170116
ACH-000366,-0.171395184679
ACH-000368,-0.129544816908
ACH-000374,-0.287411858842
ACH-000375,-0.07756881328710001
ACH-000376,-0.312556449877
ACH-000381,-0.44396219344300003
ACH-000383,-0.43521001523900005
ACH-000387,-0.16892581648899999
ACH-000389,-0.49163302938299996
ACH-000390,-0.303181069469
ACH-000393,-0.29617797379
ACH-000395,-0.501513523719
ACH-000397,-0.61503483648
ACH-000401,-0.359705392212
ACH-000402,-0.768408065944
ACH-000403,-0.385856536308
ACH-000404,-0.5946280280640001
ACH-000406,-0.236302836406
ACH-000407,-0.232328233141
ACH-000408,-0.374348160936
ACH-000410,-0.35734804651600005
ACH-000411,-0.520612162447
ACH-000414,-0.11354060520999999
ACH-000415,-0.426235935491
ACH-000416,-0.277434525519
ACH-000420,-0.183671242278
ACH-000421,-0.395693992386
ACH-000424,-0.18185952229200003
ACH-000425,-0.381948155708
ACH-000426,-0.33635001330799996
ACH-000427,-0.8800314681020001
ACH-000433,-0.473674148492
ACH-000436,-0.43763206478100003
ACH-000444,-0.23728377571400003
ACH-000445,-0.119477365376
ACH-000448,-0.393632996975
ACH-000450,-0.369081524831
ACH-000452,-0.356632345162
ACH-000454,-0.05985327612290001
ACH-000458,-0.235265100856
ACH-000459,-0.253185802166
ACH-000460,-0.236459997046
ACH-000461,-0.423083239186
ACH-000463,-0.464656159103
ACH-000464,-0.21552515849
ACH-000466,-1.4667526604199999
ACH-000467,-0.218745234674
ACH-000468,-0.471914719433
ACH-000469,-0.364482726037
ACH-000470,-0.257987766907
ACH-000471,-0.46796480736999996
ACH-000472,-0.327696102783
ACH-000473,-0.24982106274799998
ACH-000475,-0.38088046436899997
ACH-000476,-0.483179858155
ACH-000477,-0.29849145111
ACH-000480,-0.400930372501
ACH-000481,-0.463608556169
ACH-000483,-0.352222785753
ACH-000484,-0.031598469616200005
ACH-000485,-0.321450409866
ACH-000486,-0.278517535863
ACH-000487,-0.307037722983
ACH-000488,-0.19950966559
ACH-000490,-0.33109295676999995
ACH-000491,-0.29418383356899996
ACH-000495,-0.237754855996
ACH-000496,-0.317818125839
ACH-000499,-0.154009233074
ACH-000500,-0.212633567568
ACH-000502,-0.256235708361
ACH-000503,-0.86383605371
ACH-000505,-0.302925812279
ACH-000507,-0.485660957116
ACH-000510,-0.370914041642
ACH-000511,-0.203338696091
ACH-000512,-0.0031394975101
ACH-000516,-0.571876019526
ACH-000517,-0.314721599834
ACH-000518,-0.219390447878
ACH-000520,-0.42722803335500004
ACH-000521,-0.410613358495
ACH-000522,-0.29355720896299997
ACH-000524,-0.32596584736900003
ACH-000527,-0.363634907266
ACH-000528,-0.34574110449900003
ACH-000537,-0.192992014656
ACH-000541,0.23141290648200002
ACH-000542,-0.441240710748
ACH-000544,-0.37059338087899996
ACH-000545,-0.33765265416999996
ACH-000547,-0.26453052833
ACH-000548,-0.466899253143
ACH-000549,-0.505789184868
ACH-000550,-0.39010126169799997
ACH-000552,-0.44755871022
ACH-000556,-0.29310821971
ACH-000557,-0.326559265402
ACH-000570,-0.37754209096
ACH-000571,-0.530288916878
ACH-000573,-0.0700147338184
ACH-000576,-0.275205901372
ACH-000580,-0.30073107251
ACH-000584,-0.158246586282
ACH-000585,-0.34567451748000005
ACH-000588,-0.40631234052799997
ACH-000589,-0.396145905622
ACH-000591,-0.399465794211
ACH-000593,-0.389928723098
ACH-000600,-0.499968970568
ACH-000601,-0.247769601525
ACH-000604,-0.466619946641
ACH-000605,-0.431914858944
ACH-000606,-0.468466640241
ACH-000608,-0.129481440797
ACH-000614,-0.210296581864
ACH-000616,-0.287496223594
ACH-000618,-0.36824577322200003
ACH-000619,-0.43834238497
ACH-000620,-0.34597931078500005
ACH-000621,-0.239139972186
ACH-000622,-0.286700331829
ACH-000623,-0.39542774119
ACH-000624,-0.291323136776
ACH-000627,-0.401672681677
ACH-000630,-0.367026863891
ACH-000632,-0.416870042376
ACH-000633,-0.324629128246
ACH-000637,-0.27688020875
ACH-000638,-0.286284791968
ACH-000646,-0.353903525997
ACH-000647,-0.31975355491999996
ACH-000648,-0.31851639862799996
ACH-000649,-0.307088006561
ACH-000651,-0.151587827334
ACH-000652,-0.259010675624
ACH-000653,-0.26112022781800004
ACH-000657,-0.200076229108
ACH-000658,-0.34231288896799994
ACH-000661,-0.461643707224
ACH-000662,-0.42666972997
ACH-000663,-0.54680149879
ACH-000665,-0.375540869056
ACH-000671,-0.231994012136
ACH-000673,-0.31695291548500004
ACH-000676,-0.38463421389200003
ACH-000677,-0.22471653025600002
ACH-000681,-0.255255498448
ACH-000682,-0.214662602597
ACH-000683,-0.266358935449
ACH-000684,-0.057762753529199996
ACH-000688,-0.342657477672
ACH-000693,-0.184872431754
ACH-000694,-0.46304314876599995
ACH-000695,-0.447370290673
ACH-000696,-0.231384985942
ACH-000697,-0.42788359838699996
ACH-000699,-0.23042128531599998
ACH-000701,-0.28951892763
ACH-000706,-0.428920587392
ACH-000711,-0.320306838632
ACH-000713,-0.260095207643
ACH-000714,-0.334941431746
ACH-000718,-0.230218399892
ACH-000720,-0.35909692030199997
ACH-000721,-0.230607551104
ACH-000724,-0.485139452214
ACH-000725,-0.07878879634449999
ACH-000732,-0.568558229824
ACH-000734,-0.31184848729000003
ACH-000735,-0.510581641686
ACH-000736,-0.45446560626800003
ACH-000738,-0.360942597452
ACH-000746,-0.30594502722399997
ACH-000747,-0.476622566289
ACH-000748,-0.473279557602
ACH-000753,-0.12435848601800001
ACH-000756,-0.34527402080200004
ACH-000757,0.042937816371099995
ACH-000758,-0.4019610028
ACH-000760,-0.278737908705
ACH-000763,-0.182016346323
ACH-000764,-0.137022765868
ACH-000765,0.0074334010001699995
ACH-000766,-0.555132248132
ACH-000767,-0.178448831089
ACH-000768,-0.415055240831
ACH-000769,-0.294151788906
ACH-000770,-0.35144575728
ACH-000771,-0.32742682932399997
ACH-000773,-0.433929433716
ACH-000776,-0.413893590338
ACH-000777,-0.363752804186
ACH-000778,-0.6325771494569999
ACH-000781,-0.19586084022999997
ACH-000782,-0.404632288356
ACH-000783,-0.06983317325680001
ACH-000784,-0.293072950408
ACH-000785,-0.305426105321
ACH-000787,-0.318537827298
ACH-000788,-0.456465255564
ACH-000791,-0.37552251251400004
ACH-000792,-0.421326253177
ACH-000794,-0.41884907641999997
ACH-000796,-0.29390976530499996
ACH-000799,-0.19359709829100002
ACH-000800,-0.13592402370200002
ACH-000802,-0.155586055425
ACH-000804,-0.11035564807499999
ACH-000805,-0.245132835536
ACH-000809,-0.35606888105499995
ACH-000810,-0.586239792973
ACH-000811,-0.26419006612
ACH-000817,-0.354376803271
ACH-000819,0.00567136401822
ACH-000820,-0.20555295344799998
ACH-000821,-0.474688983676
ACH-000822,-0.470340961546
ACH-000823,-0.24466497880600002
ACH-000824,-0.293629875416
ACH-000827,-0.41844310831299997
ACH-000829,-0.29416175007
ACH-000831,-0.349904455697
ACH-000832,-0.287949549551
ACH-000833,-0.279436290767
ACH-000834,-0.467647633993
ACH-000835,-0.465444765619
ACH-000836,-0.391259242462
ACH-000837,-0.30254908707600003
ACH-000838,-0.36185293648
ACH-000839,-0.29467383345
ACH-000840,-0.344451421073
ACH-000841,-0.513085045353
ACH-000843,-0.72047375631
ACH-000846,-0.185524233882
ACH-000847,-0.435011554189
ACH-000848,-0.227792008038
ACH-000849,-0.459347946689
ACH-000851,-0.167753532705
ACH-000855,-0.18504484491700002
ACH-000856,-0.495530368795
ACH-000858,-0.41372120142700003
ACH-000859,-0.603069157725
ACH-000861,-0.36486245783699994
ACH-000862,-0.138175126688
ACH-000865,-0.361867986923
ACH-000866,-0.37654826288599996
ACH-000867,-0.300275539253
ACH-000869,-0.20304040642299997
ACH-000872,-0.266037189948
ACH-000873,-0.221852808523
ACH-000876,-0.301374572633
ACH-000878,-0.560504580145
ACH-000880,-0.31339543261
ACH-000881,-0.15970015912799998
ACH-000882,-0.339497783311
ACH-000884,-0.207541486174
ACH-000885,-0.448640863715
ACH-000887,-0.41144993708000005
ACH-000888,-0.29098258358199997
ACH-000889,-0.418813744516
ACH-000890,-0.23083751386300003
ACH-000896,-0.314679986666
ACH-000898,-0.026297393648
ACH-000900,-0.272618417616
ACH-000901,-0.25602825804900003
ACH-000905,-0.35793830426299994
ACH-000906,-0.378891542491
ACH-000907,-0.573468418683
ACH-000910,-0.43732814145900006
ACH-000911,-0.41014013529200005
ACH-000912,-0.321788485649
ACH-000913,-0.47758202470100003
ACH-000915,-0.27790792505899997
ACH-000916,-0.45953326071999995
ACH-000917,-0.279473028579
ACH-000921,-0.27389504168900003
ACH-000924,-0.296268948018
ACH-000926,-0.319363540122
ACH-000928,-0.625353017785
ACH-000929,-0.37663330059600003
ACH-000932,-0.256896433259
ACH-000935,-0.28499773472
ACH-000936,-0.43632727558300005
ACH-000937,-0.273261339941
ACH-000938,-0.295561850944
ACH-000939,-0.15765447979699998
ACH-000941,-0.0969569480187
ACH-000943,-0.243137466335
ACH-000946,-0.213514588295
ACH-000947,-0.297316485079
ACH-000948,-0.280942571697
ACH-000950,-0.253939831257
ACH-000953,-0.297250777014
ACH-000957,-0.315571845711
ACH-000958,-0.37030186003
ACH-000960,-0.524559871126
ACH-000963,-0.306128599067
ACH-000968,-0.39837835982600006
ACH-000969,-0.25826245778900003
ACH-000973,-0.245490320288
ACH-000974,-0.242399450057
ACH-000975,-0.383730779506
ACH-000976,-0.511154321914
ACH-000978,0.102714614104
ACH-000980,-0.277334890809
ACH-000984,-0.45739729115
ACH-000986,-0.282536529693
ACH-000988,-0.21840867017499999
ACH-000993,-0.440981858231
ACH-000994,-0.183442491617
ACH-000996,-0.29782624348000003
ACH-001001,-0.338225011379
ACH-001020,-0.31710865225
ACH-001028,-0.352646734621
ACH-001031,-0.37269746393799996
ACH-001038,-0.353232181593
ACH-001048,-0.429504953375
ACH-001050,-0.259414068667
ACH-001053,-0.34236294716300003
ACH-001054,-0.311616092072
ACH-001061,-0.26306883738000003
ACH-001067,-0.012617535126100001
ACH-001075,-0.248360364742
ACH-001096,-0.26366369801
ACH-001128,-0.8292266487559999
ACH-001134,-0.43402945298900003
ACH-001151,-0.551168128816
ACH-001163,-0.44697639590800003
ACH-001164,-0.543025382555
ACH-001173,-0.28000008403099996
ACH-001183,-0.36880829271399995
ACH-001184,-0.328404056952
ACH-001190,-0.323562148156
ACH-001192,-0.215061427558
ACH-001193,-0.205226965324
ACH-001196,-0.471390865102
ACH-001197,-0.33544309823
ACH-001205,-0.16040519603700001
ACH-001211,-0.18546083923
ACH-001212,-0.454819511003
ACH-001228,-0.341359936796
ACH-001232,-0.502785380567
ACH-001239,-0.28840179633499996
ACH-001274,-0.36586084058300006
ACH-001275,-0.0201778065895
ACH-001277,-0.379384978649
ACH-001278,-0.216261989358
ACH-001280,-0.36365694937299997
ACH-001283,-0.192835802788
ACH-001289,-0.226942828367
ACH-001295,-0.353546197594
ACH-001300,-0.31693860058
ACH-001301,-0.254062506428
ACH-001302,-0.129814409216
ACH-001303,-0.24808002893800002
ACH-001306,-0.165256148091
ACH-001318,-0.294616144126
ACH-001322,-0.433219101067
ACH-001328,-0.491366448217
ACH-001332,-0.37530182245399996
ACH-001333,-0.36730120143600004
ACH-001336,-0.493291952468
ACH-001340,-0.350894760418
ACH-001346,-0.39626294378300003
ACH-001353,-0.23738039243
ACH-001354,-0.669890850593
ACH-001367,-0.222114572826
ACH-001368,-0.441809765045
ACH-001374,-0.39658734311899996
ACH-001375,-0.0667782450096
ACH-001377,-0.36484577813100005
ACH-001380,-0.212107475693
ACH-001391,-0.581566705462
ACH-001407,-0.361564576036
ACH-001408,-0.37546838192000004
ACH-001413,-0.42849858440899996
ACH-001430,-0.00570319634079
ACH-001431,-0.141441752861
ACH-001450,-0.23083315801100002
ACH-001496,-0.44280220133599996
ACH-001500,-0.38144070889700005
ACH-001521,-0.0106722552236
ACH-001523,-0.45527797682300003
ACH-001532,-0.199818567496
ACH-001536,-0.138389830233
ACH-001550,-0.484025841651
ACH-001552,-0.326859734529
ACH-001554,-0.22049906744000003
ACH-001645,-0.397315083603
ACH-001654,-0.379884058816
ACH-001715,-0.135268851139
ACH-001735,-0.289836072887
ACH-001736,-0.015873453414200003
ACH-001737,-0.521319209759
ACH-001740,-0.30712106646
ACH-001745,-0.358072328151
ACH-001750,-0.217219038981
ACH-001765,-0.28553644647
ACH-001956,-0.326998034424
ACH-001957,-0.276672805069
