,RPP21 (79897)
ACH-000223,-1.26693259113
ACH-000226,-1.46370648514
ACH-000227,-1.29967641795
ACH-000228,-1.11042417921
ACH-000231,-1.4766303586000002
ACH-000232,-1.72204510811
ACH-000233,-1.50011109102
ACH-000234,-1.5185506562200002
ACH-000235,-1.50177503565
ACH-000237,-1.52641778476
ACH-000238,-1.7940601024200002
ACH-000243,-1.5860672221799998
ACH-000244,-1.30341282155
ACH-000246,-1.6173773550600001
ACH-000248,-1.59279530636
ACH-000250,-1.55245631393
ACH-000251,-1.72103667842
ACH-000253,-1.6263319215399998
ACH-000255,-1.39000700535
ACH-000256,-1.7492179742700003
ACH-000257,-1.60042038981
ACH-000258,-2.21714137907
ACH-000259,-1.80759845613
ACH-000260,-1.4979813748800002
ACH-000261,-1.39249250333
ACH-000262,-1.80830793882
ACH-000263,-1.0061496719299998
ACH-000264,-1.06618860059
ACH-000265,-1.57385286806
ACH-000266,-1.1049078929
ACH-000272,-1.50059055213
ACH-000273,-1.44874621667
ACH-000274,-1.65915124167
ACH-000277,-1.19827300841
ACH-000278,-1.58962264489
ACH-000279,-1.87181502749
ACH-000280,-1.7378841350999998
ACH-000281,-1.98419295898
ACH-000288,-1.771655571
ACH-000291,-1.65878169901
ACH-000293,-1.25698680569
ACH-000294,-1.8755107675099998
ACH-000295,-1.7516501472900001
ACH-000296,-1.7412527738299999
ACH-000302,-1.24769139623
ACH-000304,-1.25480824541
ACH-000307,-1.7773747945599998
ACH-000308,-1.25293854317
ACH-000310,-1.66384350597
ACH-000311,-1.42280317229
ACH-000312,-1.6808559557799998
ACH-000315,-1.34656659606
ACH-000316,-2.1505023079799996
ACH-000317,-2.08953323998
ACH-000318,-1.5955975193
ACH-000319,-1.7367219098299997
ACH-000320,-1.9672430283000002
ACH-000322,-1.6138423126299999
ACH-000323,-1.68544171159
ACH-000324,-1.6481956212399997
ACH-000329,-1.7674618112400002
ACH-000330,-1.6683367603200001
ACH-000331,-1.41011435586
ACH-000332,-1.7859752797
ACH-000334,-1.8173795026400004
ACH-000335,-1.6794099653
ACH-000336,-1.49463509359
ACH-000337,-1.68271721562
ACH-000339,-1.59487623245
ACH-000341,-1.25623809097
ACH-000348,-1.20394130442
ACH-000350,-1.70684737932
ACH-000352,-1.5469842029799998
ACH-000356,-1.19746380252
ACH-000361,-1.8074699722999998
ACH-000362,-1.58876142145
ACH-000363,-0.909809610513
ACH-000364,-1.45885754722
ACH-000365,-1.4973989702700001
ACH-000366,-1.9047582118700002
ACH-000368,-1.9337211911400003
ACH-000374,-1.7427095649000002
ACH-000375,-1.59456581611
ACH-000376,-1.62237720614
ACH-000381,-1.40716403905
ACH-000383,-1.58936811542
ACH-000387,-1.34220309526
ACH-000389,-1.8634340104400002
ACH-000390,-1.5063046753
ACH-000393,-1.8696031503200001
ACH-000395,-1.23059603543
ACH-000397,-1.29603624718
ACH-000401,-1.60644745431
ACH-000402,-1.3661716763999998
ACH-000403,-1.20833844649
ACH-000404,-1.48165112507
ACH-000406,-1.59944088389
ACH-000407,-1.85801793719
ACH-000408,-1.8339428416499999
ACH-000410,-1.47306697812
ACH-000411,-1.4564257737200001
ACH-000414,-1.3117373081
ACH-000415,-1.8897043489400003
ACH-000416,-1.30903909209
ACH-000420,-1.47833602881
ACH-000421,-1.36357500657
ACH-000424,-1.3976538984600002
ACH-000425,-1.1948968615200002
ACH-000426,-1.39291570506
ACH-000427,-1.57266474657
ACH-000433,-1.66622403032
ACH-000436,-1.29921062276
ACH-000444,-1.64197372136
ACH-000445,-1.46544446981
ACH-000448,-1.5996827482499998
ACH-000450,-1.3464341475900001
ACH-000452,-1.69847329925
ACH-000454,-2.04066241978
ACH-000458,-1.59207103337
ACH-000459,-2.02585519507
ACH-000460,-1.3451726469999998
ACH-000461,-1.5869039748700002
ACH-000463,-1.5522599807600002
ACH-000464,-1.4825955909600002
ACH-000466,-1.66781212535
ACH-000467,-1.4721375442299998
ACH-000468,-1.3972390581799998
ACH-000469,-1.6798107514200002
ACH-000470,-1.31737613749
ACH-000471,-1.38730938095
ACH-000472,-1.6781394685
ACH-000473,-2.00264522184
ACH-000475,-1.38337981322
ACH-000476,-1.38735323278
ACH-000477,-1.45175196409
ACH-000480,-1.8410482698599997
ACH-000481,-1.22907102554
ACH-000483,-1.5312043126600001
ACH-000484,-0.9950508356509999
ACH-000485,-1.51051289564
ACH-000486,-1.53894502371
ACH-000487,-1.5741874056799998
ACH-000488,-1.59014959238
ACH-000490,-1.58375260818
ACH-000491,-1.43252560878
ACH-000495,-1.9078957664099998
ACH-000496,-1.68621130796
ACH-000499,-1.56543044708
ACH-000500,-1.843249823
ACH-000502,-1.5159870386399998
ACH-000503,-1.3518973888299999
ACH-000505,-1.65062159731
ACH-000507,-1.5850374699399998
ACH-000510,-1.36974092634
ACH-000511,-1.4771517928
ACH-000512,-1.3919038081400001
ACH-000516,-1.33790817846
ACH-000517,-1.38107662587
ACH-000518,-1.9459185732
ACH-000520,-1.3974992877799999
ACH-000521,-1.24729876353
ACH-000522,-1.49492026247
ACH-000524,-1.1518406355600002
ACH-000527,-1.52467395093
ACH-000528,-1.53587507605
ACH-000537,-1.53156162081
ACH-000541,-1.22403400726
ACH-000542,-1.66103969542
ACH-000544,-1.71423207639
ACH-000545,-1.6612898513299998
ACH-000547,-2.0556265244599996
ACH-000548,-1.77468240074
ACH-000549,-1.5903675756
ACH-000550,-1.5731542759700001
ACH-000552,-1.59709547416
ACH-000556,-1.5811069762799999
ACH-000557,-1.62562859179
ACH-000570,-1.8863311078099998
ACH-000571,-1.5111318454799998
ACH-000573,-1.80429176678
ACH-000576,-1.7477901372799998
ACH-000580,-1.78816742354
ACH-000584,-1.7716851785099998
ACH-000585,-1.72330152479
ACH-000588,-1.9404111197
ACH-000589,-1.25589714011
ACH-000591,-1.9819873495299998
ACH-000593,-1.87370702068
ACH-000600,-1.88541585618
ACH-000601,-1.4466767579799997
ACH-000604,-0.935175760644
ACH-000605,-1.37345961725
ACH-000606,-1.6821022765600002
ACH-000608,-1.4018390966499998
ACH-000614,-1.16627714428
ACH-000616,-1.59927492625
ACH-000618,-1.7348636404299997
ACH-000619,-1.6854577720800001
ACH-000620,-1.5794319948500002
ACH-000621,-1.36443619692
ACH-000622,-1.29854347707
ACH-000623,-1.7564817243000002
ACH-000624,-1.5414443761
ACH-000627,-1.60943554033
ACH-000630,-1.51277262081
ACH-000632,-1.54068373566
ACH-000633,-1.39965769175
ACH-000637,-2.0080573674599997
ACH-000638,-1.72353735789
ACH-000646,-1.3096100022700001
ACH-000647,-1.41958526989
ACH-000648,-1.77885090618
ACH-000649,-1.9475982401099998
ACH-000651,-1.67301616161
ACH-000652,-1.7031735641699999
ACH-000653,-1.6632147422799999
ACH-000657,-1.6911862963100002
ACH-000658,-1.70990758259
ACH-000661,-2.30226388174
ACH-000662,-0.8374006930269999
ACH-000663,-1.3594281868
ACH-000665,-1.55015805975
ACH-000671,-1.8077975530300001
ACH-000673,-1.6735773473700002
ACH-000676,-1.5027862399599998
ACH-000677,-1.2267891745000001
ACH-000681,-1.7005689879499999
ACH-000682,-1.6227059768099998
ACH-000683,-2.2844611954799996
ACH-000684,-1.8533110794
ACH-000688,-1.25769375936
ACH-000693,-1.65414085773
ACH-000694,-1.6158315774399998
ACH-000695,-2.16899440495
ACH-000696,-1.44383894744
ACH-000697,-1.4141255091999998
ACH-000699,-1.27277890187
ACH-000701,-1.79714909613
ACH-000706,-1.61227985218
ACH-000711,-1.43990247979
ACH-000713,-1.5421518251
ACH-000714,-1.54649688465
ACH-000718,-1.2538765816
ACH-000720,-1.74141246743
ACH-000721,-1.54340326186
ACH-000724,-1.74370559118
ACH-000725,-0.951942157245
ACH-000732,-1.8013312665999999
ACH-000734,-1.5569891178200002
ACH-000735,-1.6288355377500001
ACH-000736,-1.5749480548800001
ACH-000738,-1.4706751760899999
ACH-000746,-1.1294077385899999
ACH-000747,-1.14400618816
ACH-000748,-1.71295710986
ACH-000753,-1.97609935846
ACH-000756,-1.709610017
ACH-000757,-1.39183839382
ACH-000758,-1.84842031257
ACH-000760,-1.5537606912900002
ACH-000763,-1.25547740774
ACH-000764,-1.50209262558
ACH-000765,-2.0650835070299998
ACH-000766,-1.5495851746899998
ACH-000767,-1.23685423057
ACH-000768,-1.6027781076199998
ACH-000769,-1.5339949935400001
ACH-000770,-1.57443012403
ACH-000771,-1.6271490818599998
ACH-000773,-1.4594776191699999
ACH-000776,-1.6088749146099999
ACH-000777,-1.69938284087
ACH-000778,-1.1485121915899998
ACH-000781,-1.68062119359
ACH-000782,-1.6081892784099998
ACH-000783,-1.1717055624400001
ACH-000784,-2.01190376385
ACH-000785,-1.0391593346999999
ACH-000787,-1.63143388696
ACH-000788,-1.5285042416299999
ACH-000791,-1.61875511613
ACH-000792,-1.99453360133
ACH-000794,-1.50966921027
ACH-000796,-1.1894876335299998
ACH-000799,-1.32110564933
ACH-000800,-1.70929572773
ACH-000802,-1.43541022756
ACH-000804,-1.9786681851400003
ACH-000805,-1.47583780573
ACH-000809,-1.5763788691999998
ACH-000810,-1.55846788744
ACH-000811,-1.38083662825
ACH-000817,-1.4254892064500002
ACH-000819,-1.61559982928
ACH-000820,-2.0502198487200003
ACH-000821,-1.71057964563
ACH-000822,-1.229070597
ACH-000823,-1.77478377863
ACH-000824,-1.7149206756
ACH-000827,-1.6221314397600002
ACH-000829,-1.63823253438
ACH-000831,-1.59859945211
ACH-000832,-1.51264145713
ACH-000833,-1.87728908939
ACH-000834,-1.49501005699
ACH-000835,-1.48255041335
ACH-000836,-1.59331838967
ACH-000837,-1.7584150308900002
ACH-000838,-1.4248993715399998
ACH-000839,-1.6098304103799999
ACH-000840,-1.5188057169
ACH-000841,-1.6762091738799998
ACH-000843,-1.70576012033
ACH-000846,-1.75247400488
ACH-000847,-1.3889120777700001
ACH-000848,-1.5475033236700002
ACH-000849,-1.2981764030299998
ACH-000851,-1.49220801579
ACH-000855,-1.81748643622
ACH-000856,-1.4336535749000001
ACH-000858,-1.70230853879
ACH-000859,-2.17897656808
ACH-000861,-1.89491169842
ACH-000862,-1.53598625238
ACH-000865,-1.5889370635299997
ACH-000866,-1.51928638443
ACH-000867,-1.2775738996
ACH-000869,-1.2422423075700002
ACH-000872,-1.6609941365799998
ACH-000873,-1.52363358606
ACH-000876,-1.20481396969
ACH-000878,-1.49667021739
ACH-000880,-1.59805744196
ACH-000881,-1.89782450752
ACH-000882,-1.68234764315
ACH-000884,-1.43528544681
ACH-000885,-1.3543979032799998
ACH-000887,-1.42299617115
ACH-000888,-1.5130740775100002
ACH-000889,-1.54277041615
ACH-000890,-1.8124068441299999
ACH-000896,-1.79759459153
ACH-000898,-1.5703866924399998
ACH-000900,-1.14652628959
ACH-000901,-1.5801927256000001
ACH-000905,-1.7138763343599999
ACH-000906,-1.65926332125
ACH-000907,-1.35304409562
ACH-000910,-1.59616716558
ACH-000911,-1.3702333141299998
ACH-000912,-1.58634266627
ACH-000913,-1.8196474681900001
ACH-000915,-1.5618085599399998
ACH-000916,-1.87787400615
ACH-000917,-1.6494824834000001
ACH-000921,-1.4370142700400002
ACH-000924,-1.4903241496700002
ACH-000926,-1.5038550782700002
ACH-000928,-1.34221666553
ACH-000929,-1.85315373762
ACH-000932,-1.43480476789
ACH-000935,-1.77335914449
ACH-000936,-1.6702549118399999
ACH-000937,-1.74221922694
ACH-000938,-1.2531820885
ACH-000939,-1.8278351622799998
ACH-000941,-1.81643484152
ACH-000943,-1.76949862556
ACH-000946,-1.37434236351
ACH-000947,-1.4414703044200001
ACH-000948,-1.44237677133
ACH-000950,-1.9351581448500002
ACH-000953,-1.74923290873
ACH-000957,-1.6050041073199999
ACH-000958,-1.2532518924
ACH-000960,-1.6292545413100001
ACH-000963,-1.2333437221799999
ACH-000968,-1.47288892769
ACH-000969,-1.62461718228
ACH-000973,-1.54122154057
ACH-000974,-1.45028161477
ACH-000975,-1.44199368859
ACH-000976,-1.6551990387
ACH-000978,-1.3917038016299998
ACH-000980,-1.52567974896
ACH-000984,-1.16637331625
ACH-000986,-1.6289924650299998
ACH-000988,-1.32160818628
ACH-000993,-1.45022760644
ACH-000994,-1.58042212882
ACH-000996,-1.47199988521
ACH-001001,-1.49820222421
ACH-001020,-1.98243309941
ACH-001028,-1.50710815743
ACH-001031,-1.4324329609900002
ACH-001038,-1.70813388607
ACH-001048,-1.62225085016
ACH-001050,-1.67871287975
ACH-001053,-1.7174351991699999
ACH-001054,-1.3970028220299997
ACH-001061,-1.54426731444
ACH-001067,-1.28980756807
ACH-001075,-1.63330834229
ACH-001096,-1.6788110444
ACH-001128,-1.7872426651599997
ACH-001134,-1.4257699857700001
ACH-001151,-1.41460866294
ACH-001163,-1.54618121511
ACH-001164,-1.5671315830599999
ACH-001173,-1.50375047627
ACH-001183,-1.6728949592200002
ACH-001184,-1.82518603
ACH-001190,-1.33262515924
ACH-001192,-1.85954006053
ACH-001193,-1.7542266600799998
ACH-001196,-2.03345214544
ACH-001197,-1.6610607817299998
ACH-001205,-1.40489814674
ACH-001211,-1.4085511748100001
ACH-001212,-1.65529656424
ACH-001228,-2.12256782702
ACH-001232,-1.8394630822
ACH-001239,-1.729949636
ACH-001274,-1.6825075695899998
ACH-001275,-1.56856238042
ACH-001277,-1.3480568966600002
ACH-001278,-1.3896329750100003
ACH-001280,-1.61195444366
ACH-001283,-1.6720747039
ACH-001289,-1.17839823533
ACH-001295,-1.42787303071
ACH-001300,-1.58386278502
ACH-001301,-1.14507823509
ACH-001302,-1.7181837873199999
ACH-001303,-1.56143685803
ACH-001306,-1.6156409750799998
ACH-001318,-1.7009802924000001
ACH-001322,-1.55654544208
ACH-001328,-1.5860181907700002
ACH-001332,-1.68437968595
ACH-001333,-1.58844401164
ACH-001336,-1.4899738364700001
ACH-001340,-1.5775062359399998
ACH-001346,-1.6083895075799999
ACH-001353,-1.41494854808
ACH-001354,-1.62430641377
ACH-001367,-1.85864628942
ACH-001368,-1.32009074108
ACH-001374,-1.5844967298700001
ACH-001375,-1.31940579676
ACH-001377,-1.43536551914
ACH-001380,-1.4235514948199999
ACH-001391,-1.27654685049
ACH-001407,-1.6972050573
ACH-001408,-1.6722047452700002
ACH-001413,-1.35427200968
ACH-001430,-1.70419563851
ACH-001431,-1.6179671103600002
ACH-001450,-1.37305325271
ACH-001496,-1.6496892593599999
ACH-001500,-1.4604398385799997
ACH-001521,-2.20523205703
ACH-001523,-1.8853566908400001
ACH-001532,-1.3973153437799999
ACH-001536,-1.4517780345299998
ACH-001550,-1.8827624644299998
ACH-001552,-1.4370255398299998
ACH-001554,-1.5588866493
ACH-001645,-1.5096816519799998
ACH-001654,-1.82010692512
ACH-001715,-1.7753603936000002
ACH-001735,-1.6787880200999998
ACH-001736,-1.5287386194900001
ACH-001737,-1.05072529711
ACH-001740,-1.8863897506799998
ACH-001745,-1.7005758064899998
ACH-001750,-1.5034256960299999
ACH-001765,-1.7735895783200002
ACH-001956,-1.50031981335
ACH-001957,-1.4296446774399998
